coassembly	sample	geneID	contig	start	stop	strand	length	mapped	RPKM	geneLoc	geneNum	Score
Stool_14	C23_2	189952_1	k141_189952	1	981	+	981	1	0.0531211	Stool_14.k141_189952_1/7-320	Stool_14.k141_189952_1	521.8
Stool_14	C23_2	251654_4	k141_251654	1250	1963	-	714	0	0	Stool_14.k141_251654_4/1-231	Stool_14.k141_251654_4	397.9
Stool_14	E11_2	274685_6	k141_274685	3614	4624	-	1011	4	0.166581	Stool_14.k141_274685_6/1-333	Stool_14.k141_274685_6	527.7
Stool_14	E11_2	416472_4	k141_416472	1394	2392	+	999	1	0.0421455	Stool_14.k141_416472_4/1-328	Stool_14.k141_416472_4	490.5
Stool_14	E11_2	355173_2	k141_355173	77	1075	-	999	2	0.0842911	Stool_14.k141_355173_2/1-328	Stool_14.k141_355173_2	480.0
Stool_14	E11_2	182105_1	k141_182105	1	900	+	900	0	0	Stool_14.k141_182105_1/2-295	Stool_14.k141_182105_1	447.7
Stool_14	E11_2	477868_1	k141_477868	1	948	-	948	1	0.0444129	Stool_14.k141_477868_1/1-315	Stool_14.k141_477868_1	402.2
Stool_14	E11_2	274685_5	k141_274685	2823	3617	-	795	2	0.10592	Stool_14.k141_274685_5/4-264	Stool_14.k141_274685_5	444.9
Stool_14	E11_2	416472_5	k141_416472	2394	3182	+	789	7	0.373541	Stool_14.k141_416472_5/3-262	Stool_14.k141_416472_5	434.2
Stool_14	E11_2	387679_2	k141_387679	243	1031	-	789	1	0.053363	Stool_14.k141_387679_2/3-262	Stool_14.k141_387679_2	424.2
Stool_14	E11_2	430966_1	k141_430966	1	786	-	786	0	0	Stool_14.k141_430966_1/3-262	Stool_14.k141_430966_1	331.8
Stool_14	E11_2	405116_2	k141_405116	529	1317	+	789	2	0.106726	Stool_14.k141_405116_2/5-262	Stool_14.k141_405116_2	320.7
Stool_14	E11_2	225331_2	k141_225331	117	908	+	792	1	0.0531608	Stool_14.k141_225331_2/6-263	Stool_14.k141_225331_2	313.7
Stool_14	E11_2	274685_4	k141_274685	1841	2809	-	969	8	0.347603	Stool_14.k141_274685_4/3-316	Stool_14.k141_274685_4	565.0
Stool_14	E11_2	416472_6	k141_416472	3197	4162	+	966	6	0.261512	Stool_14.k141_416472_6/2-315	Stool_14.k141_416472_6	524.6
Stool_14	E11_2	189952_1	k141_189952	1	981	+	981	3	0.128757	Stool_14.k141_189952_1/7-320	Stool_14.k141_189952_1	521.8
Stool_14	E11_2	251654_4	k141_251654	1250	1963	-	714	5	0.294842	Stool_14.k141_251654_4/1-231	Stool_14.k141_251654_4	397.9
Stool_14	E1_2	274685_6	k141_274685	3614	4624	-	1011	3	0.142673	Stool_14.k141_274685_6/1-333	Stool_14.k141_274685_6	527.7
Stool_14	E1_2	416472_4	k141_416472	1394	2392	+	999	59	2.8396	Stool_14.k141_416472_4/1-328	Stool_14.k141_416472_4	490.5
Stool_14	E1_2	355173_2	k141_355173	77	1075	-	999	12	0.577546	Stool_14.k141_355173_2/1-328	Stool_14.k141_355173_2	480.0
Stool_14	E1_2	182105_1	k141_182105	1	900	+	900	1	0.053423	Stool_14.k141_182105_1/2-295	Stool_14.k141_182105_1	447.7
Stool_14	E1_2	477868_1	k141_477868	1	948	-	948	8	0.405744	Stool_14.k141_477868_1/1-315	Stool_14.k141_477868_1	402.2
Stool_14	E1_2	274685_5	k141_274685	2823	3617	-	795	1	0.0604789	Stool_14.k141_274685_5/4-264	Stool_14.k141_274685_5	444.9
Stool_14	E1_2	416472_5	k141_416472	2394	3182	+	789	65	3.96102	Stool_14.k141_416472_5/3-262	Stool_14.k141_416472_5	434.2
Stool_14	E1_2	387679_2	k141_387679	243	1031	-	789	1	0.0609388	Stool_14.k141_387679_2/3-262	Stool_14.k141_387679_2	424.2
Stool_14	E1_2	430966_1	k141_430966	1	786	-	786	3	0.183514	Stool_14.k141_430966_1/3-262	Stool_14.k141_430966_1	331.8
Stool_14	E1_2	405116_2	k141_405116	529	1317	+	789	10	0.609388	Stool_14.k141_405116_2/5-262	Stool_14.k141_405116_2	320.7
Stool_14	E1_2	225331_2	k141_225331	117	908	+	792	4	0.242832	Stool_14.k141_225331_2/6-263	Stool_14.k141_225331_2	313.7
Stool_14	E1_2	274685_4	k141_274685	1841	2809	-	969	7	0.347332	Stool_14.k141_274685_4/3-316	Stool_14.k141_274685_4	565.0
Stool_14	E1_2	416472_6	k141_416472	3197	4162	+	966	56	2.78729	Stool_14.k141_416472_6/2-315	Stool_14.k141_416472_6	524.6
Stool_14	E1_2	189952_1	k141_189952	1	981	+	981	15	0.735179	Stool_14.k141_189952_1/7-320	Stool_14.k141_189952_1	521.8
Stool_14	E1_2	251654_4	k141_251654	1250	1963	-	714	11	0.740739	Stool_14.k141_251654_4/1-231	Stool_14.k141_251654_4	397.9
Stool_14	E3_2	274685_6	k141_274685	3614	4624	-	1011	14	0.586076	Stool_14.k141_274685_6/1-333	Stool_14.k141_274685_6	527.7
Stool_14	E3_2	416472_4	k141_416472	1394	2392	+	999	60	2.54193	Stool_14.k141_416472_4/1-328	Stool_14.k141_416472_4	490.5
Stool_14	E3_2	355173_2	k141_355173	77	1075	-	999	11	0.46602	Stool_14.k141_355173_2/1-328	Stool_14.k141_355173_2	480.0
Stool_14	E3_2	182105_1	k141_182105	1	900	+	900	4	0.188103	Stool_14.k141_182105_1/2-295	Stool_14.k141_182105_1	447.7
Stool_14	E3_2	477868_1	k141_477868	1	948	-	948	0	0	Stool_14.k141_477868_1/1-315	Stool_14.k141_477868_1	402.2
Stool_14	E3_2	274685_5	k141_274685	2823	3617	-	795	25	1.33091	Stool_14.k141_274685_5/4-264	Stool_14.k141_274685_5	444.9
Stool_14	E3_2	416472_5	k141_416472	2394	3182	+	789	60	3.21848	Stool_14.k141_416472_5/3-262	Stool_14.k141_416472_5	434.2
Stool_14	E3_2	387679_2	k141_387679	243	1031	-	789	4	0.214566	Stool_14.k141_387679_2/3-262	Stool_14.k141_387679_2	424.2
Stool_14	E3_2	430966_1	k141_430966	1	786	-	786	4	0.215385	Stool_14.k141_430966_1/3-262	Stool_14.k141_430966_1	331.8
Stool_14	E3_2	405116_2	k141_405116	529	1317	+	789	9	0.482773	Stool_14.k141_405116_2/5-262	Stool_14.k141_405116_2	320.7
Stool_14	E3_2	225331_2	k141_225331	117	908	+	792	0	0	Stool_14.k141_225331_2/6-263	Stool_14.k141_225331_2	313.7
Stool_14	E3_2	274685_4	k141_274685	1841	2809	-	969	28	1.22296	Stool_14.k141_274685_4/3-316	Stool_14.k141_274685_4	565.0
Stool_14	E3_2	416472_6	k141_416472	3197	4162	+	966	91	3.98696	Stool_14.k141_416472_6/2-315	Stool_14.k141_416472_6	524.6
Stool_14	E3_2	189952_1	k141_189952	1	981	+	981	2	0.0862856	Stool_14.k141_189952_1/7-320	Stool_14.k141_189952_1	521.8
Stool_14	E3_2	251654_4	k141_251654	1250	1963	-	714	7	0.414932	Stool_14.k141_251654_4/1-231	Stool_14.k141_251654_4	397.9
Stool_14	E5_2	274685_6	k141_274685	3614	4624	-	1011	0	0	Stool_14.k141_274685_6/1-333	Stool_14.k141_274685_6	527.7
Stool_14	E5_2	416472_4	k141_416472	1394	2392	+	999	105	6.93236	Stool_14.k141_416472_4/1-328	Stool_14.k141_416472_4	490.5
Stool_14	E5_2	355173_2	k141_355173	77	1075	-	999	5	0.330112	Stool_14.k141_355173_2/1-328	Stool_14.k141_355173_2	480.0
Stool_14	E5_2	182105_1	k141_182105	1	900	+	900	4	0.29314	Stool_14.k141_182105_1/2-295	Stool_14.k141_182105_1	447.7
Stool_14	E5_2	477868_1	k141_477868	1	948	-	948	2	0.139149	Stool_14.k141_477868_1/1-315	Stool_14.k141_477868_1	402.2
Stool_14	E5_2	274685_5	k141_274685	2823	3617	-	795	0	0	Stool_14.k141_274685_5/4-264	Stool_14.k141_274685_5	444.9
Stool_14	E5_2	416472_5	k141_416472	2394	3182	+	789	83	6.93838	Stool_14.k141_416472_5/3-262	Stool_14.k141_416472_5	434.2
Stool_14	E5_2	387679_2	k141_387679	243	1031	-	789	0	0	Stool_14.k141_387679_2/3-262	Stool_14.k141_387679_2	424.2
Stool_14	E5_2	430966_1	k141_430966	1	786	-	786	8	0.671312	Stool_14.k141_430966_1/3-262	Stool_14.k141_430966_1	331.8
Stool_14	E5_2	405116_2	k141_405116	529	1317	+	789	0	0	Stool_14.k141_405116_2/5-262	Stool_14.k141_405116_2	320.7
Stool_14	E5_2	225331_2	k141_225331	117	908	+	792	0	0	Stool_14.k141_225331_2/6-263	Stool_14.k141_225331_2	313.7
Stool_14	E5_2	274685_4	k141_274685	1841	2809	-	969	1	0.0680665	Stool_14.k141_274685_4/3-316	Stool_14.k141_274685_4	565.0
Stool_14	E5_2	416472_6	k141_416472	3197	4162	+	966	186	12.6997	Stool_14.k141_416472_6/2-315	Stool_14.k141_416472_6	524.6
Stool_14	E5_2	189952_1	k141_189952	1	981	+	981	8	0.537871	Stool_14.k141_189952_1/7-320	Stool_14.k141_189952_1	521.8
Stool_14	E5_2	251654_4	k141_251654	1250	1963	-	714	2	0.184752	Stool_14.k141_251654_4/1-231	Stool_14.k141_251654_4	397.9
Stool_14	E7_2	274685_6	k141_274685	3614	4624	-	1011	13	0.775736	Stool_14.k141_274685_6/1-333	Stool_14.k141_274685_6	527.7
Stool_14	E7_2	416472_4	k141_416472	1394	2392	+	999	55	3.32138	Stool_14.k141_416472_4/1-328	Stool_14.k141_416472_4	490.5
Stool_14	E7_2	355173_2	k141_355173	77	1075	-	999	1	0.0603888	Stool_14.k141_355173_2/1-328	Stool_14.k141_355173_2	480.0
Stool_14	E7_2	182105_1	k141_182105	1	900	+	900	7	0.469221	Stool_14.k141_182105_1/2-295	Stool_14.k141_182105_1	447.7
Stool_14	E7_2	477868_1	k141_477868	1	948	-	948	13	0.827288	Stool_14.k141_477868_1/1-315	Stool_14.k141_477868_1	402.2
Stool_14	E7_2	274685_5	k141_274685	2823	3617	-	795	32	2.42831	Stool_14.k141_274685_5/4-264	Stool_14.k141_274685_5	444.9
Stool_14	E7_2	416472_5	k141_416472	2394	3182	+	789	58	4.43479	Stool_14.k141_416472_5/3-262	Stool_14.k141_416472_5	434.2
Stool_14	E7_2	387679_2	k141_387679	243	1031	-	789	10	0.764619	Stool_14.k141_387679_2/3-262	Stool_14.k141_387679_2	424.2
Stool_14	E7_2	430966_1	k141_430966	1	786	-	786	17	1.30481	Stool_14.k141_430966_1/3-262	Stool_14.k141_430966_1	331.8
Stool_14	E7_2	405116_2	k141_405116	529	1317	+	789	0	0	Stool_14.k141_405116_2/5-262	Stool_14.k141_405116_2	320.7
Stool_14	E7_2	225331_2	k141_225331	117	908	+	792	7	0.533206	Stool_14.k141_225331_2/6-263	Stool_14.k141_225331_2	313.7
Stool_14	E7_2	274685_4	k141_274685	1841	2809	-	969	11	0.684843	Stool_14.k141_274685_4/3-316	Stool_14.k141_274685_4	565.0
Stool_14	E7_2	416472_6	k141_416472	3197	4162	+	966	119	7.43176	Stool_14.k141_416472_6/2-315	Stool_14.k141_416472_6	524.6
Stool_14	E7_2	189952_1	k141_189952	1	981	+	981	5	0.307484	Stool_14.k141_189952_1/7-320	Stool_14.k141_189952_1	521.8
Stool_14	E7_2	251654_4	k141_251654	1250	1963	-	714	1	0.0844936	Stool_14.k141_251654_4/1-231	Stool_14.k141_251654_4	397.9
Stool_14	E9_2	274685_6	k141_274685	3614	4624	-	1011	9	0.469383	Stool_14.k141_274685_6/1-333	Stool_14.k141_274685_6	527.7
Stool_14	E9_2	416472_4	k141_416472	1394	2392	+	999	69	3.64183	Stool_14.k141_416472_4/1-328	Stool_14.k141_416472_4	490.5
Stool_14	E9_2	355173_2	k141_355173	77	1075	-	999	0	0	Stool_14.k141_355173_2/1-328	Stool_14.k141_355173_2	480.0
Stool_14	E9_2	182105_1	k141_182105	1	900	+	900	6	0.351516	Stool_14.k141_182105_1/2-295	Stool_14.k141_182105_1	447.7
Stool_14	E9_2	477868_1	k141_477868	1	948	-	948	0	0	Stool_14.k141_477868_1/1-315	Stool_14.k141_477868_1	402.2
Stool_14	E9_2	274685_5	k141_274685	2823	3617	-	795	0	0	Stool_14.k141_274685_5/4-264	Stool_14.k141_274685_5	444.9
Stool_14	E9_2	416472_5	k141_416472	2394	3182	+	789	49	3.27458	Stool_14.k141_416472_5/3-262	Stool_14.k141_416472_5	434.2
Stool_14	E9_2	387679_2	k141_387679	243	1031	-	789	1	0.0668281	Stool_14.k141_387679_2/3-262	Stool_14.k141_387679_2	424.2
Stool_14	E9_2	430966_1	k141_430966	1	786	-	786	0	0	Stool_14.k141_430966_1/3-262	Stool_14.k141_430966_1	331.8
Stool_14	E9_2	405116_2	k141_405116	529	1317	+	789	1	0.0668281	Stool_14.k141_405116_2/5-262	Stool_14.k141_405116_2	320.7
Stool_14	E9_2	225331_2	k141_225331	117	908	+	792	6	0.39945	Stool_14.k141_225331_2/6-263	Stool_14.k141_225331_2	313.7
Stool_14	E9_2	274685_4	k141_274685	1841	2809	-	969	4	0.217657	Stool_14.k141_274685_4/3-316	Stool_14.k141_274685_4	565.0
Stool_14	E9_2	416472_6	k141_416472	3197	4162	+	966	85	4.63957	Stool_14.k141_416472_6/2-315	Stool_14.k141_416472_6	524.6
Stool_14	E9_2	189952_1	k141_189952	1	981	+	981	5	0.268743	Stool_14.k141_189952_1/7-320	Stool_14.k141_189952_1	521.8
Stool_14	E9_2	251654_4	k141_251654	1250	1963	-	714	8	0.590783	Stool_14.k141_251654_4/1-231	Stool_14.k141_251654_4	397.9
Stool_5	C21_1	60828_4	k141_60828	2528	3526	-	999	25	11.8147	Stool_5.k141_60828_4/1-328	Stool_5.k141_60828_4	484.6
Stool_5	C21_1	60828_3	k141_60828	1738	2526	-	789	23	13.7626	Stool_5.k141_60828_3/3-262	Stool_5.k141_60828_3	433.9
Stool_5	C21_1	60828_2	k141_60828	759	1724	-	966	16	7.81975	Stool_5.k141_60828_2/2-315	Stool_5.k141_60828_2	526.9
Stool_5	C23_1	60828_4	k141_60828	2528	3526	-	999	41	10.7365	Stool_5.k141_60828_4/1-328	Stool_5.k141_60828_4	484.6
Stool_5	C23_1	60828_3	k141_60828	1738	2526	-	789	31	10.2785	Stool_5.k141_60828_3/3-262	Stool_5.k141_60828_3	433.9
Stool_5	C23_1	60828_2	k141_60828	759	1724	-	966	44	11.9157	Stool_5.k141_60828_2/2-315	Stool_5.k141_60828_2	526.9
Capsule_14	F19_2	89767_14	k141_89767	15000	16010	-	1011	0	0	Capsule_14.k141_89767_14/1-329	Capsule_14.k141_89767_14	502.6
Capsule_14	F19_2	190691_9	k141_190691	8697	9695	+	999	0	0	Capsule_14.k141_190691_9/1-328	Capsule_14.k141_190691_9	490.5
Capsule_14	F19_2	8855_4	k141_8855	1846	2844	+	999	0	0	Capsule_14.k141_8855_4/1-328	Capsule_14.k141_8855_4	480.0
Capsule_14	F19_2	190691_10	k141_190691	9697	10485	+	789	0	0	Capsule_14.k141_190691_10/3-262	Capsule_14.k141_190691_10	434.2
Capsule_14	F19_2	8855_5	k141_8855	2846	3634	+	789	0	0	Capsule_14.k141_8855_5/3-262	Capsule_14.k141_8855_5	422.9
Capsule_14	F19_2	89767_13	k141_89767	14208	14999	-	792	0	0	Capsule_14.k141_89767_13/2-263	Capsule_14.k141_89767_13	418.1
Capsule_14	F19_2	8855_6	k141_8855	3648	4613	+	966	0	0	Capsule_14.k141_8855_6/2-315	Capsule_14.k141_8855_6	525.0
Capsule_14	F19_2	89767_12	k141_89767	13226	14194	-	969	0	0	Capsule_14.k141_89767_12/4-317	Capsule_14.k141_89767_12	524.8
Capsule_14	F19_2	190691_11	k141_190691	10500	11465	+	966	0	0	Capsule_14.k141_190691_11/2-315	Capsule_14.k141_190691_11	524.5
Capsule_14	H11_2	89767_14	k141_89767	15000	16010	-	1011	0	0	Capsule_14.k141_89767_14/1-329	Capsule_14.k141_89767_14	502.6
Capsule_14	H11_2	190691_9	k141_190691	8697	9695	+	999	0	0	Capsule_14.k141_190691_9/1-328	Capsule_14.k141_190691_9	490.5
Capsule_14	H11_2	8855_4	k141_8855	1846	2844	+	999	3	0.218537	Capsule_14.k141_8855_4/1-328	Capsule_14.k141_8855_4	480.0
Capsule_14	H11_2	190691_10	k141_190691	9697	10485	+	789	0	0	Capsule_14.k141_190691_10/3-262	Capsule_14.k141_190691_10	434.2
Capsule_14	H11_2	8855_5	k141_8855	2846	3634	+	789	0	0	Capsule_14.k141_8855_5/3-262	Capsule_14.k141_8855_5	422.9
Capsule_14	H11_2	89767_13	k141_89767	14208	14999	-	792	0	0	Capsule_14.k141_89767_13/2-263	Capsule_14.k141_89767_13	418.1
Capsule_14	H11_2	8855_6	k141_8855	3648	4613	+	966	0	0	Capsule_14.k141_8855_6/2-315	Capsule_14.k141_8855_6	525.0
Capsule_14	H11_2	89767_12	k141_89767	13226	14194	-	969	0	0	Capsule_14.k141_89767_12/4-317	Capsule_14.k141_89767_12	524.8
Capsule_14	H11_2	190691_11	k141_190691	10500	11465	+	966	0	0	Capsule_14.k141_190691_11/2-315	Capsule_14.k141_190691_11	524.5
Capsule_14	H15_2	89767_14	k141_89767	15000	16010	-	1011	0	0	Capsule_14.k141_89767_14/1-329	Capsule_14.k141_89767_14	502.6
Capsule_14	H15_2	190691_9	k141_190691	8697	9695	+	999	0	0	Capsule_14.k141_190691_9/1-328	Capsule_14.k141_190691_9	490.5
Capsule_14	H15_2	8855_4	k141_8855	1846	2844	+	999	0	0	Capsule_14.k141_8855_4/1-328	Capsule_14.k141_8855_4	480.0
Capsule_14	H15_2	190691_10	k141_190691	9697	10485	+	789	0	0	Capsule_14.k141_190691_10/3-262	Capsule_14.k141_190691_10	434.2
Capsule_14	H15_2	8855_5	k141_8855	2846	3634	+	789	0	0	Capsule_14.k141_8855_5/3-262	Capsule_14.k141_8855_5	422.9
Capsule_14	H15_2	89767_13	k141_89767	14208	14999	-	792	0	0	Capsule_14.k141_89767_13/2-263	Capsule_14.k141_89767_13	418.1
Capsule_14	H15_2	8855_6	k141_8855	3648	4613	+	966	0	0	Capsule_14.k141_8855_6/2-315	Capsule_14.k141_8855_6	525.0
Capsule_14	H15_2	89767_12	k141_89767	13226	14194	-	969	0	0	Capsule_14.k141_89767_12/4-317	Capsule_14.k141_89767_12	524.8
Capsule_14	H15_2	190691_11	k141_190691	10500	11465	+	966	0	0	Capsule_14.k141_190691_11/2-315	Capsule_14.k141_190691_11	524.5
Capsule_14	H17_2	89767_14	k141_89767	15000	16010	-	1011	0	0	Capsule_14.k141_89767_14/1-329	Capsule_14.k141_89767_14	502.6
Capsule_14	H17_2	190691_9	k141_190691	8697	9695	+	999	0	0	Capsule_14.k141_190691_9/1-328	Capsule_14.k141_190691_9	490.5
Capsule_14	H17_2	8855_4	k141_8855	1846	2844	+	999	0	0	Capsule_14.k141_8855_4/1-328	Capsule_14.k141_8855_4	480.0
Capsule_14	H17_2	190691_10	k141_190691	9697	10485	+	789	0	0	Capsule_14.k141_190691_10/3-262	Capsule_14.k141_190691_10	434.2
Capsule_14	H17_2	8855_5	k141_8855	2846	3634	+	789	0	0	Capsule_14.k141_8855_5/3-262	Capsule_14.k141_8855_5	422.9
Capsule_14	H17_2	89767_13	k141_89767	14208	14999	-	792	0	0	Capsule_14.k141_89767_13/2-263	Capsule_14.k141_89767_13	418.1
Capsule_14	H17_2	8855_6	k141_8855	3648	4613	+	966	0	0	Capsule_14.k141_8855_6/2-315	Capsule_14.k141_8855_6	525.0
Capsule_14	H17_2	89767_12	k141_89767	13226	14194	-	969	0	0	Capsule_14.k141_89767_12/4-317	Capsule_14.k141_89767_12	524.8
Capsule_14	H17_2	190691_11	k141_190691	10500	11465	+	966	0	0	Capsule_14.k141_190691_11/2-315	Capsule_14.k141_190691_11	524.5
Capsule_14	H19_2	89767_14	k141_89767	15000	16010	-	1011	44	2.19387	Capsule_14.k141_89767_14/1-329	Capsule_14.k141_89767_14	502.6
Capsule_14	H19_2	190691_9	k141_190691	8697	9695	+	999	25	1.26149	Capsule_14.k141_190691_9/1-328	Capsule_14.k141_190691_9	490.5
Capsule_14	H19_2	8855_4	k141_8855	1846	2844	+	999	20	1.00919	Capsule_14.k141_8855_4/1-328	Capsule_14.k141_8855_4	480.0
Capsule_14	H19_2	190691_10	k141_190691	9697	10485	+	789	14	0.894458	Capsule_14.k141_190691_10/3-262	Capsule_14.k141_190691_10	434.2
Capsule_14	H19_2	8855_5	k141_8855	2846	3634	+	789	29	1.85281	Capsule_14.k141_8855_5/3-262	Capsule_14.k141_8855_5	422.9
Capsule_14	H19_2	89767_13	k141_89767	14208	14999	-	792	50	3.18239	Capsule_14.k141_89767_13/2-263	Capsule_14.k141_89767_13	418.1
Capsule_14	H19_2	8855_6	k141_8855	3648	4613	+	966	13	0.678384	Capsule_14.k141_8855_6/2-315	Capsule_14.k141_8855_6	525.0
Capsule_14	H19_2	89767_12	k141_89767	13226	14194	-	969	66	3.43344	Capsule_14.k141_89767_12/4-317	Capsule_14.k141_89767_12	524.8
Capsule_14	H19_2	190691_11	k141_190691	10500	11465	+	966	23	1.20022	Capsule_14.k141_190691_11/2-315	Capsule_14.k141_190691_11	524.5
Capsule_14	H1_2	89767_14	k141_89767	15000	16010	-	1011	256	37.8708	Capsule_14.k141_89767_14/1-329	Capsule_14.k141_89767_14	502.6
Capsule_14	H1_2	190691_9	k141_190691	8697	9695	+	999	18	2.69477	Capsule_14.k141_190691_9/1-328	Capsule_14.k141_190691_9	490.5
Capsule_14	H1_2	8855_4	k141_8855	1846	2844	+	999	26	3.89245	Capsule_14.k141_8855_4/1-328	Capsule_14.k141_8855_4	480.0
Capsule_14	H1_2	190691_10	k141_190691	9697	10485	+	789	12	2.27468	Capsule_14.k141_190691_10/3-262	Capsule_14.k141_190691_10	434.2
Capsule_14	H1_2	8855_5	k141_8855	2846	3634	+	789	34	6.44492	Capsule_14.k141_8855_5/3-262	Capsule_14.k141_8855_5	422.9
Capsule_14	H1_2	89767_13	k141_89767	14208	14999	-	792	104	19.6392	Capsule_14.k141_89767_13/2-263	Capsule_14.k141_89767_13	418.1
Capsule_14	H1_2	8855_6	k141_8855	3648	4613	+	966	18	2.78683	Capsule_14.k141_8855_6/2-315	Capsule_14.k141_8855_6	525.0
Capsule_14	H1_2	89767_12	k141_89767	13226	14194	-	969	192	29.6342	Capsule_14.k141_89767_12/4-317	Capsule_14.k141_89767_12	524.8
Capsule_14	H1_2	190691_11	k141_190691	10500	11465	+	966	6	0.928944	Capsule_14.k141_190691_11/2-315	Capsule_14.k141_190691_11	524.5
Capsule_14	H21_2	89767_14	k141_89767	15000	16010	-	1011	0	0	Capsule_14.k141_89767_14/1-329	Capsule_14.k141_89767_14	502.6
Capsule_14	H21_2	190691_9	k141_190691	8697	9695	+	999	1	0.0734276	Capsule_14.k141_190691_9/1-328	Capsule_14.k141_190691_9	490.5
Capsule_14	H21_2	8855_4	k141_8855	1846	2844	+	999	1	0.0734276	Capsule_14.k141_8855_4/1-328	Capsule_14.k141_8855_4	480.0
Capsule_14	H21_2	190691_10	k141_190691	9697	10485	+	789	0	0	Capsule_14.k141_190691_10/3-262	Capsule_14.k141_190691_10	434.2
Capsule_14	H21_2	8855_5	k141_8855	2846	3634	+	789	0	0	Capsule_14.k141_8855_5/3-262	Capsule_14.k141_8855_5	422.9
Capsule_14	H21_2	89767_13	k141_89767	14208	14999	-	792	0	0	Capsule_14.k141_89767_13/2-263	Capsule_14.k141_89767_13	418.1
Capsule_14	H21_2	8855_6	k141_8855	3648	4613	+	966	2	0.151872	Capsule_14.k141_8855_6/2-315	Capsule_14.k141_8855_6	525.0
Capsule_14	H21_2	89767_12	k141_89767	13226	14194	-	969	0	0	Capsule_14.k141_89767_12/4-317	Capsule_14.k141_89767_12	524.8
Capsule_14	H21_2	190691_11	k141_190691	10500	11465	+	966	0	0	Capsule_14.k141_190691_11/2-315	Capsule_14.k141_190691_11	524.5
Capsule_14	H23_2	89767_14	k141_89767	15000	16010	-	1011	0	0	Capsule_14.k141_89767_14/1-329	Capsule_14.k141_89767_14	502.6
Capsule_14	H23_2	190691_9	k141_190691	8697	9695	+	999	0	0	Capsule_14.k141_190691_9/1-328	Capsule_14.k141_190691_9	490.5
Capsule_14	H23_2	8855_4	k141_8855	1846	2844	+	999	0	0	Capsule_14.k141_8855_4/1-328	Capsule_14.k141_8855_4	480.0
Capsule_14	H23_2	190691_10	k141_190691	9697	10485	+	789	0	0	Capsule_14.k141_190691_10/3-262	Capsule_14.k141_190691_10	434.2
Capsule_14	H23_2	8855_5	k141_8855	2846	3634	+	789	0	0	Capsule_14.k141_8855_5/3-262	Capsule_14.k141_8855_5	422.9
Capsule_14	H23_2	89767_13	k141_89767	14208	14999	-	792	0	0	Capsule_14.k141_89767_13/2-263	Capsule_14.k141_89767_13	418.1
Capsule_14	H23_2	8855_6	k141_8855	3648	4613	+	966	2	0.144458	Capsule_14.k141_8855_6/2-315	Capsule_14.k141_8855_6	525.0
Capsule_14	H23_2	89767_12	k141_89767	13226	14194	-	969	0	0	Capsule_14.k141_89767_12/4-317	Capsule_14.k141_89767_12	524.8
Capsule_14	H23_2	190691_11	k141_190691	10500	11465	+	966	0	0	Capsule_14.k141_190691_11/2-315	Capsule_14.k141_190691_11	524.5
Capsule_14	H3_2	89767_14	k141_89767	15000	16010	-	1011	50	9.84978	Capsule_14.k141_89767_14/1-329	Capsule_14.k141_89767_14	502.6
Capsule_14	H3_2	190691_9	k141_190691	8697	9695	+	999	4	0.797448	Capsule_14.k141_190691_9/1-328	Capsule_14.k141_190691_9	490.5
Capsule_14	H3_2	8855_4	k141_8855	1846	2844	+	999	13	2.5917	Capsule_14.k141_8855_4/1-328	Capsule_14.k141_8855_4	480.0
Capsule_14	H3_2	190691_10	k141_190691	9697	10485	+	789	22	5.55333	Capsule_14.k141_190691_10/3-262	Capsule_14.k141_190691_10	434.2
Capsule_14	H3_2	8855_5	k141_8855	2846	3634	+	789	8	2.01939	Capsule_14.k141_8855_5/3-262	Capsule_14.k141_8855_5	422.9
Capsule_14	H3_2	89767_13	k141_89767	14208	14999	-	792	15	3.77202	Capsule_14.k141_89767_13/2-263	Capsule_14.k141_89767_13	418.1
Capsule_14	H3_2	8855_6	k141_8855	3648	4613	+	966	10	2.06172	Capsule_14.k141_8855_6/2-315	Capsule_14.k141_8855_6	525.0
Capsule_14	H3_2	89767_12	k141_89767	13226	14194	-	969	45	9.24903	Capsule_14.k141_89767_12/4-317	Capsule_14.k141_89767_12	524.8
Capsule_14	H3_2	190691_11	k141_190691	10500	11465	+	966	11	2.2679	Capsule_14.k141_190691_11/2-315	Capsule_14.k141_190691_11	524.5
Capsule_14	H7_2	89767_14	k141_89767	15000	16010	-	1011	0	0	Capsule_14.k141_89767_14/1-329	Capsule_14.k141_89767_14	502.6
Capsule_14	H7_2	190691_9	k141_190691	8697	9695	+	999	0	0	Capsule_14.k141_190691_9/1-328	Capsule_14.k141_190691_9	490.5
Capsule_14	H7_2	8855_4	k141_8855	1846	2844	+	999	0	0	Capsule_14.k141_8855_4/1-328	Capsule_14.k141_8855_4	480.0
Capsule_14	H7_2	190691_10	k141_190691	9697	10485	+	789	0	0	Capsule_14.k141_190691_10/3-262	Capsule_14.k141_190691_10	434.2
Capsule_14	H7_2	8855_5	k141_8855	2846	3634	+	789	0	0	Capsule_14.k141_8855_5/3-262	Capsule_14.k141_8855_5	422.9
Capsule_14	H7_2	89767_13	k141_89767	14208	14999	-	792	0	0	Capsule_14.k141_89767_13/2-263	Capsule_14.k141_89767_13	418.1
Capsule_14	H7_2	8855_6	k141_8855	3648	4613	+	966	0	0	Capsule_14.k141_8855_6/2-315	Capsule_14.k141_8855_6	525.0
