"hit_id","query_id","biosample_id","closest_ref","distance","SRM_present","single_closest_ref"
"UZLV01.11752.1_1/64-437","UZLV01","SAMN00715224","['Bilophila_sp._4_1_30__BilSpec3']",0.0200908334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZRK01.30711.1_2/7-171","UZRK01","SAMN00791970","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667"
"UZRK01.30711.1_1/11-81","UZRK01","SAMN00791970","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667"
"UZMO01.24259.1_1/11-137","UZMO01","SAMN00715236","['uncultured_bacterium__EF645667']",0.597408276190246,TRUE,"uncultured_bacterium__EF645667"
"UZMO01.24259.1_2/1-110","UZMO01","SAMN00715236","['uncultured_bacterium__EF645667']",0.618967276190246,TRUE,"uncultured_bacterium__EF645667"
"UESP01.1252.1_3/63-436","UESP01","SAMN06115443","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0788650912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"UESP01.2631.1_1/64-437","UESP01","SAMN06115443","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UESP01.13209.1_1/63-432","UESP01","SAMN06115443","['Desulfovibrio_vulgaris__DQ826729']",0.434694909358552,TRUE,"Desulfovibrio_vulgaris__DQ826729"
"UESP01.2631.1_2/11-266","UESP01","SAMN06115443","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UESP01.1252.1_2/11-266","UESP01","SAMN06115443","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884,TRUE,"Desulfovibrio_piger__DslPige3"
"UESP01.32728.1_1/1-246","UESP01","SAMN06115443","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPEJ01.108737.1_1/1-186","UPEJ01","SAMEA2737700","['uncultured_bacterium__EF645667']",0.42417170944906,TRUE,"uncultured_bacterium__EF645667"
"UPEJ01.81029.1_1/1-213","UPEJ01","SAMEA2737700","['Bilophila_wadsworthia__BilWads6']",0.123293370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPEJ01.78661.1_1/2-142","UPEJ01","SAMEA2737700","['Bilophila_wadsworthia__BilWads6']",0.239889370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPEJ01.102909.1_1/91-194","UPEJ01","SAMEA2737700","['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'Thermodesulfobium_narugense__CP002690', 'MSW_digester_clone__Unc01cxc']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"UPEJ01.115662.1_1/1-92","UPEJ01","SAMEA2737700","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667"
"OOXG01.35465.1_1/64-171","OOXG01","SAMEA2042830","['Bilophila_wadsworthia__BilWads6']",0.196911370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULTP01.25454.1_2/17-181","ULTP01","SAMEA4835737","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWEG01.46633.1_1/11-218","OWEG01","SAMEA3708547","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZTF01.33942.1_1/1-124","UZTF01","SAMN00792115","['Bilophila_sp._4_1_30__BilSpec3']",0.0174618334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ULVW01.70081.1_1/13-177","ULVW01","SAMEA4835796","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"ULVW01.7162.1_2/6-154","ULVW01","SAMEA4835796","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.03542455633203,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"ULVW01.7162.1_1/3-137","ULVW01","SAMEA4835796","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.13785253982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"ULVW01.90315.1_1/1-81","ULVW01","SAMEA4835796","['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULVW01.88470.1_1/63-142","ULVW01","SAMEA4835796","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"UESG01.662.1_20/64-437","UESG01","SAMN06115514","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UESG01.662.1_19/1-253","UESG01","SAMN06115514","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZNZ01.10405.1_1/1-303","UZNZ01","SAMN00791976","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UZNZ01.10405.1_2/1-253","UZNZ01","SAMN00791976","['Desulfovibrio_piger__DslPige4']",0.11477909127423,TRUE,"Desulfovibrio_piger__DslPige4"
"UZNZ01.13126.1_3/65-148","UZNZ01","SAMN00791976","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"ORSM01.42699.1_2/2-137","ORSM01","SAMEA2338784","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0765100912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"ORSM01.43315.1_1/51-154","ORSM01","SAMEA2338784","['Gordonibacter_pamelaeae__GrdPame5']",NA,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"ULZK01.4358.1_1/64-176","ULZK01","SAMEA4835887","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULUT01.40576.1_1/1-232","ULUT01","SAMEA4835766","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"ULUT01.26547.1_1/1-170","ULUT01","SAMEA4835766","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0996110912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"ULUT01.46682.1_1/63-198","ULUT01","SAMEA4835766","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UZHK01.3027.1_4/64-437","UZHK01","SAMN00791936","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZHK01.3027.1_3/1-253","UZHK01","SAMN00791936","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UYER01.19055.1_1/63-264","UYER01","SAMEA2151383","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.14365309127423,TRUE,"Desulfovibrio_piger__DslPige3"
"UYER01.26575.1_2/1-214","UYER01","SAMEA2151383","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0584820912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"UYER01.26575.1_1/1-186","UYER01","SAMEA2151383","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"OZIL01.2827.1_3/27-294","OZIL01","SAMN06165266","['Moorella_thermoacetica_Y72_copy_2__MooTher5']",7.00372561945668,TRUE,"Moorella_thermoacetica_Y72_copy_2__MooTher5"
"OZIL01.1698.1_6/27-293","OZIL01","SAMN06165266","['Moorella_thermoacetica_Y72_copy_2__MooTher5']",6.81049761945668,TRUE,"Moorella_thermoacetica_Y72_copy_2__MooTher5"
"OVIZ01.173.1_2/64-437","OVIZ01","SAMN02676152","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVIZ01.173.1_1/11-266","OVIZ01","SAMN02676152","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORQP01.8982.1_2/64-437","ORQP01","SAMEA2338680","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORQP01.8982.1_1/11-190","ORQP01","SAMEA2338680","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UXSG01.82931.1_1/3-267","UXSG01","SAMEA2160616","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.10481709127423,TRUE,"Desulfovibrio_piger__DslPige3"
"UALF01.7725.1_2/11-266","UALF01","SAMN06164595","['uncultured_bacterium__EF645667']",0.184234276190246,TRUE,"uncultured_bacterium__EF645667"
"UALF01.7725.1_1/15-178","UALF01","SAMN06164595","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0706620912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"UMAZ01.54304.1_2/1-96","UMAZ01","SAMEA4835929","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORNF01.49677.1_2/1-267","ORNF01","SAMEA2338714","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0264614179855414,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231"
"UMLL01.90295.1_16/64-437","UMLL01","SAMEA4836200","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UMLL01.90295.1_15/11-266","UMLL01","SAMEA4836200","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UMLL01.5291.1_4/11-266","UMLL01","SAMEA4836200","['Desulfovibrio_piger__DslPige4']",0.0110737876807884,TRUE,"Desulfovibrio_piger__DslPige4"
"UMLL01.82854.1_2/11-266","UMLL01","SAMEA4836200","['uncultured_bacterium__EF645667']",0.196136276190246,TRUE,"uncultured_bacterium__EF645667"
"UMLL01.5291.1_5/13-177","UMLL01","SAMEA4836200","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UMLL01.82854.1_1/10-174","UMLL01","SAMEA4836200","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UMLL01.58994.1_55/63-193","UMLL01","SAMEA4836200","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UMLL01.5291.1_1/63-193","UMLL01","SAMEA4836200","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"OVYN01.501.1_12/64-437","OVYN01","SAMEA3708645","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVYN01.501.1_13/11-266","OVYN01","SAMEA3708645","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVYN01.12275.1_2/11-266","OVYN01","SAMEA3708645","['uncultured_bacterium__EF645667']",0.141154170607274,TRUE,"uncultured_bacterium__EF645667"
"OVYN01.32421.1_1/63-316","OVYN01","SAMEA3708645","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667"
"OWRS01.952.1_22/64-437","OWRS01","SAMEA4378279","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWRS01.58.1_38/62-435","OWRS01","SAMEA4378279","['uncultured_bacterium__EF645667']",0.474586276190246,TRUE,"uncultured_bacterium__EF645667"
"OWRS01.952.1_21/11-266","OWRS01","SAMEA4378279","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWRS01.58.1_39/11-266","OWRS01","SAMEA4378279","['uncultured_bacterium__EF645667']",0.608863276190246,TRUE,"uncultured_bacterium__EF645667"
"UEOP01.41.1_73/64-437","UEOP01","SAMN06115503","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UEOP01.41.1_72/11-266","UEOP01","SAMN06115503","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORQZ01.3121.1_4/64-437","ORQZ01","SAMEA2338675","['Bilophila_sp._4_1_30__BilSpec3']",0.0077708334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ORQZ01.3121.1_5/11-266","ORQZ01","SAMEA2338675","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORVL01.2853.1_13/63-436","ORVL01","SAMEA2338835","['Desulfovibrio_sp._3_1_syn3__DsvSp230']",0.00163384853285095,TRUE,"Desulfovibrio_sp._3_1_syn3__DsvSp230"
"ORVL01.2853.1_12/11-266","ORVL01","SAMEA2338835","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0261574179855414,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231"
"ORVL01.65342.1_1/1-226","ORVL01","SAMEA2338835","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWGN01.692.1_13/64-437","OWGN01","SAMEA3708654","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWGN01.692.1_14/11-266","OWGN01","SAMEA3708654","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OQQU01.95348.1_1/1-177","OQQU01","SAMN02712159","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPWM01.18108.1_1/11-266","UPWM01","SAMN06112020","['Bilophila_sp._4_1_30__BilSpec3']",0.0016698334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UPWM01.32464.1_1/64-258","UPWM01","SAMN06112020","['Bilophila_sp._4_1_30__BilSpec3']",0.113906833430282,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UESA01.18044.1_1/62-435","UESA01","SAMN06115428","['Bilophila_wadsworthia__BilWads6']",0.162874370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"UESA01.7359.1_1/21-344","UESA01","SAMN06115428","['Desulfovibrio_vulgaris__DQ826729']",0.419025911862788,TRUE,"Desulfovibrio_vulgaris__DQ826729"
"UESA01.7359.1_2/11-266","UESA01","SAMN06115428","['Bilophila_wadsworthia__BilWads6']",0.308264370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"UESA01.18044.1_2/2-251","UESA01","SAMN06115428","['uncultured_bacterium__EF645667']",0.622651276190246,TRUE,"uncultured_bacterium__EF645667"
"UESA01.65231.1_1/11-210","UESA01","SAMN06115428","['Bilophila_wadsworthia__BilWads6']",0.124962370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"UXQU01.28398.1_4/2-118","UXQU01","SAMEA2162475","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"UXQU01.73593.1_1/3-135","UXQU01","SAMEA2162475","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.31649553982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"JABLTO01.179291.1_4/64-437","JABLTO01","SAMN14651225","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"JABLTO01.179291.1_3/11-266","JABLTO01","SAMN14651225","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVZD01.1803.1_16/64-437","OVZD01","SAMEA3708671","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVZD01.4003.1_11/51-400","OVZD01","SAMEA3708671","['Gordonibacter_pamelaeae__GrdPame5']",0.600429704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"OVZD01.1803.1_15/11-266","OVZD01","SAMEA3708671","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVZD01.4003.1_10/3-237","OVZD01","SAMEA3708671","['Gordonibacter_pamelaeae__GrdPame5']",0.679452704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"OVZD01.70372.1_1/1-219","OVZD01","SAMEA3708671","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667"
"USVF01.386.1_14/64-437","USVF01","SAMN06112086","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"USVF01.386.1_15/11-266","USVF01","SAMN06112086","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OYVR01.58638.1_1/63-191","OYVR01","SAMN06164990","['uncultured_bacterium__EF645665']",0.110052913302556,TRUE,"uncultured_bacterium__EF645665"
"ORWG01.32262.1_1/64-125","ORWG01","SAMEA2338861","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OPBS01.17226.1_3/40-291","OPBS01","SAMEA2042578","['Moorella_thermoacetica_Y72_copy_2__MooTher5']",7.53138761945668,TRUE,"Moorella_thermoacetica_Y72_copy_2__MooTher5"
"ORNK01.7682.1_1/11-266","ORNK01","SAMEA2338690","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORNK01.7682.1_2/1-238","ORNK01","SAMEA2338690","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWPE01.49286.1_1/17-181","OWPE01","SAMEA4378236","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"USYS01.30542.1_2/14-387","USYS01","SAMN06112090","['Desulfovibrio_piger__DslPige3']",0.0657560912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"USYS01.15285.1_1/1-357","USYS01","SAMN06112090","['uncultured_bacterium__EF645667']",0.488862276190246,TRUE,"uncultured_bacterium__EF645667"
"USYS01.4501.1_8/63-380","USYS01","SAMN06112090","['Desulfovibrio_vulgaris__DQ826729']",0.373758911862788,TRUE,"Desulfovibrio_vulgaris__DQ826729"
"USYS01.2685.1_2/11-266","USYS01","SAMN06112090","['Bilophila_wadsworthia__BilWads6']",0.450144370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"USYS01.15285.1_2/11-266","USYS01","SAMN06112090","['uncultured_bacterium__EF645667']",0.608863276190246,TRUE,"uncultured_bacterium__EF645667"
"USYS01.14363.1_1/3-95","USYS01","SAMN06112090","['Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORCF01.9.1_52/63-436","ORCF01","SAMN04158618","['Desulfovibrio_sp._Dsv1__DsvSp233']",0.0423847640998852,TRUE,"Desulfovibrio_sp._Dsv1__DsvSp233"
"ORCF01.9.1_51/11-266","ORCF01","SAMN04158618","['Desulfovibrio_sp._Dsv1__DsvSp233']",0.0304797640998852,TRUE,"Desulfovibrio_sp._Dsv1__DsvSp233"
"ORCF01.82739.1_1/52-189","ORCF01","SAMN04158618","['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'Bioreactor_clone__UncS2029']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"ORCF01.98001.1_2/2-160","ORCF01","SAMN04158618","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.16491153982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"UPRJ01.4846.1_6/64-437","UPRJ01","SAMEA2737745","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPRJ01.4846.1_5/11-266","UPRJ01","SAMEA2737745","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPRJ01.32940.1_2/11-266","UPRJ01","SAMEA2737745","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.10952009127423,TRUE,"Desulfovibrio_piger__DslPige3"
"UPRJ01.76798.1_1/51-207","UPRJ01","SAMEA2737745","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"UPRJ01.32940.1_1/2-140","UPRJ01","SAMEA2737745","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UPRJ01.69812.1_2/2-140","UPRJ01","SAMEA2737745","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"UPRJ01.69812.1_1/11-75","UPRJ01","SAMEA2737745","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UZUF01.14766.1_1/64-123","UZUF01","SAMN00792118","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPWZ01.225.1_10/64-437","UPWZ01","SAMN06112010","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPWZ01.225.1_11/11-266","UPWZ01","SAMN06112010","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVFJ01.1198.1_1/64-437","OVFJ01","SAMN06016335","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVFJ01.5655.1_2/63-436","OVFJ01","SAMN06016335","['uncultured_bacterium__EF645667']",0.085775677392887,TRUE,"uncultured_bacterium__EF645667"
"OVFJ01.1198.1_2/11-266","OVFJ01","SAMN06016335","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVFJ01.5655.1_1/11-266","OVFJ01","SAMN06016335","['uncultured_bacterium__EF645667']",0.141154170607274,TRUE,"uncultured_bacterium__EF645667"
"OVFJ01.44002.1_1/2-215","OVFJ01","SAMN06016335","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.19881753982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"OVFJ01.49379.1_1/2-146","OVFJ01","SAMN06016335","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"UEQM01.1663.1_1/64-355","UEQM01","SAMN06115440","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UEQM01.512.1_2/11-266","UEQM01","SAMN06115440","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UMGG01.37389.1_2/11-266","UMGG01","SAMEA4836064","['uncultured_bacterium__EF645667']",0.207521276190246,TRUE,"uncultured_bacterium__EF645667"
"UMGG01.19571.1_1/11-266","UMGG01","SAMEA4836064","['Desulfovibrio_piger__DslPige4']",0.0110827876807884,TRUE,"Desulfovibrio_piger__DslPige4"
"UMGG01.51117.1_1/1-193","UMGG01","SAMEA4836064","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UMGG01.77050.1_4/63-143","UMGG01","SAMEA4836064","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"UMGG01.81647.1_2/63-143","UMGG01","SAMEA4836064","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'uncultured_bacterium__EF645667']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"UEQI01.11142.1_2/2-216","UEQI01","SAMN06115467","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UEQI01.23613.1_1/64-213","UEQI01","SAMN06115467","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OROW01.9403.1_5/64-437","OROW01","SAMEA2338762","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OROW01.9403.1_4/11-178","OROW01","SAMEA2338762","['Bilophila_wadsworthia__BilWads6']",0.140243370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZHQ01.7216.1_2/77-450","UZHQ01","SAMN00791903","['uncultured_bacterium__EF645667']",0.488264276190246,TRUE,"uncultured_bacterium__EF645667"
"UZHQ01.7216.1_1/11-266","UZHQ01","SAMN00791903","['uncultured_bacterium__EF645667']",0.597408276190246,TRUE,"uncultured_bacterium__EF645667"
"UXMP01.59062.1_1/1-187","UXMP01","SAMEA1964687","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UXMP01.60651.1_1/1-184","UXMP01","SAMEA1964687","['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"uncultured_bacterium__EF645667"
