# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_2_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_2/E5_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_2/E5_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_2/E5_1.bam	RPKG
1126_1	k141_49337	494	2248	-	1755	0	0
1126_2	k141_49337	2300	2551	-	252	0	0
1127_1	k141_105730	2	505	-	504	0	0
1127_2	k141_105730	502	1281	-	780	0	0
1127_3	k141_105730	1289	1381	-	93	0	0
1128_1	k141_49341	1	270	+	270	0	0
1128_2	k141_49341	277	1041	+	765	0	0
1129_1	k141_112596	2	1042	+	1041	39	0.282121
1129_2	k141_112596	1356	3200	+	1845	69	0.281627
1129_3	k141_112596	3359	5242	+	1884	70	0.279794
1129_4	k141_112596	5268	6344	+	1077	31	0.216754
1129_5	k141_112596	6368	9388	+	3021	92	0.229329
1130_1	k141_133739	1	1143	-	1143	0	0
1131_1	k141_49343	1	591	+	591	0	0
1131_2	k141_49343	669	1157	+	489	0	0
1132_1	k141_42224	11	598	-	588	22	0.281752
1132_2	k141_42224	699	1538	-	840	12	0.107578
1132_3	k141_42224	2290	3246	-	957	2	0.0157376
1132_4	k141_42224	3252	4571	-	1320	1	0.00570489
1132_5	k141_42224	4833	5735	-	903	3	0.0250181
1132_6	k141_42224	5808	7346	-	1539	19	0.0929687
1132_7	k141_42224	7359	7919	-	561	1	0.0134233
1132_8	k141_42224	8072	8764	-	693	7	0.0760653
1132_9	k141_42224	8769	9128	-	360	4	0.0836718
1132_10	k141_42224	9194	10504	-	1311	3	0.0172322
1132_11	k141_42224	10788	11687	+	900	25	0.209179
1132_12	k141_42224	11710	14418	-	2709	50	0.13899
1132_13	k141_42224	14446	15096	-	651	0	0
1132_14	k141_42224	15128	15490	-	363	1	0.0207451
1132_15	k141_42224	15710	16495	-	786	13	0.12455
1132_16	k141_42224	16895	18268	+	1374	23	0.126056
1133_1	k141_105733	91	489	+	399	0	0
1133_2	k141_105733	574	1872	+	1299	0	0
1133_3	k141_105733	2029	2139	-	111	0	0
1134_1	k141_49350	2	661	+	660	1	0.0114098
1134_2	k141_49350	677	958	+	282	1	0.0267038
1134_3	k141_49350	986	1360	+	375	7	0.140569
1135_1	k141_105735	235	1785	+	1551	0	0
1136_1	k141_98634	3	500	-	498	14	0.2117
1136_2	k141_98634	497	2893	-	2397	65	0.204205
1136_3	k141_98634	2853	3245	-	393	9	0.172453
1136_4	k141_98634	3247	3795	-	549	10	0.137167
1136_5	k141_98634	3806	4669	-	864	26	0.226611
1136_6	k141_98634	4924	6549	-	1626	131	0.606698
1136_7	k141_98634	6677	6871	-	195	20	0.772355
1136_8	k141_98634	6868	7722	-	855	88	0.775065
1136_9	k141_98634	7719	8459	-	741	41	0.416665
1136_10	k141_98634	8590	8976	-	387	43	0.836718
1136_11	k141_98634	8966	10600	-	1635	208	0.958004
1137_1	k141_112600	2	361	-	360	1	0.0209179
1137_2	k141_112600	367	540	-	174	0	0
1137_3	k141_112600	546	1334	-	789	4	0.0381772
1137_4	k141_112600	1362	1772	-	411	0	0
1138_1	k141_42225	1	1293	-	1293	0	0
1138_2	k141_42225	1606	1731	+	126	0	0
1138_3	k141_42225	1903	2463	-	561	0	0
1138_4	k141_42225	2858	3400	-	543	0	0
1138_5	k141_42225	3422	3526	-	105	0	0
1139_1	k141_133740	3	143	-	141	7	0.373853
1139_2	k141_133740	340	759	+	420	24	0.430312
1139_3	k141_133740	852	1367	+	516	9	0.131345
1139_4	k141_133740	1433	2086	+	654	20	0.230289
1139_5	k141_133740	2189	2398	-	210	6	0.215156
1139_6	k141_133740	2474	2998	-	525	86	1.23356
1139_7	k141_133740	3023	3580	-	558	74	0.998663
1139_8	k141_133740	3626	3931	-	306	39	0.959765
1139_9	k141_133740	4037	4372	-	336	79	1.77055
1140_1	k141_77532	118	1170	+	1053	0	0
1140_2	k141_77532	1331	1639	+	309	0	0
1140_3	k141_77532	1629	2567	+	939	0	0
1140_4	k141_77532	2579	3013	+	435	0	0
1140_5	k141_77532	3375	3581	+	207	0	0
1140_6	k141_77532	3586	4437	+	852	0	0
1140_7	k141_77532	4406	7645	+	3240	0	0
1140_8	k141_77532	7638	8744	+	1107	0	0
1140_9	k141_77532	8750	10927	+	2178	0	0
1140_10	k141_77532	10943	12049	+	1107	0	0
1140_11	k141_77532	12053	12727	+	675	0	0
1140_12	k141_77532	12733	15006	+	2274	0	0
1140_13	k141_77532	15010	15246	+	237	0	0
1140_14	k141_77532	15246	17417	+	2172	0	0
1140_15	k141_77532	17417	18004	+	588	0	0
1140_16	k141_77532	18611	19285	-	675	0	0
1140_17	k141_77532	19341	21293	-	1953	0	0
1140_18	k141_77532	21290	23167	-	1878	0	0
1140_19	k141_77532	23192	23497	-	306	0	0
1140_20	k141_77532	23872	25788	+	1917	0	0
1140_21	k141_77532	25830	26657	-	828	0	0
1140_22	k141_77532	26654	27280	-	627	0	0
1141_1	k141_98638	3	140	-	138	0	0
1141_2	k141_98638	382	555	+	174	1	0.0432785
1141_3	k141_98638	578	1201	+	624	9	0.108612
1141_4	k141_98638	1293	1649	-	357	2	0.0421875
1141_5	k141_98638	1787	1876	+	90	0	0
1142_1	k141_84496	2	496	+	495	0	0
1142_2	k141_84496	500	1351	+	852	0	0
1142_3	k141_84496	1344	2177	+	834	0	0
1142_4	k141_84496	2231	2452	-	222	0	0
1142_5	k141_84496	2501	3403	-	903	0	0
1142_6	k141_84496	3400	4443	-	1044	0	0
1142_7	k141_84496	4447	4794	-	348	0	0
1142_8	k141_84496	4794	5144	-	351	0	0
1142_9	k141_84496	5245	7122	-	1878	0	0
1142_10	k141_84496	7190	7747	-	558	0	0
1142_11	k141_84496	7758	9116	-	1359	0	0
1142_12	k141_84496	9244	10875	-	1632	0	0
1142_13	k141_84496	10875	11138	-	264	0	0
1142_14	k141_84496	11093	11461	-	369	0	0
1142_15	k141_84496	11474	11608	-	135	0	0
1142_16	k141_84496	11925	13292	+	1368	0	0
1142_17	k141_84496	13303	14403	+	1101	0	0
1142_18	k141_84496	14409	15491	+	1083	0	0
1142_19	k141_84496	15555	16700	-	1146	0	0
1142_20	k141_84496	16737	17540	-	804	0	0
1142_21	k141_84496	17631	18509	-	879	0	0
1142_22	k141_84496	18519	19385	-	867	0	0
1142_23	k141_84496	19378	20316	-	939	0	0
1142_24	k141_84496	20328	21161	-	834	0	0
1142_25	k141_84496	21234	22700	+	1467	0	0
1142_26	k141_84496	23202	23870	-	669	0	0
1142_27	k141_84496	23887	24105	-	219	0	0
1142_28	k141_84496	24127	24780	-	654	0	0
1142_29	k141_84496	24784	25239	-	456	0	0
1142_30	k141_84496	25313	26515	-	1203	0	0
1142_31	k141_84496	26719	27384	+	666	0	0
1142_32	k141_84496	27603	27839	+	237	0	0
1142_33	k141_84496	27851	28021	+	171	0	0
1142_34	k141_84496	28094	28909	+	816	0	0
1142_35	k141_84496	28933	29652	-	720	0	0
1142_36	k141_84496	29767	35757	-	5991	0	0
1142_37	k141_84496	36102	36467	+	366	0	0
1143_1	k141_112604	41	1261	-	1221	0	0
1143_2	k141_112604	1263	2060	-	798	0	0
1143_3	k141_112604	2023	2202	-	180	0	0
1143_4	k141_112604	2214	2390	-	177	0	0
1144_1	k141_105738	116	580	+	465	0	0
1144_2	k141_105738	696	1676	-	981	0	0
1144_3	k141_105738	1681	1782	-	102	0	0
1144_4	k141_105738	1835	2509	+	675	0	0
1144_5	k141_105738	2538	3065	-	528	0	0
1144_6	k141_105738	3087	3614	-	528	0	0
1145_1	k141_98640	3	344	+	342	0	0
1145_2	k141_98640	369	1565	+	1197	0	0
1146_1	k141_42230	2	253	-	252	0	0
1146_2	k141_42230	250	1092	-	843	4	0.0357317
1146_3	k141_42230	1104	1331	-	228	0	0
1146_4	k141_42230	1371	2054	-	684	0	0
1146_5	k141_42230	2099	2458	-	360	0	0
1147_1	k141_77538	3	1061	-	1059	0	0
1147_2	k141_77538	1076	2623	-	1548	0	0
1148_1	k141_215	116	1066	-	951	0	0
1148_2	k141_215	1053	1772	-	720	0	0
1149_1	k141_133745	28	2946	-	2919	11	0.0283779
1150_1	k141_105742	2	1231	-	1230	0	0
1151_1	k141_49353	2	667	-	666	0	0
1151_2	k141_49353	654	2948	-	2295	0	0
1151_3	k141_49353	3501	4079	-	579	0	0
1151_4	k141_49353	4711	5751	-	1041	0	0
1151_5	k141_49353	6178	6729	-	552	0	0
1152_1	k141_42237	3	914	-	912	0	0
1153_1	k141_98642	3	323	-	321	0	0
1153_2	k141_98642	316	1188	-	873	0	0
1153_3	k141_98642	1185	2120	-	936	0	0
1153_4	k141_98642	2140	3174	-	1035	0	0
1154_1	k141_42238	3	1097	-	1095	0	0
1155_1	k141_220	3	71	-	69	0	0
1155_2	k141_220	156	638	-	483	0	0
1155_3	k141_220	655	1230	-	576	0	0
1156_1	k141_49356	3	527	+	525	2	0.0286875
1156_2	k141_49356	611	1237	-	627	23	0.276237
1156_3	k141_49356	1251	1427	+	177	4	0.17018
1157_1	k141_105744	2	127	+	126	0	0
1157_2	k141_105744	165	1304	+	1140	0	0
1157_3	k141_105744	1327	2127	+	801	0	0
1157_4	k141_105744	2143	3255	+	1113	0	0
1157_5	k141_105744	3383	4108	+	726	0	0
1158_1	k141_70545	2	616	+	615	8	0.0979572
1158_2	k141_70545	743	2029	+	1287	30	0.175535
1158_3	k141_70545	2119	2850	-	732	23	0.236613
1158_4	k141_70545	3042	3416	+	375	20	0.401625
1158_5	k141_70545	3922	5253	+	1332	26	0.146991
1158_6	k141_70545	5345	6454	+	1110	29	0.196742
1158_7	k141_70545	6504	6797	+	294	7	0.179297
1158_8	k141_70545	6811	8277	+	1467	23	0.118064
1158_9	k141_70545	8280	9713	+	1434	31	0.162792
1158_10	k141_70545	9798	11213	+	1416	21	0.111681
1158_11	k141_70545	11398	11715	-	318	11	0.260488
1158_12	k141_70545	11906	12148	+	243	10	0.309896
1158_13	k141_70545	12141	12845	+	705	16	0.170904
1158_14	k141_70545	12861	15806	+	2946	46	0.117584
1159_1	k141_84499	938	3151	-	2214	75	0.255097
1159_2	k141_84499	3117	4934	-	1818	39	0.161545
1159_3	k141_84499	6362	6760	-	399	12	0.22648
1159_4	k141_84499	6784	7611	-	828	39	0.354696
1159_5	k141_84499	7735	7944	+	210	20	0.717187
1159_6	k141_84499	8035	8148	+	114	1	0.0660567
1160_1	k141_70546	3	884	+	882	0	0
1160_2	k141_70546	887	1078	+	192	0	0
1161_1	k141_226	3	557	-	555	0	0
1161_2	k141_226	568	876	-	309	0	0
1161_3	k141_226	895	1452	-	558	0	0
1161_4	k141_226	1475	1654	-	180	0	0
1162_1	k141_49360	18	1358	+	1341	38	0.213391
1162_2	k141_49360	1429	1839	+	411	11	0.201545
1162_3	k141_49360	2035	2529	+	495	14	0.212983
1162_4	k141_49360	2558	2683	+	126	8	0.478125
1163_1	k141_126738	1	216	+	216	0	0
1163_2	k141_126738	199	1029	-	831	0	0
1163_3	k141_126738	1194	2060	-	867	0	0
1163_4	k141_126738	2212	3006	-	795	0	0
1163_5	k141_126738	3012	4265	-	1254	0	0
1163_6	k141_126738	4285	5697	-	1413	0	0
1163_7	k141_126738	5672	5983	-	312	0	0
1163_8	k141_126738	5970	7391	-	1422	0	0
1163_9	k141_126738	7650	7961	+	312	0	0
1163_10	k141_126738	7958	8386	+	429	0	0
1163_11	k141_126738	8438	10114	+	1677	0	0
1163_12	k141_126738	10137	11258	+	1122	0	0
1163_13	k141_126738	11332	11823	+	492	0	0
1163_14	k141_126738	11852	12325	+	474	0	0
1163_15	k141_126738	12328	12564	+	237	0	0
1163_16	k141_126738	12614	13705	-	1092	0	0
1163_17	k141_126738	13712	14116	-	405	0	0
1163_18	k141_126738	14127	14534	-	408	0	0
1163_19	k141_126738	14550	16970	-	2421	0	0
1163_20	k141_126738	17089	17808	-	720	0	0
1163_21	k141_126738	17810	18580	-	771	0	0
1163_22	k141_126738	18672	19811	-	1140	0	0
1163_23	k141_126738	19826	20764	-	939	0	0
1163_24	k141_126738	20835	21323	-	489	0	0
1163_25	k141_126738	21323	21943	-	621	0	0
1163_26	k141_126738	21952	22743	-	792	0	0
1163_27	k141_126738	22757	23554	-	798	0	0
1163_28	k141_126738	23535	24332	-	798	0	0
1163_29	k141_126738	24382	26505	-	2124	0	0
1163_30	k141_126738	26527	27600	-	1074	0	0
1163_31	k141_126738	27618	28376	-	759	0	0
1163_32	k141_126738	28386	28649	-	264	0	0
1163_33	k141_126738	28665	29321	-	657	0	0
1163_34	k141_126738	29314	29580	-	267	0	0
1163_35	k141_126738	29582	30883	-	1302	0	0
1163_36	k141_126738	30904	31353	-	450	0	0
1163_37	k141_126738	31374	31736	-	363	0	0
1163_38	k141_126738	31793	32884	-	1092	4	0.0275841
1163_39	k141_126738	32900	33868	-	969	0	0
1163_40	k141_126738	33865	34683	-	819	0	0
1163_41	k141_126738	34696	34899	-	204	0	0
1163_42	k141_126738	34905	35825	-	921	0	0
1163_43	k141_126738	35842	36411	-	570	0	0
1163_44	k141_126738	36430	37638	-	1209	0	0
1163_45	k141_126738	37640	38098	-	459	0	0
1163_46	k141_126738	38123	39424	-	1302	0	0
1163_47	k141_126738	39464	40279	-	816	0	0
1163_48	k141_126738	40269	41327	-	1059	0	0
1163_49	k141_126738	41305	43041	-	1737	0	0
1163_50	k141_126738	43105	43422	-	318	0	0
1163_51	k141_126738	43459	43851	-	393	0	0
1163_52	k141_126738	44362	45399	-	1038	2	0.0145096
1163_53	k141_126738	45479	45673	-	195	0	0
1163_54	k141_126738	45636	46346	-	711	0	0
1163_55	k141_126738	46361	47257	-	897	0	0
1163_56	k141_126738	47495	48199	-	705	0	0
1163_57	k141_126738	48339	48869	-	531	0	0
1163_58	k141_126738	49022	49801	-	780	0	0
1163_59	k141_126738	49917	50162	-	246	0	0
1163_60	k141_126738	50205	51302	-	1098	0	0
1163_61	k141_126738	52351	52770	-	420	0	0
1163_62	k141_126738	52742	54073	-	1332	0	0
1163_63	k141_126738	54295	54504	-	210	0	0
1163_64	k141_126738	54541	54756	-	216	0	0
1163_65	k141_126738	54796	54975	-	180	0	0
1163_66	k141_126738	55538	56242	+	705	0	0
1163_67	k141_126738	56473	57108	-	636	0	0
1163_68	k141_126738	57339	58316	-	978	0	0
1163_69	k141_126738	58309	59157	-	849	0	0
1163_70	k141_126738	59154	60494	-	1341	0	0
1163_71	k141_126738	60636	61694	-	1059	0	0
1163_72	k141_126738	61783	62556	-	774	0	0
1163_73	k141_126738	62561	64147	-	1587	0	0
1163_74	k141_126738	64137	65687	-	1551	0	0
1163_75	k141_126738	65801	67762	-	1962	0	0
1163_76	k141_126738	67774	70047	-	2274	0	0
1163_77	k141_126738	70072	70698	-	627	1	0.0120103
1163_78	k141_126738	71084	71458	-	375	0	0
1163_79	k141_126738	71583	72095	-	513	0	0
1163_80	k141_126738	72425	73120	-	696	0	0
1163_81	k141_126738	73214	73639	-	426	0	0
1163_82	k141_126738	73757	74272	-	516	0	0
1163_83	k141_126738	74288	74494	-	207	0	0
1163_84	k141_126738	75203	75988	-	786	0	0
1163_85	k141_126738	75972	76682	-	711	0	0
1163_86	k141_126738	76794	77717	-	924	0	0
1163_87	k141_126738	77878	78588	-	711	0	0
1163_88	k141_126738	78585	80831	-	2247	0	0
1163_89	k141_126738	80835	81836	-	1002	0	0
1163_90	k141_126738	82018	83118	-	1101	0	0
1163_91	k141_126738	83717	84871	+	1155	0	0
1164_1	k141_98643	434	655	-	222	0	0
1164_2	k141_98643	646	792	-	147	0	0
1164_3	k141_98643	1151	1792	+	642	1	0.0117297
1164_4	k141_98643	1924	3753	+	1830	5	0.020575
1164_5	k141_98643	3931	4149	-	219	0	0
1164_6	k141_98643	4507	4995	+	489	1	0.0153997
1164_7	k141_98643	5137	5241	+	105	14	1.00406
1164_8	k141_98643	5241	5657	+	417	46	0.830698
1164_9	k141_98643	5828	6010	+	183	17	0.699551
1165_1	k141_84503	3	803	+	801	1	0.00940132
1165_2	k141_84503	812	1636	+	825	4	0.0365113
1166_1	k141_35331	244	1107	+	864	26	0.226611
1166_2	k141_35331	1217	1948	-	732	30	0.308625
1166_3	k141_35331	1974	2588	-	615	20	0.244893
1166_4	k141_35331	2768	3034	-	267	3	0.0846119
1166_5	k141_35331	3094	3558	-	465	6	0.0971672
1166_6	k141_35331	3579	3866	-	288	8	0.209179
1166_7	k141_35331	3996	4190	-	195	6	0.231706
1166_8	k141_35331	4190	5026	-	837	19	0.170942
1166_9	k141_35331	5064	6353	-	1290	17	0.0992386
1166_10	k141_35331	6543	6944	+	402	8	0.14986
1166_11	k141_35331	6954	7898	+	945	13	0.103594
1166_12	k141_35331	7895	8590	+	696	5	0.0540981
1166_13	k141_35331	8666	9184	+	519	10	0.145096
1166_14	k141_35331	9710	10732	-	1023	18	0.132501
1166_15	k141_35331	10908	11864	-	957	18	0.141639
1166_16	k141_35331	12220	13359	+	1140	31	0.204776
1166_17	k141_35331	13468	14106	+	639	14	0.164987
1166_18	k141_35331	14304	16601	+	2298	56	0.18351
1166_19	k141_35331	16667	17092	-	426	9	0.159094
1166_20	k141_35331	17089	17691	-	603	3	0.037465
1166_21	k141_35331	18020	19501	-	1482	28	0.142276
1166_22	k141_35331	19520	20863	-	1344	28	0.156885
1166_23	k141_35331	20895	21725	-	831	14	0.126867
1166_24	k141_35331	21728	22645	-	918	23	0.188672
1166_25	k141_35331	22684	24006	-	1323	33	0.187835
1166_26	k141_35331	24251	25240	-	990	21	0.159737
1166_27	k141_35331	25357	25482	-	126	0	0
1167_1	k141_70551	3	386	+	384	1	0.0196106
1167_2	k141_70551	463	990	+	528	0	0
1168_1	k141_229	258	1589	+	1332	0	0
1169_1	k141_105751	1	204	+	204	0	0
1169_2	k141_105751	197	1096	+	900	14	0.117141
1169_3	k141_105751	1232	1780	+	549	13	0.178317
1170_1	k141_70552	3	1208	+	1206	0	0
1171_1	k141_7375	319	678	+	360	7	0.146426
1171_2	k141_7375	697	1662	+	966	16	0.124728
1171_3	k141_7375	1858	4185	-	2328	80	0.258779
1171_4	k141_7375	4200	4865	-	666	21	0.237447
1171_5	k141_7375	5017	6048	-	1032	25	0.182424
1171_6	k141_7375	6045	6842	-	798	21	0.19817
1172_1	k141_35332	2	847	-	846	0	0
1172_2	k141_35332	997	2484	-	1488	0	0
1173_1	k141_98649	3	656	+	654	0	0
1173_2	k141_98649	867	1286	+	420	0	0
1174_1	k141_70561	2	448	-	447	0	0
1174_2	k141_70561	445	1302	-	858	0	0
1175_1	k141_84509	3	674	-	672	0	0
1175_2	k141_84509	671	1690	-	1020	0	0
1175_3	k141_84509	1680	2288	-	609	0	0
1175_4	k141_84509	2346	3749	-	1404	0	0
1176_1	k141_70563	3	965	-	963	0	0
1177_1	k141_35339	3	827	+	825	0	0
1177_2	k141_35339	992	1513	+	522	0	0
1178_1	k141_21427	1	1083	-	1083	0	0
1178_2	k141_21427	1099	2403	-	1305	0	0
1178_3	k141_21427	2384	3346	-	963	0	0
1178_4	k141_21427	3348	5345	-	1998	0	0
1178_5	k141_21427	5358	8000	-	2643	0	0
1178_6	k141_21427	8085	8501	-	417	0	0
1178_7	k141_21427	8579	10048	-	1470	2	0.0102455
1178_8	k141_21427	10073	10186	-	114	0	0
1178_9	k141_21427	10186	10368	-	183	0	0
1178_10	k141_21427	10385	10606	-	222	0	0
1178_11	k141_21427	10709	11080	-	372	0	0
1178_12	k141_21427	11138	12823	-	1686	0	0
1178_13	k141_21427	12839	13333	-	495	0	0
1178_14	k141_21427	13330	14328	-	999	0	0
1178_15	k141_21427	14325	15557	-	1233	0	0
1178_16	k141_21427	15569	15853	-	285	0	0
1178_17	k141_21427	15928	17979	-	2052	0	0
1178_18	k141_21427	18028	18507	-	480	0	0
1178_19	k141_21427	18617	20005	-	1389	1	0.0054215
1178_20	k141_21427	20005	20895	-	891	3	0.0253551
1178_21	k141_21427	21087	22268	-	1182	11	0.0700804
1178_22	k141_21427	22538	23857	-	1320	0	0
1178_23	k141_21427	23870	24706	-	837	0	0
1178_24	k141_21427	24722	26392	-	1671	0	0
1178_25	k141_21427	26395	29001	-	2607	0	0
1178_26	k141_21427	29046	29762	-	717	0	0
1178_27	k141_21427	29906	30637	-	732	0	0
1178_28	k141_21427	30744	31196	-	453	0	0
1178_29	k141_21427	31208	32374	-	1167	0	0
1178_30	k141_21427	32398	33891	-	1494	0	0
1178_31	k141_21427	33993	34640	-	648	0	0
1178_32	k141_21427	34867	36816	+	1950	0	0
1178_33	k141_21427	36999	38195	-	1197	0	0
1178_34	k141_21427	38248	38916	-	669	1	0.0112563
1178_35	k141_21427	38938	40326	-	1389	0	0
1178_36	k141_21427	40581	41747	-	1167	1	0.00645284
1178_37	k141_21427	41749	42831	-	1083	0	0
1178_38	k141_21427	42862	44535	-	1674	0	0
1178_39	k141_21427	44549	46222	-	1674	0	0
1178_40	k141_21427	46255	47343	-	1089	0	0
1178_41	k141_21427	47572	47901	-	330	0	0
1178_42	k141_21427	47965	49098	-	1134	0	0
1178_43	k141_21427	49216	50952	-	1737	0	0
1178_44	k141_21427	51163	52263	+	1101	0	0
1178_45	k141_21427	52338	54008	-	1671	0	0
1178_46	k141_21427	54037	54819	-	783	0	0
1178_47	k141_21427	54809	55522	-	714	0	0
1178_48	k141_21427	55534	56646	-	1113	0	0
1178_49	k141_21427	56703	58487	-	1785	0	0
1178_50	k141_21427	59057	59335	-	279	0	0
1178_51	k141_21427	59515	59733	-	219	0	0
1178_52	k141_21427	59895	60230	+	336	0	0
1178_53	k141_21427	60283	60639	-	357	0	0
1178_54	k141_21427	60670	60867	-	198	2	0.0760653
1178_55	k141_21427	60907	61401	-	495	0	0
1178_56	k141_21427	61809	63176	+	1368	0	0
1178_57	k141_21427	63223	63735	-	513	0	0
1178_58	k141_21427	63790	64965	-	1176	0	0
1178_59	k141_21427	65008	65934	-	927	0	0
1178_60	k141_21427	65937	67325	-	1389	0	0
1178_61	k141_21427	67507	67830	-	324	0	0
1178_62	k141_21427	67898	68413	-	516	0	0
1178_63	k141_21427	68598	68813	+	216	0	0
1178_64	k141_21427	68819	68986	-	168	0	0
1178_65	k141_21427	69133	70413	-	1281	0	0
1178_66	k141_21427	70540	72099	-	1560	0	0
1178_67	k141_21427	72277	72480	+	204	0	0
1178_68	k141_21427	72519	73928	-	1410	0	0
1178_69	k141_21427	73934	75604	-	1671	0	0
1178_70	k141_21427	75675	76019	-	345	0	0
1178_71	k141_21427	76201	76647	+	447	0	0
1178_72	k141_21427	76997	77416	-	420	0	0
1178_73	k141_21427	77442	78761	-	1320	0	0
1178_74	k141_21427	78912	79394	-	483	0	0
1178_75	k141_21427	79391	80584	-	1194	0	0
1178_76	k141_21427	80593	81342	-	750	0	0
1178_77	k141_21427	81326	83191	-	1866	0	0
1178_78	k141_21427	83300	83605	-	306	0	0
1178_79	k141_21427	83702	84985	-	1284	0	0
1178_80	k141_21427	85043	85633	-	591	0	0
1178_81	k141_21427	85688	86977	-	1290	0	0
1178_82	k141_21427	86967	87623	-	657	4	0.0458476
1178_83	k141_21427	87642	88907	-	1266	0	0
1178_84	k141_21427	88983	89516	-	534	0	0
1178_85	k141_21427	89516	90496	-	981	0	0
1178_86	k141_21427	90521	91099	-	579	0	0
1178_87	k141_21427	91116	91880	-	765	0	0
1178_88	k141_21427	91891	93834	-	1944	0	0
1178_89	k141_21427	93819	94535	-	717	0	0
1178_90	k141_21427	94590	95984	-	1395	0	0
1178_91	k141_21427	96144	97058	+	915	0	0
1178_92	k141_21427	97099	97671	-	573	0	0
1178_93	k141_21427	97674	98165	-	492	0	0
1178_94	k141_21427	98159	98728	-	570	0	0
1178_95	k141_21427	98820	99026	-	207	0	0
1178_96	k141_21427	99176	101236	-	2061	0	0
1178_97	k141_21427	101340	102992	-	1653	0	0
1178_98	k141_21427	103007	103366	-	360	0	0
1178_99	k141_21427	103603	103788	+	186	0	0
1178_100	k141_21427	104142	104531	-	390	0	0
1178_101	k141_21427	104524	105471	-	948	0	0
1178_102	k141_21427	105475	105819	-	345	0	0
1178_103	k141_21427	105839	107188	-	1350	0	0
1178_104	k141_21427	107226	108644	-	1419	0	0
1178_105	k141_21427	108682	110610	-	1929	0	0
1179_1	k141_42240	56	2407	-	2352	16	0.0512276
1179_2	k141_42240	2432	3328	-	897	4	0.0335807
1179_3	k141_42240	3355	4218	-	864	4	0.0348632
1179_4	k141_42240	4215	5117	-	903	13	0.108412
1179_5	k141_42240	5209	6510	-	1302	10	0.0578376
1179_6	k141_42240	6650	8380	-	1731	47	0.204467
1179_7	k141_42240	8456	9976	-	1521	24	0.118824
1179_8	k141_42240	10165	10878	-	714	10	0.105469
1179_9	k141_42240	11356	12291	-	936	36	0.289633
1179_10	k141_42240	12764	13966	-	1203	24	0.150234
1180_1	k141_21429	1	78	+	78	0	0
1180_2	k141_21429	157	1122	+	966	0	0
1181_1	k141_133748	408	1472	+	1065	0	0
1182_1	k141_35340	1	678	-	678	0	0
1182_2	k141_35340	815	1549	-	735	0	0
1182_3	k141_35340	2077	3336	-	1260	0	0
1182_4	k141_35340	3419	3925	+	507	0	0
1182_5	k141_35340	4004	4546	+	543	0	0
1182_6	k141_35340	4773	4889	-	117	0	0
1183_1	k141_21431	1	414	-	414	0	0
1183_2	k141_21431	463	972	-	510	1	0.0147656
1183_3	k141_21431	1045	1452	-	408	0	0
1183_4	k141_21431	1568	2020	-	453	0	0
1184_1	k141_42247	2	64	-	63	0	0
1184_2	k141_42247	408	536	+	129	0	0
1184_3	k141_42247	526	1014	+	489	0	0
1184_4	k141_42247	1249	1371	+	123	0	0
1184_5	k141_42247	1384	1833	+	450	0	0
1184_6	k141_42247	2021	2332	-	312	0	0
1185_1	k141_70574	41	1201	-	1161	24	0.155668
1185_2	k141_70574	1343	1582	+	240	6	0.188262
1185_3	k141_70574	1572	1841	+	270	0	0
1185_4	k141_70574	1845	2306	+	462	10	0.162997
1186_1	k141_98668	1	111	-	111	0	0
1186_2	k141_98668	162	980	-	819	0	0
1186_3	k141_98668	1045	1422	-	378	0	0
1186_4	k141_98668	1437	1619	+	183	0	0
1187_1	k141_35341	212	571	+	360	6	0.125508
1187_2	k141_35341	568	1026	+	459	2	0.0328125
1187_3	k141_35341	1029	1466	+	438	2	0.0343857
1187_4	k141_35341	1466	1741	+	276	10	0.272843
1187_5	k141_35341	2456	2596	+	141	14	0.747705
1188_1	k141_21433	689	2050	+	1362	5	0.0276449
1189_1	k141_112607	663	1379	-	717	0	0
1189_2	k141_112607	1376	2215	-	840	0	0
1189_3	k141_112607	2212	4341	-	2130	2	0.00707086
1189_4	k141_112607	4376	4972	-	597	0	0
1189_5	k141_112607	4972	5328	-	357	0	0
1189_6	k141_112607	5371	7056	-	1686	0	0
1189_7	k141_112607	7075	8154	-	1080	0	0
1189_8	k141_112607	8831	10207	+	1377	0	0
1189_9	k141_112607	10164	10751	-	588	0	0
1189_10	k141_112607	10874	11974	-	1101	0	0
1189_11	k141_112607	12160	12711	-	552	0	0
1189_12	k141_112607	12727	13173	-	447	2	0.0336933
1189_13	k141_112607	13294	14709	-	1416	0	0
1189_14	k141_112607	14714	16114	-	1401	0	0
1189_15	k141_112607	16172	17500	-	1329	1	0.00566626
1189_16	k141_112607	17560	18018	-	459	0	0
1189_17	k141_112607	18147	19394	-	1248	0	0
1189_18	k141_112607	19430	20080	-	651	0	0
1189_19	k141_112607	20472	21719	+	1248	0	0
