# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_7/E14_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_7/E14_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_7/E14_2.bam	RPKG
11875_48	k141_219247	51251	51883	+	633	2	0.152044
11875_49	k141_219247	51951	52742	+	792	0	0
11875_50	k141_219247	52885	53172	+	288	0	0
11875_51	k141_219247	53183	54547	+	1365	2	0.0705083
11875_52	k141_219247	54876	55019	+	144	0	0
11876_1	k141_245551	3	197	+	195	1	0.246779
11876_2	k141_245551	194	2149	+	1956	0	0
11876_3	k141_245551	2152	2445	+	294	0	0
11876_4	k141_245551	2445	2636	+	192	0	0
11876_5	k141_245551	2640	3749	+	1110	0	0
11876_6	k141_245551	3749	4450	+	702	0	0
11876_7	k141_245551	4466	5449	+	984	0	0
11876_8	k141_245551	5391	6374	+	984	0	0
11876_9	k141_245551	6374	7708	+	1335	0	0
11876_10	k141_245551	7708	8454	+	747	0	0
11876_11	k141_245551	8435	8644	+	210	2	0.458304
11876_12	k141_245551	8650	8907	+	258	0	0
11876_13	k141_245551	8900	9334	+	435	1	0.110625
11876_14	k141_245551	9321	9521	+	201	0	0
11876_15	k141_245551	9518	9820	+	303	3	0.476455
11876_16	k141_245551	9817	10104	+	288	1	0.16709
11876_17	k141_245551	10101	10655	+	555	0	0
11876_18	k141_245551	10669	10887	+	219	0	0
11877_1	k141_232908	1	489	-	489	0	0
11877_2	k141_232908	490	1233	-	744	0	0
11877_3	k141_232908	1260	1997	-	738	0	0
11877_4	k141_232908	2119	3063	-	945	0	0
11877_5	k141_232908	3083	3514	-	432	0	0
11878_1	k141_66482	49	957	+	909	4	0.211758
11878_2	k141_66482	1017	1691	+	675	7	0.499042
11879_1	k141_53846	2	541	-	540	0	0
11879_2	k141_53846	520	1467	-	948	0	0
11879_3	k141_53846	1461	1901	-	441	0	0
11879_4	k141_53846	1950	2306	-	357	0	0
11879_5	k141_53846	2417	3034	-	618	0	0
11879_6	k141_53846	3047	3601	-	555	0	0
11879_7	k141_53846	3603	4034	-	432	0	0
11879_8	k141_53846	4039	5049	-	1011	0	0
11879_9	k141_53846	5064	5450	-	387	0	0
11879_10	k141_53846	5459	5653	-	195	0	0
11879_11	k141_53846	5688	6164	-	477	0	0
11879_12	k141_53846	6161	7051	-	891	0	0
11879_13	k141_53846	7245	7997	+	753	0	0
11879_14	k141_53846	8210	8362	+	153	0	0
11880_1	k141_15245	3	2186	+	2184	0	0
11880_2	k141_15245	2354	2755	+	402	0	0
11881_1	k141_181788	3	89	-	87	0	0
11881_2	k141_181788	176	1468	-	1293	8	0.297738
11882_1	k141_168434	203	958	-	756	0	0
11882_2	k141_168434	958	1650	-	693	0	0
11883_1	k141_28337	119	706	+	588	0	0
11883_2	k141_28337	737	1123	+	387	0	0
11883_3	k141_28337	1574	1924	+	351	0	0
11884_1	k141_232911	1	1179	+	1179	0	0
11885_1	k141_28338	1	207	-	207	0	0
11885_2	k141_28338	239	700	-	462	0	0
11885_3	k141_28338	753	1067	-	315	0	0
11886_1	k141_130700	58	1302	+	1245	0	0
11887_1	k141_168437	1	987	-	987	0	0
11888_1	k141_53848	2	880	+	879	0	0
11888_2	k141_53848	873	1646	+	774	0	0
11888_3	k141_53848	1728	2246	+	519	0	0
11889_1	k141_91883	41	715	+	675	0	0
11889_2	k141_91883	862	2823	+	1962	0	0
11889_3	k141_91883	2996	4642	+	1647	0	0
11890_1	k141_79384	1066	2250	+	1185	7	0.284265
11890_2	k141_79384	2377	2931	+	555	1	0.0867062
11890_3	k141_79384	3118	4365	+	1248	3	0.115678
11890_4	k141_79384	4406	4981	+	576	3	0.250635
11890_5	k141_79384	5723	6397	+	675	5	0.356459
11890_6	k141_79384	6464	6817	+	354	0	0
11890_7	k141_79384	6771	7262	+	492	9	0.880279
11890_8	k141_79384	7556	8737	-	1182	8	0.325698
11890_9	k141_79384	8864	9679	-	816	12	0.707676
11890_10	k141_79384	9849	9995	+	147	0	0
11890_11	k141_79384	9950	10471	+	522	0	0
11890_12	k141_79384	10801	11034	-	234	6	1.2339
11890_13	k141_79384	11510	13261	+	1752	4	0.109867
11890_14	k141_79384	13831	14091	-	261	8	1.475
11890_15	k141_79384	14343	15692	-	1350	8	0.285167
11890_16	k141_79384	15788	16585	+	798	3	0.18091
11890_17	k141_79384	16618	17226	-	609	4	0.316072
11890_18	k141_79384	17285	18235	-	951	8	0.404811
11890_19	k141_79384	18313	19332	-	1020	21	0.990746
11890_20	k141_79384	19457	20353	-	897	8	0.429181
11890_21	k141_79384	21290	22474	-	1185	14	0.568529
11890_22	k141_79384	22761	22910	+	150	1	0.320813
11890_23	k141_79384	23049	24014	+	966	7	0.34871
11890_24	k141_79384	23998	24612	+	615	11	0.860718
11891_1	k141_143556	613	1140	-	528	0	0
11891_2	k141_143556	1180	1356	-	177	0	0
11891_3	k141_143556	1353	2270	-	918	0	0
11892_1	k141_15253	3	902	+	900	0	0
11892_2	k141_15253	961	1536	+	576	0	0
11893_1	k141_219253	3	938	-	936	0	0
11893_2	k141_219253	1213	1959	-	747	0	0
11894_1	k141_181794	3	623	-	621	0	0
11894_2	k141_181794	620	1015	-	396	0	0
11895_1	k141_232915	3	1559	+	1557	0	0
11896_1	k141_245557	126	1730	+	1605	0	0
11896_2	k141_245557	2138	2569	+	432	0	0
11896_3	k141_245557	2580	3551	+	972	0	0
11897_1	k141_130702	2	367	+	366	0	0
11897_2	k141_130702	458	2926	+	2469	0	0
11897_3	k141_130702	3003	3302	+	300	0	0
11898_1	k141_232916	2	1144	+	1143	0	0
11899_1	k141_91885	1	573	+	573	0	0
11899_2	k141_91885	586	1533	+	948	3	0.152285
11899_3	k141_91885	1530	2105	+	576	7	0.584815
11900_1	k141_168439	2	130	+	129	0	0
11900_2	k141_168439	130	429	+	300	0	0
11900_3	k141_168439	602	1432	+	831	0	0
11900_4	k141_168439	1441	2088	+	648	0	0
11900_5	k141_168439	2105	2752	+	648	0	0
11900_6	k141_168439	2763	2948	+	186	0	0
11901_1	k141_118128	2	604	+	603	0	0
11901_2	k141_118128	597	1931	+	1335	0	0
11901_3	k141_118128	1933	2973	+	1041	0	0
11901_4	k141_118128	3120	3431	+	312	0	0
11901_5	k141_118128	3446	3697	+	252	0	0
11901_6	k141_118128	3845	5128	+	1284	0	0
11901_7	k141_118128	5203	5607	+	405	0	0
11901_8	k141_118128	5716	5877	-	162	0	0
11901_9	k141_118128	5964	7511	+	1548	0	0
11901_10	k141_118128	7691	8428	+	738	0	0
11901_11	k141_118128	8661	10355	+	1695	0	0
11901_12	k141_118128	10457	11935	-	1479	0	0
11901_13	k141_118128	11951	16486	-	4536	0	0
11901_14	k141_118128	16727	18298	-	1572	0	0
11901_15	k141_118128	18532	19884	-	1353	0	0
11901_16	k141_118128	20312	21145	-	834	0	0
11901_17	k141_118128	21342	21500	+	159	0	0
11902_1	k141_219255	3	695	+	693	0	0
11902_2	k141_219255	696	1922	+	1227	0	0
11903_1	k141_79389	2	1138	+	1137	0	0
11903_2	k141_79389	1534	2400	+	867	0	0
11904_1	k141_40797	2	571	-	570	0	0
11904_2	k141_40797	610	1764	-	1155	0	0
11904_3	k141_40797	1774	2787	-	1014	0	0
11904_4	k141_40797	2810	4399	-	1590	0	0
11904_5	k141_40797	4411	7029	-	2619	0	0
11905_1	k141_168442	1	621	-	621	0	0
11905_2	k141_168442	808	987	-	180	0	0
11905_3	k141_168442	1112	1933	-	822	0	0
11906_1	k141_181804	2	502	-	501	0	0
11906_2	k141_181804	526	1209	-	684	0	0
11907_1	k141_118133	1	930	-	930	0	0
11907_2	k141_118133	930	1016	-	87	0	0
11908_1	k141_130705	358	1005	-	648	1	0.0742623
11908_2	k141_130705	1007	2035	-	1029	1	0.0467657
11909_1	k141_143558	3	275	+	273	0	0
11909_2	k141_143558	295	1401	+	1107	0	0
11909_3	k141_143558	1418	4213	+	2796	0	0
11910_1	k141_245562	3	1241	-	1239	0	0
11911_1	k141_232921	2	952	+	951	0	0
11911_2	k141_232921	957	1601	+	645	2	0.149215
11911_3	k141_232921	1603	1788	+	186	0	0
11912_1	k141_53849	1	489	-	489	0	0
11912_2	k141_53849	634	2079	-	1446	0	0
11912_3	k141_53849	2486	5233	+	2748	0	0
11912_4	k141_53849	5237	5878	+	642	0	0
11913_1	k141_194139	588	1151	-	564	0	0
11913_2	k141_194139	1163	2008	-	846	0	0
11913_3	k141_194139	1992	4511	-	2520	0	0
11913_4	k141_194139	4538	6454	-	1917	0	0
11913_5	k141_194139	6456	7550	-	1095	0	0
11913_6	k141_194139	7559	7765	-	207	0	0
11913_7	k141_194139	7777	8880	-	1104	0	0
11913_8	k141_194139	9134	10474	-	1341	0	0
11913_9	k141_194139	10581	10952	+	372	0	0
11913_10	k141_194139	11019	11153	+	135	0	0
11913_11	k141_194139	11227	11589	+	363	0	0
11913_12	k141_194139	11851	13107	+	1257	0	0
11913_13	k141_194139	13203	14156	+	954	0	0
11913_14	k141_194139	14400	15773	+	1374	0	0
11913_15	k141_194139	15802	17691	+	1890	0	0
11913_16	k141_194139	17684	18406	+	723	0	0
11913_17	k141_194139	18410	18919	+	510	0	0
11913_18	k141_194139	19878	20648	+	771	0	0
11913_19	k141_194139	20661	21584	+	924	0	0
11913_20	k141_194139	21598	22116	+	519	0	0
11913_21	k141_194139	22444	23733	+	1290	0	0
11913_22	k141_194139	23768	24643	+	876	0	0
11914_1	k141_143559	1	360	-	360	0	0
11914_2	k141_143559	430	855	-	426	0	0
11915_1	k141_15254	3	1145	+	1143	0	0
11915_2	k141_15254	1147	1632	+	486	0	0
11915_3	k141_15254	1893	2252	+	360	0	0
11915_4	k141_15254	2835	3755	+	921	0	0
11915_5	k141_15254	3758	5122	+	1365	0	0
11915_6	k141_15254	5189	5920	+	732	0	0
11916_1	k141_40801	2	997	+	996	5	0.241576
11916_2	k141_40801	1241	1348	-	108	0	0
11917_1	k141_28356	3	443	-	441	0	0
11917_2	k141_28356	740	1393	-	654	0	0
11918_1	k141_118134	893	1966	+	1074	0	0
11919_1	k141_194141	1	1155	-	1155	2	0.083328
11920_1	k141_168444	1	69	+	69	0	0
11920_2	k141_168444	157	651	-	495	0	0
11920_3	k141_168444	683	1378	-	696	0	0
11920_4	k141_168444	1431	2021	-	591	0	0
11921_1	k141_53852	1	1290	+	1290	0	0
11922_1	k141_143560	1	669	+	669	0	0
11922_2	k141_143560	1052	1204	+	153	0	0
11923_1	k141_66492	3	77	+	75	0	0
11923_2	k141_66492	135	845	-	711	0	0
11923_3	k141_66492	1029	3725	-	2697	0	0
11923_4	k141_66492	4113	7088	+	2976	0	0
11923_5	k141_66492	7176	7766	-	591	0	0
11924_1	k141_219257	1	2817	-	2817	0	0
11924_2	k141_219257	2847	4187	-	1341	0	0
11925_1	k141_53854	3	515	+	513	0	0
11925_2	k141_53854	598	690	+	93	0	0
11925_3	k141_53854	760	1515	+	756	0	0
11926_1	k141_118138	3	506	-	504	0	0
11926_2	k141_118138	525	1112	+	588	0	0
11927_1	k141_130715	2	1561	+	1560	0	0
11927_2	k141_130715	1719	1895	-	177	0	0
11928_1	k141_219259	3	227	+	225	0	0
11928_2	k141_219259	403	1014	+	612	0	0
11929_1	k141_143565	2	121	+	120	0	0
11929_2	k141_143565	437	637	+	201	0	0
11929_3	k141_143565	642	1043	+	402	0	0
11929_4	k141_143565	1100	1306	+	207	0	0
11930_1	k141_168449	3	1202	-	1200	0	0
11931_1	k141_232922	3	485	+	483	0	0
11931_2	k141_232922	572	994	+	423	0	0
11931_3	k141_232922	1052	2440	+	1389	0	0
11931_4	k141_232922	2455	3147	+	693	0	0
11931_5	k141_232922	3166	3690	+	525	0	0
11931_6	k141_232922	3724	4314	+	591	0	0
11931_7	k141_232922	4323	5261	+	939	0	0
11932_1	k141_15261	1	1512	+	1512	0	0
11933_1	k141_245575	3	869	+	867	0	0
11933_2	k141_245575	850	1257	+	408	0	0
11934_1	k141_79398	184	684	+	501	0	0
11934_2	k141_79398	760	1626	+	867	0	0
11934_3	k141_79398	1768	3372	+	1605	0	0
11934_4	k141_79398	3501	4400	+	900	0	0
11935_1	k141_53855	3	281	-	279	0	0
11935_2	k141_53855	399	1766	-	1368	0	0
11935_3	k141_53855	1814	2383	-	570	0	0
11936_1	k141_40805	37	1203	+	1167	0	0
11936_2	k141_40805	1505	1939	-	435	0	0
11936_3	k141_40805	1936	2817	-	882	0	0
11936_4	k141_40805	2899	3561	-	663	0	0
11936_5	k141_40805	3656	3778	-	123	0	0
11937_1	k141_168451	2	691	+	690	0	0
11937_2	k141_168451	701	2083	+	1383	0	0
11938_1	k141_245577	259	540	-	282	0	0
11938_2	k141_245577	810	1220	-	411	0	0
11939_1	k141_232924	194	964	+	771	0	0
11939_2	k141_232924	1060	2292	-	1233	0	0
11940_1	k141_118146	26	1138	+	1113	0	0
11940_2	k141_118146	1243	1437	+	195	0	0
11941_1	k141_143572	585	1049	+	465	0	0
11942_1	k141_219267	2	1234	-	1233	0	0
11943_1	k141_130718	2	1132	+	1131	0	0
11943_2	k141_130718	1129	3051	+	1923	0	0
11944_1	k141_91897	2	2752	+	2751	0	0
11944_2	k141_91897	2742	6632	+	3891	0	0
11944_3	k141_91897	6828	7049	-	222	0	0
11945_1	k141_40810	2	199	-	198	0	0
11945_2	k141_40810	245	1012	-	768	0	0
11946_1	k141_79400	2	487	-	486	0	0
11946_2	k141_79400	578	1168	-	591	0	0
11946_3	k141_79400	1235	2377	-	1143	0	0
11947_1	k141_232925	2	814	-	813	0	0
11947_2	k141_232925	801	1544	-	744	0	0
11948_1	k141_245579	3	614	-	612	0	0
11948_2	k141_245579	607	1761	-	1155	0	0
11949_1	k141_28362	1	978	-	978	0	0
11949_2	k141_28362	996	1574	-	579	0	0
11949_3	k141_28362	2255	3415	-	1161	0	0
11949_4	k141_28362	3562	4995	-	1434	0	0
11949_5	k141_28362	5314	5562	+	249	0	0
11950_1	k141_181808	1	393	-	393	0	0
11950_2	k141_181808	561	1427	-	867	0	0
11950_3	k141_181808	1393	3150	-	1758	0	0
11950_4	k141_181808	3150	4898	-	1749	0	0
11950_5	k141_181808	5031	6050	+	1020	0	0
11950_6	k141_181808	6066	8729	-	2664	0	0
11950_7	k141_181808	8736	9182	-	447	0	0
11951_1	k141_130720	3	185	-	183	0	0
11951_2	k141_130720	206	1576	-	1371	0	0
11952_1	k141_168456	108	1028	+	921	0	0
11952_2	k141_168456	1099	1269	+	171	0	0
11952_3	k141_168456	1288	1488	+	201	0	0
11953_1	k141_143573	1	411	-	411	0	0
11953_2	k141_143573	537	1043	-	507	0	0
11953_3	k141_143573	1446	1976	+	531	0	0
11953_4	k141_143573	2042	2464	-	423	0	0
11953_5	k141_143573	2461	2622	-	162	0	0
11954_1	k141_219270	2	1468	+	1467	0	0
11955_1	k141_245581	3	434	-	432	0	0
11955_2	k141_245581	831	1127	+	297	0	0
11956_1	k141_245582	3	209	-	207	0	0
11956_2	k141_245582	313	714	-	402	4	0.478825
11956_3	k141_245582	762	1076	+	315	0	0
11956_4	k141_245582	1080	1280	+	201	0	0
11957_1	k141_91905	1	750	+	750	0	0
11958_1	k141_143579	2	529	+	528	0	0
11958_2	k141_143579	526	1284	+	759	0	0
11958_3	k141_143579	1288	2085	+	798	0	0
11959_1	k141_28367	3	1025	-	1023	0	0
11959_2	k141_28367	1178	2023	+	846	0	0
11959_3	k141_28367	2037	2696	-	660	0	0
11960_1	k141_40820	3	1325	+	1323	0	0
11960_2	k141_40820	1336	1737	+	402	0	0
11961_1	k141_168464	2	1858	+	1857	0	0
11961_2	k141_168464	1860	2231	+	372	0	0
11962_1	k141_181810	177	1220	-	1044	0	0
11962_2	k141_181810	1222	2166	-	945	0	0
11962_3	k141_181810	2163	3437	-	1275	0	0
11962_4	k141_181810	3604	3939	+	336	0	0
11962_5	k141_181810	4153	4566	+	414	0	0
11963_1	k141_130725	3	497	+	495	0	0
11963_2	k141_130725	498	1340	+	843	0	0
11963_3	k141_130725	1358	3088	+	1731	0	0
11963_4	k141_130725	3094	3996	+	903	0	0
11964_1	k141_194155	1	108	+	108	0	0
11964_2	k141_194155	667	885	+	219	0	0
11964_3	k141_194155	899	3904	+	3006	0	0
11964_4	k141_194155	3897	5180	+	1284	0	0
11964_5	k141_194155	5177	6496	+	1320	4	0.145824
11964_6	k141_194155	6496	8286	+	1791	3	0.0806063
11964_7	k141_194155	8332	8706	-	375	0	0
11964_8	k141_194155	8821	9417	-	597	2	0.161213
11965_1	k141_245585	2	2119	-	2118	2	0.0454409
11965_2	k141_245585	2221	2649	-	429	0	0
11966_1	k141_232932	1	1401	+	1401	0	0
11966_2	k141_232932	1444	2637	+	1194	0	0
11966_3	k141_232932	2630	3421	+	792	0	0
11966_4	k141_232932	3562	4650	+	1089	0	0
11967_1	k141_130726	3	128	+	126	0	0
11967_2	k141_130726	247	1092	-	846	0	0
11968_1	k141_143582	1	1806	+	1806	0	0
11969_1	k141_53858	1	498	-	498	0	0
11969_2	k141_53858	502	1233	-	732	0	0
11969_3	k141_53858	1242	1781	-	540	0	0
11969_4	k141_53858	1783	2136	-	354	0	0
11969_5	k141_53858	2139	2525	-	387	0	0
11969_6	k141_53858	2589	3476	-	888	0	0
11969_7	k141_53858	3490	4188	-	699	0	0
11969_8	k141_53858	4298	4576	-	279	0	0
11969_9	k141_53858	4580	6433	-	1854	0	0
11969_10	k141_53858	6426	8189	-	1764	0	0
11969_11	k141_53858	8182	8310	-	129	0	0
11969_12	k141_53858	8307	8828	-	522	0	0
11970_1	k141_66500	1	213	-	213	0	0
11970_2	k141_66500	562	1680	+	1119	0	0
11970_3	k141_66500	1703	2608	+	906	0	0
11970_4	k141_66500	2605	3477	+	873	1	0.0551225
11970_5	k141_66500	3474	5090	+	1617	3	0.08928
11970_6	k141_66500	5192	6010	+	819	0	0
11970_7	k141_66500	6249	7193	+	945	0	0
11970_8	k141_66500	7190	8041	+	852	0	0
11970_9	k141_66500	8151	8468	+	318	0	0
11970_10	k141_66500	8685	10691	+	2007	0	0
11970_11	k141_66500	10688	11299	+	612	0	0
11970_12	k141_66500	11325	13289	+	1965	0	0
11970_13	k141_66500	13286	13384	+	99	0	0
11971_1	k141_245587	2	1018	+	1017	0	0
11972_1	k141_168467	19	768	-	750	0	0
11972_2	k141_168467	775	1377	-	603	0	0
11972_3	k141_168467	1358	2017	-	660	0	0
11973_1	k141_28368	2	271	+	270	0	0
11973_2	k141_28368	290	1225	-	936	0	0
11973_3	k141_28368	1414	2535	-	1122	0	0
11973_4	k141_28368	2564	2947	-	384	0	0
11973_5	k141_28368	3465	3713	+	249	0	0
11974_1	k141_130727	2	121	-	120	0	0
11974_2	k141_130727	237	1040	-	804	0	0
11974_3	k141_130727	1298	1651	-	354	0	0
11974_4	k141_130727	1664	2281	-	618	0	0
11975_1	k141_245589	3	1040	+	1038	0	0
11976_1	k141_143586	3	560	-	558	0	0
11976_2	k141_143586	573	926	-	354	0	0
11976_3	k141_143586	1146	1754	+	609	0	0
11977_1	k141_168468	52	1272	+	1221	0	0
11977_2	k141_168468	1426	1617	-	192	0	0
11978_1	k141_53860	43	2091	-	2049	0	0
11979_1	k141_245590	3	266	-	264	0	0
11979_2	k141_245590	275	1168	-	894	0	0
11980_1	k141_66501	1	1017	-	1017	0	0
11980_2	k141_66501	1190	2038	+	849	0	0
11980_3	k141_66501	2414	3082	+	669	0	0
11981_1	k141_194165	2	1102	+	1101	8	0.34966
11982_1	k141_143588	2	1123	-	1122	0	0
11983_1	k141_79406	3	2084	+	2082	0	0
11983_2	k141_79406	2326	5838	+	3513	0	0
11983_3	k141_79406	5838	6431	+	594	0	0
11983_4	k141_79406	6428	6805	+	378	0	0
11983_5	k141_79406	6988	7917	+	930	0	0
11983_6	k141_79406	8327	8623	+	297	0	0
11983_7	k141_79406	8799	10148	-	1350	0	0
11983_8	k141_79406	10212	10550	-	339	0	0
11984_1	k141_53862	3	977	+	975	0	0
11984_2	k141_53862	974	1327	+	354	0	0
11984_3	k141_53862	1398	1805	+	408	0	0
11985_1	k141_168472	1	264	+	264	0	0
11985_2	k141_168472	399	947	+	549	0	0
11985_3	k141_168472	947	1333	+	387	0	0
11986_1	k141_194166	169	612	-	444	0	0
11986_2	k141_194166	697	876	-	180	0	0
11986_3	k141_194166	1034	1378	-	345	0	0
11986_4	k141_194166	1390	1770	-	381	0	0
11987_1	k141_28374	2	2155	-	2154	0	0
11988_1	k141_79407	114	539	+	426	0	0
11988_2	k141_79407	593	1285	+	693	0	0
11988_3	k141_79407	1494	1673	+	180	0	0
11989_1	k141_53864	2	712	-	711	0	0
11989_2	k141_53864	1027	1104	-	78	0	0
11990_1	k141_232933	2	967	-	966	5	0.249078
11990_2	k141_232933	1032	2489	-	1458	0	0
11990_3	k141_232933	2627	3964	+	1338	0	0
11990_4	k141_232933	3961	7137	-	3177	2	0.0302939
11991_1	k141_66505	1	426	-	426	0	0
11991_2	k141_66505	414	1406	-	993	9	0.436151
11991_3	k141_66505	1403	1858	-	456	3	0.316592
11992_1	k141_143594	2	1165	+	1164	0	0
11992_2	k141_143594	1178	1603	+	426	0	0
11993_1	k141_168473	3	1172	-	1170	0	0
11993_2	k141_168473	1209	2093	-	885	0	0
11994_1	k141_104297	2	538	+	537	0	0
11994_2	k141_104297	899	3136	-	2238	0	0
11994_3	k141_104297	3338	3901	+	564	0	0
11994_4	k141_104297	4278	5492	+	1215	0	0
11994_5	k141_104297	5538	6134	+	597	0	0
11994_6	k141_104297	6246	8891	+	2646	0	0
11994_7	k141_104297	9049	9759	+	711	0	0
11994_8	k141_104297	9828	10586	+	759	0	0
11994_9	k141_104297	10636	12201	+	1566	0	0
11994_10	k141_104297	12226	13050	+	825	0	0
11994_11	k141_104297	13221	14009	+	789	0	0
11994_12	k141_104297	14020	15213	+	1194	0	0
11994_13	k141_104297	15215	16636	+	1422	0	0
11994_14	k141_104297	16676	17854	+	1179	0	0
11994_15	k141_104297	18283	19086	+	804	11	0.658385
11994_16	k141_104297	19090	20262	+	1173	5	0.205123
11994_17	k141_104297	20435	21091	+	657	0	0
11994_18	k141_104297	21164	22708	+	1545	1	0.0311469
11994_19	k141_104297	22721	23338	+	618	1	0.0778672
11994_20	k141_104297	23357	24328	+	972	0	0
11994_21	k141_104297	24330	25613	+	1284	0	0
11994_22	k141_104297	25595	26839	+	1245	0	0
11994_23	k141_104297	26843	29185	+	2343	0	0
11994_24	k141_104297	29215	29751	+	537	0	0
11994_25	k141_104297	29913	30134	+	222	0	0
11994_26	k141_104297	30356	31720	+	1365	0	0
11994_27	k141_104297	31756	32793	+	1038	0	0
11994_28	k141_104297	32891	33853	+	963	0	0
11994_29	k141_104297	33859	34341	+	483	0	0
11994_30	k141_104297	34326	35264	+	939	0	0
11994_31	k141_104297	35280	35954	+	675	0	0
11994_32	k141_104297	35965	36624	+	660	0	0
11994_33	k141_104297	36665	37477	+	813	0	0
11994_34	k141_104297	37498	38532	+	1035	0	0
11994_35	k141_104297	38583	38894	+	312	0	0
11994_36	k141_104297	38901	39137	+	237	0	0
11994_37	k141_104297	39152	39757	+	606	0	0
11994_38	k141_104297	39767	41758	+	1992	0	0
11994_39	k141_104297	41730	43184	+	1455	0	0
11994_40	k141_104297	43216	44406	+	1191	0	0
11994_41	k141_104297	44450	45757	+	1308	0	0
11994_42	k141_104297	45900	46343	+	444	0	0
11994_43	k141_104297	46481	46927	+	447	0	0
11994_44	k141_104297	46875	47069	+	195	0	0
11994_45	k141_104297	47170	47841	-	672	0	0
11994_46	k141_104297	48127	49449	+	1323	0	0
11994_47	k141_104297	49541	50320	+	780	0	0
11994_48	k141_104297	50413	51645	-	1233	0	0
11994_49	k141_104297	51799	52710	+	912	0	0
11994_50	k141_104297	52722	53063	+	342	0	0
11994_51	k141_104297	53141	54175	+	1035	0	0
11994_52	k141_104297	54330	54467	+	138	0	0
11994_53	k141_104297	54823	56526	-	1704	0	0
11994_54	k141_104297	56770	58635	+	1866	0	0
11994_55	k141_104297	58777	62799	+	4023	0	0
11994_56	k141_104297	62931	63185	+	255	0	0
11994_57	k141_104297	63276	65210	+	1935	0	0
11995_1	k141_79409	268	564	-	297	0	0
11995_2	k141_79409	738	1328	+	591	0	0
11996_1	k141_245593	1	606	+	606	0	0
11996_2	k141_245593	596	1882	+	1287	0	0
11996_3	k141_245593	1928	2737	+	810	0	0
11996_4	k141_245593	2864	3109	+	246	0	0
11996_5	k141_245593	3222	3344	+	123	0	0
11997_1	k141_181814	2	175	+	174	0	0
11997_2	k141_181814	471	1277	+	807	0	0
11997_3	k141_181814	1313	2623	+	1311	0	0
11997_4	k141_181814	2863	4683	+	1821	0	0
11997_5	k141_181814	4907	6436	+	1530	0	0
11998_1	k141_79411	1	699	+	699	0	0
11998_2	k141_79411	858	1052	-	195	0	0
11999_1	k141_28379	1	1506	+	1506	0	0
12000_1	k141_194171	3	491	-	489	0	0
12000_2	k141_194171	1172	1438	+	267	0	0
12000_3	k141_194171	1864	2079	+	216	0	0
12000_4	k141_194171	2172	2774	+	603	0	0
12001_1	k141_66508	2	373	-	372	0	0
12001_2	k141_66508	403	807	-	405	0	0
12001_3	k141_66508	791	1060	-	270	0	0
12001_4	k141_66508	1226	1417	-	192	0	0
12002_1	k141_245595	2	292	+	291	0	0
12002_2	k141_245595	626	1603	+	978	0	0
12003_1	k141_181816	3	1358	+	1356	0	0
12004_1	k141_219273	2	409	+	408	0	0
12004_2	k141_219273	416	577	+	162	0	0
12004_3	k141_219273	547	1989	+	1443	3	0.100046
12004_4	k141_219273	2204	3268	+	1065	4	0.18074
12004_5	k141_219273	3290	4540	+	1251	3	0.1154
12004_6	k141_219273	4564	5568	+	1005	4	0.19153
12004_7	k141_219273	5590	6351	+	762	0	0
12004_8	k141_219273	6367	6951	+	585	0	0
12004_9	k141_219273	6953	7954	+	1002	0	0
12004_10	k141_219273	7951	8781	+	831	0	0
12004_11	k141_219273	8789	9847	+	1059	0	0
12004_12	k141_219273	9844	11040	+	1197	2	0.0804042
12004_13	k141_219273	11083	11967	+	885	2	0.10875
12004_14	k141_219273	12657	13217	+	561	0	0
12004_15	k141_219273	13198	14631	+	1434	1	0.0335578
12005_1	k141_143602	3	1193	+	1191	0	0
12006_1	k141_219274	85	1254	+	1170	0	0
12007_1	k141_66511	206	1150	+	945	0	0
12008_1	k141_181822	1	762	+	762	0	0
12008_2	k141_181822	876	1250	-	375	0	0
12008_3	k141_181822	1198	1287	-	90	0	0
12009_1	k141_219275	3	884	+	882	0	0
12009_2	k141_219275	995	1114	+	120	0	0
12010_1	k141_168475	41	700	+	660	1	0.072912
12010_2	k141_168475	819	2510	-	1692	15	0.426613
12010_3	k141_168475	2533	2838	-	306	0	0
12010_4	k141_168475	3119	4465	-	1347	3	0.107176
12010_5	k141_168475	4538	4843	-	306	1	0.157261
12011_1	k141_28383	52	756	-	705	0	0
12011_2	k141_28383	1377	2285	-	909	0	0
12012_1	k141_104306	3	1025	+	1023	0	0
12012_2	k141_104306	1088	2590	+	1503	0	0
12013_1	k141_79413	1	2106	+	2106	0	0
12013_2	k141_79413	2176	3384	+	1209	0	0
12013_3	k141_79413	3487	3648	+	162	0	0
12013_4	k141_79413	3680	3796	+	117	0	0
12014_1	k141_91910	3	137	+	135	0	0
12014_2	k141_91910	138	332	+	195	0	0
12014_3	k141_91910	364	552	+	189	0	0
12014_4	k141_91910	720	1010	+	291	4	0.66147
