# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_14_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_14/F19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_14/F19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_14/F19_2.bam	RPKG
14856_73	k141_114069	58724	60400	-	1677	0	0
14856_74	k141_114069	60412	60918	-	507	0	0
14856_75	k141_114069	60956	61315	-	360	0	0
14856_76	k141_114069	61328	63706	-	2379	0	0
14856_77	k141_114069	63703	64101	-	399	0	0
14856_78	k141_114069	64350	64559	-	210	0	0
14856_79	k141_114069	64944	65192	-	249	0	0
14856_80	k141_114069	65275	65709	+	435	0	0
14856_81	k141_114069	65956	66480	+	525	0	0
14856_82	k141_114069	66501	67067	-	567	0	0
14856_83	k141_114069	67070	68440	-	1371	0	0
14856_84	k141_114069	68459	70327	-	1869	0	0
14856_85	k141_114069	70423	71445	-	1023	0	0
14856_86	k141_114069	71544	72053	-	510	0	0
14856_87	k141_114069	72315	73697	+	1383	0	0
14856_88	k141_114069	73720	74358	-	639	0	0
14856_89	k141_114069	74430	76697	+	2268	0	0
14856_90	k141_114069	76733	77518	+	786	0	0
14856_91	k141_114069	77583	79499	-	1917	0	0
14856_92	k141_114069	79509	81116	-	1608	0	0
14856_93	k141_114069	81540	81731	+	192	0	0
14856_94	k141_114069	81883	82401	+	519	0	0
14856_95	k141_114069	82426	83334	-	909	0	0
14856_96	k141_114069	83555	84166	+	612	0	0
14856_97	k141_114069	84233	85588	+	1356	0	0
14856_98	k141_114069	85627	86652	+	1026	0	0
14856_99	k141_114069	86665	89793	+	3129	0	0
14856_100	k141_114069	89817	90110	+	294	0	0
14856_101	k141_114069	90118	90819	+	702	0	0
14856_102	k141_114069	90845	91570	+	726	0	0
14856_103	k141_114069	91591	92817	+	1227	0	0
14856_104	k141_114069	92817	93668	+	852	0	0
14856_105	k141_114069	93906	94490	+	585	0	0
14856_106	k141_114069	94577	95140	+	564	0	0
14856_107	k141_114069	95165	95599	+	435	0	0
14856_108	k141_114069	95947	96930	-	984	0	0
14856_109	k141_114069	96949	97722	-	774	0	0
14856_110	k141_114069	97936	99480	+	1545	0	0
14856_111	k141_114069	99614	101227	+	1614	0	0
14856_112	k141_114069	101266	103188	+	1923	0	0
14856_113	k141_114069	103265	103807	-	543	0	0
14856_114	k141_114069	103746	105386	-	1641	0	0
14856_115	k141_114069	105431	108229	-	2799	0	0
14856_116	k141_114069	108639	109814	+	1176	0	0
14856_117	k141_114069	110005	110775	+	771	0	0
14856_118	k141_114069	110931	113912	+	2982	0	0
14856_119	k141_114069	114061	115353	+	1293	0	0
14856_120	k141_114069	115386	116417	-	1032	0	0
14856_121	k141_114069	116433	117146	-	714	0	0
14856_122	k141_114069	117252	117845	+	594	0	0
14856_123	k141_114069	117925	119910	-	1986	0	0
14856_124	k141_114069	120187	121347	-	1161	0	0
14856_125	k141_114069	121351	122517	-	1167	0	0
14856_126	k141_114069	122950	124896	-	1947	0	0
14856_127	k141_114069	124973	126358	-	1386	0	0
14856_128	k141_114069	126382	127449	-	1068	0	0
14856_129	k141_114069	127461	130373	-	2913	0	0
14856_130	k141_114069	130467	132089	-	1623	0	0
14856_131	k141_114069	132129	135248	-	3120	0	0
14856_132	k141_114069	136323	139427	+	3105	0	0
14856_133	k141_114069	139439	141220	+	1782	0	0
14856_134	k141_114069	141427	141981	+	555	0	0
14856_135	k141_114069	142082	145459	+	3378	0	0
14856_136	k141_114069	146110	147645	-	1536	0	0
14856_137	k141_114069	147754	148044	-	291	0	0
14856_138	k141_114069	148050	148343	-	294	0	0
14856_139	k141_114069	148496	148696	-	201	0	0
14856_140	k141_114069	148837	149529	-	693	0	0
14856_141	k141_114069	149568	149762	-	195	0	0
14856_142	k141_114069	150102	150905	-	804	0	0
14856_143	k141_114069	150916	152079	-	1164	0	0
14856_144	k141_114069	152182	152751	-	570	0	0
14856_145	k141_114069	152884	153423	-	540	0	0
14856_146	k141_114069	153684	153827	-	144	0	0
14856_147	k141_114069	153872	154000	+	129	0	0
14856_148	k141_114069	154065	155645	+	1581	0	0
14856_149	k141_114069	155713	156162	+	450	0	0
14856_150	k141_114069	156173	157183	+	1011	0	0
14856_151	k141_114069	157195	158526	+	1332	0	0
14856_152	k141_114069	158539	159498	+	960	0	0
14856_153	k141_114069	159531	160145	+	615	0	0
14856_154	k141_114069	160138	160722	+	585	0	0
14856_155	k141_114069	160736	161308	+	573	0	0
14856_156	k141_114069	161437	162477	+	1041	0	0
14856_157	k141_114069	163149	163805	-	657	0	0
14856_158	k141_114069	163935	165182	-	1248	0	0
14856_159	k141_114069	165199	166122	-	924	0	0
14856_160	k141_114069	166125	167192	-	1068	0	0
14856_161	k141_114069	167375	168655	-	1281	0	0
14856_162	k141_114069	168902	170071	-	1170	0	0
14856_163	k141_114069	170286	171872	-	1587	0	0
14856_164	k141_114069	171894	174845	-	2952	0	0
14856_165	k141_114069	175827	178871	+	3045	0	0
14856_166	k141_114069	178906	180321	+	1416	0	0
14856_167	k141_114069	180541	181686	+	1146	0	0
14856_168	k141_114069	181942	184863	+	2922	0	0
14856_169	k141_114069	184893	186431	+	1539	0	0
14856_170	k141_114069	186461	187333	+	873	0	0
14856_171	k141_114069	187422	188885	-	1464	0	0
14856_172	k141_114069	188897	190648	-	1752	0	0
14856_173	k141_114069	190660	192129	-	1470	0	0
14856_174	k141_114069	192393	193160	-	768	0	0
14856_175	k141_114069	193492	195003	+	1512	0	0
14856_176	k141_114069	195752	197287	+	1536	0	0
14856_177	k141_114069	197582	198649	+	1068	0	0
14856_178	k141_114069	198670	200196	+	1527	0	0
14856_179	k141_114069	200201	200629	+	429	0	0
14856_180	k141_114069	200626	201606	+	981	0	0
14856_181	k141_114069	201603	202883	+	1281	0	0
14856_182	k141_114069	202885	204024	+	1140	0	0
14856_183	k141_114069	204087	204752	+	666	0	0
14856_184	k141_114069	204740	205504	+	765	0	0
14856_185	k141_114069	205513	206190	+	678	0	0
14856_186	k141_114069	206335	207669	-	1335	0	0
14856_187	k141_114069	207810	208961	-	1152	0	0
14856_188	k141_114069	208967	209839	-	873	0	0
14856_189	k141_114069	209855	210376	-	522	0	0
14856_190	k141_114069	210388	211692	-	1305	0	0
14856_191	k141_114069	211689	212291	-	603	0	0
14856_192	k141_114069	212890	214743	-	1854	0	0
14856_193	k141_114069	214748	216559	-	1812	0	0
14856_194	k141_114069	216596	219553	-	2958	0	0
14856_195	k141_114069	219754	220428	-	675	0	0
14856_196	k141_114069	220445	222277	-	1833	0	0
14856_197	k141_114069	222284	225712	-	3429	0	0
14856_198	k141_114069	225809	226804	-	996	0	0
14856_199	k141_114069	226929	228383	-	1455	0	0
14856_200	k141_114069	228393	230135	-	1743	0	0
14856_201	k141_114069	230147	230323	-	177	0	0
14856_202	k141_114069	231013	231564	-	552	0	0
14856_203	k141_114069	231899	232468	+	570	0	0
14856_204	k141_114069	232599	233570	+	972	0	0
14856_205	k141_114069	233712	236939	+	3228	0	0
14856_206	k141_114069	236956	238569	+	1614	0	0
14856_207	k141_114069	238634	240190	+	1557	0	0
14856_208	k141_114069	240208	242061	+	1854	0	0
14856_209	k141_114069	242082	244121	+	2040	0	0
14856_210	k141_114069	244317	248270	+	3954	0	0
14857_1	k141_65420	3	599	+	597	0	0
14857_2	k141_65420	627	1574	+	948	0	0
14857_3	k141_65420	1644	2024	+	381	0	0
14857_4	k141_65420	2080	3462	+	1383	0	0
14857_5	k141_65420	3462	4940	+	1479	0	0
14857_6	k141_65420	4921	5583	-	663	0	0
14858_1	k141_28710	2	100	-	99	0	0
14858_2	k141_28710	350	2092	-	1743	0	0
14858_3	k141_28710	2110	3213	-	1104	0	0
14858_4	k141_28710	3152	5050	-	1899	0	0
14859_1	k141_40437	2	388	+	387	0	0
14859_2	k141_40437	385	756	+	372	0	0
14859_3	k141_40437	887	1084	-	198	0	0
14860_1	k141_65422	1	831	+	831	0	0
14861_1	k141_89630	1	240	+	240	0	0
14861_2	k141_89630	240	1130	+	891	0	0
14861_3	k141_89630	1142	2017	+	876	2	0.142264
14861_4	k141_89630	2014	3660	+	1647	0	0
14861_5	k141_89630	3736	4044	+	309	5	1.00828
14862_1	k141_28719	2	61	-	60	0	0
14862_2	k141_28719	234	1004	-	771	0	0
14863_1	k141_40439	2	1723	+	1722	0	0
14863_2	k141_40439	1842	2375	+	534	0	0
14864_1	k141_3609	2	892	+	891	0	0
14864_2	k141_3609	889	2727	+	1839	0	0
14864_3	k141_3609	2917	3237	+	321	1	0.194117
14864_4	k141_3609	3243	5378	+	2136	4	0.116688
14864_5	k141_3609	5486	6040	-	555	0	0
14865_1	k141_89631	2	1165	-	1164	0	0
14866_1	k141_114074	27	317	-	291	0	0
14866_2	k141_114074	411	1514	-	1104	0	0
14866_3	k141_114074	1660	2307	+	648	0	0
14867_1	k141_28720	145	1155	+	1011	0	0
14868_1	k141_139449	1	1860	-	1860	0	0
14868_2	k141_139449	2066	3247	-	1182	0	0
14868_3	k141_139449	3626	5608	-	1983	0	0
14868_4	k141_139449	5881	7206	-	1326	0	0
14868_5	k141_139449	7209	7316	-	108	0	0
14868_6	k141_139449	7466	7831	+	366	0	0
14869_1	k141_53408	85	624	-	540	0	0
14869_2	k141_53408	805	1227	-	423	0	0
14869_3	k141_53408	1253	1804	-	552	0	0
14869_4	k141_53408	1798	2097	-	300	0	0
14869_5	k141_53408	2391	3989	-	1599	0	0
14869_6	k141_53408	4043	4732	-	690	0	0
14869_7	k141_53408	4766	5866	-	1101	0	0
14869_8	k141_53408	6282	6935	-	654	0	0
14870_1	k141_3612	91	1371	-	1281	0	0
14871_1	k141_28723	3	503	-	501	0	0
14871_2	k141_28723	545	1042	-	498	0	0
14872_1	k141_139452	2	331	+	330	0	0
14872_2	k141_139452	347	823	+	477	0	0
14872_3	k141_139452	820	1143	+	324	0	0
14873_1	k141_212804	1	915	+	915	0	0
14873_2	k141_212804	922	1881	+	960	7	0.454354
14873_3	k141_212804	1892	2389	+	498	1	0.125123
14873_4	k141_212804	2444	6835	+	4392	35	0.496562
14873_5	k141_212804	6855	7595	+	741	1	0.084091
14873_6	k141_212804	8199	8501	+	303	1	0.205648
14873_7	k141_212804	8461	8817	+	357	0	0
14873_8	k141_212804	8914	10074	+	1161	0	0
14873_9	k141_212804	10074	11045	+	972	0	0
14873_10	k141_212804	11051	11848	+	798	0	0
14873_11	k141_212804	11948	12982	+	1035	0	0
14873_12	k141_212804	13001	13807	+	807	2	0.154427
14873_13	k141_212804	13868	14215	+	348	0	0
14873_14	k141_212804	14238	14402	+	165	0	0
14873_15	k141_212804	14342	14719	+	378	0	0
14873_16	k141_212804	14728	15036	+	309	0	0
14873_17	k141_212804	15037	15465	+	429	0	0
14874_1	k141_65425	1	357	-	357	0	0
14874_2	k141_65425	543	3617	-	3075	0	0
14875_1	k141_15838	3	1049	+	1047	3	0.178543
14875_2	k141_15838	1061	2326	+	1266	0	0
14875_3	k141_15838	2392	3189	+	798	7	0.546592
14875_4	k141_15838	3202	3942	+	741	2	0.168182
14875_5	k141_15838	4186	5970	+	1785	0	0
14875_6	k141_15838	5974	7734	+	1761	0	0
14875_7	k141_15838	7958	9154	+	1197	0	0
14875_8	k141_15838	9377	9832	-	456	0	0
14875_9	k141_15838	9832	10566	-	735	0	0
14875_10	k141_15838	10598	11359	-	762	0	0
14875_11	k141_15838	11356	12357	-	1002	0	0
14875_12	k141_15838	12434	13411	-	978	0	0
14875_13	k141_15838	13408	14595	-	1188	0	0
14875_14	k141_15838	15127	16122	-	996	0	0
14875_15	k141_15838	16228	17277	-	1050	0	0
14875_16	k141_15838	17443	18606	-	1164	0	0
14875_17	k141_15838	18830	19636	+	807	0	0
14875_18	k141_15838	19794	20561	+	768	0	0
14875_19	k141_15838	20577	21872	+	1296	0	0
14875_20	k141_15838	22074	24128	-	2055	0	0
14875_21	k141_15838	24654	25667	+	1014	0	0
14875_22	k141_15838	26020	27177	+	1158	0	0
14875_23	k141_15838	27388	28581	+	1194	0	0
14875_24	k141_15838	28578	29879	+	1302	0	0
14875_25	k141_15838	30058	33435	+	3378	13	0.239801
14876_1	k141_76945	1294	2277	-	984	0	0
14876_2	k141_76945	2428	3075	-	648	0	0
14876_3	k141_76945	3136	4323	-	1188	0	0
14876_4	k141_76945	4411	5409	-	999	0	0
14876_5	k141_76945	5411	6586	-	1176	0	0
14876_6	k141_76945	6985	7101	-	117	0	0
14877_1	k141_114079	1	447	+	447	0	0
14877_2	k141_114079	596	1543	-	948	0	0
14877_3	k141_114079	1731	2048	-	318	0	0
14878_1	k141_139455	2	742	+	741	0	0
14878_2	k141_139455	771	908	+	138	0	0
14878_3	k141_139455	927	1199	+	273	0	0
14878_4	k141_139455	1413	2219	-	807	0	0
14879_1	k141_40440	3	953	-	951	2	0.131044
14879_2	k141_40440	999	1778	+	780	0	0
14879_3	k141_40440	1991	3346	+	1356	0	0
14879_4	k141_40440	3471	5330	-	1860	0	0
14879_5	k141_40440	5503	5796	+	294	0	0
14880_1	k141_76948	3	1718	+	1716	0	0
14881_1	k141_15842	2	307	-	306	0	0
14881_2	k141_15842	490	1524	-	1035	1	0.0602043
14882_1	k141_114081	174	800	+	627	0	0
14882_2	k141_114081	894	1085	+	192	0	0
14883_1	k141_76949	1	1014	+	1014	2	0.122902
14884_1	k141_89634	3	107	-	105	0	0
14884_2	k141_89634	328	810	+	483	0	0
14884_3	k141_89634	815	1672	+	858	0	0
14884_4	k141_89634	1701	3083	+	1383	0	0
14884_5	k141_89634	3086	4042	+	957	0	0
14884_6	k141_89634	4047	4952	+	906	0	0
14885_1	k141_212807	1	195	+	195	0	0
14885_2	k141_212807	232	996	+	765	0	0
14885_3	k141_212807	1192	2676	+	1485	0	0
14885_4	k141_212807	2713	3831	+	1119	0	0
14886_1	k141_226424	89	1081	+	993	13	0.815759
14886_2	k141_226424	1171	1893	+	723	0	0
14887_1	k141_65435	3	263	+	261	0	0
14887_2	k141_65435	399	1688	+	1290	0	0
14888_1	k141_188768	298	747	-	450	0	0
14888_2	k141_188768	808	1527	-	720	0	0
14888_3	k141_188768	1775	2017	-	243	0	0
14888_4	k141_188768	2090	2518	-	429	0	0
14888_5	k141_188768	2548	2790	-	243	0	0
14888_6	k141_188768	2865	3365	-	501	0	0
14888_7	k141_188768	4593	4982	+	390	0	0
14888_8	k141_188768	5466	6257	+	792	0	0
14888_9	k141_188768	6495	7904	+	1410	0	0
14888_10	k141_188768	7914	8258	+	345	0	0
14888_11	k141_188768	8251	9960	+	1710	0	0
14888_12	k141_188768	10072	10971	+	900	0	0
14888_13	k141_188768	11035	12087	+	1053	0	0
14888_14	k141_188768	12147	12575	+	429	0	0
14888_15	k141_188768	12581	14353	+	1773	0	0
14888_16	k141_188768	14367	15401	+	1035	0	0
14888_17	k141_188768	15431	15760	+	330	0	0
14888_18	k141_188768	15757	16389	+	633	0	0
14888_19	k141_188768	16391	18310	+	1920	0	0
14888_20	k141_188768	18323	19180	+	858	0	0
14888_21	k141_188768	19197	19460	+	264	0	0
14888_22	k141_188768	19463	19708	+	246	0	0
14888_23	k141_188768	19779	20930	+	1152	0	0
14888_24	k141_188768	20947	25500	+	4554	0	0
14888_25	k141_188768	25564	25983	-	420	0	0
14888_26	k141_188768	26079	26324	-	246	0	0
14888_27	k141_188768	26327	26923	-	597	0	0
14888_28	k141_188768	26928	27161	-	234	0	0
14888_29	k141_188768	27184	27498	-	315	0	0
14888_30	k141_188768	27491	27781	-	291	0	0
14888_31	k141_188768	27801	28544	-	744	0	0
14888_32	k141_188768	28597	28890	-	294	0	0
14888_33	k141_188768	28929	29210	-	282	0	0
14888_34	k141_188768	29197	29703	-	507	0	0
14888_35	k141_188768	29681	30412	-	732	0	0
14888_36	k141_188768	30425	30892	-	468	0	0
14888_37	k141_188768	30895	31428	-	534	0	0
14888_38	k141_188768	31425	31634	-	210	0	0
14888_39	k141_188768	31631	31921	-	291	0	0
14888_40	k141_188768	31909	33585	-	1677	0	0
14888_41	k141_188768	33579	33737	-	159	0	0
14888_42	k141_188768	33734	34537	-	804	0	0
14888_43	k141_188768	34560	34790	-	231	0	0
14888_44	k141_188768	34794	35033	-	240	0	0
14888_45	k141_188768	35273	35407	-	135	0	0
14888_46	k141_188768	35487	35696	+	210	0	0
14888_47	k141_188768	35674	35904	-	231	0	0
14888_48	k141_188768	35973	36752	+	780	0	0
14888_49	k141_188768	36913	37296	+	384	0	0
14888_50	k141_188768	37751	38182	+	432	0	0
14888_51	k141_188768	38179	39225	+	1047	0	0
14888_52	k141_188768	39367	40134	-	768	0	0
14888_53	k141_188768	40115	40399	-	285	0	0
14889_1	k141_15844	2	1009	-	1008	0	0
14890_1	k141_188769	3	791	-	789	0	0
14890_2	k141_188769	857	1051	-	195	0	0
14891_1	k141_28737	1	66	-	66	0	0
14891_2	k141_28737	109	1284	-	1176	0	0
14891_3	k141_28737	1523	1996	+	474	0	0
14892_1	k141_53419	3	692	-	690	0	0
14892_2	k141_53419	685	1113	-	429	0	0
14892_3	k141_53419	1131	2270	-	1140	0	0
14893_1	k141_212810	2	1153	-	1152	0	0
14894_1	k141_15850	3	77	+	75	0	0
14894_2	k141_15850	74	784	+	711	3	0.262918
14894_3	k141_15850	781	1164	+	384	2	0.324539
14895_1	k141_65437	75	1196	+	1122	0	0
14895_2	k141_65437	1346	2620	+	1275	0	0
14896_1	k141_226428	2	193	+	192	0	0
14896_2	k141_226428	212	1153	+	942	0	0
14896_3	k141_226428	1156	2031	+	876	0	0
14896_4	k141_226428	2041	2319	+	279	0	0
14897_1	k141_212811	1	1803	+	1803	0	0
14898_1	k141_188773	3	74	+	72	0	0
14898_2	k141_188773	178	1095	-	918	0	0
14898_3	k141_188773	1425	1697	-	273	0	0
14899_1	k141_89639	1	282	-	282	0	0
14899_2	k141_89639	446	1345	-	900	0	0
14899_3	k141_89639	1355	2095	-	741	0	0
14900_1	k141_28738	110	1369	+	1260	0	0
14900_2	k141_28738	1380	2183	+	804	0	0
14900_3	k141_28738	2193	2498	+	306	0	0
14901_1	k141_76954	2	382	-	381	0	0
14901_2	k141_76954	871	1032	-	162	0	0
14901_3	k141_76954	1032	1754	-	723	0	0
14901_4	k141_76954	1815	2666	-	852	0	0
14902_1	k141_114085	3	185	+	183	0	0
14902_2	k141_114085	164	535	+	372	0	0
14902_3	k141_114085	612	1007	+	396	0	0
14902_4	k141_114085	1145	1738	+	594	0	0
14902_5	k141_114085	1843	2802	+	960	0	0
14902_6	k141_114085	2956	3549	+	594	0	0
14903_1	k141_238039	218	1135	+	918	1	0.0678774
14903_2	k141_238039	1238	1408	-	171	0	0
14903_3	k141_238039	1578	1967	-	390	0	0
14903_4	k141_238039	1982	2548	-	567	0	0
14903_5	k141_238039	2891	3646	-	756	0	0
14903_6	k141_238039	3659	4798	-	1140	0	0
14903_7	k141_238039	4782	5063	-	282	0	0
14903_8	k141_238039	5123	6013	-	891	0	0
14903_9	k141_238039	6317	6718	-	402	0	0
14903_10	k141_238039	6826	7566	-	741	0	0
14903_11	k141_238039	7659	8609	-	951	0	0
14903_12	k141_238039	8584	10572	-	1989	0	0
14903_13	k141_238039	10579	11874	-	1296	0	0
14903_14	k141_238039	11876	13501	-	1626	0	0
14903_15	k141_238039	13872	16688	-	2817	0	0
14903_16	k141_238039	16714	19236	-	2523	0	0
14903_17	k141_238039	19200	19808	-	609	0	0
14903_18	k141_238039	19945	20244	-	300	0	0
14903_19	k141_238039	20264	21598	-	1335	0	0
14903_20	k141_238039	21740	22708	-	969	0	0
14903_21	k141_238039	22708	24174	-	1467	0	0
14903_22	k141_238039	24255	25337	-	1083	0	0
14903_23	k141_238039	25351	26769	-	1419	0	0
14903_24	k141_238039	26780	27823	-	1044	0	0
14903_25	k141_238039	28042	28869	-	828	0	0
14903_26	k141_238039	28920	29798	-	879	0	0
14903_27	k141_238039	29866	31191	-	1326	0	0
14904_1	k141_3622	2	73	+	72	0	0
14904_2	k141_3622	63	764	+	702	4	0.355051
14904_3	k141_3622	805	1458	+	654	0	0
14904_4	k141_3622	1639	2631	+	993	0	0
14904_5	k141_3622	2621	4432	+	1812	0	0
14904_6	k141_3622	4417	6177	+	1761	0	0
14904_7	k141_3622	6193	6789	+	597	0	0
14904_8	k141_3622	6789	6902	+	114	0	0
14905_1	k141_76955	3	320	-	318	0	0
14905_2	k141_76955	554	1351	+	798	0	0
14906_1	k141_15860	1	393	+	393	0	0
14906_2	k141_15860	540	1151	+	612	1	0.101816
14907_1	k141_28740	73	1089	+	1017	0	0
14908_1	k141_53425	3	758	-	756	0	0
14908_2	k141_53425	758	1087	-	330	0	0
14908_3	k141_53425	1130	2011	+	882	0	0
14908_4	k141_53425	2015	2494	+	480	0	0
14908_5	k141_53425	2491	2817	+	327	0	0
14909_1	k141_100383	80	1807	-	1728	20	0.721197
14909_2	k141_100383	2053	2166	-	114	0	0
14909_3	k141_100383	2197	2628	-	432	0	0
14909_4	k141_100383	2665	3501	-	837	1	0.0744462
14909_5	k141_100383	3502	3708	-	207	1	0.301022
14909_6	k141_100383	3737	4054	-	318	0	0
14909_7	k141_100383	4054	4305	-	252	2	0.494535
14909_8	k141_100383	4318	5187	-	870	5	0.358112
14909_9	k141_100383	5300	6199	-	900	0	0
14909_10	k141_100383	6359	6628	-	270	0	0
14909_11	k141_100383	6749	7060	-	312	0	0
14909_12	k141_100383	7060	7320	-	261	0	0
14910_1	k141_15861	3	692	-	690	0	0
14910_2	k141_15861	743	1204	-	462	0	0
14911_1	k141_53426	283	921	-	639	0	0
14911_2	k141_53426	1013	1105	+	93	0	0
14912_1	k141_76959	3	389	-	387	0	0
14912_2	k141_76959	499	939	-	441	0	0
14913_1	k141_114090	2	112	-	111	2	1.12273
14913_2	k141_114090	143	1657	-	1515	7	0.287908
14913_3	k141_114090	1691	2473	-	783	0	0
14914_1	k141_139457	1	174	-	174	0	0
14914_2	k141_139457	653	1540	+	888	0	0
14914_3	k141_139457	1632	2006	-	375	0	0
14914_4	k141_139457	2056	2997	-	942	0	0
14914_5	k141_139457	3061	4143	-	1083	0	0
14914_6	k141_139457	4178	4453	-	276	0	0
14914_7	k141_139457	4450	5706	-	1257	0	0
14914_8	k141_139457	5718	7148	-	1431	0	0
14914_9	k141_139457	7177	7662	-	486	0	0
14914_10	k141_139457	7759	9051	-	1293	0	0
14914_11	k141_139457	9313	9975	+	663	0	0
14915_1	k141_163382	2	460	-	459	0	0
14915_2	k141_163382	491	1030	-	540	0	0
14915_3	k141_163382	1109	2836	-	1728	0	0
14915_4	k141_163382	3147	4526	-	1380	0	0
14915_5	k141_163382	4623	5045	+	423	0	0
14915_6	k141_163382	5202	7589	-	2388	7	0.182655
14915_7	k141_163382	7855	9390	+	1536	0	0
14915_8	k141_163382	9526	9918	-	393	0	0
14915_9	k141_163382	10295	10402	+	108	0	0
14915_10	k141_163382	10434	11579	+	1146	0	0
14915_11	k141_163382	12023	12871	+	849	0	0
14915_12	k141_163382	13021	17520	+	4500	0	0
14915_13	k141_163382	17667	19961	+	2295	0	0
14915_14	k141_163382	20007	20207	+	201	0	0
14916_1	k141_238046	2	1663	+	1662	0	0
14917_1	k141_212812	2	217	+	216	0	0
14917_2	k141_212812	258	434	+	177	0	0
14917_3	k141_212812	597	1610	+	1014	4	0.245805
14917_4	k141_212812	1597	3411	+	1815	14	0.480639
14917_5	k141_212812	3396	5156	+	1761	2	0.0707683
14917_6	k141_212812	5171	5767	+	597	0	0
14917_7	k141_212812	5767	5880	+	114	0	0
14918_1	k141_28744	1	285	+	285	0	0
14918_2	k141_28744	297	659	+	363	0	0
14918_3	k141_28744	737	1042	-	306	0	0
14918_4	k141_28744	1074	1373	-	300	0	0
14919_1	k141_76961	1	90	+	90	0	0
14919_2	k141_76961	133	1116	+	984	0	0
14919_3	k141_76961	1121	2218	+	1098	0	0
14920_1	k141_114092	2	460	+	459	0	0
14920_2	k141_114092	497	1876	+	1380	0	0
14921_1	k141_65455	3	362	+	360	0	0
14921_2	k141_65455	359	928	+	570	3	0.327955
14922_1	k141_226440	72	899	+	828	0	0
14922_2	k141_226440	896	1681	+	786	0	0
14922_3	k141_226440	1804	2220	+	417	0	0
14922_4	k141_226440	2281	2769	+	489	0	0
14923_1	k141_3630	2	133	-	132	0	0
14923_2	k141_3630	346	906	+	561	0	0
14923_3	k141_3630	1046	1330	+	285	0	0
14923_4	k141_3630	2174	3265	+	1092	0	0
14924_1	k141_238048	1	558	-	558	0	0
14924_2	k141_238048	545	1183	-	639	0	0
14925_1	k141_76962	2	868	+	867	0	0
14925_2	k141_76962	858	1142	+	285	0	0
14926_1	k141_3631	3	83	-	81	0	0
14926_2	k141_3631	121	1020	-	900	0	0
14927_1	k141_139459	3	662	+	660	0	0
14927_2	k141_139459	693	1757	+	1065	0	0
14927_3	k141_139459	1754	2083	+	330	0	0
14928_1	k141_114094	2	1414	+	1413	0	0
14929_1	k141_163385	2	865	+	864	0	0
14929_2	k141_163385	855	1523	+	669	0	0
14929_3	k141_163385	1660	1854	+	195	0	0
14930_1	k141_15867	1	981	+	981	0	0
14930_2	k141_15867	1170	2093	+	924	0	0
14930_3	k141_15867	2103	2549	+	447	0	0
14930_4	k141_15867	2711	3289	+	579	0	0
14931_1	k141_188791	3	1373	+	1371	0	0
14932_1	k141_226443	2	868	-	867	0	0
14932_2	k141_226443	872	1144	-	273	0	0
14933_1	k141_3634	3	698	-	696	0	0
14933_2	k141_3634	807	1169	-	363	0	0
14934_1	k141_65461	3	1466	-	1464	0	0
14935_1	k141_28745	1	1257	-	1257	0	0
14935_2	k141_28745	1262	2536	-	1275	0	0
14935_3	k141_28745	2536	3777	-	1242	0	0
14935_4	k141_28745	3725	4387	-	663	0	0
14936_1	k141_114096	2	106	-	105	0	0
14936_2	k141_114096	106	1410	-	1305	0	0
14937_1	k141_212824	3	359	+	357	0	0
14937_2	k141_212824	362	550	+	189	0	0
14937_3	k141_212824	564	1187	+	624	0	0
14938_1	k141_188797	3	1328	+	1326	0	0
14939_1	k141_226450	3	1019	-	1017	0	0
14940_1	k141_114099	1	81	+	81	0	0
14940_2	k141_114099	74	964	+	891	21	1.46862
14941_1	k141_28751	3	524	-	522	0	0
14941_2	k141_28751	765	908	+	144	0	0
14941_3	k141_28751	901	1338	+	438	0	0
14942_1	k141_3638	340	1821	+	1482	0	0
14942_2	k141_3638	2948	3430	-	483	0	0
14943_1	k141_212829	3	1334	-	1332	0	0
14944_1	k141_188802	3	944	+	942	0	0
14944_2	k141_188802	1188	1385	-	198	0	0
14945_1	k141_15884	2	1207	-	1206	0	0
14946_1	k141_28752	1	1284	-	1284	0	0
14947_1	k141_139472	1	1023	-	1023	0	0
14948_1	k141_126935	476	1507	-	1032	0	0
14948_2	k141_126935	1764	3128	+	1365	0	0
14948_3	k141_126935	3125	3508	+	384	0	0
14948_4	k141_126935	3738	4583	-	846	0	0
14948_5	k141_126935	4713	5654	-	942	0	0
14948_6	k141_126935	5657	6634	-	978	0	0
14948_7	k141_126935	6977	7756	-	780	0	0
14948_8	k141_126935	7753	8442	-	690	0	0
14948_9	k141_126935	8646	9428	-	783	0	0
14948_10	k141_126935	9582	10688	+	1107	0	0
14948_11	k141_126935	11059	11772	-	714	0	0
14948_12	k141_126935	11774	13012	-	1239	0	0
14948_13	k141_126935	12994	14253	-	1260	0	0
14948_14	k141_126935	14240	15700	-	1461	0	0
14948_15	k141_126935	15693	16154	-	462	0	0
14948_16	k141_126935	16154	16858	-	705	0	0
