coassembly	sample	geneID	contig	start	stop	strand	length	mapped	RPKG	geneLoc	geneNum	Score
Stool_14	E1_2	27652_2	k141_27652	104	1549	+	1446	6	0.00197624	Stool_14.k141_27652_2/21-364	Stool_14.k141_27652_2	231.2
Stool_14	E1_2	186679_4	k141_186679	2850	4166	-	1317	14	0.00506289	Stool_14.k141_186679_4/62-342	Stool_14.k141_186679_4	168.1
Stool_14	E3_2	240693_2	k141_240693	655	1800	+	1146	35	0.0136964	Stool_14.k141_240693_2/20-361	Stool_14.k141_240693_2	241.4
Stool_14	E3_2	186679_3	k141_186679	1380	2831	-	1452	25	0.00772138	Stool_14.k141_186679_3/21-362	Stool_14.k141_186679_3	239.5
Stool_14	E3_2	240512_2	k141_240512	656	1801	+	1146	40	0.015653	Stool_14.k141_240512_2/20-361	Stool_14.k141_240512_2	238.9
Stool_14	E3_2	27652_2	k141_27652	104	1549	+	1446	15	0.00465205	Stool_14.k141_27652_2/21-364	Stool_14.k141_27652_2	231.2
Stool_14	E3_2	186679_4	k141_186679	2850	4166	-	1317	43	0.0146421	Stool_14.k141_186679_4/62-342	Stool_14.k141_186679_4	168.1
Stool_14	E3_2	186679_4	k141_186679	2850	4166	-	1317	43	0.0146421	Stool_14.k141_186679_4/64-437	Stool_14.k141_186679_4	641.1
Stool_14	E3_2	27652_2	k141_27652	104	1549	+	1446	15	0.00465205	Stool_14.k141_27652_2/11-266	Stool_14.k141_27652_2	449.5
Stool_14	E3_2	186679_3	k141_186679	1380	2831	-	1452	25	0.00772138	Stool_14.k141_186679_3/11-266	Stool_14.k141_186679_3	445.0
Stool_14	E3_2	240512_2	k141_240512	656	1801	+	1146	40	0.015653	Stool_14.k141_240512_2/11-266	Stool_14.k141_240512_2	446.5
Stool_14	E3_2	240693_2	k141_240693	655	1800	+	1146	35	0.0136964	Stool_14.k141_240693_2/11-266	Stool_14.k141_240693_2	446.0
Stool_14	E3_2	240693_1	k141_240693	2	637	+	636	20	0.0141024	Stool_14.k141_240693_1/2-210	Stool_14.k141_240693_1	300.5
Stool_14	E3_2	240512_1	k141_240512	2	637	+	636	12	0.00846147	Stool_14.k141_240512_1/2-210	Stool_14.k141_240512_1	298.0
Stool_14	E3_2	220955_5	k141_220955	2672	3199	+	528	15	0.0127403	Stool_14.k141_220955_5/63-175	Stool_14.k141_220955_5	207.6
Stool_14	E3_2	240512_5	k141_240512	4767	5294	+	528	9	0.00764417	Stool_14.k141_240512_5/63-175	Stool_14.k141_240512_5	207.3
Stool_14	E5_2	240693_2	k141_240693	655	1800	+	1146	0	0	Stool_14.k141_240693_2/20-361	Stool_14.k141_240693_2	241.4
Stool_14	E5_2	186679_3	k141_186679	1380	2831	-	1452	0	0	Stool_14.k141_186679_3/21-362	Stool_14.k141_186679_3	239.5
Stool_14	E5_2	240512_2	k141_240512	656	1801	+	1146	0	0	Stool_14.k141_240512_2/20-361	Stool_14.k141_240512_2	238.9
Stool_14	E5_2	27652_2	k141_27652	104	1549	+	1446	0	0	Stool_14.k141_27652_2/21-364	Stool_14.k141_27652_2	231.2
Stool_14	E5_2	186679_4	k141_186679	2850	4166	-	1317	0	0	Stool_14.k141_186679_4/62-342	Stool_14.k141_186679_4	168.1
Stool_14	E5_2	186679_4	k141_186679	2850	4166	-	1317	0	0	Stool_14.k141_186679_4/64-437	Stool_14.k141_186679_4	641.1
Stool_14	E5_2	27652_2	k141_27652	104	1549	+	1446	0	0	Stool_14.k141_27652_2/11-266	Stool_14.k141_27652_2	449.5
Stool_14	E5_2	186679_3	k141_186679	1380	2831	-	1452	0	0	Stool_14.k141_186679_3/11-266	Stool_14.k141_186679_3	445.0
Stool_14	E5_2	240512_2	k141_240512	656	1801	+	1146	0	0	Stool_14.k141_240512_2/11-266	Stool_14.k141_240512_2	446.5
Stool_14	E5_2	240693_2	k141_240693	655	1800	+	1146	0	0	Stool_14.k141_240693_2/11-266	Stool_14.k141_240693_2	446.0
Stool_14	E5_2	240693_1	k141_240693	2	637	+	636	4	0.00323751	Stool_14.k141_240693_1/2-210	Stool_14.k141_240693_1	300.5
Stool_14	E5_2	240512_1	k141_240512	2	637	+	636	0	0	Stool_14.k141_240512_1/2-210	Stool_14.k141_240512_1	298.0
Stool_14	E5_2	220955_5	k141_220955	2672	3199	+	528	0	0	Stool_14.k141_220955_5/63-175	Stool_14.k141_220955_5	207.6
Stool_14	E5_2	240512_5	k141_240512	4767	5294	+	528	0	0	Stool_14.k141_240512_5/63-175	Stool_14.k141_240512_5	207.3
Stool_14	E7_2	240693_2	k141_240693	655	1800	+	1146	18	0.00800347	Stool_14.k141_240693_2/20-361	Stool_14.k141_240693_2	241.4
Stool_14	E7_2	186679_3	k141_186679	1380	2831	-	1452	0	0	Stool_14.k141_186679_3/21-362	Stool_14.k141_186679_3	239.5
Stool_14	E7_2	240512_2	k141_240512	656	1801	+	1146	14	0.00622492	Stool_14.k141_240512_2/20-361	Stool_14.k141_240512_2	238.9
Stool_14	E7_2	27652_2	k141_27652	104	1549	+	1446	4	0.00140956	Stool_14.k141_27652_2/21-364	Stool_14.k141_27652_2	231.2
Stool_14	E7_2	186679_4	k141_186679	2850	4166	-	1317	2	0.00077381	Stool_14.k141_186679_4/62-342	Stool_14.k141_186679_4	168.1
Stool_14	E7_2	186679_4	k141_186679	2850	4166	-	1317	2	0.00077381	Stool_14.k141_186679_4/64-437	Stool_14.k141_186679_4	641.1
Stool_14	E7_2	27652_2	k141_27652	104	1549	+	1446	4	0.00140956	Stool_14.k141_27652_2/11-266	Stool_14.k141_27652_2	449.5
Stool_14	E7_2	186679_3	k141_186679	1380	2831	-	1452	0	0	Stool_14.k141_186679_3/11-266	Stool_14.k141_186679_3	445.0
Stool_14	E7_2	240512_2	k141_240512	656	1801	+	1146	14	0.00622492	Stool_14.k141_240512_2/11-266	Stool_14.k141_240512_2	446.5
Stool_14	E7_2	240693_2	k141_240693	655	1800	+	1146	18	0.00800347	Stool_14.k141_240693_2/11-266	Stool_14.k141_240693_2	446.0
Stool_14	E7_2	240693_1	k141_240693	2	637	+	636	2	0.00160237	Stool_14.k141_240693_1/2-210	Stool_14.k141_240693_1	300.5
Stool_14	E7_2	240512_1	k141_240512	2	637	+	636	16	0.012819	Stool_14.k141_240512_1/2-210	Stool_14.k141_240512_1	298.0
Stool_14	E7_2	220955_5	k141_220955	2672	3199	+	528	12	0.0115808	Stool_14.k141_220955_5/63-175	Stool_14.k141_220955_5	207.6
Stool_14	E7_2	240512_5	k141_240512	4767	5294	+	528	11	0.0106157	Stool_14.k141_240512_5/63-175	Stool_14.k141_240512_5	207.3
Stool_14	E9_2	240693_2	k141_240693	655	1800	+	1146	17	0.0076795	Stool_14.k141_240693_2/20-361	Stool_14.k141_240693_2	241.4
Stool_14	E9_2	186679_3	k141_186679	1380	2831	-	1452	4	0.00142614	Stool_14.k141_186679_3/21-362	Stool_14.k141_186679_3	239.5
Stool_14	E9_2	240512_2	k141_240512	656	1801	+	1146	26	0.0117451	Stool_14.k141_240512_2/20-361	Stool_14.k141_240512_2	238.9
Stool_14	E9_2	27652_2	k141_27652	104	1549	+	1446	6	0.00214809	Stool_14.k141_27652_2/21-364	Stool_14.k141_27652_2	231.2
Stool_14	E9_2	186679_4	k141_186679	2850	4166	-	1317	6	0.00235849	Stool_14.k141_186679_4/62-342	Stool_14.k141_186679_4	168.1
Stool_14	E9_2	186679_4	k141_186679	2850	4166	-	1317	6	0.00235849	Stool_14.k141_186679_4/64-437	Stool_14.k141_186679_4	641.1
Stool_14	E9_2	27652_2	k141_27652	104	1549	+	1446	6	0.00214809	Stool_14.k141_27652_2/11-266	Stool_14.k141_27652_2	449.5
Stool_14	E9_2	186679_3	k141_186679	1380	2831	-	1452	4	0.00142614	Stool_14.k141_186679_3/11-266	Stool_14.k141_186679_3	445.0
Stool_14	E9_2	240512_2	k141_240512	656	1801	+	1146	26	0.0117451	Stool_14.k141_240512_2/11-266	Stool_14.k141_240512_2	446.5
Stool_14	E9_2	240693_2	k141_240693	655	1800	+	1146	17	0.0076795	Stool_14.k141_240693_2/11-266	Stool_14.k141_240693_2	446.0
Stool_14	E9_2	240693_1	k141_240693	2	637	+	636	9	0.00732579	Stool_14.k141_240693_1/2-210	Stool_14.k141_240693_1	300.5
Stool_14	E9_2	240512_1	k141_240512	2	637	+	636	24	0.0195354	Stool_14.k141_240512_1/2-210	Stool_14.k141_240512_1	298.0
Stool_14	E9_2	220955_5	k141_220955	2672	3199	+	528	26	0.0254923	Stool_14.k141_220955_5/63-175	Stool_14.k141_220955_5	207.6
Stool_14	E9_2	240512_5	k141_240512	4767	5294	+	528	16	0.0156875	Stool_14.k141_240512_5/63-175	Stool_14.k141_240512_5	207.3
Stool_9	A11_2	270672_2	k141_270672	655	1800	+	1146	46	0.0141922	Stool_9.k141_270672_2/20-361	Stool_9.k141_270672_2	241.4
Stool_9	A11_2	270673_2	k141_270673	656	1801	+	1146	39	0.0120325	Stool_9.k141_270673_2/20-361	Stool_9.k141_270673_2	238.9
Stool_9	A11_2	311318_4	k141_311318	2540	3292	+	753	33	0.0154952	Stool_9.k141_311318_4/61-250	Stool_9.k141_311318_4	125.6
Stool_9	A11_2	270673_5	k141_270673	4763	5515	+	753	21	0.00986056	Stool_9.k141_270673_5/61-250	Stool_9.k141_270673_5	124.9
Stool_9	A11_2	270673_2	k141_270673	656	1801	+	1146	39	0.0120325	Stool_9.k141_270673_2/11-266	Stool_9.k141_270673_2	446.5
Stool_9	A11_2	270672_2	k141_270672	655	1800	+	1146	46	0.0141922	Stool_9.k141_270672_2/11-266	Stool_9.k141_270672_2	446.0
Stool_9	A11_2	311318_4	k141_311318	2540	3292	+	753	33	0.0154952	Stool_9.k141_311318_4/63-251	Stool_9.k141_311318_4	373.7
Stool_9	A11_2	270673_5	k141_270673	4763	5515	+	753	21	0.00986056	Stool_9.k141_270673_5/63-251	Stool_9.k141_270673_5	371.6
Stool_9	A11_2	270673_1	k141_270673	2	637	+	636	21	0.0116745	Stool_9.k141_270673_1/2-210	Stool_9.k141_270673_1	300.2
Stool_9	A11_2	270672_1	k141_270672	2	637	+	636	24	0.0133423	Stool_9.k141_270672_1/2-210	Stool_9.k141_270672_1	298.3
Stool_9	A1_2	270672_2	k141_270672	655	1800	+	1146	24	0.0171784	Stool_9.k141_270672_2/20-361	Stool_9.k141_270672_2	241.4
Stool_9	A1_2	270673_2	k141_270673	656	1801	+	1146	26	0.01861	Stool_9.k141_270673_2/20-361	Stool_9.k141_270673_2	238.9
Stool_9	A1_2	311318_4	k141_311318	2540	3292	+	753	31	0.0337694	Stool_9.k141_311318_4/61-250	Stool_9.k141_311318_4	125.6
Stool_9	A1_2	270673_5	k141_270673	4763	5515	+	753	11	0.0119827	Stool_9.k141_270673_5/61-250	Stool_9.k141_270673_5	124.9
Stool_9	A1_2	270673_2	k141_270673	656	1801	+	1146	26	0.01861	Stool_9.k141_270673_2/11-266	Stool_9.k141_270673_2	446.5
Stool_9	A1_2	270672_2	k141_270672	655	1800	+	1146	24	0.0171784	Stool_9.k141_270672_2/11-266	Stool_9.k141_270672_2	446.0
Stool_9	A1_2	311318_4	k141_311318	2540	3292	+	753	31	0.0337694	Stool_9.k141_311318_4/63-251	Stool_9.k141_311318_4	373.7
Stool_9	A1_2	270673_5	k141_270673	4763	5515	+	753	11	0.0119827	Stool_9.k141_270673_5/63-251	Stool_9.k141_270673_5	371.6
Stool_9	A1_2	270673_1	k141_270673	2	637	+	636	19	0.0245049	Stool_9.k141_270673_1/2-210	Stool_9.k141_270673_1	300.2
Stool_9	A1_2	270672_1	k141_270672	2	637	+	636	11	0.0141871	Stool_9.k141_270672_1/2-210	Stool_9.k141_270672_1	298.3
Stool_9	A3_2	270672_2	k141_270672	655	1800	+	1146	14	0.0041455	Stool_9.k141_270672_2/20-361	Stool_9.k141_270672_2	241.4
Stool_9	A3_2	270673_2	k141_270673	656	1801	+	1146	17	0.00503383	Stool_9.k141_270673_2/20-361	Stool_9.k141_270673_2	238.9
Stool_9	A3_2	311318_4	k141_311318	2540	3292	+	753	17	0.00766104	Stool_9.k141_311318_4/61-250	Stool_9.k141_311318_4	125.6
Stool_9	A3_2	270673_5	k141_270673	4763	5515	+	753	3	0.00135195	Stool_9.k141_270673_5/61-250	Stool_9.k141_270673_5	124.9
Stool_9	A3_2	270673_2	k141_270673	656	1801	+	1146	17	0.00503383	Stool_9.k141_270673_2/11-266	Stool_9.k141_270673_2	446.5
Stool_9	A3_2	270672_2	k141_270672	655	1800	+	1146	14	0.0041455	Stool_9.k141_270672_2/11-266	Stool_9.k141_270672_2	446.0
Stool_9	A3_2	311318_4	k141_311318	2540	3292	+	753	17	0.00766104	Stool_9.k141_311318_4/63-251	Stool_9.k141_311318_4	373.7
Stool_9	A3_2	270673_5	k141_270673	4763	5515	+	753	3	0.00135195	Stool_9.k141_270673_5/63-251	Stool_9.k141_270673_5	371.6
Stool_9	A3_2	270673_1	k141_270673	2	637	+	636	22	0.0117381	Stool_9.k141_270673_1/2-210	Stool_9.k141_270673_1	300.2
Stool_9	A3_2	270672_1	k141_270672	2	637	+	636	12	0.00640263	Stool_9.k141_270672_1/2-210	Stool_9.k141_270672_1	298.3
Stool_9	A5_2	270673_2	k141_270673	656	1801	+	1146	23	0.00775447	Stool_9.k141_270673_2/11-266	Stool_9.k141_270673_2	446.5
Stool_9	A5_2	270672_2	k141_270672	655	1800	+	1146	31	0.0104517	Stool_9.k141_270672_2/11-266	Stool_9.k141_270672_2	446.0
Stool_9	A5_2	311318_4	k141_311318	2540	3292	+	753	23	0.0118016	Stool_9.k141_311318_4/63-251	Stool_9.k141_311318_4	373.7
Stool_9	A5_2	270673_5	k141_270673	4763	5515	+	753	23	0.0118016	Stool_9.k141_270673_5/63-251	Stool_9.k141_270673_5	371.6
Stool_9	A5_2	270673_1	k141_270673	2	637	+	636	28	0.0170102	Stool_9.k141_270673_1/2-210	Stool_9.k141_270673_1	300.2
Stool_9	A5_2	270672_1	k141_270672	2	637	+	636	6	0.00364505	Stool_9.k141_270672_1/2-210	Stool_9.k141_270672_1	298.3
Stool_9	A5_2	270672_2	k141_270672	655	1800	+	1146	31	0.0104517	Stool_9.k141_270672_2/20-361	Stool_9.k141_270672_2	241.4
Stool_9	A5_2	270673_2	k141_270673	656	1801	+	1146	23	0.00775447	Stool_9.k141_270673_2/20-361	Stool_9.k141_270673_2	238.9
Stool_9	A5_2	311318_4	k141_311318	2540	3292	+	753	23	0.0118016	Stool_9.k141_311318_4/61-250	Stool_9.k141_311318_4	125.6
Stool_9	A5_2	270673_5	k141_270673	4763	5515	+	753	23	0.0118016	Stool_9.k141_270673_5/61-250	Stool_9.k141_270673_5	124.9
Stool_9	A7_2	270672_2	k141_270672	655	1800	+	1146	46	0.0107884	Stool_9.k141_270672_2/20-361	Stool_9.k141_270672_2	241.4
Stool_9	A7_2	270673_2	k141_270673	656	1801	+	1146	20	0.00469059	Stool_9.k141_270673_2/20-361	Stool_9.k141_270673_2	238.9
Stool_9	A7_2	311318_4	k141_311318	2540	3292	+	753	6	0.0021416	Stool_9.k141_311318_4/61-250	Stool_9.k141_311318_4	125.6
Stool_9	A7_2	270673_5	k141_270673	4763	5515	+	753	19	0.00678174	Stool_9.k141_270673_5/61-250	Stool_9.k141_270673_5	124.9
Stool_9	A7_2	270673_2	k141_270673	656	1801	+	1146	20	0.00469059	Stool_9.k141_270673_2/11-266	Stool_9.k141_270673_2	446.5
Stool_9	A7_2	270672_2	k141_270672	655	1800	+	1146	46	0.0107884	Stool_9.k141_270672_2/11-266	Stool_9.k141_270672_2	446.0
Stool_9	A7_2	311318_4	k141_311318	2540	3292	+	753	6	0.0021416	Stool_9.k141_311318_4/63-251	Stool_9.k141_311318_4	373.7
Stool_9	A7_2	270673_5	k141_270673	4763	5515	+	753	19	0.00678174	Stool_9.k141_270673_5/63-251	Stool_9.k141_270673_5	371.6
Stool_9	A7_2	270673_1	k141_270673	2	637	+	636	5	0.00211298	Stool_9.k141_270673_1/2-210	Stool_9.k141_270673_1	300.2
Stool_9	A7_2	270672_1	k141_270672	2	637	+	636	16	0.00676153	Stool_9.k141_270672_1/2-210	Stool_9.k141_270672_1	298.3
Stool_9	A9_2	270673_2	k141_270673	656	1801	+	1146	23	0.00568625	Stool_9.k141_270673_2/11-266	Stool_9.k141_270673_2	446.5
Stool_9	A9_2	270672_2	k141_270672	655	1800	+	1146	39	0.00964191	Stool_9.k141_270672_2/11-266	Stool_9.k141_270672_2	446.0
Stool_9	A9_2	311318_4	k141_311318	2540	3292	+	753	17	0.00639642	Stool_9.k141_311318_4/63-251	Stool_9.k141_311318_4	373.7
Stool_9	A9_2	270673_5	k141_270673	4763	5515	+	753	43	0.0161792	Stool_9.k141_270673_5/63-251	Stool_9.k141_270673_5	371.6
Stool_9	A9_2	270673_1	k141_270673	2	637	+	636	9	0.0040093	Stool_9.k141_270673_1/2-210	Stool_9.k141_270673_1	300.2
Stool_9	A9_2	270672_1	k141_270672	2	637	+	636	25	0.0111369	Stool_9.k141_270672_1/2-210	Stool_9.k141_270672_1	298.3
Stool_9	A9_2	270672_2	k141_270672	655	1800	+	1146	39	0.00964191	Stool_9.k141_270672_2/20-361	Stool_9.k141_270672_2	241.4
Stool_9	A9_2	270673_2	k141_270673	656	1801	+	1146	23	0.00568625	Stool_9.k141_270673_2/20-361	Stool_9.k141_270673_2	238.9
Stool_9	A9_2	311318_4	k141_311318	2540	3292	+	753	17	0.00639642	Stool_9.k141_311318_4/61-250	Stool_9.k141_311318_4	125.6
Stool_9	A9_2	270673_5	k141_270673	4763	5515	+	753	43	0.0161792	Stool_9.k141_270673_5/61-250	Stool_9.k141_270673_5	124.9
Stool_6	G13_2	148921_1	k141_148921	285	1601	+	1317	29	0.0177011	Stool_6.k141_148921_1/63-344	Stool_6.k141_148921_1	169.0
Stool_6	G13_2	148921_2	k141_148921	1620	2570	+	951	19	0.0160606	Stool_6.k141_148921_2/21-316	Stool_6.k141_148921_2	178.1
Stool_6	G13_2	148921_1	k141_148921	285	1601	+	1317	29	0.0177011	Stool_6.k141_148921_1/64-437	Stool_6.k141_148921_1	641.7
Stool_6	G13_2	148921_2	k141_148921	1620	2570	+	951	19	0.0160606	Stool_6.k141_148921_2/11-266	Stool_6.k141_148921_2	448.9
Stool_6	G15_2	148921_1	k141_148921	285	1601	+	1317	20	0.00893584	Stool_6.k141_148921_1/64-437	Stool_6.k141_148921_1	641.7
Stool_6	G15_2	148921_2	k141_148921	1620	2570	+	951	15	0.00928116	Stool_6.k141_148921_2/11-266	Stool_6.k141_148921_2	448.9
Stool_6	G15_2	148921_1	k141_148921	285	1601	+	1317	20	0.00893584	Stool_6.k141_148921_1/63-344	Stool_6.k141_148921_1	169.0
Stool_6	G15_2	148921_2	k141_148921	1620	2570	+	951	15	0.00928116	Stool_6.k141_148921_2/21-316	Stool_6.k141_148921_2	178.1
Stool_13	E23_2	230282_21	k141_230282	21018	22073	-	1056	15	0.0121238	Stool_13.k141_230282_21/8-336	Stool_13.k141_230282_21	264.6
Stool_13	E23_2	230282_22	k141_230282	22125	23315	-	1191	18	0.0128995	Stool_13.k141_230282_22/4-307	Stool_13.k141_230282_22	222.5
Stool_13	E23_2	230282_22	k141_230282	22125	23315	-	1191	18	0.0128995	Stool_13.k141_230282_22/51-395	Stool_13.k141_230282_22	606.3
Stool_13	E23_2	230282_21	k141_230282	21018	22073	-	1056	15	0.0121238	Stool_13.k141_230282_21/3-237	Stool_13.k141_230282_21	397.6
Stool_13	E23_2	93091_5	k141_93091	5426	6379	-	954	4	0.00357868	Stool_13.k141_93091_5/40-291	Stool_13.k141_93091_5	103.8
Stool_13	G11_2	230282_22	k141_230282	22125	23315	-	1191	46	0.0190203	Stool_13.k141_230282_22/51-395	Stool_13.k141_230282_22	606.3
Stool_13	G11_2	230282_21	k141_230282	21018	22073	-	1056	45	0.0209855	Stool_13.k141_230282_21/3-237	Stool_13.k141_230282_21	397.6
Stool_13	G11_2	93091_5	k141_93091	5426	6379	-	954	6	0.00309723	Stool_13.k141_93091_5/40-291	Stool_13.k141_93091_5	103.8
Stool_13	G11_2	230282_21	k141_230282	21018	22073	-	1056	45	0.0209855	Stool_13.k141_230282_21/8-336	Stool_13.k141_230282_21	264.6
Stool_13	G11_2	230282_22	k141_230282	22125	23315	-	1191	46	0.0190203	Stool_13.k141_230282_22/4-307	Stool_13.k141_230282_22	222.5
Stool_13	G1_2	230282_22	k141_230282	22125	23315	-	1191	17	0.00778688	Stool_13.k141_230282_22/51-395	Stool_13.k141_230282_22	606.3
Stool_13	G1_2	230282_21	k141_230282	21018	22073	-	1056	29	0.0149817	Stool_13.k141_230282_21/3-237	Stool_13.k141_230282_21	397.6
Stool_13	G1_2	93091_5	k141_93091	5426	6379	-	954	12	0.00686213	Stool_13.k141_93091_5/40-291	Stool_13.k141_93091_5	103.8
Stool_13	G1_2	230282_21	k141_230282	21018	22073	-	1056	29	0.0149817	Stool_13.k141_230282_21/8-336	Stool_13.k141_230282_21	264.6
Stool_13	G1_2	230282_22	k141_230282	22125	23315	-	1191	17	0.00778688	Stool_13.k141_230282_22/4-307	Stool_13.k141_230282_22	222.5
Stool_13	G3_2	230282_21	k141_230282	21018	22073	-	1056	12	0.0302745	Stool_13.k141_230282_21/8-336	Stool_13.k141_230282_21	264.6
Stool_13	G3_2	230282_22	k141_230282	22125	23315	-	1191	3	0.00671073	Stool_13.k141_230282_22/4-307	Stool_13.k141_230282_22	222.5
Stool_13	G3_2	230282_22	k141_230282	22125	23315	-	1191	3	0.00671073	Stool_13.k141_230282_22/51-395	Stool_13.k141_230282_22	606.3
Stool_13	G3_2	230282_21	k141_230282	21018	22073	-	1056	12	0.0302745	Stool_13.k141_230282_21/3-237	Stool_13.k141_230282_21	397.6
Stool_13	G3_2	93091_5	k141_93091	5426	6379	-	954	1	0.00279262	Stool_13.k141_93091_5/40-291	Stool_13.k141_93091_5	103.8
Stool_13	G5_2	230282_21	k141_230282	21018	22073	-	1056	20	0.00747429	Stool_13.k141_230282_21/8-336	Stool_13.k141_230282_21	264.6
Stool_13	G5_2	230282_22	k141_230282	22125	23315	-	1191	19	0.00629573	Stool_13.k141_230282_22/4-307	Stool_13.k141_230282_22	222.5
Stool_13	G5_2	230282_22	k141_230282	22125	23315	-	1191	19	0.00629573	Stool_13.k141_230282_22/51-395	Stool_13.k141_230282_22	606.3
Stool_13	G5_2	230282_21	k141_230282	21018	22073	-	1056	20	0.00747429	Stool_13.k141_230282_21/3-237	Stool_13.k141_230282_21	397.6
Stool_13	G5_2	93091_5	k141_93091	5426	6379	-	954	3	0.00124101	Stool_13.k141_93091_5/40-291	Stool_13.k141_93091_5	103.8
Stool_13	G7_2	230282_22	k141_230282	22125	23315	-	1191	6	0.00401212	Stool_13.k141_230282_22/51-395	Stool_13.k141_230282_22	606.3
Stool_13	G7_2	230282_21	k141_230282	21018	22073	-	1056	4	0.00301669	Stool_13.k141_230282_21/3-237	Stool_13.k141_230282_21	397.6
Stool_13	G7_2	93091_5	k141_93091	5426	6379	-	954	6	0.00500884	Stool_13.k141_93091_5/40-291	Stool_13.k141_93091_5	103.8
Stool_13	G7_2	230282_21	k141_230282	21018	22073	-	1056	4	0.00301669	Stool_13.k141_230282_21/8-336	Stool_13.k141_230282_21	264.6
Stool_13	G7_2	230282_22	k141_230282	22125	23315	-	1191	6	0.00401212	Stool_13.k141_230282_22/4-307	Stool_13.k141_230282_22	222.5
Stool_13	G9_2	230282_22	k141_230282	22125	23315	-	1191	10	0.00363021	Stool_13.k141_230282_22/51-395	Stool_13.k141_230282_22	606.3
Stool_13	G9_2	230282_21	k141_230282	21018	22073	-	1056	13	0.00532259	Stool_13.k141_230282_21/3-237	Stool_13.k141_230282_21	397.6
Stool_13	G9_2	93091_5	k141_93091	5426	6379	-	954	4	0.00181282	Stool_13.k141_93091_5/40-291	Stool_13.k141_93091_5	103.8
Stool_13	G9_2	230282_21	k141_230282	21018	22073	-	1056	13	0.00532259	Stool_13.k141_230282_21/8-336	Stool_13.k141_230282_21	264.6
Stool_13	G9_2	230282_22	k141_230282	22125	23315	-	1191	10	0.00363021	Stool_13.k141_230282_22/4-307	Stool_13.k141_230282_22	222.5
