# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_8_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_8/G23_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_8/G23_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_8/G23_2.bam	RPKG
4901_3	k141_17377	1829	2155	+	327	14	0.0232807
4901_4	k141_17377	2357	2560	-	204	5	0.0133277
4902_1	k141_25757	3	710	+	708	2	0.00153608
4902_2	k141_25757	724	1383	+	660	2	0.00164779
4903_1	k141_156473	3	383	+	381	32	0.0456711
4903_2	k141_156473	340	1269	+	930	96	0.0561313
4903_3	k141_156473	1282	1572	+	291	53	0.0990374
4903_4	k141_156473	1640	2500	+	861	177	0.111786
4903_5	k141_156473	2548	2862	+	315	81	0.139827
4903_6	k141_156473	2961	3350	+	390	115	0.160343
4904_1	k141_25759	3	431	-	429	1	0.00126753
4904_2	k141_25759	576	1121	-	546	2	0.00199184
4905_1	k141_131841	2	541	+	540	34	0.0342375
4905_2	k141_131841	529	786	+	258	5	0.0105382
4905_3	k141_131841	837	1289	+	453	23	0.0276087
4905_4	k141_131841	1286	2707	+	1422	92	0.0351807
4905_5	k141_131841	2688	3614	+	927	95	0.0557263
4905_6	k141_131841	3742	4656	+	915	100	0.0594286
4905_7	k141_131841	4766	5125	+	360	24	0.0362514
4905_8	k141_131841	5109	5741	+	633	47	0.0403748
4905_9	k141_131841	5751	5963	+	213	12	0.030635
4905_10	k141_131841	5960	6328	+	369	20	0.0294727
4905_11	k141_131841	6539	7180	+	642	32	0.0271039
4905_12	k141_131841	7494	7763	+	270	17	0.0342375
4905_13	k141_131841	8093	8590	+	498	55	0.0600551
4905_14	k141_131841	8587	8913	+	327	32	0.0532131
4906_1	k141_156474	3	518	-	516	0	0
4906_2	k141_156474	650	1081	-	432	3	0.00377619
4907_1	k141_148133	3	323	-	321	0	0
4907_2	k141_148133	429	851	-	423	3	0.00385654
4907_3	k141_148133	858	998	-	141	3	0.0115696
4908_1	k141_91056	179	922	+	744	23	0.0168101
4908_2	k141_91056	948	1322	+	375	2	0.00290011
4909_1	k141_17378	7	708	-	702	249	0.192876
4909_2	k141_17378	698	1366	-	669	183	0.148745
4909_3	k141_17378	1380	1796	-	417	72	0.0938886
4909_4	k141_17378	1793	1990	-	198	21	0.0576727
4909_5	k141_17378	2001	2381	-	381	67	0.0956239
4910_1	k141_33852	166	1062	+	897	15	0.00909317
4910_2	k141_33852	1115	2314	-	1200	20	0.00906286
4910_3	k141_33852	2321	3043	-	723	2	0.00150421
4910_4	k141_33852	3048	3164	-	117	0	0
4911_1	k141_91060	2	211	+	210	0	0
4911_2	k141_91060	275	1090	+	816	19	0.0126613
4912_1	k141_66505	325	1242	-	918	10	0.00592344
4912_2	k141_66505	1251	3371	-	2121	49	0.0125624
4912_3	k141_66505	3397	4254	-	858	15	0.00950649
4912_4	k141_66505	4267	5175	-	909	19	0.011366
4912_5	k141_66505	5289	6134	-	846	16	0.0102841
4913_1	k141_17380	2	976	-	975	33	0.0184046
4914_1	k141_131843	1	759	+	759	2	0.00143286
4914_2	k141_131843	764	1270	+	507	1	0.00107253
4914_3	k141_131843	1453	2202	-	750	0	0
4914_4	k141_131843	2294	2617	-	324	0	0
4915_1	k141_107592	133	399	-	267	59	0.120159
4915_2	k141_107592	417	590	-	174	15	0.0468769
4915_3	k141_107592	587	916	-	330	70	0.115345
4915_4	k141_107592	979	1311	-	333	85	0.138801
4915_5	k141_107592	1653	1985	+	333	58	0.094711
4915_6	k141_107592	2138	3022	+	885	192	0.117971
4915_7	k141_107592	3513	4082	-	570	144	0.137374
4915_8	k141_107592	4243	4662	+	420	69	0.0893339
4915_9	k141_107592	4585	4755	-	171	12	0.0381594
4915_10	k141_107592	4760	5947	-	1188	223	0.102072
4915_11	k141_107592	6827	7066	-	240	64	0.145006
4915_12	k141_107592	7387	7584	-	198	40	0.109853
4915_13	k141_107592	7747	8373	+	627	94	0.0815224
4915_14	k141_107592	8403	9527	+	1125	152	0.0734696
4915_15	k141_107592	9500	9835	+	336	63	0.101957
4916_1	k141_156482	1	336	+	336	3	0.0048551
4916_2	k141_156482	340	1164	+	825	15	0.00988675
4917_1	k141_148137	3	1433	+	1431	11	0.00417993
4918_1	k141_1336	3	65	-	63	16	0.138101
4918_2	k141_1336	301	1443	-	1143	202	0.0960996
4918_3	k141_1336	1458	2201	-	744	93	0.0679714
4918_4	k141_1336	2342	3718	-	1377	254	0.100304
4918_5	k141_1336	3996	5288	+	1293	240	0.100932
4918_6	k141_1336	5403	5990	+	588	108	0.0998764
4918_7	k141_1336	5987	6799	+	813	97	0.064878
4918_8	k141_1336	6804	7553	+	750	137	0.0993289
4918_9	k141_1336	7656	8048	+	393	73	0.101006
4918_10	k141_1336	8045	8266	+	222	31	0.0759321
4918_11	k141_1336	8281	8910	+	630	84	0.0725029
4918_12	k141_1336	8990	10282	+	1293	237	0.0996704
4918_13	k141_1336	10407	13661	-	3255	583	0.0973944
4918_14	k141_1336	13998	14504	-	507	87	0.0933099
4918_15	k141_1336	14650	17235	+	2586	471	0.0990396
4918_16	k141_1336	17285	19264	+	1980	391	0.107381
4918_17	k141_1336	19472	19906	+	435	105	0.131255
4919_1	k141_107593	1	72	+	72	0	0
4919_2	k141_107593	224	1027	+	804	0	0
4919_3	k141_107593	1147	1422	+	276	0	0
4920_1	k141_17383	3	491	+	489	1	0.00111201
4920_2	k141_17383	498	1289	+	792	1	0.00068658
4920_3	k141_17383	1319	2212	+	894	0	0
4921_1	k141_33859	1	1560	-	1560	28	0.00976
4922_1	k141_148138	1	315	-	315	0	0
4922_2	k141_148138	354	920	-	567	9	0.00863129
4922_3	k141_148138	1337	2032	+	696	10	0.00781281
4922_4	k141_148138	2150	2473	+	324	0	0
4923_1	k141_91063	2	235	+	234	39	0.0906286
4923_2	k141_91063	270	488	+	219	22	0.0546254
4923_3	k141_91063	504	674	+	171	27	0.0858587
4923_4	k141_91063	873	2267	-	1395	215	0.0838071
4923_5	k141_91063	2352	3104	-	753	111	0.0801576
4923_6	k141_91063	3397	4128	-	732	129	0.0958286
4924_1	k141_74536	1	714	+	714	34	0.0258939
4924_2	k141_74536	781	1260	+	480	33	0.0373843
4924_3	k141_74536	1616	3232	+	1617	263	0.0884427
4924_4	k141_74536	3341	3589	-	249	24	0.0524117
4924_5	k141_74536	3764	4465	+	702	113	0.0875302
4924_6	k141_74536	4544	4924	+	381	66	0.0941966
4924_7	k141_74536	5035	6207	+	1173	150	0.069536
4924_8	k141_74536	6209	8662	+	2454	337	0.0746744
4924_9	k141_74536	8682	10292	+	1611	247	0.0833715
4924_10	k141_74536	10347	11825	+	1479	233	0.0856652
4924_11	k141_74536	12029	13420	+	1392	235	0.0918005
4924_12	k141_74536	13532	14593	+	1062	140	0.0716836
4924_13	k141_74536	14621	16168	+	1548	225	0.0790366
4924_14	k141_74536	16332	17516	-	1185	228	0.104624
4925_1	k141_115851	1	528	+	528	4	0.00411948
4925_2	k141_115851	608	2374	+	1767	7	0.00215416
4925_3	k141_115851	2526	5483	+	2958	25	0.00459577
4925_4	k141_115851	5498	7402	+	1905	11	0.00313989
4925_5	k141_115851	7663	10539	+	2877	25	0.00472516
4925_6	k141_115851	10553	11677	+	1125	7	0.00338347
4925_7	k141_115851	11707	12174	+	468	4	0.00464762
4925_8	k141_115851	12124	12420	-	297	2	0.00366176
4925_9	k141_115851	12560	12832	+	273	2	0.00398367
4925_10	k141_115851	13132	13662	+	531	1	0.00102405
4925_11	k141_115851	13662	14666	+	1005	10	0.00541066
4925_12	k141_115851	14683	15900	+	1218	18	0.00803603
4925_13	k141_115851	15866	16633	+	768	8	0.00566429
4925_14	k141_115851	16640	18013	+	1374	11	0.00435334
4925_15	k141_115851	18032	18214	+	183	2	0.00594286
4925_16	k141_115851	18227	19738	+	1512	11	0.00395601
4925_17	k141_115851	19770	20720	+	951	2	0.00114358
4925_18	k141_115851	20739	21152	+	414	3	0.00394037
4925_19	k141_115851	21170	21658	+	489	6	0.00667204
4925_20	k141_115851	21797	22816	+	1020	12	0.00639731
4925_21	k141_115851	22915	23523	+	609	6	0.00535735
4925_22	k141_115851	23469	24527	+	1059	1	0.000513476
4925_23	k141_115851	24538	24948	+	411	2	0.00264609
4925_24	k141_115851	24961	25803	+	843	4	0.00258017
4925_25	k141_115851	25847	26398	+	552	9	0.00886584
4925_26	k141_115851	26412	27119	+	708	3	0.00230412
4926_1	k141_148139	3	1673	-	1671	36	0.011715
4927_1	k141_107599	65	535	-	471	0	0
4927_2	k141_107599	537	1820	-	1284	0	0
4928_1	k141_17389	1	597	-	597	0	0
4928_2	k141_17389	646	1251	-	606	2	0.00179463
4929_1	k141_107600	190	915	+	726	5	0.00374498
4930_1	k141_91067	1	648	+	648	129	0.108251
4931_1	k141_115854	1	342	-	342	1	0.00158998
4931_2	k141_115854	366	1421	-	1056	19	0.00978377
4932_1	k141_33867	3	314	+	312	6	0.0104571
4932_2	k141_33867	427	1392	+	966	27	0.0151986
4933_1	k141_115855	3	329	+	327	0	0
4933_2	k141_115855	344	1117	+	774	2	0.00140509
4934_1	k141_107602	2	193	-	192	30	0.0849643
4934_2	k141_107602	406	618	-	213	49	0.125093
4934_3	k141_107602	635	799	-	165	33	0.108754
4934_4	k141_107602	1122	1292	+	171	28	0.0890386
4935_1	k141_74544	1	1218	-	1218	20	0.00892892
4936_1	k141_58336	136	1434	-	1299	1452	0.607818
4936_2	k141_58336	1518	2141	-	624	658	0.5734
4936_3	k141_58336	2379	2612	+	234	459	1.06663
4936_4	k141_58336	3667	5232	+	1566	1525	0.529535
4936_5	k141_58336	5307	5873	-	567	346	0.331825
4936_6	k141_58336	5870	6604	-	735	581	0.429838
4936_7	k141_58336	6601	7953	-	1353	1200	0.482281
4936_8	k141_58336	8291	8812	+	522	526	0.547938
4936_9	k141_58336	8828	9499	+	672	516	0.417539
4936_10	k141_58336	9729	9875	+	147	170	0.628851
4936_11	k141_58336	9894	10313	+	420	372	0.481626
4936_12	k141_58336	10368	11198	+	831	347	0.227062
4936_13	k141_58336	11185	11985	+	801	250	0.169716
4936_14	k141_58336	12000	12635	+	636	237	0.202632
4936_15	k141_58336	12635	13318	+	684	344	0.273476
4936_16	k141_58336	13457	13819	+	363	340	0.509318
4936_17	k141_58336	14000	14242	-	243	363	0.812301
4937_1	k141_156500	1	246	-	246	1	0.00221045
4937_2	k141_156500	301	1311	-	1011	1	0.000537855
4938_1	k141_91069	2	229	-	228	3	0.00715489
4938_2	k141_91069	240	494	-	255	2	0.00426487
4938_3	k141_91069	653	1003	-	351	2	0.00309841
4938_4	k141_91069	1083	1217	-	135	2	0.00805587
4939_1	k141_148149	2	313	-	312	13	0.0226571
4939_2	k141_148149	564	1031	+	468	11	0.012781
4940_1	k141_17392	1	543	+	543	2	0.00200284
4940_2	k141_17392	720	2510	+	1791	16	0.00485781
4940_3	k141_17392	2504	3421	+	918	5	0.00296172
4941_1	k141_91072	132	905	-	774	7	0.00491783
4941_2	k141_91072	898	1110	-	213	2	0.00510584
4942_1	k141_17393	2	199	+	198	5	0.0137316
4942_2	k141_17393	537	1064	+	528	9	0.00926883
4943_1	k141_91073	3	347	-	345	2	0.0031523
4943_2	k141_91073	733	1032	+	300	5	0.00906286
4944_1	k141_58337	1	708	+	708	82	0.0629792
4944_2	k141_58337	745	2205	+	1461	192	0.0714607
4944_3	k141_58337	2355	2780	+	426	65	0.0829698
4945_1	k141_33875	1	165	+	165	0	0
4945_2	k141_33875	236	898	-	663	11	0.00902185
4945_3	k141_33875	1151	1825	+	675	12	0.00966705
4946_1	k141_156506	2	316	-	315	43	0.0742291
4946_2	k141_156506	520	867	-	348	81	0.126568
4946_3	k141_156506	920	1174	-	255	50	0.106622
4947_1	k141_131856	3	533	-	531	158	0.1618
4947_2	k141_131856	557	1513	-	957	370	0.210236
4947_3	k141_131856	1700	2623	+	924	329	0.193616
4947_4	k141_131856	2719	4647	-	1929	592	0.166881
4947_5	k141_131856	4644	4916	-	273	71	0.14142
4947_6	k141_131856	5048	6550	-	1503	446	0.161359
4947_7	k141_131856	6812	7594	-	783	190	0.13195
4948_1	k141_74547	2	334	+	333	58	0.094711
4948_2	k141_74547	537	1163	-	627	145	0.125753
4948_3	k141_74547	1310	2764	-	1455	165	0.0616648
4948_4	k141_74547	2801	3508	-	708	68	0.0522266
4949_1	k141_115862	1	282	-	282	0	0
4949_2	k141_115862	315	737	-	423	7	0.00899858
4949_3	k141_115862	756	1196	-	441	11	0.0135635
4949_4	k141_115862	1206	2444	-	1239	16	0.00702207
4949_5	k141_115862	2461	3201	-	741	10	0.00733835
4950_1	k141_131859	1	696	-	696	0	0
4950_2	k141_131859	699	1019	-	321	0	0
4951_1	k141_58338	1	150	+	150	91	0.329888
4951_2	k141_58338	443	1180	+	738	22	0.01621
4951_3	k141_58338	1349	2242	+	894	216	0.131381
4952_1	k141_82723	219	1997	+	1779	326	0.0996456
4952_2	k141_82723	2550	3752	+	1203	398	0.179901
4952_3	k141_82723	3764	4525	+	762	237	0.169126
4952_4	k141_82723	4529	4903	+	375	30	0.0435017
4952_5	k141_82723	4910	5638	+	729	94	0.0701159
4952_6	k141_82723	5625	6932	+	1308	167	0.0694265
4952_7	k141_82723	7053	7448	+	396	54	0.0741507
4952_8	k141_82723	7406	7612	+	207	9	0.0236422
4952_9	k141_82723	7609	7758	+	150	9	0.0326263
4952_10	k141_82723	7761	8336	+	576	153	0.144439
4952_11	k141_82723	8589	8735	+	147	31	0.114673
4952_12	k141_82723	9106	9537	+	432	108	0.135943
4952_13	k141_82723	10129	12099	+	1971	409	0.112837
4952_14	k141_82723	12267	13385	+	1119	195	0.0947591
4952_15	k141_82723	13402	15378	+	1977	268	0.0737131
4952_16	k141_82723	15375	16868	+	1494	203	0.073886
4952_17	k141_82723	16852	17280	+	429	36	0.0456312
4952_18	k141_82723	17326	17685	+	360	56	0.0845867
4952_19	k141_82723	17983	19440	+	1458	883	0.329321
4952_20	k141_82723	19552	20376	+	825	526	0.346696
4952_21	k141_82723	20418	20900	+	483	297	0.334369
4952_22	k141_82723	20897	21322	+	426	223	0.28465
4952_23	k141_82723	21312	22055	+	744	496	0.362514
4952_24	k141_82723	22130	22363	+	234	125	0.290476
4952_25	k141_82723	22416	23015	+	600	454	0.411454
4952_26	k141_82723	23023	23853	-	831	508	0.332414
4952_27	k141_82723	23960	24364	+	405	245	0.328948
4952_28	k141_82723	24387	24941	+	555	335	0.328222
4952_29	k141_82723	25017	26081	-	1065	683	0.348729
4952_30	k141_82723	26257	27138	+	882	366	0.225647
4952_31	k141_82723	27214	27693	+	480	240	0.271886
4952_32	k141_82723	28089	28331	-	243	158	0.353563
4952_33	k141_82723	28619	28720	+	102	30	0.159933
4953_1	k141_91076	3	2024	+	2022	23	0.00618533
4954_1	k141_156512	1	225	-	225	0	0
4954_2	k141_156512	490	798	+	309	0	0
4954_3	k141_156512	872	1009	-	138	0	0
4955_1	k141_107603	339	1169	+	831	1627	1.06464
4955_2	k141_107603	1293	1811	+	519	725	0.759604
4955_3	k141_107603	1824	2048	+	225	260	0.628358
4955_4	k141_107603	2201	3325	+	1125	2010	0.971538
4955_5	k141_107603	3395	3982	-	588	936	0.865595
4955_6	k141_107603	4242	5783	+	1542	3474	1.22507
4955_7	k141_107603	6076	6237	+	162	475	1.59439
4955_8	k141_107603	6277	6378	+	102	129	0.687711
4956_1	k141_74550	2	223	+	222	1	0.00244942
4956_2	k141_74550	303	1040	+	738	12	0.00884181
4957_1	k141_131860	205	705	-	501	103	0.111793
4957_2	k141_131860	709	1467	-	759	98	0.0702103
4958_1	k141_91078	987	1337	-	351	8	0.0123937
4959_1	k141_58339	33	500	+	468	150	0.174286
4959_2	k141_58339	689	1156	+	468	137	0.159181
4959_3	k141_58339	1279	2433	+	1155	369	0.173724
4960_1	k141_148152	3	275	+	273	1	0.00199184
4960_2	k141_148152	280	2214	+	1935	18	0.00505834
4960_3	k141_148152	2211	4607	+	2397	21	0.00476396
4960_4	k141_148152	4616	4801	+	186	2	0.00584701
4960_5	k141_148152	4822	7170	-	2349	23	0.00532428
4961_1	k141_9084	250	942	+	693	17	0.0133393
4961_2	k141_9084	960	1829	+	870	9	0.00562522
4961_3	k141_9084	1858	2826	+	969	23	0.0129069
4961_4	k141_9084	3923	4345	+	423	3	0.00385654
4961_5	k141_9084	4528	5925	+	1398	9	0.00350067
4961_6	k141_9084	5938	7080	-	1143	12	0.00570889
4961_7	k141_9084	7184	7570	+	387	6	0.00843057
4961_8	k141_9084	7612	8121	+	510	7	0.00746353
4961_9	k141_9084	8152	9030	+	879	17	0.0105166
4961_10	k141_9084	9052	10731	+	1680	43	0.013918
4961_11	k141_9084	10746	12212	+	1467	12	0.00444803
4961_12	k141_9084	12235	13179	+	945	5	0.0028771
4961_13	k141_9084	13209	14780	-	1572	19	0.0065723
4961_14	k141_9084	15020	15613	+	594	3	0.00274632
4961_15	k141_9084	15617	16264	-	648	10	0.00839154
4961_16	k141_9084	16283	17617	-	1335	14	0.00570247
4961_17	k141_9084	18563	19270	+	708	9	0.00691235
4961_18	k141_9084	19263	19772	-	510	1	0.00106622
4961_19	k141_9084	20051	21415	-	1365	18	0.00717061
4961_20	k141_9084	21421	21810	-	390	0	0
4961_21	k141_9084	21972	22187	-	216	2	0.00503492
4961_22	k141_9084	22705	22797	+	93	1	0.00584701
4961_23	k141_9084	22953	24233	+	1281	18	0.00764082
4961_24	k141_9084	24191	24355	-	165	3	0.00988675
4961_25	k141_9084	24415	25212	+	798	9	0.00613276
4961_26	k141_9084	25293	25415	-	123	0	0
4962_1	k141_1337	1	1560	+	1560	232	0.0808686
4962_2	k141_1337	1748	2332	+	585	124	0.115261
4962_3	k141_1337	2729	3802	+	1074	182	0.0921475
4962_4	k141_1337	3825	5471	+	1647	310	0.102349
4962_5	k141_1337	5645	6571	+	927	138	0.0809498
4962_6	k141_1337	6582	7505	+	924	138	0.0812126
4962_7	k141_1337	7521	8543	+	1023	131	0.0696325
4962_8	k141_1337	8545	9519	+	975	154	0.085888
4962_9	k141_1337	9795	11567	+	1773	282	0.0864882
4962_10	k141_1337	11746	12168	+	423	68	0.0874148
4962_11	k141_1337	12380	12850	+	471	84	0.0969784
4962_12	k141_1337	12869	14986	+	2118	337	0.0865208
4962_13	k141_1337	15105	15551	+	447	39	0.0474432
4963_1	k141_107607	2	1246	-	1245	6	0.00262059
4963_2	k141_107607	1389	2006	-	618	2	0.00175978
4963_3	k141_107607	2305	2520	+	216	0	0
4964_1	k141_74552	242	442	+	201	16	0.0432853
4964_2	k141_74552	564	830	-	267	7	0.0142562
4964_3	k141_74552	934	1878	-	945	47	0.0270447
4964_4	k141_74552	1883	2257	-	375	2	0.00290011
4965_1	k141_9085	2	271	+	270	0	0
4965_2	k141_9085	352	1059	+	708	0	0
4966_1	k141_115878	2	1351	+	1350	13	0.00523632
4967_1	k141_17395	3	458	-	456	92	0.109708
4967_2	k141_17395	828	1697	-	870	164	0.102504
4967_3	k141_17395	1710	1931	-	222	45	0.110224
4967_4	k141_17395	2047	2385	-	339	48	0.0769942
4967_5	k141_17395	2541	4361	-	1821	87	0.0259792
4967_6	k141_17395	4915	6444	-	1530	253	0.0899178
4967_7	k141_17395	6441	6932	-	492	63	0.0696293
4967_8	k141_17395	7015	7251	-	237	11	0.0252383
4968_1	k141_74553	177	941	+	765	40	0.0284325
4969_1	k141_82730	1	270	+	270	13	0.0261816
4969_2	k141_82730	460	753	-	294	61	0.112823
4969_3	k141_82730	964	1974	-	1011	114	0.0613155
4969_4	k141_82730	2015	2707	-	693	105	0.0823896
4970_1	k141_1339	3	854	-	852	15	0.00957344
4970_2	k141_1339	878	1516	-	639	15	0.0127646
4970_3	k141_1339	1536	1901	-	366	2	0.00297143
4971_1	k141_66511	1	1377	+	1377	124	0.0489671
4971_2	k141_66511	1421	2686	-	1266	38	0.0163217
4971_3	k141_66511	2683	3750	-	1068	32	0.0162928
4971_4	k141_66511	3809	4954	-	1146	73	0.0346382
4971_5	k141_66511	4951	5400	-	450	71	0.0857951
4971_6	k141_66511	5400	6155	-	756	91	0.065454
4971_7	k141_66511	6306	7025	+	720	71	0.0536219
4971_8	k141_66511	7073	7309	+	237	47	0.107837
4971_9	k141_66511	7560	9308	+	1749	234	0.0727516
4971_10	k141_66511	9447	10082	+	636	70	0.0598491
4971_11	k141_66511	10105	10308	+	204	13	0.0346521
4971_12	k141_66511	10572	11117	+	546	40	0.0398367
4971_13	k141_66511	11181	12065	+	885	132	0.0811049
4971_14	k141_66511	12076	12747	+	672	91	0.0736357
4971_15	k141_66511	12823	13710	+	888	81	0.0496008
4971_16	k141_66511	13710	14180	+	471	32	0.0369441
4971_17	k141_66511	14185	14898	+	714	68	0.0517878
4971_18	k141_66511	14898	15554	+	657	65	0.0537978
4971_19	k141_66511	15845	16306	-	462	42	0.0494338
4971_20	k141_66511	16303	17613	-	1311	82	0.0340116
4971_21	k141_66511	17613	18194	-	582	28	0.0261608
4971_22	k141_66511	18299	18802	+	504	54	0.0582612
4971_23	k141_66511	19430	19576	+	147	52	0.192355
4972_1	k141_107612	3	167	-	165	1	0.00329558
4972_2	k141_107612	180	1049	-	870	14	0.00875035
4973_1	k141_156513	3	560	+	558	20	0.01949
4973_2	k141_156513	714	2048	+	1335	26	0.0105903
4973_3	k141_156513	2224	3405	+	1182	41	0.0188618
4973_4	k141_156513	4480	4914	+	435	49	0.0612524
4973_5	k141_156513	4904	6136	+	1233	72	0.0317531
4973_6	k141_156513	6195	6380	+	186	38	0.111093
4974_1	k141_17398	3	539	+	537	11	0.0111387
4974_2	k141_17398	762	1331	-	570	8	0.00763188
4975_1	k141_148155	1	126	+	126	18	0.0776816
4975_2	k141_148155	263	928	+	666	12	0.00979768
4975_3	k141_148155	915	1523	+	609	14	0.0125005
4975_4	k141_148155	1768	2049	-	282	15	0.028924
4975_5	k141_148155	2149	2646	-	498	68	0.0742499
4976_1	k141_82731	1	1647	-	1647	8	0.00264127
4977_1	k141_74555	3	176	+	174	1	0.00312512
4977_2	k141_74555	494	1156	+	663	1	0.000820168
4977_3	k141_74555	1153	1728	+	576	3	0.00283214
4978_1	k141_1341	3	725	+	723	0	0
4978_2	k141_1341	737	1171	+	435	0	0
4979_1	k141_74557	1	252	+	252	3	0.00647347
4979_2	k141_74557	462	1610	+	1149	36	0.0170372
4980_1	k141_91087	3	959	-	957	14	0.00795486
4980_2	k141_91087	1005	1307	-	303	2	0.00358925
4980_3	k141_91087	1298	2134	-	837	2	0.00129933
4980_4	k141_91087	2138	2938	-	801	1	0.000678866
4981_1	k141_82733	1	84	-	84	1	0.00647347
4981_2	k141_82733	87	674	-	588	8	0.00739825
4981_3	k141_82733	664	942	-	279	8	0.015592
4981_4	k141_82733	939	1268	-	330	2	0.00329558
4981_5	k141_82733	1289	1486	-	198	6	0.0164779
4981_6	k141_82733	1499	1687	-	189	0	0
4981_7	k141_82733	1684	1842	-	159	0	0
4982_1	k141_148159	52	726	-	675	8	0.0064447
4982_2	k141_148159	713	1138	-	426	1	0.00127646
4983_1	k141_131868	348	953	-	606	80	0.071785
4983_2	k141_131868	1080	1739	-	660	70	0.0576727
4983_3	k141_131868	1909	2619	-	711	94	0.071891
4983_4	k141_131868	2798	3322	-	525	63	0.0652526
4983_5	k141_131868	3537	4601	-	1065	102	0.0520795
4983_6	k141_131868	4749	5459	-	711	14	0.0107072
4984_1	k141_66514	1	312	-	312	33	0.0575143
4984_2	k141_66514	481	2457	-	1977	223	0.0613359
4984_3	k141_66514	2479	3162	-	684	61	0.0484942
4985_1	k141_91089	29	1063	-	1035	11	0.00577921
4986_1	k141_156518	1	123	+	123	0	0
4986_2	k141_156518	141	785	+	645	5	0.00421528
4986_3	k141_156518	815	1621	+	807	9	0.00606437
4986_4	k141_156518	1618	1797	+	180	0	0
4987_1	k141_148160	1	99	-	99	0	0
4987_2	k141_148160	207	602	+	396	3	0.00411948
4987_3	k141_148160	709	1248	+	540	3	0.00302095
4988_1	k141_58341	3	248	-	246	8	0.0176836
4988_2	k141_58341	332	697	+	366	12	0.0178286
4988_3	k141_58341	745	2625	-	1881	124	0.0358467
4988_4	k141_58341	2727	2945	-	219	36	0.0893871
4988_5	k141_58341	3342	5915	+	2574	196	0.0414061
4988_6	k141_58341	5926	6189	+	264	6	0.0123584
4988_7	k141_58341	6397	7770	+	1374	29	0.011477
4989_1	k141_82734	2	658	-	657	0	0
4989_2	k141_82734	752	1816	-	1065	3	0.00153175
4989_3	k141_82734	1821	2093	-	273	0	0
4990_1	k141_17401	2	2152	+	2151	11	0.00278079
4990_2	k141_17401	2243	4042	+	1800	5	0.00151048
4991_1	k141_1350	3	341	-	339	28	0.0449133
4991_2	k141_1350	338	1300	-	963	84	0.0474318
4991_3	k141_1350	1321	1440	-	120	3	0.0135943
4992_1	k141_33881	3	1199	-	1197	9	0.00408851
4992_2	k141_33881	1356	1622	-	267	15	0.030549
4992_3	k141_33881	1751	2905	-	1155	8	0.00376638
4992_4	k141_33881	3010	3942	-	933	12	0.00699385
4992_5	k141_33881	3945	4856	-	912	7	0.00417368
4992_6	k141_33881	4858	5805	-	948	7	0.00401519
4992_7	k141_33881	5792	6172	-	381	9	0.012845
4992_8	k141_33881	6181	8871	-	2691	31	0.00626418
4992_9	k141_33881	8907	9221	-	315	9	0.0155363
4992_10	k141_33881	9214	9483	-	270	2	0.00402794
4992_11	k141_33881	9486	10709	-	1224	12	0.00533109
4992_12	k141_33881	10835	11302	-	468	5	0.00580952
4992_13	k141_33881	11717	12472	+	756	13	0.00935057
4993_1	k141_17402	1	1068	+	1068	15	0.00763724
4993_2	k141_17402	1075	1611	+	537	10	0.0101261
4994_1	k141_9089	1	2013	-	2013	71	0.0191792
4994_2	k141_9089	2043	2897	-	855	41	0.0260756
4994_3	k141_9089	2899	3813	-	915	46	0.0273371
4994_4	k141_9089	3911	5314	-	1404	49	0.0189778
4994_5	k141_9089	5528	7132	+	1605	77	0.0260875
4995_1	k141_66518	2	94	+	93	0	0
4995_2	k141_66518	155	1327	+	1173	2	0.000927147
4995_3	k141_66518	1275	1757	+	483	2	0.00225164
4996_1	k141_156523	2	913	-	912	17	0.0101361
4997_1	k141_9090	1	891	+	891	0	0
4997_2	k141_9090	985	1344	-	360	0	0
4998_1	k141_33882	2	451	+	450	13	0.015709
4998_2	k141_33882	438	1382	+	945	28	0.0161117
4998_3	k141_33882	1501	1998	+	498	7	0.00764337
4999_1	k141_74569	3	1217	+	1215	11	0.00492303
4999_2	k141_74569	1214	1909	+	696	8	0.00625025
4999_3	k141_74569	1957	2154	+	198	0	0
5000_1	k141_66520	2	289	-	288	0	0
5000_2	k141_66520	306	1046	-	741	1	0.000733835
5000_3	k141_66520	1103	1642	-	540	0	0
5001_1	k141_42064	2	517	+	516	17	0.017915
5001_2	k141_42064	647	2242	+	1596	75	0.0255532
5001_3	k141_42064	2345	2596	+	252	11	0.0237361
5001_4	k141_42064	2763	4883	+	2121	80	0.02051
5001_5	k141_42064	4987	6231	+	1245	61	0.0266426
5001_6	k141_42064	6277	6495	+	219	1	0.00248297
5001_7	k141_42064	6540	8183	-	1644	70	0.0231533
5001_8	k141_42064	8322	8900	-	579	14	0.0131482
5001_9	k141_42064	8942	10261	-	1320	75	0.0308961
5001_10	k141_42064	10411	12498	-	2088	55	0.0143235
5001_11	k141_42064	13203	14429	-	1227	36	0.0159542
5001_12	k141_42064	14625	15113	+	489	24	0.0266882
