# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_1_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_1/C5_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_1/C5_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_1/C5_1.bam	RPKG
10257_3	k141_209062	979	1950	-	972	13	0.0324172
10257_4	k141_209062	2133	3440	-	1308	0	0
10258_1	k141_100196	2	178	-	177	10	0.136938
10258_2	k141_100196	230	490	-	261	7	0.0650064
10258_3	k141_100196	483	725	-	243	5	0.0498726
10258_4	k141_100196	739	1152	-	414	4	0.0234185
10259_1	k141_111817	3	530	-	528	31	0.142307
10259_2	k141_111817	1179	1307	+	129	7	0.131525
10260_1	k141_187464	19	1665	+	1647	40	0.0588661
10260_2	k141_187464	1756	2421	+	666	15	0.0545903
10261_1	k141_89658	3	1100	-	1098	18	0.0397346
10261_2	k141_89658	1127	1609	-	483	16	0.0802919
10261_3	k141_89658	1628	1975	-	348	6	0.0417898
10262_1	k141_2549	1	1077	-	1077	3	0.00675156
10263_1	k141_24357	2	1396	+	1395	20	0.03475
10264_1	k141_187466	58	1092	-	1035	0	0
10264_2	k141_187466	1152	1547	-	396	0	0
10265_1	k141_133429	3	713	-	711	0	0
10265_2	k141_133429	730	1089	-	360	0	0
10265_3	k141_133429	1197	1901	-	705	0	0
10265_4	k141_133429	1957	2943	-	987	4	0.00982294
10265_5	k141_133429	2956	4167	-	1212	0	0
10266_1	k141_198854	2	523	+	522	0	0
10266_2	k141_198854	520	828	+	309	0	0
10266_3	k141_198854	825	1046	+	222	0	0
10267_1	k141_154843	2	1006	-	1005	24	0.057882
10267_2	k141_154843	1034	1279	-	246	6	0.0591173
10267_3	k141_154843	1492	1815	+	324	4	0.0299236
10267_4	k141_154843	1879	2424	-	546	6	0.0266353
10267_5	k141_154843	2662	3300	-	639	6	0.0227588
10268_1	k141_209063	3	1910	+	1908	6	0.00762205
10268_2	k141_209063	1920	3914	+	1995	3	0.00364483
10269_1	k141_100200	2	193	+	192	0	0
10269_2	k141_100200	413	2488	+	2076	1	0.00116754
10269_3	k141_100200	2497	3162	+	666	0	0
10270_1	k141_67963	2	385	+	384	0	0
10270_2	k141_67963	369	809	+	441	0	0
10270_3	k141_67963	811	1473	+	663	3	0.0109675
10270_4	k141_67963	1470	2027	+	558	0	0
10271_1	k141_57017	290	2032	-	1743	11	0.0152966
10271_2	k141_57017	2248	3846	+	1599	1	0.00151583
10271_3	k141_57017	4049	4945	+	897	10	0.0270213
10272_1	k141_89662	3	671	-	669	0	0
10272_2	k141_89662	690	947	-	258	0	0
10272_3	k141_89662	892	1251	-	360	7	0.0471296
10272_4	k141_89662	1378	1512	-	135	0	0
10272_5	k141_89662	2051	2464	+	414	2	0.0117092
10273_1	k141_154846	2	241	-	240	5	0.050496
10273_2	k141_154846	473	832	-	360	0	0
10274_1	k141_133433	1	1014	-	1014	0	0
10274_2	k141_133433	1004	1447	-	444	0	0
10275_1	k141_100201	3	1124	+	1122	10	0.0216026
10276_1	k141_13794	2	178	-	177	0	0
10276_2	k141_13794	219	3026	-	2808	13	0.0112213
10276_3	k141_13794	3016	3537	-	522	0	0
10276_4	k141_13794	3541	4488	-	948	6	0.0153406
10276_5	k141_13794	4511	5527	-	1017	4	0.00953318
10276_6	k141_13794	5549	6268	-	720	3	0.0100992
10276_7	k141_13794	6285	7583	-	1299	5	0.00932952
10276_8	k141_13794	7580	8524	-	945	4	0.0102595
10276_9	k141_13794	8521	10458	-	1938	5	0.00625338
10276_10	k141_13794	10480	12777	-	2298	21	0.0221497
10277_1	k141_89663	1	1014	-	1014	3	0.00717104
10277_2	k141_89663	1038	1373	-	336	0	0
10278_1	k141_2560	3	1064	+	1062	14	0.0319523
10279_1	k141_67964	1	219	+	219	0	0
10279_2	k141_67964	415	564	+	150	0	0
10279_3	k141_67964	590	844	+	255	5	0.0475257
10279_4	k141_67964	1088	1426	+	339	5	0.0357494
10279_5	k141_67964	1462	2064	+	603	1	0.00401959
10280_1	k141_57020	22	1170	-	1149	0	0
10281_1	k141_198858	13	114	-	102	0	0
10281_2	k141_198858	114	380	-	267	1	0.00907794
10281_3	k141_198858	386	1084	-	699	3	0.0104026
10281_4	k141_198858	1096	1434	-	339	0	0
10281_5	k141_198858	1394	2035	-	642	0	0
10281_6	k141_198858	2038	2781	-	744	0	0
10282_1	k141_2561	3	644	+	642	14	0.0528557
10282_2	k141_2561	667	1050	+	384	4	0.025248
10283_1	k141_89665	1	783	+	783	0	0
10283_2	k141_89665	788	1126	+	339	0	0
10284_1	k141_187473	3	428	+	426	6	0.0341382
10284_2	k141_187473	441	1460	+	1020	12	0.0285154
10284_3	k141_187473	1457	2182	+	726	10	0.0333858
10284_4	k141_187473	2179	2790	+	612	12	0.0475257
10284_5	k141_187473	2815	3924	+	1110	5	0.0109181
10284_6	k141_187473	3957	4379	+	423	2	0.0114601
10285_1	k141_78482	1	210	-	210	0	0
10285_2	k141_78482	364	1881	-	1518	8	0.0127737
10285_3	k141_78482	1915	2619	-	705	4	0.0137521
10285_4	k141_78482	2645	3856	-	1212	5	0.00999922
10285_5	k141_78482	3973	5406	-	1434	9	0.0152122
10285_6	k141_78482	5445	5645	-	201	0	0
10285_7	k141_78482	5880	6719	-	840	0	0
10285_8	k141_78482	6855	7055	-	201	0	0
10286_1	k141_89666	1	1098	-	1098	23	0.050772
10287_1	k141_67966	2	304	+	303	0	0
10287_2	k141_67966	317	679	+	363	0	0
10287_3	k141_67966	769	1389	-	621	0	0
10287_4	k141_67966	1564	1824	+	261	0	0
10288_1	k141_209071	1	255	-	255	1	0.00950514
10288_2	k141_209071	478	1113	+	636	30	0.114331
10288_3	k141_209071	1371	1598	+	228	3	0.0318922
10288_4	k141_209071	1652	2494	+	843	6	0.0172513
10289_1	k141_13797	2	160	+	159	4	0.0609764
10289_2	k141_13797	637	2253	+	1617	35	0.0524634
10290_1	k141_187474	3	134	+	132	5	0.091811
10290_2	k141_187474	253	651	+	399	23	0.139718
10290_3	k141_187474	629	1153	+	525	16	0.0738685
10291_1	k141_111824	1	591	+	591	2	0.0082024
10291_2	k141_111824	595	1665	+	1071	13	0.0294207
10291_3	k141_111824	2096	3379	+	1284	9	0.0169893
10291_4	k141_111824	3534	4697	+	1164	14	0.0291524
10291_5	k141_111824	4852	5616	+	765	0	0
10291_6	k141_111824	5747	6280	+	534	0	0
10292_1	k141_46012	1	528	+	528	14	0.0642677
10292_2	k141_46012	616	1758	-	1143	30	0.0636171
10292_3	k141_46012	1993	4302	+	2310	81	0.0849908
10292_4	k141_46012	4458	6368	-	1911	30	0.0380504
10292_5	k141_46012	6449	6850	-	402	0	0
10292_6	k141_46012	7342	7962	-	621	6	0.0234185
10292_7	k141_46012	8261	9355	+	1095	1	0.00221353
10292_8	k141_46012	9653	10216	-	564	7	0.0300828
10292_9	k141_46012	10259	11023	-	765	0	0
10292_10	k141_46012	11167	11376	-	210	0	0
10293_1	k141_57023	3	1307	+	1305	6	0.011144
10293_2	k141_57023	1304	2152	+	849	0	0
10294_1	k141_122472	1	135	-	135	1	0.0179542
10294_2	k141_122472	364	1677	-	1314	56	0.103298
10294_3	k141_122472	1677	2384	-	708	25	0.0855865
10294_4	k141_122472	2853	4934	-	2082	86	0.100119
10294_5	k141_122472	4957	6126	-	1170	47	0.0973667
10294_6	k141_122472	6154	7227	-	1074	51	0.115097
10294_7	k141_122472	7479	7904	+	426	18	0.102415
10295_1	k141_187475	68	1141	+	1074	0	0
10296_1	k141_13798	458	985	+	528	12	0.0550866
10296_2	k141_13798	985	1359	+	375	4	0.025854
10297_1	k141_67967	1	573	-	573	0	0
10297_2	k141_67967	698	1039	-	342	0	0
10297_3	k141_67967	1091	2038	-	948	0	0
10298_1	k141_154860	50	682	+	633	0	0
10298_2	k141_154860	675	1190	+	516	1	0.00469731
10299_1	k141_100213	2	1315	+	1314	8	0.0147568
10300_1	k141_209074	3	629	-	627	0	0
10300_2	k141_209074	1007	2053	+	1047	0	0
10301_1	k141_198874	3	506	+	504	14	0.0673281
10301_2	k141_198874	664	1278	+	615	4	0.0157646
10302_1	k141_57025	1	243	-	243	0	0
10302_2	k141_57025	269	751	-	483	0	0
10302_3	k141_57025	828	2366	-	1539	2	0.00314985
10302_4	k141_57025	2507	2626	-	120	0	0
10303_1	k141_89675	3	68	+	66	0	0
10303_2	k141_89675	68	1474	+	1407	12	0.0206722
10304_1	k141_122477	1	402	-	402	0	0
10304_2	k141_122477	407	778	-	372	0	0
10304_3	k141_122477	794	1639	-	846	5	0.0143251
10305_1	k141_154863	3	1277	+	1275	13	0.0247134
10306_1	k141_111833	3	560	+	558	1	0.00434375
10306_2	k141_111833	565	1017	+	453	0	0
10307_1	k141_133438	133	1251	+	1119	2	0.0043321
10307_2	k141_133438	1652	4210	+	2559	0	0
10307_3	k141_133438	4290	4670	+	381	0	0
10307_4	k141_133438	4631	5341	+	711	0	0
10307_5	k141_133438	5354	6295	+	942	0	0
10308_1	k141_78483	1	261	+	261	3	0.0278599
10308_2	k141_78483	287	1024	+	738	24	0.0788231
10308_3	k141_78483	1021	1443	+	423	10	0.0573005
10308_4	k141_78483	1447	1614	+	168	3	0.0432823
10308_5	k141_78483	1604	2089	+	486	15	0.074809
10308_6	k141_78483	2086	2415	+	330	19	0.139553
10308_7	k141_78483	2572	2919	+	348	11	0.0766147
10308_8	k141_78483	2895	3506	+	612	2	0.00792095
10308_9	k141_78483	3503	4801	+	1299	19	0.0354522
10308_10	k141_78483	4801	4983	+	183	3	0.0397346
10309_1	k141_67970	3	893	+	891	8	0.0217626
10309_2	k141_67970	919	1614	+	696	12	0.0417898
10309_3	k141_67970	1941	2027	+	87	1	0.0278599
10310_1	k141_46020	3	98	-	96	0	0
10310_2	k141_46020	224	1408	-	1185	1	0.00204541
10311_1	k141_57026	2	193	-	192	17	0.214608
10311_2	k141_57026	175	849	-	675	62	0.222631
10311_3	k141_57026	854	1717	-	864	64	0.179542
10312_1	k141_122480	2	1294	-	1293	0	0
10313_1	k141_198877	3	1172	-	1170	0	0
10314_1	k141_2563	149	910	+	762	90	0.286277
10314_2	k141_2563	1022	1189	+	168	22	0.317404
10314_3	k141_2563	1197	1382	+	186	12	0.156375
10314_4	k141_2563	1394	1522	-	129	13	0.24426
10314_5	k141_2563	1822	1980	+	159	31	0.472567
10314_6	k141_2563	2157	3311	+	1155	157	0.32947
10314_7	k141_2563	3318	5483	+	2166	276	0.308851
10314_8	k141_2563	5513	5686	+	174	36	0.501478
10314_9	k141_2563	5998	6177	-	180	44	0.592487
10314_10	k141_2563	6418	6564	+	147	13	0.214351
10315_1	k141_100219	1	276	+	276	0	0
10315_2	k141_100219	266	1135	+	870	6	0.0167159
10316_1	k141_111834	2	1492	+	1491	1	0.00162563
10316_2	k141_111834	1492	2049	+	558	0	0
10317_1	k141_133442	3	311	-	309	0	0
10317_2	k141_133442	354	1106	-	753	10	0.0321887
10318_1	k141_154866	423	1538	+	1116	18	0.0390937
10319_1	k141_78488	1	390	-	390	8	0.0497192
10319_2	k141_78488	387	1172	-	786	11	0.033921
10320_1	k141_89679	3	461	-	459	0	0
10320_2	k141_89679	634	2694	+	2061	10	0.0117604
10321_1	k141_209081	1	420	+	420	0	0
10321_2	k141_209081	389	1147	+	759	0	0
10321_3	k141_209081	1326	1772	+	447	0	0
10322_1	k141_78489	3	560	+	558	5	0.0217187
10322_2	k141_78489	588	1043	+	456	6	0.0318922
10323_1	k141_67976	2	1195	+	1194	4	0.00811997
10324_1	k141_13800	3	176	-	174	8	0.11144
10324_2	k141_13800	276	995	+	720	32	0.107725
10324_3	k141_13800	1042	2736	-	1695	50	0.0714988
10324_4	k141_13800	2809	4080	-	1272	82	0.156252
10324_5	k141_13800	4173	4673	-	501	31	0.149976
10324_6	k141_13800	4733	5197	-	465	11	0.0573374
10324_7	k141_13800	5276	6859	-	1584	85	0.130066
10325_1	k141_198878	18	2096	+	2079	9	0.0104927
10325_2	k141_198878	2180	2959	+	780	1	0.00310745
10326_1	k141_187482	1	4488	-	4488	367	0.198204
10326_2	k141_187482	4512	4853	-	342	10	0.0708716
10326_3	k141_187482	4978	5715	-	738	95	0.312008
10326_4	k141_187482	5730	6188	-	459	21	0.110893
10327_1	k141_154870	3	182	-	180	0	0
10327_2	k141_154870	336	1007	-	672	0	0
10327_3	k141_154870	1191	2033	-	843	0	0
10327_4	k141_154870	2058	2279	-	222	0	0
10328_1	k141_209084	3	923	+	921	15	0.0394757
10328_2	k141_209084	967	1437	+	471	13	0.0668992
10329_1	k141_2572	3	1082	+	1080	5	0.0112213
10329_2	k141_2572	1079	1525	+	447	0	0
10329_3	k141_2572	1537	1719	+	183	0	0
10330_1	k141_89686	3	1025	+	1023	1	0.00236932
10330_2	k141_89686	1019	1138	+	120	0	0
10331_1	k141_133446	1	1695	+	1695	33	0.0471892
10331_2	k141_133446	1715	2251	+	537	4	0.0180545
10332_1	k141_46027	1	561	-	561	4	0.0172821
10332_2	k141_46027	586	1404	-	819	16	0.0473516
10332_3	k141_46027	1601	2551	+	951	4	0.0101948
10333_1	k141_122494	2	1333	+	1332	46	0.0837052
10334_1	k141_133447	3	155	-	153	0	0
10334_2	k141_133447	314	613	-	300	4	0.0323175
10334_3	k141_133447	555	1259	-	705	2	0.00687606
10335_1	k141_78496	3	446	-	444	1	0.00545903
10335_2	k141_78496	503	1207	-	705	2	0.00687606
10336_1	k141_46030	2	664	+	663	7	0.0255908
10336_2	k141_46030	680	1186	+	507	4	0.0191228
10337_1	k141_89687	1	423	-	423	0	0
10337_2	k141_89687	424	1014	-	591	0	0
10337_3	k141_89687	1007	2218	-	1212	0	0
10338_1	k141_198882	3	104	-	102	6	0.142577
10338_2	k141_198882	203	514	-	312	0	0
10338_3	k141_198882	565	1425	-	861	10	0.0281511
10338_4	k141_198882	1551	1937	-	387	18	0.112735
10339_1	k141_13806	2	889	-	888	2	0.00545903
10339_2	k141_13806	1058	1399	-	342	0	0
10340_1	k141_57043	65	838	-	774	9	0.0281838
10340_2	k141_57043	975	1394	-	420	6	0.0346259
10340_3	k141_57043	1372	2172	-	801	4	0.0121039
10341_1	k141_198883	1	945	-	945	15	0.0384732
10341_2	k141_198883	994	1488	-	495	0	0
10342_1	k141_122499	1	684	-	684	43	0.152374
10342_2	k141_122499	710	931	-	222	14	0.152853
10342_3	k141_122499	1011	1226	-	216	12	0.134656
10342_4	k141_122499	1631	2209	-	579	31	0.129772
10343_1	k141_35201	2	757	+	756	18	0.0577098
10343_2	k141_35201	732	1376	+	645	26	0.097704
10343_3	k141_35201	1584	1925	+	342	21	0.14883
10343_4	k141_35201	2028	2582	+	555	43	0.187791
10343_5	k141_35201	2579	3502	+	924	20	0.0524634
10343_6	k141_35201	3499	4143	+	645	24	0.0901883
10343_7	k141_35201	4143	4505	+	363	3	0.0200315
10343_8	k141_35201	4604	6064	+	1461	48	0.0796324
10343_9	k141_35201	6090	6773	+	684	29	0.102764
10343_10	k141_35201	6989	8305	+	1317	58	0.106743
10343_11	k141_35201	8456	9055	+	600	30	0.121191
10343_12	k141_35201	9132	10457	+	1326	82	0.149889
10343_13	k141_35201	10676	11959	+	1284	92	0.173669
10343_14	k141_35201	12047	14383	+	2337	134	0.138978
10343_15	k141_35201	14428	14889	+	462	15	0.0786951
10343_16	k141_35201	15004	15372	-	369	9	0.0591173
10343_17	k141_35201	15369	16076	-	708	23	0.0787396
10343_18	k141_35201	16146	17597	+	1452	58	0.0968189
10343_19	k141_35201	17602	18426	+	825	6	0.0176277
10343_20	k141_35201	18423	19439	+	1017	41	0.0977151
10343_21	k141_35201	19436	20785	-	1350	75	0.134656
10343_22	k141_35201	20782	21471	-	690	30	0.105383
10343_23	k141_35201	21468	23270	-	1803	102	0.137121
10343_24	k141_35201	23564	24499	+	936	39	0.100992
10343_25	k141_35201	24530	25468	+	939	37	0.0955069
10343_26	k141_35201	25481	26344	+	864	24	0.0673281
10343_27	k141_35201	26372	27304	+	933	22	0.0571531
10343_28	k141_35201	27301	30816	+	3516	209	0.144077
10343_29	k141_35201	31056	32030	+	975	49	0.121812
10343_30	k141_35201	32206	33075	-	870	21	0.0585058
10343_31	k141_35201	33094	34221	-	1128	39	0.083802
10343_32	k141_35201	34392	34535	+	144	1	0.016832
10343_33	k141_35201	34528	35889	+	1362	38	0.0676247
10343_34	k141_35201	36023	36574	+	552	20	0.0878192
10343_35	k141_35201	36707	37477	+	771	23	0.0723056
10343_36	k141_35201	37639	38055	+	417	19	0.110437
10343_37	k141_35201	38340	38699	+	360	15	0.100992
10343_38	k141_35201	38706	38915	+	210	10	0.11542
10343_39	k141_35201	38986	39600	-	615	40	0.157646
10343_40	k141_35201	39736	40029	+	294	14	0.11542
10343_41	k141_35201	40164	42116	+	1953	70	0.0868749
10343_42	k141_35201	42319	42429	+	111	3	0.0655084
10344_1	k141_111856	100	693	-	594	8	0.0326439
10344_2	k141_111856	792	1046	-	255	9	0.0855462
10345_1	k141_2574	8	1462	-	1455	0	0
10345_2	k141_2574	1459	2046	-	588	0	0
10345_3	k141_2574	2143	3825	-	1683	2	0.00288035
10345_4	k141_2574	3768	4070	-	303	0	0
10345_5	k141_2574	4019	4237	-	219	5	0.0553381
10345_6	k141_2574	4276	4944	-	669	0	0
10346_1	k141_24366	3	971	+	969	7	0.0175095
10346_2	k141_24366	1241	2107	+	867	0	0
10346_3	k141_24366	2120	3052	+	933	11	0.0285765
10346_4	k141_24366	3379	6546	+	3168	25	0.0191273
10346_5	k141_24366	6581	9049	+	2469	34	0.0333777
10346_6	k141_24366	9206	9934	+	729	2	0.00664969
10346_7	k141_24366	9906	11177	+	1272	14	0.0266772
10346_8	k141_24366	11628	12182	+	555	2	0.00873445
10346_9	k141_24366	12172	12762	+	591	2	0.0082024
10346_10	k141_24366	12789	13025	+	237	0	0
10346_11	k141_24366	13022	13249	+	228	3	0.0318922
10346_12	k141_24366	13377	13655	-	279	0	0
10346_13	k141_24366	13994	14845	-	852	11	0.0312933
10346_14	k141_24366	15306	16160	-	855	2	0.00566973
10346_15	k141_24366	16521	17882	+	1362	10	0.017796
10346_16	k141_24366	17884	19842	+	1959	16	0.0197963
10347_1	k141_154888	71	517	+	447	10	0.0542239
10347_2	k141_154888	532	1131	+	600	5	0.0201984
10347_3	k141_154888	1182	1481	+	300	2	0.0161587
10348_1	k141_209089	3	1346	+	1344	90	0.162309
10348_2	k141_209089	1400	2368	+	969	57	0.142577
10348_3	k141_209089	2473	3801	+	1329	76	0.138608
10348_4	k141_209089	3955	4227	+	273	1	0.00887843
10348_5	k141_209089	4292	4534	+	243	2	0.0199491
10348_6	k141_209089	4572	4850	+	279	1	0.00868749
10348_7	k141_209089	5239	5532	+	294	2	0.0164885
10348_8	k141_209089	5452	5724	-	273	0	0
10349_1	k141_24367	1	1005	+	1005	26	0.0627055
10350_1	k141_67988	2	2305	-	2304	38	0.039976
10350_2	k141_67988	2274	2747	-	474	6	0.0306811
10350_3	k141_67988	2771	3538	-	768	12	0.037872
10350_4	k141_67988	3610	3816	-	207	1	0.0117092
10350_5	k141_67988	3832	4038	-	207	0	0
10351_1	k141_2575	1	1251	+	1251	23	0.0445625
10351_2	k141_2575	1543	2361	+	819	35	0.103582
10352_1	k141_89698	2	862	-	861	0	0
10352_2	k141_89698	985	1242	+	258	0	0
10353_1	k141_24368	142	597	+	456	16	0.085046
10354_1	k141_209091	170	1435	-	1266	3	0.00574363
10355_1	k141_67989	2	163	+	162	0	0
10355_2	k141_67989	173	1555	+	1383	6	0.0105154
10356_1	k141_89699	3	1496	-	1494	34	0.0551603
10357_1	k141_67991	3	947	-	945	0	0
10357_2	k141_67991	1176	1430	+	255	0	0
10358_1	k141_198901	2	283	+	282	0	0
10358_2	k141_198901	337	984	-	648	4	0.0149618
10359_1	k141_13814	1	1257	+	1257	41	0.0790583
10359_2	k141_13814	1338	2366	-	1029	36	0.084798
10359_3	k141_13814	2695	4134	-	1440	67	0.112775
10359_4	k141_13814	4228	5202	-	975	20	0.0497192
10360_1	k141_35208	3	83	+	81	0	0
10360_2	k141_35208	428	1063	-	636	5	0.0190551
10360_3	k141_35208	1130	2371	-	1242	0	0
10360_4	k141_35208	2382	2471	-	90	0	0
10361_1	k141_2581	95	670	-	576	0	0
10361_2	k141_2581	840	1271	-	432	0	0
10361_3	k141_2581	1324	2397	-	1074	3	0.00677042
10362_1	k141_209092	556	1125	+	570	14	0.0595322
10362_2	k141_209092	1126	1950	+	825	13	0.0381934
10362_3	k141_209092	1956	3101	+	1146	25	0.0528754
10363_1	k141_111871	346	1437	+	1092	20	0.0443921
10363_2	k141_111871	1557	2426	-	870	3	0.00835797
10364_1	k141_13817	3	1409	+	1407	25	0.043067
10365_1	k141_57054	1	951	+	951	0	0
10365_2	k141_57054	964	3174	+	2211	1	0.00109625
10365_3	k141_57054	3314	4072	-	759	2	0.00638685
10365_4	k141_57054	4224	4634	-	411	4	0.0235894
10366_1	k141_35213	1	1224	-	1224	25	0.0495059
10367_1	k141_67994	1	534	-	534	10	0.0453897
10367_2	k141_67994	664	1656	-	993	15	0.0366134
10368_1	k141_111872	3	74	-	72	0	0
10368_2	k141_111872	431	1174	-	744	0	0
10369_1	k141_198905	1	1257	-	1257	33	0.0636323
10369_2	k141_198905	1437	1997	-	561	20	0.0864104
10370_1	k141_57055	365	742	+	378	1	0.0064122
10370_2	k141_57055	729	1316	+	588	0	0
10371_1	k141_89707	3	383	+	381	113	0.718873
10371_2	k141_89707	604	1074	+	471	47	0.241866
10371_3	k141_89707	1143	1484	+	342	40	0.283487
10372_1	k141_100224	1	135	-	135	4	0.0718166
10372_2	k141_100224	267	440	-	174	1	0.0139299
10372_3	k141_100224	475	678	-	204	0	0
10372_4	k141_100224	695	1369	-	675	0	0
10372_5	k141_100224	1408	2100	-	693	0	0
10372_6	k141_100224	2097	2687	-	591	2	0.0082024
10372_7	k141_100224	2811	3182	-	372	4	0.0260625
10372_8	k141_100224	3490	4182	+	693	2	0.00699512
10372_9	k141_100224	4148	4786	+	639	0	0
10372_10	k141_100224	4989	5261	-	273	0	0
10372_11	k141_100224	5264	6400	-	1137	0	0
10372_12	k141_100224	6393	6989	-	597	0	0
10372_13	k141_100224	7060	7704	-	645	0	0
10372_14	k141_100224	7928	9385	-	1458	0	0
10372_15	k141_100224	9398	10558	-	1161	0	0
10372_16	k141_100224	10663	11421	-	759	0	0
10372_17	k141_100224	11434	12114	-	681	0	0
10372_18	k141_100224	12111	12953	-	843	0	0
10372_19	k141_100224	12950	13573	-	624	0	0
10372_20	k141_100224	13557	14081	-	525	0	0
10372_21	k141_100224	14095	14559	-	465	0	0
10372_22	k141_100224	14556	15299	-	744	0	0
10372_23	k141_100224	15296	15739	-	444	0	0
10372_24	k141_100224	15742	16110	-	369	0	0
10373_1	k141_187487	152	607	-	456	1	0.00531537
10373_2	k141_187487	936	3116	-	2181	10	0.0111133
10373_3	k141_187487	3256	5376	-	2121	3	0.0034283
10373_4	k141_187487	5529	6395	-	867	3	0.00838689
10373_5	k141_187487	6594	7490	-	897	1	0.00270213
10373_6	k141_187487	7612	7875	-	264	0	0
10373_7	k141_187487	7872	8831	-	960	6	0.0151488
10373_8	k141_187487	8840	9721	-	882	0	0
10373_9	k141_187487	9724	10635	-	912	0	0
10373_10	k141_187487	10924	12216	+	1293	5	0.00937282
10373_11	k141_187487	12503	13249	+	747	0	0
10374_1	k141_111875	2	1219	-	1218	20	0.0397998
10375_1	k141_13821	1	1506	+	1506	2	0.00321887
10376_1	k141_57056	3	377	-	375	3	0.0193905
10376_2	k141_57056	844	1152	-	309	16	0.125505
10377_1	k141_144065	3	524	-	522	11	0.0510765
10377_2	k141_144065	525	833	-	309	4	0.0313762
10377_3	k141_144065	843	1406	-	564	4	0.0171901
10377_4	k141_144065	1403	1888	-	486	8	0.0398981
10377_5	k141_144065	2312	3205	+	894	45	0.122004
10377_6	k141_144065	3371	4393	+	1023	9	0.0213238
10377_7	k141_144065	4403	8395	+	3993	57	0.0345998
10377_8	k141_144065	8643	9656	+	1014	13	0.0310745
10377_9	k141_144065	9656	10864	+	1209	18	0.0360865
10377_10	k141_144065	10900	11646	+	747	4	0.0129789
10377_11	k141_144065	11717	14131	-	2415	28	0.0281021
10377_12	k141_144065	14286	14579	-	294	3	0.0247328
10377_13	k141_144065	14592	16211	-	1620	13	0.0194503
10377_14	k141_144065	16363	18072	-	1710	25	0.0354358
10377_15	k141_144065	18093	21209	-	3117	53	0.0412133
10377_16	k141_144065	22069	23844	+	1776	23	0.0313894
10377_17	k141_144065	23851	24558	+	708	5	0.0171173
10377_18	k141_144065	24560	25345	+	786	10	0.0308373
10377_19	k141_144065	25397	28852	+	3456	56	0.0392747
10377_20	k141_144065	28940	29890	-	951	21	0.0535226
10377_21	k141_144065	30114	30755	+	642	7	0.0264278
10377_22	k141_144065	30752	31324	+	573	6	0.0253802
10377_23	k141_144065	31335	34727	+	3393	42	0.030003
10377_24	k141_144065	34778	35983	+	1206	25	0.0502448
10377_25	k141_144065	35990	36475	+	486	4	0.0199491
10377_26	k141_144065	36472	37008	+	537	8	0.0361089
10377_27	k141_144065	37264	38247	+	984	14	0.0344851
10377_28	k141_144065	38483	39772	+	1290	33	0.0620045
10377_29	k141_144065	39986	41320	+	1335	29	0.0526521
10377_30	k141_144065	41395	42549	-	1155	10	0.0209854
10377_31	k141_144065	42649	43353	-	705	5	0.0171901
10377_32	k141_144065	43334	44164	-	831	3	0.00875022
10377_33	k141_144065	44168	44698	-	531	5	0.0228231
10377_34	k141_144065	44820	45293	+	474	3	0.0153406
10377_35	k141_144065	45318	46127	+	810	19	0.0568548
10377_36	k141_144065	46129	46641	+	513	5	0.0236239
10377_37	k141_144065	46770	47435	-	666	14	0.050951
10377_38	k141_144065	47442	49331	-	1890	39	0.0500151
10377_39	k141_144065	49426	49977	-	552	9	0.0395186
10377_40	k141_144065	50008	50436	-	429	5	0.0282495
10377_41	k141_144065	50608	51873	-	1266	9	0.0172309
10377_42	k141_144065	51986	53698	-	1713	15	0.0212243
10377_43	k141_144065	53843	54613	-	771	12	0.0377247
10377_44	k141_144065	54615	55571	-	957	13	0.0329253
10377_45	k141_144065	55844	56749	+	906	11	0.0294282
10377_46	k141_144065	57007	57858	+	852	11	0.0312933
10377_47	k141_144065	57861	59159	+	1299	13	0.0242568
10377_48	k141_144065	59164	60198	+	1035	4	0.00936738
10377_49	k141_144065	60188	61324	+	1137	15	0.0319764
10378_1	k141_209094	3	584	-	582	34	0.141597
10378_2	k141_209094	642	1385	-	744	23	0.0749296
10378_3	k141_209094	1624	2700	-	1077	42	0.0945219
10379_1	k141_2588	2	787	-	786	2	0.00616746
10379_2	k141_2588	787	1179	-	393	1	0.00616746
10380_1	k141_198907	1	162	-	162	0	0
10380_2	k141_198907	183	578	-	396	0	0
10380_3	k141_198907	721	1272	+	552	0	0
10381_1	k141_100225	218	1327	-	1110	95	0.207443
10382_1	k141_187489	2	1105	-	1104	19	0.0417141
10383_1	k141_24377	2	1063	+	1062	15	0.0342346
10383_2	k141_24377	1127	2563	+	1437	56	0.0944561
10383_3	k141_24377	2869	3786	-	918	21	0.0554466
10384_1	k141_154893	1	282	-	282	0	0
10384_2	k141_154893	431	1744	-	1314	10	0.018446
10384_3	k141_154893	1975	2196	-	222	1	0.0109181
10384_4	k141_154893	2237	2590	-	354	0	0
10384_5	k141_154893	2676	4394	-	1719	4	0.00564005
10384_6	k141_154893	4388	7609	-	3222	10	0.00752269
