# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_1_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_1/C11_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_1/C11_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_1/C11_1.bam	RPKG
11424_1	k141_24563	3	1244	-	1242	27	0.0133183
11425_1	k141_199264	2	625	+	624	20	0.0196359
11425_2	k141_199264	880	1320	+	441	9	0.0125029
11425_3	k141_199264	1365	1781	+	417	15	0.0220374
11426_1	k141_122689	1	987	-	987	117	0.072623
11426_2	k141_122689	1891	3717	+	1827	170	0.0570053
11426_3	k141_122689	4077	4706	+	630	56	0.0544569
11426_4	k141_122689	4822	5295	-	474	42	0.0542845
11427_1	k141_165858	3	1583	-	1581	465	0.180188
11427_2	k141_165858	1909	2988	+	1080	631	0.357941
11428_1	k141_100567	3	1049	-	1047	65	0.038034
11428_2	k141_100567	1644	3095	+	1452	84	0.035442
11428_3	k141_100567	3175	3405	-	231	19	0.0503903
11428_4	k141_100567	3744	4400	+	657	88	0.0820583
11429_1	k141_112160	1	1251	-	1251	47	0.0230168
11429_2	k141_112160	1251	1370	-	120	0	0
11430_1	k141_176909	2	526	-	525	10	0.0116693
11430_2	k141_176909	697	1041	+	345	8	0.0142061
11430_3	k141_176909	1028	1792	-	765	16	0.0128134
11431_1	k141_46287	2	1237	+	1236	75	0.0371747
11432_1	k141_78791	1	1422	-	1422	59	0.025419
11432_2	k141_78791	1439	2152	-	714	40	0.0343216
11432_3	k141_78791	2136	3011	-	876	37	0.0258763
11432_4	k141_78791	3008	4264	-	1257	60	0.029243
11433_1	k141_133764	1	1353	+	1353	59	0.0267153
11434_1	k141_89916	1	150	+	150	7	0.0285899
11434_2	k141_89916	168	1223	+	1056	48	0.0278473
11434_3	k141_89916	1269	1745	-	477	21	0.0269716
11435_1	k141_2859	3	2546	+	2544	207	0.0498492
11435_2	k141_2859	2536	3504	+	969	44	0.0278185
11435_3	k141_2859	3521	4384	+	864	70	0.0496352
11435_4	k141_2859	4384	5049	+	666	38	0.0349554
11435_5	k141_2859	5064	7469	+	2406	218	0.0555093
11435_6	k141_2859	7636	8940	+	1305	132	0.0619682
11435_7	k141_2859	8959	9459	+	501	22	0.0269023
11436_1	k141_68224	295	1797	+	1503	58	0.0236415
11436_2	k141_68224	1880	2044	-	165	0	0
11437_1	k141_187767	3	497	+	495	3	0.00371297
11437_2	k141_187767	463	1056	+	594	22	0.0226904
11438_1	k141_199267	1	906	-	906	68	0.0459818
11438_2	k141_199267	931	1236	-	306	18	0.0360376
11438_3	k141_199267	1257	1532	-	276	25	0.0554927
11439_1	k141_112161	3	1277	+	1275	39	0.0187396
11439_2	k141_112161	1379	1840	+	462	13	0.0172388
11440_1	k141_2860	1	1509	-	1509	58	0.0235475
11441_1	k141_100570	2	613	-	612	6	0.00600627
11441_2	k141_100570	606	1607	-	1002	53	0.0324051
11441_3	k141_100570	1627	1992	-	366	5	0.0083694
11442_1	k141_155232	3	797	+	795	116	0.0893915
11442_2	k141_155232	887	1828	+	942	87	0.0565814
11442_3	k141_155232	2002	2196	+	195	11	0.0345592
11442_4	k141_155232	2269	4521	+	2253	178	0.0484021
11443_1	k141_176914	2	127	+	126	24	0.116693
11443_2	k141_176914	234	1091	+	858	225	0.160657
11444_1	k141_122696	1	105	-	105	0	0
11444_2	k141_122696	273	659	-	387	14	0.0221627
11444_3	k141_122696	858	2201	-	1344	27	0.0123075
11445_1	k141_78798	1	483	+	483	7	0.00887884
11445_2	k141_78798	480	1004	+	525	2	0.00233387
11446_1	k141_133767	2	232	-	231	0	0
11446_2	k141_133767	237	497	-	261	6	0.0140837
11446_3	k141_133767	553	1359	-	807	21	0.0159423
11446_4	k141_133767	1369	2019	-	651	10	0.00941075
11447_1	k141_68232	2	259	+	258	16	0.0379932
11447_2	k141_68232	256	1284	+	1029	76	0.0452484
11448_1	k141_24574	2	193	-	192	2	0.00638167
11448_2	k141_24574	307	1488	-	1182	14	0.00725631
11449_1	k141_187770	257	1717	-	1461	98	0.0410943
11450_1	k141_100574	1	453	-	453	20	0.0270481
11450_2	k141_100574	476	1030	-	555	14	0.015454
11450_3	k141_100574	1033	1329	-	297	3	0.00618828
11451_1	k141_176915	3	530	+	528	7	0.00812212
11451_2	k141_176915	545	1564	+	1020	0	0
11452_1	k141_89925	2	148	+	147	3	0.0125029
11452_2	k141_89925	197	1525	-	1329	35	0.0161342
11453_1	k141_199268	2	2881	+	2880	114	0.0242503
11453_2	k141_199268	2907	3578	+	672	56	0.0510533
11454_1	k141_24575	3	836	-	834	20	0.0146916
11454_2	k141_24575	957	1361	-	405	16	0.0242031
11455_1	k141_57354	168	932	-	765	40	0.0320335
11455_2	k141_57354	951	2165	-	1215	59	0.0297496
11455_3	k141_57354	2238	3116	-	879	50	0.0348487
11455_4	k141_57354	3340	4224	+	885	46	0.0318434
11455_5	k141_57354	4221	5111	-	891	41	0.0281911
11455_6	k141_57354	5508	7508	+	2001	123	0.0376585
11455_7	k141_57354	7734	8249	-	516	18	0.0213712
11455_8	k141_57354	8242	8817	-	576	18	0.019145
11456_1	k141_176916	2	1306	-	1305	57	0.026759
11457_1	k141_13986	1	1968	-	1968	88	0.0273945
11457_2	k141_13986	2015	2221	-	207	3	0.00887884
11457_3	k141_13986	2205	2912	-	708	31	0.0268246
11457_4	k141_13986	2917	3099	-	183	5	0.0167388
11457_5	k141_13986	3357	3599	-	243	21	0.0529442
11457_6	k141_13986	3882	4385	-	504	32	0.0388978
11457_7	k141_13986	4385	4663	-	279	15	0.0329376
11457_8	k141_13986	4842	4988	-	147	8	0.0333409
11457_9	k141_13986	5013	5174	-	162	1	0.00378173
11457_10	k141_13986	5198	5635	-	438	14	0.0195821
11457_11	k141_13986	5639	5848	-	210	6	0.017504
11457_12	k141_13986	5879	6457	-	579	36	0.0380916
11457_13	k141_13986	6623	6814	+	192	10	0.0319083
11457_14	k141_13986	6833	8596	-	1764	86	0.0298679
11457_15	k141_13986	8716	9180	-	465	36	0.0474302
11457_16	k141_13986	9228	9347	-	120	9	0.045948
11457_17	k141_13986	9515	10606	-	1092	89	0.0499313
11457_18	k141_13986	10608	11648	-	1041	69	0.0406073
11457_19	k141_13986	11653	12867	-	1215	101	0.0509273
11457_20	k141_13986	12882	15749	-	2868	249	0.0531894
11457_21	k141_13986	16165	17244	-	1080	104	0.0589949
11457_22	k141_13986	17398	17958	-	561	34	0.0371297
11457_23	k141_13986	17955	18551	-	597	29	0.0297597
11457_24	k141_13986	18817	19845	+	1029	101	0.0601328
11457_25	k141_13986	19889	20575	+	687	47	0.0419128
11457_26	k141_13986	20711	21706	-	996	112	0.0688912
11457_27	k141_13986	21778	22266	+	489	36	0.0451023
11457_28	k141_13986	22331	23392	-	1062	123	0.0709555
11457_29	k141_13986	23821	23922	+	102	16	0.0961004
11457_30	k141_13986	24007	24729	-	723	171	0.144898
11457_31	k141_13986	24810	25136	-	327	15	0.0281027
11457_32	k141_13986	25382	26158	-	777	56	0.0441542
11457_33	k141_13986	26533	27888	-	1356	85	0.0384029
11457_34	k141_13986	27941	30673	-	2733	175	0.0392287
11457_35	k141_13986	30802	31782	+	981	90	0.0562055
11457_36	k141_13986	31941	32855	+	915	71	0.0475382
11457_37	k141_13986	32903	33592	+	690	40	0.0355154
11457_38	k141_13986	33821	35581	+	1761	171	0.0594897
11457_39	k141_13986	35648	37738	-	2091	158	0.0462923
11457_40	k141_13986	38101	39447	-	1347	112	0.0509396
11457_41	k141_13986	39450	39938	-	489	34	0.0425966
11457_42	k141_13986	40152	41144	-	993	66	0.0407193
11457_43	k141_13986	41279	42028	-	750	54	0.0441101
11457_44	k141_13986	42022	43167	-	1146	91	0.0486477
11457_45	k141_13986	43607	44881	-	1275	101	0.0485307
11457_46	k141_13986	45073	46212	-	1140	69	0.0370808
11457_47	k141_13986	46258	47616	-	1359	117	0.0527438
11458_1	k141_68235	1	678	+	678	32	0.0289152
11458_2	k141_68235	727	1668	-	942	33	0.0214619
11459_1	k141_112165	3	233	-	231	6	0.0159127
11459_2	k141_112165	285	602	-	318	17	0.0327512
11459_3	k141_112165	860	2059	+	1200	64	0.0326741
11459_4	k141_112165	2624	2791	+	168	0	0
11460_1	k141_100576	2	691	+	690	22	0.0195334
11460_2	k141_100576	763	1194	+	432	22	0.0311993
11460_3	k141_100576	1259	1924	+	666	15	0.0137982
11461_1	k141_187771	3	554	-	552	90	0.0998869
11461_2	k141_187771	681	1553	-	873	56	0.0392988
11461_3	k141_187771	1550	2053	-	504	32	0.0388978
11461_4	k141_187771	2340	2453	-	114	29	0.155847
11462_1	k141_46302	3	443	-	441	0	0
11462_2	k141_46302	450	2081	-	1632	14	0.00525549
11463_1	k141_122703	180	983	+	804	23	0.0175258
11463_2	k141_122703	1041	2120	-	1080	30	0.0170178
11464_1	k141_176920	2	253	-	252	4	0.00972444
11464_2	k141_176920	434	880	+	447	41	0.0561929
11464_3	k141_176920	1018	1254	-	237	15	0.0387747
11465_1	k141_24578	2	1396	+	1395	36	0.0158101
11465_2	k141_24578	1411	1914	-	504	8	0.00972444
11465_3	k141_24578	1930	2535	-	606	20	0.0202191
11466_1	k141_13992	3	443	-	441	0	0
11466_2	k141_13992	474	1028	-	555	0	0
11467_1	k141_57358	2297	2530	+	234	258	0.675475
11468_1	k141_133776	2	322	+	321	4	0.00763414
11468_2	k141_133776	441	2621	-	2181	74	0.0207865
11468_3	k141_133776	2818	3837	-	1020	14	0.00840878
11469_1	k141_209481	3	1460	-	1458	53	0.0222702
11469_2	k141_209481	1457	2023	-	567	30	0.0324148
11469_3	k141_209481	2013	2906	-	894	38	0.0260406
11469_4	k141_209481	2903	3835	-	933	28	0.0183858
11469_5	k141_209481	3828	4556	-	729	23	0.0193288
11469_6	k141_209481	4616	4939	-	324	3	0.00567259
11469_7	k141_209481	4945	5232	-	288	6	0.0127633
11469_8	k141_209481	5284	10410	-	5127	182	0.0217477
11469_9	k141_209481	10490	11449	+	960	40	0.0255267
11469_10	k141_209481	11503	12282	+	780	13	0.0102107
11469_11	k141_209481	12337	13311	+	975	17	0.0106819
11469_12	k141_209481	13313	15439	+	2127	49	0.0141135
11469_13	k141_209481	15511	16020	+	510	6	0.00720753
11470_1	k141_100578	3	311	-	309	87	0.172491
11470_2	k141_100578	811	1275	-	465	204	0.268771
11470_3	k141_100578	2047	2862	-	816	114	0.0855894
11471_1	k141_155241	3	494	+	492	1	0.0012452
11471_2	k141_155241	812	2485	+	1674	40	0.0146389
11471_3	k141_155241	2555	3682	+	1128	24	0.0130349
11471_4	k141_155241	3713	4477	+	765	31	0.0248259
11471_5	k141_155241	4506	5051	+	546	7	0.00785436
11472_1	k141_199281	3	1190	-	1188	42	0.021659
11472_2	k141_199281	1368	1568	-	201	4	0.0121918
11473_1	k141_2874	2	379	+	378	7	0.0113452
11473_2	k141_2874	411	1724	+	1314	35	0.0163184
11473_3	k141_2874	1821	2429	+	609	17	0.0171016
11474_1	k141_112171	3	1088	-	1086	29	0.0163596
11474_2	k141_112171	1177	2316	-	1140	42	0.0225709
11474_3	k141_112171	2795	3046	+	252	6	0.0145867
11475_1	k141_187773	2	73	+	72	0	0
11475_2	k141_187773	112	1452	+	1341	125	0.0571066
11475_3	k141_187773	1471	3786	+	2316	150	0.0396787
11475_4	k141_187773	3851	4456	+	606	20	0.0202191
11475_5	k141_187773	4470	5162	+	693	14	0.0123766
11476_1	k141_155246	1	369	-	369	8	0.0132822
11476_2	k141_155246	477	995	+	519	31	0.0365931
11477_1	k141_176927	3	560	-	558	17	0.0186647
11477_2	k141_176927	553	1077	-	525	13	0.0151701
11478_1	k141_209486	2	493	+	492	14	0.0174328
11478_2	k141_209486	631	1275	+	645	25	0.0237457
11478_3	k141_209486	1708	1887	-	180	8	0.0272284
11479_1	k141_78800	30	671	+	642	14	0.0133597
11479_2	k141_78800	732	3071	-	2340	112	0.0293229
11479_3	k141_78800	3089	3700	-	612	16	0.0160167
11479_4	k141_78800	3788	4366	+	579	56	0.0592536
11479_5	k141_78800	4418	4759	+	342	17	0.0304529
11479_6	k141_78800	5237	6373	+	1137	53	0.0285575
11479_7	k141_78800	6370	6744	-	375	19	0.0310404
11479_8	k141_78800	6847	7239	+	393	16	0.0249421
11479_9	k141_78800	7354	8574	+	1221	49	0.0245859
11480_1	k141_199284	2	1000	+	999	33	0.0202374
11480_2	k141_199284	1073	1741	+	669	5	0.00457877
11481_1	k141_68238	2	568	+	567	21	0.0226904
11481_2	k141_68238	667	930	+	264	13	0.0301679
11481_3	k141_68238	1441	1749	+	309	24	0.0475837
11481_4	k141_68238	1832	3868	+	2037	99	0.0297748
11481_5	k141_68238	3865	4341	+	477	19	0.0244028
11481_6	k141_68238	4407	5003	+	597	16	0.0164192
11481_7	k141_68238	5033	6010	+	978	58	0.0363324
11481_8	k141_68238	6003	6221	+	219	2	0.00559488
11482_1	k141_155247	173	577	-	405	12	0.0181523
11482_2	k141_155247	812	1396	+	585	70	0.0733073
11483_1	k141_14001	1	444	-	444	362	0.499495
11483_2	k141_14001	787	1797	+	1011	722	0.437513
11483_3	k141_14001	1989	2138	-	150	76	0.310404
11484_1	k141_24581	257	415	-	159	16	0.0616493
11484_2	k141_24581	818	1531	-	714	18	0.0154447
11484_3	k141_24581	1567	2514	-	948	38	0.0245573
11484_4	k141_24581	2655	4244	-	1590	89	0.0342924
11484_5	k141_24581	4254	4967	-	714	17	0.0145867
11485_1	k141_176928	150	1445	-	1296	28	0.013236
11485_2	k141_176928	1529	1765	-	237	1	0.00258498
11486_1	k141_35547	2	673	+	672	521	0.474978
11486_2	k141_35547	756	1304	+	549	390	0.435209
11486_3	k141_35547	1312	1878	+	567	443	0.478659
11486_4	k141_35547	1891	2886	+	996	1057	0.650161
11486_5	k141_35547	3226	3801	+	576	543	0.577541
11486_6	k141_35547	3835	5295	+	1461	1613	0.676378
11486_7	k141_35547	5348	5755	+	408	420	0.630659
11486_8	k141_35547	5794	6273	+	480	416	0.530955
11486_9	k141_35547	6371	7258	-	888	929	0.640926
11486_10	k141_35547	7351	8877	+	1527	1491	0.598196
11486_11	k141_35547	8960	9238	-	279	187	0.410622
11486_12	k141_35547	9342	11039	-	1698	1669	0.602177
11486_13	k141_35547	11199	12551	-	1353	1341	0.607206
11486_14	k141_35547	12617	14020	-	1404	1312	0.572495
11486_15	k141_35547	14285	14584	+	300	315	0.643272
11486_16	k141_35547	14618	17722	+	3105	3016	0.595079
11486_17	k141_35547	17719	19248	+	1530	1397	0.559384
11486_18	k141_35547	19252	19680	-	429	364	0.519816
11486_19	k141_35547	19757	20563	+	807	735	0.557981
11486_20	k141_35547	20574	21290	+	717	524	0.447731
11486_21	k141_35547	21295	22371	-	1077	777	0.441988
11486_22	k141_35547	22396	23118	-	723	501	0.424526
11486_23	k141_35547	23134	25389	-	2256	2152	0.584398
11486_24	k141_35547	25517	26113	+	597	473	0.485391
11486_25	k141_35547	26124	26600	+	477	287	0.368611
11486_26	k141_35547	26609	27445	-	837	696	0.509435
11486_27	k141_35547	27448	28311	-	864	772	0.547405
11486_28	k141_35547	28387	28503	+	117	21	0.109961
11486_29	k141_35547	28512	29579	-	1068	1027	0.589121
11486_30	k141_35547	29725	30600	+	876	855	0.597953
11486_31	k141_35547	30754	31089	+	336	167	0.304497
11487_1	k141_122714	119	913	-	795	57	0.0439251
11487_2	k141_122714	1050	1946	+	897	46	0.0314174
11488_1	k141_112175	63	695	+	633	16	0.0154854
11488_2	k141_112175	673	876	+	204	6	0.0180188
11488_3	k141_112175	927	1781	-	855	51	0.0365434
11489_1	k141_133789	2	232	+	231	0	0
11489_2	k141_133789	387	1019	+	633	18	0.017421
11489_3	k141_133789	1022	1276	+	255	6	0.0144151
11490_1	k141_155248	1	438	+	438	11	0.0153859
11490_2	k141_155248	476	823	+	348	19	0.0334487
11490_3	k141_155248	903	1607	+	705	57	0.0495326
11491_1	k141_78802	4	2469	-	2466	39	0.00968895
11492_1	k141_112177	2	1375	-	1374	72	0.0321034
11493_1	k141_100596	124	396	+	273	9	0.0201969
11493_2	k141_100596	487	1272	+	786	25	0.019486
11494_1	k141_46304	1	1281	+	1281	32	0.015304
11494_2	k141_46304	1526	2980	+	1455	29	0.0122107
11494_3	k141_46304	3021	6029	+	3009	89	0.0181206
11494_4	k141_46304	6223	7158	+	936	73	0.0477807
11494_5	k141_46304	7207	7851	+	645	81	0.0769362
11494_6	k141_46304	7916	8431	-	516	17	0.0201839
11494_7	k141_46304	8580	9602	-	1023	53	0.0317399
11494_8	k141_46304	9694	9756	+	63	0	0
11495_1	k141_89936	1	816	+	816	35	0.0262774
11495_2	k141_89936	816	1400	+	585	26	0.0272284
11495_3	k141_89936	2058	3824	+	1767	91	0.0315508
11495_4	k141_89936	4136	5395	+	1260	77	0.0374391
11495_5	k141_89936	5680	7041	+	1362	97	0.0436315
11495_6	k141_89936	7287	8042	+	756	35	0.028363
11496_1	k141_2887	3	878	+	876	30	0.0209808
11496_2	k141_2887	1115	1345	+	231	4	0.0106085
11497_1	k141_187777	1	516	+	516	26	0.0308694
11497_2	k141_187777	520	873	+	354	11	0.0190368
11497_3	k141_187777	893	2596	+	1704	55	0.0197742
11497_4	k141_187777	2786	3964	-	1179	35	0.0181869
11497_5	k141_187777	4403	4486	+	84	1	0.00729333
11498_1	k141_24588	242	850	-	609	42	0.042251
11499_1	k141_209491	3	107	+	105	23	0.134197
11499_2	k141_209491	928	1107	-	180	43	0.146353
11499_3	k141_209491	1172	1804	-	633	66	0.0638771
11499_4	k141_209491	3159	3710	-	552	59	0.0654814
11500_1	k141_144374	1	864	-	864	21	0.0148906
11500_2	k141_144374	959	2839	-	1881	106	0.0345241
11500_3	k141_144374	2878	4326	-	1449	29	0.0122613
11500_4	k141_144374	4358	5056	-	699	21	0.0184055
11500_5	k141_144374	5253	5531	-	279	9	0.0197626
11500_6	k141_144374	5587	6480	-	894	34	0.0232995
11500_7	k141_144374	6752	7480	-	729	23	0.0193288
11500_8	k141_144374	7482	8237	-	756	28	0.0226904
11500_9	k141_144374	8353	8547	-	195	7	0.0219922
11500_10	k141_144374	8544	8720	-	177	5	0.0173062
11500_11	k141_144374	8698	9789	-	1092	50	0.0280513
11500_12	k141_144374	9786	10493	-	708	30	0.0259593
11500_13	k141_144374	10500	10769	-	270	9	0.0204213
11500_14	k141_144374	10884	11117	-	234	6	0.0157087
11500_15	k141_144374	11238	11456	-	219	19	0.0531514
11500_16	k141_144374	11653	12015	+	363	23	0.0388174
11500_17	k141_144374	12071	12511	+	441	7	0.00972444
11500_18	k141_144374	12584	13627	+	1044	33	0.0193651
11500_19	k141_144374	13992	15188	+	1197	30	0.0153544
11500_20	k141_144374	15386	17032	-	1647	135	0.0502164
11500_21	k141_144374	17029	18768	-	1740	156	0.0549263
11500_22	k141_144374	18758	18880	-	123	8	0.0398465
11500_23	k141_144374	19108	21189	+	2082	193	0.0567913
11500_24	k141_144374	21195	22781	+	1587	150	0.0579055
11500_25	k141_144374	22778	24136	+	1359	253	0.114053
11500_26	k141_144374	24247	26826	-	2580	254	0.0603142
11500_27	k141_144374	26816	27643	-	828	61	0.0451341
11500_28	k141_144374	27683	29461	-	1779	149	0.0513116
11501_1	k141_89937	1	399	+	399	10	0.0153544
11501_2	k141_89937	446	916	-	471	5	0.00650361
11501_3	k141_89937	1152	1217	-	66	2	0.0185648
11502_1	k141_35556	749	1819	-	1071	83	0.0474782
11503_1	k141_199298	1	675	-	675	22	0.0199675
11503_2	k141_199298	836	1117	+	282	2	0.00434496
11504_1	k141_187778	2	1075	+	1074	26	0.0148311
11505_1	k141_68250	3	1049	-	1047	14	0.00819194
11506_1	k141_155251	3	1019	+	1017	43	0.0259032
11506_2	k141_155251	1077	1763	+	687	28	0.0249693
11506_3	k141_155251	1750	2655	+	906	37	0.0250195
11506_4	k141_155251	2834	3163	+	330	18	0.0334167
11507_1	k141_122719	19	1467	-	1449	14	0.00591923
11507_2	k141_122719	1499	3604	-	2106	48	0.0139633
11508_1	k141_35557	3	1067	-	1065	38	0.0218594
11509_1	k141_209493	1	321	+	321	12	0.0229024
11509_2	k141_209493	330	1742	+	1413	41	0.0177765
11510_1	k141_68252	3	1199	-	1197	16	0.008189
11511_1	k141_78808	3	152	-	150	0	0
11511_2	k141_78808	137	991	-	855	11	0.00788192
11511_3	k141_78808	1043	3274	-	2232	47	0.0129006
11512_1	k141_112178	1	513	-	513	59	0.0704596
11512_2	k141_112178	934	1629	-	696	46	0.0404906
11512_3	k141_112178	1764	2714	+	951	61	0.0392966
11512_4	k141_112178	2778	3419	-	642	13	0.0124055
11512_5	k141_112178	3425	4003	-	579	23	0.0243363
11513_1	k141_122720	1	618	+	618	3	0.00297398
11513_2	k141_122720	618	1301	+	684	0	0
11514_1	k141_24590	2	2293	-	2292	54	0.0144339
11515_1	k141_155252	2	1189	+	1188	26	0.0134079
11515_2	k141_155252	1274	2056	-	783	22	0.0172134
11515_3	k141_155252	2071	2157	-	87	5	0.0352092
11516_1	k141_144379	3	1424	-	1422	33	0.0142174
11516_2	k141_144379	1462	1839	-	378	4	0.00648296
11517_1	k141_155253	70	837	-	768	43	0.0343014
11517_2	k141_155253	896	1114	-	219	19	0.0531514
11518_1	k141_2894	3	635	-	633	2	0.00193567
11518_2	k141_2894	724	3228	+	2505	49	0.0119838
11519_1	k141_133794	3	110	+	108	0	0
11519_2	k141_133794	133	1188	+	1056	63	0.0365495
11519_3	k141_133794	1181	2122	+	942	69	0.0448749
11519_4	k141_133794	2292	2561	+	270	22	0.0499188
11519_5	k141_133794	2558	2833	+	276	18	0.0399548
11519_6	k141_133794	2926	4452	-	1527	125	0.0501506
11519_7	k141_133794	4553	5323	-	771	89	0.0707198
11519_8	k141_133794	5414	5671	-	258	15	0.0356186
11520_1	k141_112182	49	519	+	471	65	0.0845469
11520_2	k141_112182	607	1560	+	954	126	0.0809147
11521_1	k141_89946	1	279	+	279	7	0.0153709
11521_2	k141_89946	311	1174	+	864	19	0.0134724
11522_1	k141_199308	1	318	-	318	9	0.0173389
11522_2	k141_199308	257	487	-	231	6	0.0159127
11522_3	k141_199308	725	1267	-	543	7	0.00789775
11523_1	k141_100609	218	433	-	216	8	0.0226904
11523_2	k141_100609	629	1690	-	1062	52	0.0299974
11524_1	k141_112183	3	698	+	696	20	0.0176046
11524_2	k141_112183	737	1204	+	468	7	0.00916342
11525_1	k141_122722	1	480	-	480	5	0.00638167
11525_2	k141_122722	499	1617	-	1119	35	0.0191621
11525_3	k141_122722	1779	3314	-	1536	892	0.355778
11526_1	k141_14003	452	1165	+	714	41	0.0351796
11526_2	k141_14003	1233	2708	+	1476	42	0.0174328
11526_3	k141_14003	2713	5340	+	2628	93	0.0216802
11526_4	k141_14003	5351	6145	+	795	28	0.0215773
11526_5	k141_14003	6197	7381	+	1185	56	0.0289518
11526_6	k141_14003	7608	8975	+	1368	55	0.024631
11526_7	k141_14003	8989	9576	+	588	20	0.0208381
11527_1	k141_155258	3	254	-	252	12	0.0291733
11527_2	k141_155258	274	1245	-	972	88	0.0554653
11528_1	k141_78817	1	477	+	477	3	0.00385308
11528_2	k141_78817	592	1662	+	1071	26	0.0148727
11528_3	k141_78817	1678	1863	+	186	1	0.00329376
11529_1	k141_144388	3	479	+	477	19	0.0244028
11529_2	k141_144388	665	1273	+	609	27	0.0271614
11530_1	k141_2897	90	629	+	540	15	0.0170178
11530_2	k141_2897	646	1395	+	750	32	0.0261393
11531_1	k141_100610	226	1269	+	1044	222	0.130274
11532_1	k141_144390	2	529	+	528	5	0.00580151
11532_2	k141_144390	641	1051	+	411	6	0.00894365
11532_3	k141_144390	1053	1205	+	153	1	0.00400418
11533_1	k141_14006	3	461	+	459	11	0.014682
11533_2	k141_14006	454	1170	+	717	10	0.00854449
11534_1	k141_46312	66	764	+	699	55	0.0482049
11534_2	k141_46312	930	1493	+	564	32	0.0347597
11534_3	k141_46312	1561	2298	+	738	26	0.0215835
11534_4	k141_46312	2304	3095	+	792	30	0.0232061
11534_5	k141_46312	3146	4300	+	1155	43	0.0228082
11534_6	k141_46312	4307	5599	+	1293	73	0.0345883
11534_7	k141_46312	5673	6926	+	1254	70	0.0341984
11535_1	k141_100612	3	749	-	747	25	0.0205033
11535_2	k141_100612	742	1926	-	1185	23	0.0118909
11536_1	k141_89959	2	82	-	81	576	4.35655
11536_2	k141_89959	407	1066	-	660	1698	1.57616
11537_1	k141_35578	2	1027	+	1026	16	0.00955384
11538_1	k141_133797	3	110	+	108	2	0.0113452
11538_2	k141_133797	133	1188	+	1056	84	0.0487327
11538_3	k141_133797	1181	2122	+	942	110	0.0715397
11538_4	k141_133797	2304	2573	+	270	28	0.063533
11538_5	k141_133797	2566	2682	+	117	3	0.0157087
11538_6	k141_133797	2784	4310	-	1527	125	0.0501506
11538_7	k141_133797	4431	5201	-	771	41	0.0325788
11538_8	k141_133797	5292	5549	-	258	7	0.016622
11539_1	k141_209498	408	1175	+	768	208	0.165923
11539_2	k141_209498	1172	1957	+	786	198	0.154329
11539_3	k141_209498	1988	2233	+	246	70	0.174328
11539_4	k141_209498	2324	3214	+	891	204	0.140268
11539_5	k141_209498	3214	4605	+	1392	312	0.137316
11539_6	k141_209498	4663	5067	-	405	131	0.198163
11539_7	k141_209498	5752	6408	-	657	24	0.0223795
11539_8	k141_209498	6428	7249	-	822	15	0.0111796
11540_1	k141_14010	3	185	-	183	5	0.0167388
11540_2	k141_14010	471	1550	-	1080	33	0.0187196
11541_1	k141_112191	2	796	-	795	13	0.010018
11541_2	k141_112191	780	1007	-	228	3	0.00806105
11541_3	k141_112191	1080	1202	-	123	0	0
11541_4	k141_112191	1245	1418	-	174	1	0.00352092
11541_5	k141_112191	1411	1653	-	243	14	0.0352961
11542_1	k141_199325	1	603	+	603	16	0.0162558
11542_2	k141_199325	709	1194	-	486	3	0.00378173
11543_1	k141_14012	2	970	-	969	39	0.0246573
11543_2	k141_14012	1155	1655	-	501	19	0.0232338
11544_1	k141_122733	28	882	-	855	19	0.0136142
11544_2	k141_122733	1088	1453	-	366	7	0.0117172
11545_1	k141_57364	3	1154	+	1152	1893	1.00671
11545_2	k141_57364	1376	3748	+	2373	3448	0.890174
11545_3	k141_57364	3779	4816	-	1038	1492	0.880596
11545_4	k141_57364	4940	6010	-	1071	1525	0.87234
11545_5	k141_57364	6231	8642	+	2412	3591	0.912102
11545_6	k141_57364	8735	9691	+	957	1465	0.937845
11545_7	k141_57364	9936	12116	+	2181	3670	1.0309
11545_8	k141_57364	12491	13363	+	873	1684	1.18177
11545_9	k141_57364	13602	14432	+	831	1378	1.01591
11545_10	k141_57364	14967	16010	-	1044	1509	0.885511
11545_11	k141_57364	16007	17407	-	1401	2189	0.957222
11545_12	k141_57364	17840	20011	+	2172	3627	1.02304
11546_1	k141_35585	2	748	+	747	27	0.0221436
11546_2	k141_35585	858	1184	+	327	4	0.00749407
11547_1	k141_89968	1	1362	+	1362	28	0.0125947
11548_1	k141_199327	3	1202	-	1200	17	0.00867906
11549_1	k141_155264	499	1503	+	1005	85	0.0518153
11549_2	k141_155264	1820	3136	+	1317	82	0.0381446
11549_3	k141_155264	3268	4713	+	1446	116	0.0491468
11549_4	k141_155264	4710	5609	+	900	55	0.0374391
11550_1	k141_122735	3	1259	-	1257	26	0.0126719
11551_1	k141_46323	2	721	-	720	9	0.007658
11551_2	k141_46323	736	1023	-	288	1	0.00212722
11552_1	k141_155265	36	299	-	264	3	0.00696182
