# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_4_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_4/C17_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_4/C17_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_4/C17_1.bam	RPKG
5470_9	k141_80184	8959	12456	-	3498	177	0.0393749
5470_10	k141_80184	12450	13244	-	795	23	0.0225127
5470_11	k141_80184	13349	13978	+	630	39	0.0481715
5470_12	k141_80184	13890	15932	-	2043	66	0.0251386
5470_13	k141_80184	15925	16698	-	774	39	0.0392094
5470_14	k141_80184	16808	17842	-	1035	45	0.0338328
5470_15	k141_80184	17852	18523	-	672	27	0.0312652
5470_16	k141_80184	18534	19583	-	1050	60	0.044466
5470_17	k141_80184	20187	20444	-	258	26	0.0784188
5471_1	k141_65068	2	124	-	123	0	0
5471_2	k141_65068	343	1638	-	1296	53	0.0318227
5471_3	k141_65068	2013	3005	+	993	20	0.0156728
5471_4	k141_65068	3151	3426	+	276	24	0.0676657
5471_5	k141_65068	3491	4609	+	1119	26	0.0180805
5472_1	k141_104105	1	1428	+	1428	19	0.0103536
5473_1	k141_65069	3	665	+	663	1	0.00117369
5473_2	k141_65069	628	1014	+	387	0	0
5474_1	k141_88472	67	1332	+	1266	15	0.00921985
5475_1	k141_1219	2	286	-	285	15	0.0409556
5475_2	k141_1219	310	972	-	663	41	0.0481212
5475_3	k141_1219	1000	1425	-	426	48	0.0876795
5475_4	k141_1219	1882	2202	+	321	43	0.104239
5475_5	k141_1219	2261	3349	-	1089	117	0.0836035
5475_6	k141_1219	3379	4668	-	1290	174	0.104961
5475_7	k141_1219	4837	6405	+	1569	200	0.0991913
5475_8	k141_1219	6542	6727	-	186	36	0.150611
5475_9	k141_1219	7589	7903	-	315	46	0.113635
5475_10	k141_1219	7893	8186	-	294	35	0.0926376
5475_11	k141_1219	8317	8613	-	297	37	0.0969419
5475_12	k141_1219	8710	9660	+	951	74	0.0605505
5475_13	k141_1219	9647	10126	+	480	54	0.0875425
5475_14	k141_1219	10139	10261	+	123	2	0.0126529
5476_1	k141_135812	406	561	-	156	3	0.0149645
5476_2	k141_135812	789	1181	-	393	5	0.0099002
5476_3	k141_135812	1185	2798	-	1614	40	0.0192851
5476_4	k141_135812	2795	3643	-	849	9	0.008249
5477_1	k141_144211	163	1515	+	1353	115	0.0661403
5477_2	k141_144211	1539	3218	+	1680	130	0.0602144
5477_3	k141_144211	3244	5844	+	2601	129	0.0385936
5477_4	k141_144211	5936	6226	+	291	19	0.0508074
5477_5	k141_144211	6213	6374	+	162	3	0.0144103
5477_6	k141_144211	6861	7817	+	957	30	0.0243936
5478_1	k141_65070	2	229	-	228	3	0.0102389
5478_2	k141_65070	263	1159	-	897	63	0.0546531
5479_1	k141_17344	3	761	-	759	22	0.0225552
5480_1	k141_9505	2	130	+	129	0	0
5480_2	k141_9505	276	1541	+	1266	57	0.0350354
5480_3	k141_9505	1559	2422	+	864	32	0.0288206
5480_4	k141_9505	2422	3264	+	843	22	0.0203077
5480_5	k141_9505	3292	4047	+	756	28	0.0288206
5481_1	k141_96875	3	215	-	213	4	0.0146132
5481_2	k141_96875	319	1326	-	1008	34	0.0262473
5481_3	k141_96875	1831	3774	-	1944	54	0.0216154
5482_1	k141_1220	2	886	-	885	8	0.00703417
5482_2	k141_1220	911	1129	-	219	1	0.00355322
5482_3	k141_1220	1169	1441	-	273	3	0.00855116
5483_1	k141_24933	3	188	+	186	0	0
5483_2	k141_24933	380	1453	+	1074	16	0.0115926
5483_3	k141_24933	1469	3001	+	1533	9	0.00456843
5484_1	k141_40975	1	1656	-	1656	332	0.156007
5484_2	k141_40975	1697	2182	-	486	70	0.11208
5484_3	k141_40975	2179	2742	-	564	116	0.160046
5484_4	k141_40975	2840	5161	-	2322	493	0.165216
5484_5	k141_40975	5210	5560	-	351	41	0.0908957
5484_6	k141_40975	5632	6468	-	837	134	0.124579
5484_7	k141_40975	6465	7409	-	945	159	0.130928
5484_8	k141_40975	7413	7898	-	486	61	0.0976697
5484_9	k141_40975	8000	10792	-	2793	463	0.128996
5484_10	k141_40975	10832	11629	-	798	73	0.0711846
5484_11	k141_40975	11651	12472	-	822	149	0.141053
5484_12	k141_40975	12456	12920	-	465	66	0.110448
5484_13	k141_40975	13028	14335	-	1308	255	0.151705
5484_14	k141_40975	14341	15291	-	951	164	0.134193
5484_15	k141_40975	15275	17425	-	2151	331	0.119744
5484_16	k141_40975	17465	20080	-	2616	470	0.139806
5484_17	k141_40975	20201	20608	-	408	66	0.125878
5484_18	k141_40975	20678	22060	-	1383	260	0.146291
5484_19	k141_40975	22161	22547	-	387	91	0.182977
5484_20	k141_40975	22571	23845	-	1275	192	0.117181
5484_21	k141_40975	24034	24735	+	702	163	0.180683
5484_22	k141_40975	24732	25064	+	333	56	0.130861
5484_23	k141_40975	25202	25519	+	318	76	0.185974
5484_24	k141_40975	25516	26022	+	507	103	0.158087
5484_25	k141_40975	26174	26674	+	501	67	0.104065
5484_26	k141_40975	26667	28976	+	2310	316	0.106449
5484_27	k141_40975	28978	30789	+	1812	331	0.142147
5484_28	k141_40975	30917	31678	+	762	124	0.126629
5484_29	k141_40975	31675	31986	+	312	21	0.0523758
5484_30	k141_40975	31989	32462	+	474	32	0.0525337
5485_1	k141_127969	1	438	-	438	1	0.00177661
5485_2	k141_127969	467	2155	-	1689	35	0.0161252
5485_3	k141_127969	2207	3430	-	1224	16	0.010172
5486_1	k141_135815	3	989	+	987	6	0.00473043
5486_2	k141_135815	1144	1482	-	339	2	0.00459089
5487_1	k141_33049	120	947	-	828	49	0.0460503
5487_2	k141_33049	1502	2728	+	1227	56	0.0355148
5487_3	k141_33049	2964	3134	+	171	17	0.0773605
5487_4	k141_33049	3253	4683	+	1431	99	0.0538347
5487_5	k141_33049	5025	5471	+	447	26	0.0452618
5487_6	k141_33049	5624	6091	-	468	35	0.0581954
5487_7	k141_33049	6362	7681	+	1320	88	0.051877
5487_8	k141_33049	7925	8659	-	735	42	0.044466
5487_9	k141_33049	9057	10166	+	1110	107	0.0750114
5487_10	k141_33049	11099	11734	+	636	53	0.0648463
5487_11	k141_33049	11803	12321	-	519	35	0.0524768
5487_12	k141_33049	12480	13763	+	1284	69	0.0418168
5487_13	k141_33049	13905	15209	+	1305	64	0.0381624
5487_14	k141_33049	15366	15944	+	579	34	0.0456948
5487_15	k141_33049	16028	16408	+	381	11	0.0224664
5487_16	k141_33049	16496	17458	-	963	49	0.0395946
5487_17	k141_33049	17545	18966	-	1422	95	0.0519865
5487_18	k141_33049	19177	20439	+	1263	71	0.0437443
5487_19	k141_33049	20450	20929	+	480	34	0.0551193
5487_20	k141_33049	21133	22008	+	876	45	0.0399737
5487_21	k141_33049	22077	23519	+	1443	88	0.0474551
5487_22	k141_33049	23523	24593	+	1071	86	0.0624849
5487_23	k141_33049	25038	26321	+	1284	103	0.0624221
5487_24	k141_33049	26476	27639	+	1164	62	0.0414481
5487_25	k141_33049	27795	28559	+	765	47	0.0478082
5487_26	k141_33049	28574	29791	+	1218	37	0.0236385
5487_27	k141_33049	29889	30845	+	957	59	0.0479741
5487_28	k141_33049	30893	31519	+	627	31	0.0384734
5487_29	k141_33049	31539	31790	+	252	8	0.0247033
5487_30	k141_33049	31787	32926	+	1140	67	0.0457337
5487_31	k141_33049	33004	34362	+	1359	56	0.0320653
5487_32	k141_33049	35073	35945	+	873	52	0.0463506
5488_1	k141_104108	3	809	+	807	16	0.0154281
5488_2	k141_104108	874	1326	+	453	12	0.0206134
5488_3	k141_104108	1434	1751	+	318	9	0.0220233
5488_4	k141_104108	1838	2374	+	537	6	0.00869447
5489_1	k141_40976	2	889	+	888	17	0.0148971
5490_1	k141_24935	2	283	-	282	4	0.0110377
5490_2	k141_24935	592	1092	+	501	8	0.0124256
5491_1	k141_88476	2	283	-	282	5	0.0137971
5491_2	k141_88476	611	1720	+	1110	36	0.0252375
5491_3	k141_88476	2080	2502	-	423	16	0.0294338
5492_1	k141_9509	138	350	+	213	4	0.0146132
5492_2	k141_9509	361	669	+	309	1	0.0025183
5492_3	k141_9509	656	1450	+	795	8	0.0078305
5493_1	k141_96878	1	1179	+	1179	21	0.0138603
5494_1	k141_80193	2	721	+	720	8	0.00864617
5494_2	k141_80193	1608	2153	-	546	1	0.00142519
5494_3	k141_80193	2351	2638	-	288	2	0.00540386
5495_1	k141_65075	60	1682	+	1623	11	0.00527401
5495_2	k141_65075	1955	2194	-	240	0	0
5496_1	k141_24936	3	1058	+	1056	20	0.0147378
5496_2	k141_24936	1134	1388	+	255	1	0.00305159
5496_3	k141_24936	1408	1836	+	429	5	0.00906941
5497_1	k141_88480	2	430	+	429	10	0.0181388
5497_2	k141_88480	599	1285	+	687	13	0.0147249
5498_1	k141_1222	1	834	-	834	20	0.0186608
5498_2	k141_1222	914	1405	-	492	9	0.0142346
5498_3	k141_1222	1538	2269	-	732	48	0.0510266
5498_4	k141_1222	2211	2738	-	528	26	0.0383183
5499_1	k141_80196	2	910	+	909	0	0
5500_1	k141_40978	1	102	-	102	0	0
5500_2	k141_40978	109	339	-	231	9	0.0303177
5500_3	k141_40978	466	1047	-	582	34	0.0454593
5500_4	k141_40978	1168	1770	-	603	17	0.021938
5500_5	k141_40978	2009	2416	+	408	20	0.0381449
5500_6	k141_40978	2395	2751	+	357	15	0.0326956
5501_1	k141_112088	3	62	-	60	0	0
5501_2	k141_112088	89	589	-	501	41	0.0636814
5501_3	k141_112088	722	1126	-	405	27	0.051877
5501_4	k141_112088	1182	2627	-	1446	81	0.0435896
5501_5	k141_112088	2738	3973	-	1236	88	0.0554027
5501_6	k141_112088	4175	5470	+	1296	50	0.0300214
5501_7	k141_112088	5711	7264	+	1554	150	0.0751115
5501_8	k141_112088	7475	7948	+	474	21	0.0344752
5501_9	k141_112088	8006	8215	-	210	5	0.0185275
5501_10	k141_112088	8401	9234	+	834	46	0.0429198
5501_11	k141_112088	9248	9754	+	507	17	0.026092
5501_12	k141_112088	9762	10634	+	873	69	0.0615037
5501_13	k141_112088	10844	11371	+	528	46	0.0677938
5501_14	k141_112088	11396	12046	+	651	55	0.0657428
5501_15	k141_112088	12261	15107	+	2847	197	0.053845
5501_16	k141_112088	15185	16405	+	1221	65	0.0414251
5501_17	k141_112088	16462	17385	-	924	43	0.0362129
5501_18	k141_112088	17410	18729	-	1320	59	0.0347812
5501_19	k141_112088	18737	19936	-	1200	51	0.0330716
5501_20	k141_112088	20133	21284	-	1152	40	0.0270193
5501_21	k141_112088	21656	23317	+	1662	105	0.0491614
5501_22	k141_112088	23475	24368	-	894	31	0.026983
5501_23	k141_112088	24606	24890	+	285	5	0.0136519
5501_24	k141_112088	25092	25691	-	600	13	0.01686
5501_25	k141_112088	25763	26146	-	384	24	0.0486347
5502_1	k141_135824	2	1717	+	1716	56	0.0253944
5503_1	k141_104120	1	201	-	201	6	0.0232285
5503_2	k141_104120	264	1562	-	1299	106	0.0634984
5504_1	k141_24946	3	485	-	483	22	0.0354439
5504_2	k141_24946	504	1049	-	546	10	0.0142519
5505_1	k141_40980	3	1325	+	1323	77	0.0452895
5505_2	k141_40980	1601	1915	+	315	13	0.0321144
5506_1	k141_96879	105	1082	+	978	13	0.0103436
5506_2	k141_96879	1091	1459	+	369	0	0
5506_3	k141_96879	1602	2264	+	663	9	0.0105632
5506_4	k141_96879	2267	3511	+	1245	19	0.0118755
5506_5	k141_96879	3681	4337	+	657	11	0.0130285
5507_1	k141_33065	3	446	+	444	12	0.0210312
5507_2	k141_33065	695	1093	-	399	47	0.0916624
5507_3	k141_33065	1097	1657	-	561	26	0.0360642
5508_1	k141_104121	3	617	+	615	6	0.00759176
5508_2	k141_104121	670	1269	+	600	4	0.0051877
5508_3	k141_104121	1331	1678	+	348	1	0.00223608
5509_1	k141_80198	1	1053	-	1053	21	0.0155188
5509_2	k141_80198	1073	2335	-	1263	24	0.0147868
5510_1	k141_127973	2	91	+	90	2	0.0172923
5510_2	k141_127973	241	723	-	483	31	0.0499437
5510_3	k141_127973	1095	1637	+	543	40	0.0573227
5510_4	k141_127973	1877	2899	+	1023	21	0.0159739
5510_5	k141_127973	2896	3504	+	609	12	0.0153331
5510_6	k141_127973	3603	5447	+	1845	110	0.0463941
5510_7	k141_127973	5700	5912	+	213	3	0.0109599
5511_1	k141_152146	43	1359	-	1317	117	0.06913
5511_2	k141_152146	1473	1607	-	135	2	0.0115282
5511_3	k141_152146	1582	2823	-	1242	149	0.0933536
5511_4	k141_152146	2885	3094	-	210	10	0.037055
5511_5	k141_152146	3130	3984	-	855	73	0.066439
5511_6	k141_152146	4010	5587	-	1578	134	0.0660791
5511_7	k141_152146	5584	6876	-	1293	94	0.0565712
5511_8	k141_152146	6827	7192	-	366	13	0.0276394
5511_9	k141_152146	7287	8933	-	1647	156	0.0737051
5511_10	k141_152146	8930	9442	-	513	32	0.0485399
5511_11	k141_152146	9450	10448	-	999	108	0.0841249
5511_12	k141_152146	10566	11801	-	1236	113	0.071142
5511_13	k141_152146	11826	12092	-	267	21	0.0612032
5511_14	k141_152146	12193	12408	-	216	9	0.0324231
5511_15	k141_152146	12472	15078	-	2607	317	0.0946204
5511_16	k141_152146	15234	15356	-	123	11	0.0695911
5511_17	k141_152146	15438	15800	-	363	42	0.0900345
5511_18	k141_152146	15802	16389	-	588	56	0.07411
5511_19	k141_152146	16394	17698	-	1305	111	0.0661879
5511_20	k141_152146	17715	18362	-	648	50	0.0600429
5511_21	k141_152146	18400	19581	-	1182	98	0.0645171
5511_22	k141_152146	19722	20750	-	1029	98	0.07411
5511_23	k141_152146	20953	22695	+	1743	148	0.066074
5511_24	k141_152146	22803	23123	-	321	24	0.0581798
5511_25	k141_152146	23077	23229	-	153	3	0.015258
5511_26	k141_152146	23391	24530	-	1140	109	0.0744026
5511_27	k141_152146	24638	25294	-	657	50	0.0592204
5512_1	k141_104123	2	637	+	636	12	0.0146822
5512_2	k141_104123	703	1095	+	393	2	0.00396008
5513_1	k141_135831	3	905	-	903	21	0.0180966
5513_2	k141_135831	931	1041	-	111	0	0
5514_1	k141_96885	3	1697	+	1695	26	0.0119363
5515_1	k141_135832	2	706	-	705	2	0.00220753
5515_2	k141_135832	831	1130	-	300	3	0.00778155
5516_1	k141_152149	1	234	-	234	2	0.0066509
5516_2	k141_152149	467	1159	+	693	11	0.0123517
5517_1	k141_112091	719	2212	+	1494	18	0.00937537
5517_2	k141_112091	2178	2309	+	132	0	0
5517_3	k141_112091	2304	3188	-	885	11	0.00967199
5517_4	k141_112091	3314	3709	+	396	3	0.00589512
5517_5	k141_112091	3778	4116	-	339	12	0.0275453
5518_1	k141_33068	1	2274	+	2274	85	0.0290867
5518_2	k141_33068	2288	2647	+	360	3	0.00648463
5519_1	k141_24947	24	800	-	777	33	0.0330491
5519_2	k141_24947	917	1543	-	627	18	0.0223394
5519_3	k141_24947	1828	2334	-	507	20	0.0306965
5519_4	k141_24947	2568	4817	-	2250	116	0.0401182
5520_1	k141_152152	3	1997	-	1995	14	0.00546074
5521_1	k141_65081	1	963	-	963	43	0.0347463
5521_2	k141_65081	989	2497	-	1509	80	0.0412541
5521_3	k141_65081	2512	3561	-	1050	49	0.0363139
5521_4	k141_65081	3602	4186	-	585	24	0.0319243
5521_5	k141_65081	4174	5166	-	993	58	0.0454512
5521_6	k141_65081	5163	5777	-	615	22	0.0278365
5521_7	k141_65081	5865	6617	-	753	35	0.0361692
5521_8	k141_65081	6636	7832	-	1197	72	0.0468063
5521_9	k141_65081	7842	7979	-	138	0	0
5522_1	k141_17346	1	444	-	444	17	0.0297942
5522_2	k141_17346	870	2255	+	1386	23	0.0129131
5522_3	k141_17346	2459	2785	+	327	10	0.0237968
5522_4	k141_17346	3001	4014	+	1014	31	0.0237898
5522_5	k141_17346	4364	5392	+	1029	14	0.0105871
5522_6	k141_17346	5497	8361	-	2865	58	0.0157532
5522_7	k141_17346	8678	10576	+	1899	42	0.0172104
5522_8	k141_17346	10616	12010	+	1395	22	0.012272
5522_9	k141_17346	12034	13797	+	1764	33	0.0145573
5523_1	k141_88481	2	595	-	594	28	0.0366807
5523_2	k141_88481	660	2744	-	2085	76	0.0283644
5523_3	k141_88481	2773	3867	-	1095	26	0.0184768
5523_4	k141_88481	3884	5437	-	1554	46	0.0230342
5523_5	k141_88481	5669	6790	-	1122	36	0.0249676
5523_6	k141_88481	6732	7454	-	723	9	0.00968658
5523_7	k141_88481	7454	8545	-	1092	29	0.0206653
5523_8	k141_88481	8661	9353	-	693	7	0.00786016
5523_9	k141_88481	9389	10549	-	1161	58	0.0388743
5524_1	k141_9511	1	258	+	258	45	0.135725
5524_2	k141_9511	255	722	+	468	103	0.171261
5524_3	k141_9511	754	1563	+	810	241	0.231525
5524_4	k141_9511	1579	2415	+	837	215	0.199885
5524_5	k141_9511	2503	3486	+	984	253	0.200075
5524_6	k141_9511	3567	4193	+	627	84	0.10425
5524_7	k141_9511	4195	5208	+	1014	123	0.0943916
5524_8	k141_9511	5237	6997	+	1761	90	0.0397694
5524_9	k141_9511	7268	7921	-	654	68	0.0809091
5524_10	k141_9511	8156	9232	+	1077	142	0.102598
5524_11	k141_9511	9510	10277	+	768	284	0.287755
5524_12	k141_9511	10366	11118	+	753	243	0.251118
5524_13	k141_9511	11137	12306	+	1170	221	0.146985
5525_1	k141_135840	39	293	-	255	24	0.0732382
5525_2	k141_135840	486	1370	-	885	25	0.0219818
5526_1	k141_24948	2	208	+	207	7	0.0263144
5526_2	k141_24948	278	1372	+	1095	71	0.0504557
5526_3	k141_24948	1435	2541	+	1107	36	0.0253059
5526_4	k141_24948	2549	3493	+	945	20	0.0164689
5527_1	k141_152153	3	2225	-	2223	151	0.0528572
5528_1	k141_1231	107	460	+	354	35	0.0769363
5528_2	k141_1231	602	1336	+	735	55	0.0582293
5528_3	k141_1231	1315	1455	+	141	6	0.033113
5528_4	k141_1231	1518	1850	-	333	27	0.0630937
5528_5	k141_1231	2055	3344	+	1290	42	0.0253353
5528_6	k141_1231	3427	3921	+	495	23	0.0361567
5528_7	k141_1231	3978	4655	+	678	51	0.0585338
5528_8	k141_1231	4985	5161	-	177	12	0.0527563
5528_9	k141_1231	5233	6342	-	1110	67	0.0469697
5528_10	k141_1231	6935	8140	+	1206	57	0.0367785
5528_11	k141_1231	8137	8301	+	165	11	0.051877
5529_1	k141_144217	149	3460	+	3312	137	0.0321882
5529_2	k141_144217	3776	4060	+	285	7	0.0191126
5529_3	k141_144217	4230	4775	+	546	38	0.0541573
5529_4	k141_144217	4806	5219	+	414	7	0.0131572
5529_5	k141_144217	5584	7659	+	2076	80	0.0299867
5529_6	k141_144217	7678	7896	+	219	9	0.031979
5529_7	k141_144217	7910	8149	+	240	8	0.0259385
5529_8	k141_144217	8317	9063	+	747	22	0.0229176
5529_9	k141_144217	9162	10883	-	1722	64	0.028921
5529_10	k141_144217	10900	11133	-	234	2	0.0066509
5529_11	k141_144217	11147	12508	-	1362	49	0.0279953
5529_12	k141_144217	12759	13439	+	681	16	0.0182827
5529_13	k141_144217	13481	14212	-	732	22	0.0233872
5530_1	k141_96897	1	1170	-	1170	14	0.00931126
5530_2	k141_96897	1160	1438	-	279	0	0
5531_1	k141_112092	3	1544	+	1542	20	0.0100928
5531_2	k141_112092	1603	2457	-	855	5	0.00455062
5531_3	k141_112092	2471	3283	-	813	4	0.00382856
5531_4	k141_112092	3300	3983	-	684	17	0.0193401
5531_5	k141_112092	4338	4751	+	414	3	0.00563881
5532_1	k141_33078	1	312	+	312	1	0.00249409
5532_2	k141_33078	313	1875	+	1563	16	0.00796576
5533_1	k141_65085	2	1036	+	1035	15	0.0112776
5533_2	k141_65085	1307	2140	+	834	7	0.00653128
5534_1	k141_1232	1	1155	-	1155	17	0.0114534
5535_1	k141_135843	3	101	-	99	0	0
5535_2	k141_135843	278	1129	+	852	18	0.0164399
5536_1	k141_96899	2	1507	+	1506	13	0.00671715
5537_1	k141_65087	1	318	+	318	0	0
5537_2	k141_65087	321	1142	+	822	13	0.0123066
5538_1	k141_33080	1	1032	-	1032	22	0.0165886
5538_2	k141_33080	1509	1574	-	66	12	0.141483
5539_1	k141_152157	39	956	-	918	23	0.0194963
5539_2	k141_152157	973	1533	-	561	3	0.00416126
5540_1	k141_40981	2	700	+	699	16	0.0178119
5540_2	k141_40981	723	2102	+	1380	28	0.0157887
5540_3	k141_40981	2114	3034	+	921	14	0.0118286
5540_4	k141_40981	3021	4034	+	1014	26	0.0199527
5540_5	k141_40981	4095	4958	+	864	15	0.0135096
5540_6	k141_40981	5114	6790	-	1677	42	0.0194887
5540_7	k141_40981	6811	7875	-	1065	21	0.0153439
5540_8	k141_40981	7964	8500	+	537	28	0.0405742
5540_9	k141_40981	8746	9561	+	816	22	0.0209797
5540_10	k141_40981	9814	11292	+	1479	50	0.0263068
5540_11	k141_40981	11295	11609	+	315	11	0.0271737
5541_1	k141_96902	3	1436	+	1434	38	0.0206206
5542_1	k141_104136	3	200	+	198	11	0.0432309
5542_2	k141_104136	251	430	+	180	21	0.0907848
5542_3	k141_104136	627	1712	-	1086	48	0.0343936
5542_4	k141_104136	1793	2377	-	585	29	0.0385752
5542_5	k141_104136	2590	2784	+	195	1	0.00399054
5542_6	k141_104136	2781	3509	+	729	17	0.0181463
5542_7	k141_104136	3562	4725	+	1164	36	0.0240667
5542_8	k141_104136	5057	5527	+	471	12	0.0198256
5543_1	k141_1234	3	377	+	375	6	0.0124505
5543_2	k141_1234	474	905	+	432	2	0.00360257
5543_3	k141_1234	938	1786	+	849	39	0.0357457
5543_4	k141_1234	1855	2343	+	489	7	0.0111392
5543_5	k141_1234	2354	2596	+	243	9	0.0288206
5544_1	k141_135851	2	454	-	453	10	0.0171778
5544_2	k141_135851	654	1268	-	615	34	0.04302
5545_1	k141_88491	41	451	-	411	1	0.00189332
5545_2	k141_88491	1019	1924	-	906	3	0.00257667
5546_1	k141_65091	3	887	-	885	1	0.000879272
5546_2	k141_65091	1067	1621	-	555	0	0
5547_1	k141_112104	1	987	+	987	52	0.040997
5547_2	k141_112104	990	1202	+	213	2	0.00730662
5547_3	k141_112104	1216	1824	+	609	25	0.031944
5548_1	k141_96903	2	385	+	384	3	0.00607934
5548_2	k141_96903	838	1542	+	705	16	0.0176603
5548_3	k141_96903	1539	2375	+	837	10	0.00929696
5548_4	k141_96903	2344	2544	-	201	1	0.00387142
5549_1	k141_40984	122	832	-	711	104	0.113823
5549_2	k141_40984	1067	1189	-	123	47	0.297344
5549_3	k141_40984	1400	1903	-	504	146	0.225418
5550_1	k141_152160	1	966	+	966	25	0.0201386
5550_2	k141_152160	963	1691	+	729	16	0.0170789
5550_3	k141_152160	1711	2568	+	858	27	0.0244874
5551_1	k141_135853	246	1811	-	1566	136	0.0675793
5552_1	k141_104141	1	96	+	96	0	0
5552_2	k141_104141	101	997	+	897	18	0.0156152
5552_3	k141_104141	1003	1392	+	390	10	0.0199527
5553_1	k141_17362	2	136	-	135	2	0.0115282
5553_2	k141_17362	172	633	-	462	7	0.0117902
5553_3	k141_17362	640	1476	-	837	16	0.0148751
5553_4	k141_17362	1496	2317	-	822	22	0.0208265
5553_5	k141_17362	2314	2589	-	276	0	0
5554_1	k141_112110	77	1189	+	1113	7	0.00489406
5555_1	k141_9535	1	732	+	732	6	0.00637832
5555_2	k141_9535	772	1599	+	828	3	0.0028194
5556_1	k141_1244	1	117	+	117	8	0.0532072
5556_2	k141_1244	722	1387	+	666	16	0.0186944
5557_1	k141_127975	1	435	-	435	2	0.00357773
5557_2	k141_127975	469	1797	-	1329	18	0.0105394
5557_3	k141_127975	1790	3058	-	1269	19	0.0116509
5557_4	k141_127975	3060	4337	-	1278	20	0.0121777
5557_5	k141_127975	4394	5020	-	627	18	0.0223394
5557_6	k141_127975	5088	5753	-	666	7	0.00817881
5557_7	k141_127975	5771	6211	-	441	5	0.00882262
5557_8	k141_127975	6241	7005	-	765	7	0.00712038
5557_9	k141_127975	7187	8563	-	1377	18	0.010172
5557_10	k141_127975	8645	9550	-	906	14	0.0120245
5557_11	k141_127975	9661	10143	+	483	13	0.0209441
5557_12	k141_127975	10146	10985	+	840	10	0.00926376
5557_13	k141_127975	11074	11655	+	582	8	0.0106963
5557_14	k141_127975	11755	13128	+	1374	29	0.016424
5557_15	k141_127975	13315	13407	-	93	0	0
5557_16	k141_127975	13505	15139	+	1635	47	0.022369
5558_1	k141_24956	33	1622	+	1590	86	0.0420889
5558_2	k141_24956	1801	3132	+	1332	103	0.0601727
5558_3	k141_24956	3161	4045	+	885	65	0.0571527
5558_4	k141_24956	4042	4884	+	843	65	0.0600001
5558_5	k141_24956	4919	6334	+	1416	183	0.100567
5558_6	k141_24956	6429	6596	-	168	4	0.0185275
5559_1	k141_96909	1	768	+	768	1	0.00101322
5559_2	k141_96909	783	1415	+	633	1	0.00122931
5559_3	k141_96909	1412	1777	+	366	0	0
5560_1	k141_65102	2	130	+	129	0	0
5560_2	k141_65102	214	1560	+	1347	39	0.0225301
5561_1	k141_17363	2	748	-	747	14	0.0145839
5561_2	k141_17363	983	1993	-	1011	66	0.0507995
5561_3	k141_17363	2012	2716	-	705	33	0.0364243
5561_4	k141_17363	2941	3231	-	291	6	0.0160444
5562_1	k141_127976	2	844	+	843	2	0.00184616
5562_2	k141_127976	819	1703	-	885	4	0.00351709
5563_1	k141_33099	2	2332	+	2331	86	0.0287093
5563_2	k141_33099	2566	2709	+	144	0	0
5564_1	k141_17364	3	707	-	705	10	0.0110377
5564_2	k141_17364	967	1479	-	513	2	0.00303374
5565_1	k141_104144	88	762	+	675	14	0.0161395
5565_2	k141_104144	764	4321	+	3558	57	0.0124662
5566_1	k141_40994	3	530	-	528	14	0.0206329
5566_2	k141_40994	751	2007	-	1257	27	0.0167146
5566_3	k141_40994	2200	2640	+	441	11	0.0194098
5567_1	k141_65104	2	61	-	60	0	0
5567_2	k141_65104	277	1209	-	933	11	0.00917439
5567_3	k141_65104	1378	1644	+	267	13	0.0378877
5567_4	k141_65104	1644	1907	+	264	5	0.0147378
5567_5	k141_65104	1968	2492	-	525	5	0.007411
5568_1	k141_33101	658	1092	+	435	8	0.0143109
5569_1	k141_9544	3	521	+	519	24	0.0359841
5569_2	k141_9544	636	1268	+	633	19	0.023357
5569_3	k141_9544	1271	2062	+	792	34	0.0334057
5570_1	k141_17366	2	475	+	474	2	0.00328336
5570_2	k141_17366	506	1234	-	729	34	0.0362926
5571_1	k141_152176	2	232	+	231	1	0.00336864
5571_2	k141_152176	348	1325	+	978	18	0.0143219
5572_1	k141_88504	295	519	-	225	3	0.0103754
5572_2	k141_88504	509	1633	-	1125	28	0.0193674
5572_3	k141_88504	1702	2604	-	903	14	0.0120644
5572_4	k141_88504	2626	3783	-	1158	30	0.0201595
5572_5	k141_88504	3949	4080	-	132	0	0
5573_1	k141_112123	2	214	-	213	401	1.46498
5573_2	k141_112123	546	1184	+	639	1180	1.43697
5573_3	k141_112123	1312	1464	+	153	175	0.890047
5573_4	k141_112123	1423	1599	-	177	122	0.536356
5574_1	k141_40997	65	904	-	840	39	0.0361286
5574_2	k141_40997	1013	1255	-	243	7	0.022416
5575_1	k141_96919	2	1318	+	1317	17	0.0100445
5575_2	k141_96919	1290	1568	+	279	5	0.0139454
5576_1	k141_33105	2	445	-	444	9	0.0157734
5576_2	k141_33105	475	1686	-	1212	35	0.0224715
5577_1	k141_17369	2	190	+	189	21	0.0864617
5577_2	k141_17369	249	680	+	432	131	0.235968
