coassembly	sample	geneID	contig	start	stop	strand	length	mapped	RPKG	geneLoc	geneNum	Score
Capsule_1	O5_2	35391_6	k141_35391	6632	7948	+	1317	198	0.0875182	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	O5_2	35391_7	k141_35391	7967	9418	+	1452	180	0.0721647	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	O5_2	35391_7	k141_35391	7967	9418	+	1452	180	0.0721647	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	O5_2	35391_6	k141_35391	6632	7948	+	1317	198	0.0875182	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_2	E11_1	128307_21	k141_128307	18060	19511	-	1452	4	0.0024903	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	E11_1	130014_5	k141_130014	3859	5001	+	1143	1	0.000790881	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	E11_1	128307_22	k141_128307	19530	20846	-	1317	2	0.00137278	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	E11_1	130014_4	k141_130014	2527	3840	+	1314	8	0.00550367	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	E11_1	67721_1	k141_67721	3	572	+	570	2	0.00317185	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	E11_1	130014_4	k141_130014	2527	3840	+	1314	8	0.00550367	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	E11_1	128307_22	k141_128307	19530	20846	-	1317	2	0.00137278	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	E11_1	128307_21	k141_128307	18060	19511	-	1452	4	0.0024903	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	E11_1	130014_5	k141_130014	3859	5001	+	1143	1	0.000790881	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	E11_1	124364_2	k141_124364	2407	2982	+	576	1	0.00156941	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	E11_1	67721_1	k141_67721	3	572	+	570	2	0.00317185	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	E1_1	128307_21	k141_128307	18060	19511	-	1452	15	0.00955404	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	E1_1	130014_5	k141_130014	3859	5001	+	1143	8	0.00647301	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	E1_1	128307_22	k141_128307	19530	20846	-	1317	7	0.00491558	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	E1_1	130014_4	k141_130014	2527	3840	+	1314	29	0.020411	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	E1_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	E1_1	130014_4	k141_130014	2527	3840	+	1314	29	0.020411	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	E1_1	128307_22	k141_128307	19530	20846	-	1317	7	0.00491558	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	E1_1	128307_21	k141_128307	18060	19511	-	1452	15	0.00955404	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	E1_1	130014_5	k141_130014	3859	5001	+	1143	8	0.00647301	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	E1_1	124364_2	k141_124364	2407	2982	+	576	3	0.00481683	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	E1_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	E5_1	128307_21	k141_128307	18060	19511	-	1452	0	0	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	E5_1	130014_5	k141_130014	3859	5001	+	1143	0	0	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	E5_1	128307_22	k141_128307	19530	20846	-	1317	0	0	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	E5_1	130014_4	k141_130014	2527	3840	+	1314	0	0	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	E5_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	E5_1	130014_4	k141_130014	2527	3840	+	1314	0	0	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	E5_1	128307_22	k141_128307	19530	20846	-	1317	0	0	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	E5_1	128307_21	k141_128307	18060	19511	-	1452	0	0	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	E5_1	130014_5	k141_130014	3859	5001	+	1143	0	0	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	E5_1	124364_2	k141_124364	2407	2982	+	576	0	0	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	E5_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	G11_1	128307_21	k141_128307	18060	19511	-	1452	412	0.316657	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	G11_1	130014_5	k141_130014	3859	5001	+	1143	0	0	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	G11_1	128307_22	k141_128307	19530	20846	-	1317	346	0.293189	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	G11_1	130014_4	k141_130014	2527	3840	+	1314	0	0	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	G11_1	67721_1	k141_67721	3	572	+	570	4	0.00783147	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	G11_1	130014_4	k141_130014	2527	3840	+	1314	0	0	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	G11_1	128307_22	k141_128307	19530	20846	-	1317	346	0.293189	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	G11_1	128307_21	k141_128307	18060	19511	-	1452	412	0.316657	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	G11_1	130014_5	k141_130014	3859	5001	+	1143	0	0	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	G11_1	124364_2	k141_124364	2407	2982	+	576	1	0.00193747	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	G11_1	67721_1	k141_67721	3	572	+	570	4	0.00783147	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	G3_1	128307_21	k141_128307	18060	19511	-	1452	0	0	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	G3_1	130014_5	k141_130014	3859	5001	+	1143	0	0	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	G3_1	128307_22	k141_128307	19530	20846	-	1317	0	0	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	G3_1	130014_4	k141_130014	2527	3840	+	1314	0	0	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	G3_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	G3_1	130014_4	k141_130014	2527	3840	+	1314	0	0	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	G3_1	128307_22	k141_128307	19530	20846	-	1317	0	0	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	G3_1	128307_21	k141_128307	18060	19511	-	1452	0	0	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	G3_1	130014_5	k141_130014	3859	5001	+	1143	0	0	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	G3_1	124364_2	k141_124364	2407	2982	+	576	0	0	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	G3_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	G5_1	128307_21	k141_128307	18060	19511	-	1452	5	0.00914491	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	G5_1	130014_5	k141_130014	3859	5001	+	1143	3	0.00697029	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	G5_1	128307_22	k141_128307	19530	20846	-	1317	1	0.00201646	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	G5_1	130014_4	k141_130014	2527	3840	+	1314	3	0.0060632	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	G5_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	G5_1	130014_4	k141_130014	2527	3840	+	1314	3	0.0060632	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	G5_1	128307_22	k141_128307	19530	20846	-	1317	1	0.00201646	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	G5_1	128307_21	k141_128307	18060	19511	-	1452	5	0.00914491	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	G5_1	130014_5	k141_130014	3859	5001	+	1143	3	0.00697029	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	G5_1	124364_2	k141_124364	2407	2982	+	576	1	0.00461056	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	G5_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	G7_1	130014_4	k141_130014	2527	3840	+	1314	6	0.0160755	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	G7_1	128307_22	k141_128307	19530	20846	-	1317	235	0.628189	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	G7_1	128307_21	k141_128307	18060	19511	-	1452	271	0.657069	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	G7_1	130014_5	k141_130014	3859	5001	+	1143	2	0.00616016	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	G7_1	124364_2	k141_124364	2407	2982	+	576	0	0	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	G7_1	67721_1	k141_67721	3	572	+	570	4	0.0247055	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	G7_1	128307_21	k141_128307	18060	19511	-	1452	271	0.657069	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	G7_1	130014_5	k141_130014	3859	5001	+	1143	2	0.00616016	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	G7_1	128307_22	k141_128307	19530	20846	-	1317	235	0.628189	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	G7_1	130014_4	k141_130014	2527	3840	+	1314	6	0.0160755	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	G7_1	67721_1	k141_67721	3	572	+	570	4	0.0247055	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	G9_1	130014_4	k141_130014	2527	3840	+	1314	44	0.0276277	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	G9_1	128307_22	k141_128307	19530	20846	-	1317	779	0.488021	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	G9_1	128307_21	k141_128307	18060	19511	-	1452	806	0.45799	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	G9_1	130014_5	k141_130014	3859	5001	+	1143	52	0.0375357	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	G9_1	124364_2	k141_124364	2407	2982	+	576	17	0.0243508	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	G9_1	67721_1	k141_67721	3	572	+	570	19	0.0275021	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	G9_1	128307_21	k141_128307	18060	19511	-	1452	806	0.45799	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	G9_1	130014_5	k141_130014	3859	5001	+	1143	52	0.0375357	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	G9_1	128307_22	k141_128307	19530	20846	-	1317	779	0.488021	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	G9_1	130014_4	k141_130014	2527	3840	+	1314	44	0.0276277	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	G9_1	67721_1	k141_67721	3	572	+	570	19	0.0275021	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	I23_1	128307_21	k141_128307	18060	19511	-	1452	0	0	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	I23_1	130014_5	k141_130014	3859	5001	+	1143	4	0.00422277	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	I23_1	128307_22	k141_128307	19530	20846	-	1317	1	0.000916216	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	I23_1	130014_4	k141_130014	2527	3840	+	1314	10	0.00918307	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	I23_1	67721_1	k141_67721	3	572	+	570	4	0.00846776	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	I23_1	130014_4	k141_130014	2527	3840	+	1314	10	0.00918307	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	I23_1	128307_22	k141_128307	19530	20846	-	1317	1	0.000916216	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	I23_1	128307_21	k141_128307	18060	19511	-	1452	0	0	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	I23_1	130014_5	k141_130014	3859	5001	+	1143	4	0.00422277	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	I23_1	124364_2	k141_124364	2407	2982	+	576	5	0.0104744	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	I23_1	67721_1	k141_67721	3	572	+	570	4	0.00846776	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	K3_1	128307_21	k141_128307	18060	19511	-	1452	2	0.000817681	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	K3_1	130014_5	k141_130014	3859	5001	+	1143	7	0.00363557	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	K3_1	128307_22	k141_128307	19530	20846	-	1317	0	0	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	K3_1	130014_4	k141_130014	2527	3840	+	1314	17	0.00768022	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	K3_1	67721_1	k141_67721	3	572	+	570	4	0.00416587	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	K3_1	130014_4	k141_130014	2527	3840	+	1314	17	0.00768022	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	K3_1	128307_22	k141_128307	19530	20846	-	1317	0	0	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	K3_1	128307_21	k141_128307	18060	19511	-	1452	2	0.000817681	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	K3_1	130014_5	k141_130014	3859	5001	+	1143	7	0.00363557	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	K3_1	124364_2	k141_124364	2407	2982	+	576	0	0	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	K3_1	67721_1	k141_67721	3	572	+	570	4	0.00416587	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	K5_1	128307_21	k141_128307	18060	19511	-	1452	0	0	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	K5_1	130014_5	k141_130014	3859	5001	+	1143	0	0	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	K5_1	128307_22	k141_128307	19530	20846	-	1317	0	0	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	K5_1	130014_4	k141_130014	2527	3840	+	1314	0	0	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	K5_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	K5_1	130014_4	k141_130014	2527	3840	+	1314	0	0	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	K5_1	128307_22	k141_128307	19530	20846	-	1317	0	0	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	K5_1	128307_21	k141_128307	18060	19511	-	1452	0	0	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	K5_1	130014_5	k141_130014	3859	5001	+	1143	0	0	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	K5_1	124364_2	k141_124364	2407	2982	+	576	0	0	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	K5_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	K7_1	128307_21	k141_128307	18060	19511	-	1452	6	0.0317373	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	K7_1	130014_5	k141_130014	3859	5001	+	1143	4	0.0268782	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	K7_1	128307_22	k141_128307	19530	20846	-	1317	0	0	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	K7_1	130014_4	k141_130014	2527	3840	+	1314	7	0.0409156	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	K7_1	67721_1	k141_67721	3	572	+	570	1	0.0134745	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_2	K7_1	130014_4	k141_130014	2527	3840	+	1314	7	0.0409156	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	K7_1	128307_22	k141_128307	19530	20846	-	1317	0	0	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	K7_1	128307_21	k141_128307	18060	19511	-	1452	6	0.0317373	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	K7_1	130014_5	k141_130014	3859	5001	+	1143	4	0.0268782	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	K7_1	124364_2	k141_124364	2407	2982	+	576	0	0	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	K7_1	67721_1	k141_67721	3	572	+	570	1	0.0134745	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	K9_1	130014_4	k141_130014	2527	3840	+	1314	0	0	Capsule_2.k141_130014_4/63-436	Capsule_2.k141_130014_4	645.5
Capsule_2	K9_1	128307_22	k141_128307	19530	20846	-	1317	37	0.154724	Capsule_2.k141_128307_22/64-437	Capsule_2.k141_128307_22	641.1
Capsule_2	K9_1	128307_21	k141_128307	18060	19511	-	1452	72	0.273091	Capsule_2.k141_128307_21/11-266	Capsule_2.k141_128307_21	444.4
Capsule_2	K9_1	130014_5	k141_130014	3859	5001	+	1143	0	0	Capsule_2.k141_130014_5/11-266	Capsule_2.k141_130014_5	446.5
Capsule_2	K9_1	124364_2	k141_124364	2407	2982	+	576	2	0.0191227	Capsule_2.k141_124364_2/63-191	Capsule_2.k141_124364_2	236.5
Capsule_2	K9_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/1-74	Capsule_2.k141_67721_1	104.8
Capsule_2	K9_1	128307_21	k141_128307	18060	19511	-	1452	72	0.273091	Capsule_2.k141_128307_21/21-362	Capsule_2.k141_128307_21	239.9
Capsule_2	K9_1	130014_5	k141_130014	3859	5001	+	1143	0	0	Capsule_2.k141_130014_5/20-360	Capsule_2.k141_130014_5	237.5
Capsule_2	K9_1	128307_22	k141_128307	19530	20846	-	1317	37	0.154724	Capsule_2.k141_128307_22/62-342	Capsule_2.k141_128307_22	168.1
Capsule_2	K9_1	130014_4	k141_130014	2527	3840	+	1314	0	0	Capsule_2.k141_130014_4/4-418	Capsule_2.k141_130014_4	205.1
Capsule_2	K9_1	67721_1	k141_67721	3	572	+	570	0	0	Capsule_2.k141_67721_1/31-169	Capsule_2.k141_67721_1	117.7
Capsule_11	B1_2	302606_35	k141_302606	38121	39437	-	1317	270	0.155157	Capsule_11.k141_302606_35/64-437	Capsule_11.k141_302606_35	641.7
Capsule_11	B1_2	302606_34	k141_302606	36651	38102	-	1452	368	0.191812	Capsule_11.k141_302606_34/11-266	Capsule_11.k141_302606_34	446.9
Capsule_11	B1_2	302606_34	k141_302606	36651	38102	-	1452	368	0.191812	Capsule_11.k141_302606_34/21-362	Capsule_11.k141_302606_34	238.8
Capsule_11	B1_2	302606_35	k141_302606	38121	39437	-	1317	270	0.155157	Capsule_11.k141_302606_35/63-344	Capsule_11.k141_302606_35	169.0
Capsule_11	B3_2	302606_34	k141_302606	36651	38102	-	1452	649	0.264342	Capsule_11.k141_302606_34/21-362	Capsule_11.k141_302606_34	238.8
Capsule_11	B3_2	302606_35	k141_302606	38121	39437	-	1317	503	0.225876	Capsule_11.k141_302606_35/63-344	Capsule_11.k141_302606_35	169.0
Capsule_11	B3_2	302606_35	k141_302606	38121	39437	-	1317	503	0.225876	Capsule_11.k141_302606_35/64-437	Capsule_11.k141_302606_35	641.7
Capsule_11	B3_2	302606_34	k141_302606	36651	38102	-	1452	649	0.264342	Capsule_11.k141_302606_34/11-266	Capsule_11.k141_302606_34	446.9
Capsule_11	J19_2	302606_35	k141_302606	38121	39437	-	1317	1	0.000362013	Capsule_11.k141_302606_35/64-437	Capsule_11.k141_302606_35	641.7
Capsule_11	J19_2	302606_34	k141_302606	36651	38102	-	1452	1	0.000328354	Capsule_11.k141_302606_34/11-266	Capsule_11.k141_302606_34	446.9
Capsule_11	J19_2	302606_34	k141_302606	36651	38102	-	1452	1	0.000328354	Capsule_11.k141_302606_34/21-362	Capsule_11.k141_302606_34	238.8
Capsule_11	J19_2	302606_35	k141_302606	38121	39437	-	1317	1	0.000362013	Capsule_11.k141_302606_35/63-344	Capsule_11.k141_302606_35	169.0
Capsule_11	J21_2	302606_34	k141_302606	36651	38102	-	1452	2145	1.49376	Capsule_11.k141_302606_34/21-362	Capsule_11.k141_302606_34	238.8
Capsule_11	J21_2	302606_35	k141_302606	38121	39437	-	1317	2077	1.59467	Capsule_11.k141_302606_35/63-344	Capsule_11.k141_302606_35	169.0
Capsule_11	J21_2	302606_35	k141_302606	38121	39437	-	1317	2077	1.59467	Capsule_11.k141_302606_35/64-437	Capsule_11.k141_302606_35	641.7
Capsule_11	J21_2	302606_34	k141_302606	36651	38102	-	1452	2145	1.49376	Capsule_11.k141_302606_34/11-266	Capsule_11.k141_302606_34	446.9
Capsule_11	M22_2	302606_34	k141_302606	36651	38102	-	1452	0	0	Capsule_11.k141_302606_34/21-362	Capsule_11.k141_302606_34	238.8
Capsule_11	M22_2	302606_35	k141_302606	38121	39437	-	1317	4	0.0022768	Capsule_11.k141_302606_35/63-344	Capsule_11.k141_302606_35	169.0
Capsule_11	M22_2	302606_35	k141_302606	38121	39437	-	1317	4	0.0022768	Capsule_11.k141_302606_35/64-437	Capsule_11.k141_302606_35	641.7
Capsule_11	M22_2	302606_34	k141_302606	36651	38102	-	1452	0	0	Capsule_11.k141_302606_34/11-266	Capsule_11.k141_302606_34	446.9
Capsule_11	O10_2	302606_35	k141_302606	38121	39437	-	1317	15	0.0159799	Capsule_11.k141_302606_35/64-437	Capsule_11.k141_302606_35	641.7
Capsule_11	O10_2	302606_34	k141_302606	36651	38102	-	1452	11	0.0106291	Capsule_11.k141_302606_34/11-266	Capsule_11.k141_302606_34	446.9
Capsule_11	O10_2	302606_34	k141_302606	36651	38102	-	1452	11	0.0106291	Capsule_11.k141_302606_34/21-362	Capsule_11.k141_302606_34	238.8
Capsule_11	O10_2	302606_35	k141_302606	38121	39437	-	1317	15	0.0159799	Capsule_11.k141_302606_35/63-344	Capsule_11.k141_302606_35	169.0
Capsule_11	O12_2	302606_34	k141_302606	36651	38102	-	1452	2	0.00113248	Capsule_11.k141_302606_34/21-362	Capsule_11.k141_302606_34	238.8
Capsule_11	O12_2	302606_35	k141_302606	38121	39437	-	1317	1	0.000624285	Capsule_11.k141_302606_35/63-344	Capsule_11.k141_302606_35	169.0
Capsule_11	O12_2	302606_35	k141_302606	38121	39437	-	1317	1	0.000624285	Capsule_11.k141_302606_35/64-437	Capsule_11.k141_302606_35	641.7
Capsule_11	O12_2	302606_34	k141_302606	36651	38102	-	1452	2	0.00113248	Capsule_11.k141_302606_34/11-266	Capsule_11.k141_302606_34	446.9
Capsule_11	O14_2	302606_34	k141_302606	36651	38102	-	1452	381	0.19855	Capsule_11.k141_302606_34/21-362	Capsule_11.k141_302606_34	238.8
Capsule_11	O14_2	302606_35	k141_302606	38121	39437	-	1317	373	0.214306	Capsule_11.k141_302606_35/63-344	Capsule_11.k141_302606_35	169.0
Capsule_11	O14_2	302606_35	k141_302606	38121	39437	-	1317	373	0.214306	Capsule_11.k141_302606_35/64-437	Capsule_11.k141_302606_35	641.7
