# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_5_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_5/C21_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam	RPKG
2988_2	k141_29130	881	2572	+	1692	56	0.114226
2988_3	k141_29130	2637	3869	-	1233	46	0.128757
2988_4	k141_29130	3878	4852	-	975	41	0.145129
2988_5	k141_29130	4794	5024	-	231	15	0.224107
2989_1	k141_53789	1	246	-	246	1	0.0140295
2989_2	k141_53789	324	1124	-	801	16	0.0689388
2989_3	k141_53789	1221	1466	-	246	0	0
2989_4	k141_53789	1463	1963	-	501	8	0.0551098
2990_1	k141_11594	1	618	-	618	22	0.12286
2990_2	k141_11594	611	1081	-	471	3	0.0219825
2991_1	k141_46501	2	850	+	849	9	0.0365857
2991_2	k141_46501	932	1312	-	381	5	0.045292
2992_1	k141_64592	312	2198	+	1887	25	0.045724
2992_2	k141_64592	2403	2744	+	342	6	0.0605482
2993_1	k141_57229	3	392	-	390	5	0.0442468
2993_2	k141_57229	459	1130	-	672	13	0.0667653
2993_3	k141_57229	1135	1737	-	603	3	0.0171704
2994_1	k141_11596	2	280	+	279	1	0.0123701
2994_2	k141_11596	410	1120	+	711	10	0.0485408
2995_1	k141_29135	130	372	+	243	6	0.0852161
2995_2	k141_29135	1063	1287	-	225	7	0.107372
2996_1	k141_25424	2	373	+	372	55	0.510265
2996_2	k141_25424	882	3620	+	2739	99	0.124744
2996_3	k141_25424	3621	4733	+	1113	38	0.117832
2996_4	k141_25424	4730	6217	+	1488	59	0.136844
2996_5	k141_25424	6244	7044	+	801	17	0.0732475
2996_6	k141_25424	7057	7668	+	612	24	0.135343
2997_1	k141_36161	3	476	+	474	9	0.0655301
2997_2	k141_36161	710	1636	+	927	15	0.0558455
2998_1	k141_18469	3	257	+	255	0	0
2998_2	k141_18469	220	867	+	648	12	0.063912
2998_3	k141_18469	860	1210	+	351	16	0.157322
2998_4	k141_18469	1432	2562	+	1131	18	0.0549271
2999_1	k141_11598	3	935	-	933	5	0.0184954
3000_1	k141_946	3	455	-	453	16	0.121898
3000_2	k141_946	665	2272	+	1608	72	0.154534
3000_3	k141_946	2469	3590	+	1122	17	0.0522917
3000_4	k141_946	3590	3892	+	303	3	0.0341708
3000_5	k141_946	3910	5283	+	1374	43	0.108009
3001_1	k141_32695	3	1238	-	1236	144	0.402087
3001_2	k141_32695	1257	1649	-	393	19	0.166854
3001_3	k141_32695	1659	1763	-	105	0	0
3002_1	k141_57232	33	371	-	339	50	0.509034
3002_2	k141_57232	398	796	-	399	68	0.588183
3002_3	k141_57232	872	1867	-	996	8	0.0277209
3003_1	k141_29136	1	1074	-	1074	32	0.102831
3003_2	k141_29136	1101	2255	-	1155	72	0.215143
3003_3	k141_29136	2300	2425	-	126	0	0
3004_1	k141_32696	3	224	-	222	0	0
3004_2	k141_32696	302	682	-	381	7	0.0634088
3004_3	k141_32696	679	1212	-	534	4	0.0258521
3005_1	k141_43349	805	2724	+	1920	48	0.0862813
3005_2	k141_43349	2740	3186	+	447	2	0.0154418
3005_3	k141_43349	3196	3618	+	423	13	0.106067
3005_4	k141_43349	3654	3791	+	138	3	0.0750272
3005_5	k141_43349	3866	4243	+	378	11	0.100433
3005_6	k141_43349	4254	5783	+	1530	52	0.117297
3005_7	k141_43349	5780	6601	+	822	12	0.0503832
3005_8	k141_43349	6616	8205	+	1590	38	0.0824827
3005_9	k141_43349	8298	8756	+	459	13	0.0977478
3005_10	k141_43349	8998	10506	+	1509	41	0.0937715
3006_1	k141_57233	1	519	+	519	16	0.106397
3006_2	k141_57233	540	1982	+	1443	54	0.129153
3006_3	k141_57233	2084	2161	-	78	0	0
3007_1	k141_64601	282	1607	+	1326	45	0.117124
3007_2	k141_64601	1607	2329	+	723	13	0.0620557
3008_1	k141_50269	2	241	+	240	1	0.0143802
3008_2	k141_50269	328	471	+	144	3	0.071901
3008_3	k141_50269	561	1256	+	696	15	0.0743804
3008_4	k141_50269	1373	4018	+	2646	157	0.204779
3008_5	k141_50269	4320	5924	+	1605	61	0.131169
3008_6	k141_50269	5993	7726	-	1734	65	0.129372
3008_7	k141_50269	7761	8264	+	504	6	0.0410863
3008_8	k141_50269	8267	9691	+	1425	51	0.123518
3008_9	k141_50269	9849	10652	+	804	29	0.124485
3008_10	k141_50269	10649	11233	+	585	22	0.129791
3008_11	k141_50269	11221	11685	+	465	13	0.0964866
3008_12	k141_50269	11707	13350	-	1644	59	0.123859
3008_13	k141_50269	13750	13926	+	177	5	0.0974929
3009_1	k141_25425	1	120	-	120	0	0
3009_2	k141_25425	301	969	+	669	6	0.0309529
3009_3	k141_25425	929	3250	+	2322	27	0.0401308
3009_4	k141_25425	3237	4157	-	921	9	0.0337256
3009_5	k141_25425	4373	4465	+	93	0	0
3010_1	k141_29144	1	216	+	216	2	0.031956
3010_2	k141_29144	256	1044	+	789	16	0.0699873
3011_1	k141_7715	141	440	+	300	26	0.299108
3011_2	k141_7715	786	2561	-	1776	140	0.272058
3011_3	k141_7715	2944	3342	-	399	58	0.501685
3011_4	k141_7715	4371	5324	+	954	69	0.249619
3011_5	k141_7715	6000	6527	-	528	19	0.124193
3012_1	k141_46506	1	333	+	333	61	0.632211
3012_2	k141_46506	437	1300	-	864	136	0.543252
3012_3	k141_46506	1373	2341	-	969	160	0.569866
3012_4	k141_46506	2504	6592	-	4089	591	0.498823
3013_1	k141_18479	68	1057	-	990	7	0.0244028
3014_1	k141_50272	3	644	+	642	18	0.096764
3015_1	k141_36165	2	610	+	609	7	0.0396695
3015_2	k141_36165	626	1798	+	1173	13	0.0382491
3015_3	k141_36165	1814	2605	+	792	19	0.0827951
3015_4	k141_36165	2731	2979	+	249	6	0.0831627
3015_5	k141_36165	2981	3280	+	300	3	0.0345125
3015_6	k141_36165	3484	3966	+	483	16	0.114327
3015_7	k141_36165	4238	5098	-	861	13	0.0521095
3016_1	k141_46507	1	492	-	492	1	0.00701474
3017_1	k141_43353	3	515	-	513	5	0.0336379
3017_2	k141_43353	533	1426	-	894	15	0.0579069
3018_1	k141_29146	3	194	-	192	3	0.0539258
3018_2	k141_29146	311	1186	+	876	29	0.114254
3019_1	k141_11608	3	269	+	267	2	0.0258521
3019_2	k141_11608	306	1247	+	942	10	0.0366375
3019_3	k141_11608	1339	2013	+	675	11	0.0562426
3019_4	k141_11608	2018	3502	+	1485	33	0.0766944
3020_1	k141_57240	2	400	-	399	0	0
3020_2	k141_57240	419	778	-	360	6	0.0575208
3020_3	k141_57240	942	1130	-	189	1	0.0182606
3021_1	k141_18482	2	973	-	972	11	0.0390574
3021_2	k141_18482	986	1663	-	678	12	0.0610841
3022_1	k141_32697	2	805	-	804	4	0.0171704
3022_2	k141_32697	812	1333	-	522	5	0.033058
3022_3	k141_32697	1356	2024	-	669	11	0.056747
3022_4	k141_32697	2081	2842	-	762	14	0.0634088
3022_5	k141_32697	2855	3505	-	651	10	0.0530146
3022_6	k141_32697	3527	5032	-	1506	41	0.0939583
3022_7	k141_32697	5029	5397	-	369	5	0.0467649
3023_1	k141_57241	1	252	+	252	2	0.0273909
3023_2	k141_57241	252	1091	+	840	14	0.0575208
3023_3	k141_57241	1118	1237	+	120	0	0
3024_1	k141_36172	2	166	-	165	0	0
3024_2	k141_36172	344	619	-	276	3	0.0375136
3024_3	k141_36172	688	1158	-	471	10	0.073275
3025_1	k141_57245	3	1013	-	1011	10	0.034137
3026_1	k141_11615	151	1176	-	1026	27	0.0908224
3027_1	k141_25436	2	79	-	78	1	0.0442468
3027_2	k141_25436	175	1113	-	939	31	0.113939
3027_3	k141_25436	1117	1914	-	798	31	0.134071
3027_4	k141_25436	1920	2945	-	1026	30	0.100914
3028_1	k141_43365	2	196	-	195	0	0
3028_2	k141_43365	193	1014	-	822	14	0.0587804
3028_3	k141_43365	1168	1296	-	129	4	0.107016
3029_1	k141_36176	1	822	+	822	11	0.0461846
3029_2	k141_36176	809	1192	+	384	3	0.0269629
3030_1	k141_25438	219	1004	+	786	64	0.281018
3031_1	k141_57251	2	403	+	402	1	0.0085852
3031_2	k141_57251	437	892	-	456	3	0.0227056
3031_3	k141_57251	889	1107	-	219	4	0.0630365
3032_1	k141_46517	3	323	-	321	1	0.0107516
3032_2	k141_46517	491	2680	-	2190	78	0.122921
3033_1	k141_32708	3	98	+	96	0	0
3033_2	k141_32708	142	939	+	798	9	0.0389239
3033_3	k141_32708	1048	1320	+	273	7	0.0884936
3033_4	k141_32708	1346	1474	+	129	0	0
3034_1	k141_36177	2	340	-	339	2	0.0203614
3034_2	k141_36177	355	558	-	204	5	0.0845895
3034_3	k141_36177	551	724	-	174	2	0.0396695
3034_4	k141_36177	849	1235	+	387	5	0.0445898
3035_1	k141_46518	2	574	-	573	6	0.0361387
3035_2	k141_46518	695	973	-	279	6	0.0742204
3036_1	k141_14912	3	698	+	696	22	0.109091
3036_2	k141_14912	722	1630	+	909	7	0.0265773
3036_3	k141_14912	1627	2445	+	819	28	0.117991
3036_4	k141_14912	2994	3839	+	846	27	0.110146
3036_5	k141_14912	4017	5324	-	1308	42	0.11082
3036_6	k141_14912	5586	6653	-	1068	70	0.226206
3036_7	k141_14912	6880	9039	+	2160	65	0.103857
3036_8	k141_14912	9072	9947	-	876	32	0.126073
3036_9	k141_14912	10267	12033	+	1767	68	0.132816
3036_10	k141_14912	12030	13787	+	1758	58	0.113864
3036_11	k141_14912	13990	14682	-	693	35	0.174306
3036_12	k141_14912	14781	16082	-	1302	76	0.201455
3036_13	k141_14912	16882	17703	+	822	45	0.188937
3036_14	k141_14912	17796	18356	-	561	5	0.0307598
3036_15	k141_14912	18363	18932	-	570	18	0.108987
3037_1	k141_67954	45	620	-	576	17	0.10186
3037_2	k141_67954	787	1722	-	936	30	0.110617
3037_3	k141_67954	1815	3035	-	1221	48	0.135676
3037_4	k141_67954	3053	3769	-	717	9	0.0433211
3037_5	k141_67954	3771	4493	-	723	16	0.0763762
3037_6	k141_67954	4517	5227	-	711	8	0.0388326
3037_7	k141_67954	5355	6950	-	1596	38	0.0821726
3037_8	k141_67954	7153	8037	+	885	40	0.155989
3037_9	k141_67954	8166	9047	-	882	31	0.121302
3037_10	k141_67954	9067	9999	-	933	42	0.155362
3037_11	k141_67954	10002	11051	-	1050	46	0.151198
3037_12	k141_67954	11074	11928	-	855	26	0.10495
3037_13	k141_67954	12017	13381	-	1365	50	0.126419
3037_14	k141_67954	13532	13810	-	279	15	0.185551
3037_15	k141_67954	13813	14274	-	462	40	0.29881
3037_16	k141_67954	14490	16586	-	2097	84	0.138248
3037_17	k141_67954	16650	17813	-	1164	40	0.1186
3037_18	k141_67954	17791	18495	-	705	35	0.171339
3037_19	k141_67954	18508	19758	-	1251	47	0.129663
3038_1	k141_43367	1	354	-	354	4	0.0389972
3038_2	k141_43367	354	3581	-	3228	58	0.0620113
3039_1	k141_50295	1	345	-	345	46	0.460167
3039_2	k141_50295	536	859	+	324	25	0.2663
3039_3	k141_50295	875	1672	+	798	137	0.592508
3040_1	k141_46522	2	979	+	978	8	0.0282311
3040_2	k141_46522	972	1400	+	429	0	0
3041_1	k141_57261	3	998	+	996	9	0.031186
3042_1	k141_29155	130	606	+	477	7	0.0506473
3042_2	k141_29155	608	1789	+	1182	18	0.0525571
3042_3	k141_29155	1847	2350	+	504	0	0
3042_4	k141_29155	2372	3235	+	864	13	0.0519285
3042_5	k141_29155	3431	4309	+	879	4	0.0157053
3042_6	k141_29155	4327	5139	+	813	9	0.0382057
3042_7	k141_29155	5826	6569	+	744	22	0.102053
3042_8	k141_29155	6632	7066	-	435	7	0.0555374
3042_9	k141_29155	7210	7302	+	93	0	0
3043_1	k141_14915	181	1566	+	1386	37	0.0921329
3043_2	k141_14915	1566	2429	+	864	25	0.0998626
3044_1	k141_67956	2	100	-	99	0	0
3044_2	k141_67956	114	479	-	366	6	0.0565779
3044_3	k141_67956	747	1631	-	885	7	0.027298
3044_4	k141_67956	1661	2326	-	666	5	0.0259103
3045_1	k141_50299	6	947	-	942	12	0.043965
3045_2	k141_50299	1038	1256	-	219	1	0.0157591
3046_1	k141_29156	3	104	-	102	4	0.135343
3046_2	k141_29156	208	624	-	417	21	0.173804
3046_3	k141_29156	627	824	-	198	17	0.296319
3047_1	k141_67957	2	157	-	156	6	0.13274
3047_2	k141_67957	694	1080	-	387	7	0.0624257
3048_1	k141_14916	1	396	+	396	23	0.200451
3048_2	k141_14916	568	1110	+	543	14	0.0889825
3048_3	k141_14916	1271	1366	+	96	0	0
3049_1	k141_46529	2	1129	-	1128	9	0.0275366
3049_2	k141_46529	1092	1646	-	555	8	0.0497478
3050_1	k141_50302	3	1226	+	1224	19	0.0535733
3051_1	k141_43373	2	352	+	351	10	0.0983262
3051_2	k141_43373	603	974	+	372	19	0.176274
3051_3	k141_43373	955	1152	+	198	6	0.104583
3051_4	k141_43373	1208	2491	+	1284	34	0.0913882
3051_5	k141_43373	2583	3476	+	894	31	0.119674
3052_1	k141_36180	83	895	+	813	31	0.131597
3052_2	k141_36180	892	2094	+	1203	73	0.209427
3052_3	k141_36180	2335	3504	-	1170	84	0.247782
3052_4	k141_36180	3858	4094	+	237	7	0.101936
3052_5	k141_36180	4084	4488	+	405	22	0.187475
3052_6	k141_36180	4572	5303	+	732	47	0.221597
3052_7	k141_36180	5346	5609	+	264	9	0.117656
3053_1	k141_29161	63	383	-	321	3	0.0322547
3053_2	k141_29161	526	1032	-	507	4	0.0272288
3054_1	k141_22125	2	346	+	345	15	0.150054
3054_2	k141_22125	684	1316	+	633	20	0.109044
3054_3	k141_22125	1553	1696	+	144	2	0.047934
3054_4	k141_22125	1756	2517	-	762	28	0.126818
3054_5	k141_22125	2800	3717	+	918	23	0.0864692
3054_6	k141_22125	3824	4171	+	348	6	0.0595043
3054_7	k141_22125	4206	5246	+	1041	20	0.0663064
3054_8	k141_22125	5250	6572	+	1323	38	0.0991289
3054_9	k141_22125	6626	7609	+	984	48	0.168354
3054_10	k141_22125	7846	9771	+	1926	48	0.0860125
3054_11	k141_22125	9806	11272	+	1467	43	0.101161
3054_12	k141_22125	11262	12236	+	975	29	0.102653
3054_13	k141_22125	12516	13658	+	1143	33	0.0996424
3054_14	k141_22125	13678	14475	+	798	35	0.151371
3054_15	k141_22125	14495	15490	+	996	19	0.0658371
3054_16	k141_22125	15692	16450	+	759	18	0.0818478
3054_17	k141_22125	16464	17474	+	1011	25	0.0853425
3054_18	k141_22125	17547	18860	-	1314	47	0.123447
3054_19	k141_22125	18892	20439	-	1548	57	0.127081
3054_20	k141_22125	20463	21239	-	777	21	0.093277
3054_21	k141_22125	21565	22707	+	1143	34	0.102662
3054_22	k141_22125	22919	23341	+	423	3	0.024477
3054_23	k141_22125	23375	24406	+	1032	15	0.0501635
3054_24	k141_22125	24513	25631	+	1119	33	0.101779
3054_25	k141_22125	25649	27040	+	1392	34	0.0842978
3054_26	k141_22125	27085	27984	+	900	37	0.141885
3054_27	k141_22125	28006	28605	+	600	24	0.13805
3054_28	k141_22125	28703	29914	+	1212	31	0.0882746
3054_29	k141_22125	29901	30737	+	837	38	0.156688
3054_30	k141_22125	30825	31883	+	1059	51	0.166208
3054_31	k141_22125	32024	33115	+	1092	40	0.126419
3054_32	k141_22125	33142	33972	+	831	22	0.0913688
3054_33	k141_22125	33988	35421	+	1434	45	0.108303
3054_34	k141_22125	35466	36359	+	894	42	0.162139
3054_35	k141_22125	36377	37291	+	915	32	0.120699
3054_36	k141_22125	37307	37669	+	363	7	0.066553
3054_37	k141_22125	37714	38475	-	762	31	0.140405
3054_38	k141_22125	38612	38776	-	165	6	0.1255
3054_39	k141_22125	38947	39972	+	1026	35	0.117733
3054_40	k141_22125	40294	41316	+	1023	38	0.128199
3054_41	k141_22125	41344	43272	+	1929	98	0.175336
3054_42	k141_22125	43292	44077	+	786	39	0.171245
3054_43	k141_22125	44103	45254	+	1152	46	0.13781
3054_44	k141_22125	45464	46342	-	879	34	0.133495
3054_45	k141_22125	46543	47151	+	609	17	0.0963403
3054_46	k141_22125	47483	48178	+	696	16	0.0793391
3054_47	k141_22125	48197	49213	+	1017	20	0.0678712
3054_48	k141_22125	49225	50634	+	1410	38	0.0930124
3054_49	k141_22125	50784	51542	+	759	20	0.090942
3054_50	k141_22125	51572	51820	-	249	4	0.0554418
3054_51	k141_22125	51824	52177	-	354	14	0.13649
3054_52	k141_22125	52388	53677	+	1290	55	0.147146
3054_53	k141_22125	53677	54345	+	669	19	0.0980176
3054_54	k141_22125	54409	54951	-	543	8	0.0508471
3054_55	k141_22125	55186	56292	+	1107	32	0.0997651
3054_56	k141_22125	56297	57571	+	1275	47	0.127223
3054_57	k141_22125	57612	58385	+	774	40	0.178359
3054_58	k141_22125	58336	59778	+	1443	25	0.059793
3054_59	k141_22125	59940	60263	+	324	9	0.0958681
3054_60	k141_22125	60260	60925	+	666	14	0.0725488
3054_61	k141_22125	60946	61656	+	711	30	0.145622
3054_62	k141_22125	61689	61874	+	186	3	0.0556653
3054_63	k141_22125	61993	63513	+	1521	80	0.181525
3054_64	k141_22125	63921	64124	+	204	10	0.169179
3054_65	k141_22125	64124	64387	+	264	10	0.130729
3054_66	k141_22125	64389	65003	+	615	9	0.0505061
3054_67	k141_22125	65157	65591	+	435	18	0.14281
3054_68	k141_22125	65593	66369	+	777	19	0.0843935
3054_69	k141_22125	66398	67180	+	783	24	0.105785
3054_70	k141_22125	67354	69306	+	1953	76	0.134304
3054_71	k141_22125	69325	69780	+	456	10	0.0756853
3054_72	k141_22125	69806	71134	+	1329	40	0.103875
3054_73	k141_22125	71174	71458	+	285	8	0.0968772
3054_74	k141_22125	71468	71983	+	516	3	0.0200654
3054_75	k141_22125	71986	72642	+	657	28	0.147085
3054_76	k141_22125	72639	73193	+	555	25	0.155462
3054_77	k141_22125	73404	74765	+	1362	65	0.164707
3054_78	k141_22125	74781	76265	+	1485	30	0.0697222
3054_79	k141_22125	76262	76531	+	270	4	0.0511296
3054_80	k141_22125	76528	76968	+	441	10	0.0782596
3054_81	k141_22125	77279	77755	+	477	28	0.202589
3054_82	k141_22125	77760	79010	+	1251	51	0.140698
3054_83	k141_22125	79031	79522	+	492	10	0.0701474
3054_84	k141_22125	79539	80768	+	1230	31	0.0869827
3054_85	k141_22125	80705	80827	-	123	0	0
3054_86	k141_22125	80863	82026	+	1164	51	0.151215
3054_87	k141_22125	82354	82959	-	606	30	0.170854
3054_88	k141_22125	83390	84121	-	732	24	0.113156
3054_89	k141_22125	84150	85013	-	864	22	0.0878791
3054_90	k141_22125	85017	85685	-	669	12	0.0619058
3054_91	k141_22125	85853	87103	-	1251	46	0.126904
3054_92	k141_22125	87140	87826	-	687	32	0.160757
3054_93	k141_22125	87924	88649	-	726	49	0.232936
3054_94	k141_22125	88679	89107	-	429	8	0.064359
3054_95	k141_22125	89387	90304	+	918	33	0.124065
3054_96	k141_22125	90378	90752	-	375	8	0.0736267
3055_1	k141_36181	2	1177	+	1176	40	0.117389
3056_1	k141_50309	3	1001	+	999	7	0.0241829
3057_1	k141_25452	143	1000	+	858	19	0.0764263
3057_2	k141_25452	1045	2271	-	1227	40	0.11251
3057_3	k141_25452	2479	3603	+	1125	43	0.131914
3057_4	k141_25452	3687	4151	+	465	20	0.148441
3057_5	k141_25452	4163	4969	+	807	22	0.0940861
3058_1	k141_60991	1	558	-	558	59	0.364917
3058_2	k141_60991	1394	2422	-	1029	24	0.0804956
3058_3	k141_60991	2975	4678	+	1704	60	0.121523
3058_4	k141_60991	4753	5256	+	504	29	0.198584
3058_5	k141_60991	5381	6679	-	1299	69	0.183323
3058_6	k141_60991	6679	7524	-	846	34	0.138703
3058_7	k141_60991	7710	9068	+	1359	39	0.0990425
3058_8	k141_60991	9138	10457	+	1320	46	0.120271
3058_9	k141_60991	10525	11739	-	1215	57	0.161911
3058_10	k141_60991	12008	12232	+	225	31	0.475506
3058_11	k141_60991	12424	14484	+	2061	87	0.145686
3058_12	k141_60991	14754	15545	+	792	42	0.183021
3058_13	k141_60991	15859	17610	+	1752	112	0.220628
3058_14	k141_60991	17726	18682	+	957	63	0.227198
3058_15	k141_60991	18693	19610	+	918	45	0.169179
3058_16	k141_60991	19629	20660	+	1032	44	0.147146
3058_17	k141_60991	20660	21661	+	1002	51	0.175662
3058_18	k141_60991	21665	22018	+	354	10	0.0974929
3058_19	k141_60991	22100	22687	-	588	25	0.146737
3058_20	k141_60991	22855	23910	+	1056	46	0.150339
3058_21	k141_60991	23931	28520	+	4590	166	0.124816
3058_22	k141_60991	28634	28975	+	342	5	0.0504569
3059_1	k141_39582	1	246	-	246	16	0.224472
3059_2	k141_39582	496	4935	-	4440	254	0.197436
3059_3	k141_39582	5334	7469	+	2136	108	0.174501
3059_4	k141_39582	7727	10930	+	3204	161	0.173424
3059_5	k141_39582	10961	12079	+	1119	43	0.132622
3059_6	k141_39582	12231	13298	+	1068	84	0.271447
3059_7	k141_39582	13300	14388	+	1089	81	0.256705
3059_8	k141_39582	14422	15747	+	1326	100	0.260275
3059_9	k141_39582	15858	17105	+	1248	63	0.174222
3059_10	k141_39582	17181	18125	+	945	44	0.160693
3059_11	k141_39582	18273	19004	+	732	44	0.207452
3059_12	k141_39582	19800	21254	-	1455	93	0.220595
3059_13	k141_39582	21673	25326	+	3654	238	0.224794
3059_14	k141_39582	25569	26120	-	552	57	0.356379
3059_15	k141_39582	26125	29649	-	3525	223	0.218334
3059_16	k141_39582	29682	30683	-	1002	62	0.21355
3059_17	k141_39582	30816	31460	+	645	20	0.107016
3059_18	k141_39582	31503	32177	-	675	38	0.194293
3059_19	k141_39582	32207	32947	-	741	65	0.302741
3059_20	k141_39582	32967	35216	-	2250	138	0.211677
3059_21	k141_39582	35342	36667	-	1326	86	0.223837
3059_22	k141_39582	36664	37998	-	1335	103	0.266276
3059_23	k141_39582	38140	39339	+	1200	83	0.238711
3059_24	k141_39582	39658	41802	-	2145	144	0.231692
3059_25	k141_39582	42256	43656	-	1401	107	0.263586
3059_26	k141_39582	43653	45188	-	1536	76	0.170765
3059_27	k141_39582	45222	46250	-	1029	61	0.204593
3059_28	k141_39582	46229	46846	-	618	42	0.234551
3059_29	k141_39582	46995	47249	-	255	29	0.392495
3059_30	k141_39582	47351	47992	-	642	29	0.155898
3059_31	k141_39582	47970	48848	-	879	73	0.286623
3059_32	k141_39582	48950	50581	-	1632	95	0.2009
3059_33	k141_39582	50568	55751	-	5184	254	0.169101
3059_34	k141_39582	55751	57028	-	1278	54	0.145827
3059_35	k141_39582	57171	57962	+	792	43	0.187378
3059_36	k141_39582	57984	58559	-	576	27	0.161777
3059_37	k141_39582	58581	59258	-	678	39	0.198523
3059_38	k141_39582	59449	61527	+	2079	109	0.180946
3059_39	k141_39582	61682	62530	-	849	65	0.26423
3059_40	k141_39582	62880	63638	-	759	72	0.327391
3059_41	k141_39582	63830	64633	-	804	45	0.193167
3059_42	k141_39582	64702	66081	+	1380	72	0.180065
3059_43	k141_39582	66100	68268	-	2169	117	0.186167
3059_44	k141_39582	68461	69102	-	642	24	0.129019
3059_45	k141_39582	69115	69267	-	153	0	0
3059_46	k141_39582	69245	70036	-	792	52	0.226597
3059_47	k141_39582	70365	70970	+	606	41	0.2335
3059_48	k141_39582	71167	72153	+	987	55	0.192319
3059_49	k141_39582	72189	72842	-	654	21	0.11082
3059_50	k141_39582	72872	73717	-	846	36	0.146862
3059_51	k141_39582	73867	74463	+	597	35	0.202335
3059_52	k141_39582	74503	75540	+	1038	47	0.15627
3059_53	k141_39582	75597	76388	-	792	42	0.183021
3059_54	k141_39582	76385	77173	-	789	24	0.104981
3059_55	k141_39582	77170	78216	-	1047	53	0.174705
3059_56	k141_39582	78344	79105	+	762	17	0.0769964
3059_57	k141_39582	79209	82178	-	2970	146	0.169657
3059_58	k141_39582	82549	82944	-	396	37	0.322465
3059_59	k141_39582	83051	83557	-	507	32	0.21783
3059_60	k141_39582	83547	84116	-	570	26	0.157425
3059_61	k141_39582	84113	85603	-	1491	119	0.275452
3059_62	k141_39582	85833	86084	+	252	20	0.273909
3059_63	k141_39582	86167	87447	+	1281	77	0.207452
3059_64	k141_39582	87498	88559	+	1062	49	0.159238
3059_65	k141_39582	88878	90839	-	1962	149	0.262098
3059_66	k141_39582	91185	92708	-	1524	101	0.228725
3059_67	k141_39582	93232	94911	+	1680	123	0.252681
3059_68	k141_39582	94935	96137	+	1203	52	0.149181
3059_69	k141_39582	96162	96650	+	489	12	0.0846933
3059_70	k141_39582	96682	97575	+	894	25	0.0965115
3059_71	k141_39582	97591	98439	+	849	22	0.0894317
3059_72	k141_39582	98457	99527	+	1071	54	0.174013
3059_73	k141_39582	99637	101088	+	1452	132	0.31375
3059_74	k141_39582	101482	102309	+	828	49	0.204241
3059_75	k141_39582	102463	103083	+	621	36	0.200072
3059_76	k141_39582	103073	104368	-	1296	86	0.229018
3059_77	k141_39582	104430	105851	+	1422	74	0.179601
3059_78	k141_39582	105848	106366	+	519	34	0.226093
3059_79	k141_39582	106354	107175	-	822	88	0.369477
3059_80	k141_39582	107537	108463	-	927	82	0.305289
3059_81	k141_39582	108588	109355	-	768	73	0.328049
3059_82	k141_39582	109484	110095	-	612	41	0.231211
3059_83	k141_39582	110128	110679	-	552	42	0.262595
3059_84	k141_39582	110714	111091	-	378	22	0.200866
3059_85	k141_39582	111210	112361	-	1152	83	0.248658
3059_86	k141_39582	112373	113296	+	924	54	0.201696
3059_87	k141_39582	113293	114324	+	1032	41	0.137114
3060_1	k141_29164	84	671	-	588	17	0.099781
3061_1	k141_46532	191	1402	-	1212	25	0.0711892
3061_2	k141_46532	1731	2606	+	876	2	0.00787957
3062_1	k141_50311	3	149	+	147	0	0
3062_2	k141_50311	235	1053	+	819	14	0.0589957
3063_1	k141_67962	2	2794	+	2793	66	0.0815548
3063_2	k141_67962	2964	4331	-	1368	37	0.0933452
3064_1	k141_60992	2	544	-	543	10	0.0635589
3064_2	k141_60992	634	1497	-	864	17	0.0679065
3065_1	k141_36186	3	164	+	162	0	0
3065_2	k141_36186	666	935	-	270	3	0.0383472
3065_3	k141_36186	1119	1226	-	108	0	0
3066_1	k141_50312	3	326	-	324	12	0.127824
3066_2	k141_50312	782	1429	+	648	14	0.074564
3067_1	k141_954	2	553	+	552	48	0.300109
3067_2	k141_954	651	2603	-	1953	214	0.378171
3067_3	k141_954	2723	4756	-	2034	190	0.322388
3067_4	k141_954	4873	5715	-	843	80	0.327521
3067_5	k141_954	5717	6616	-	900	95	0.364299
3067_6	k141_954	6647	7903	-	1257	140	0.384387
3067_7	k141_954	8123	8872	-	750	61	0.280702
3067_8	k141_954	8914	10758	-	1845	188	0.351672
3067_9	k141_954	11006	13207	-	2202	202	0.3166
3067_10	k141_954	13242	13907	-	666	65	0.336834
3067_11	k141_954	14106	14930	-	825	98	0.409967
3067_12	k141_954	14943	15836	-	894	134	0.517301
3067_13	k141_954	16002	17267	-	1266	202	0.550673
3067_14	k141_954	17355	18416	+	1062	151	0.490714
3067_15	k141_954	18500	20707	-	2208	326	0.50956
3068_1	k141_57263	612	1487	-	876	30	0.118194
3068_2	k141_57263	1593	2987	-	1395	34	0.0841165
3068_3	k141_57263	3429	3674	+	246	12	0.168354
3068_4	k141_57263	4084	4461	-	378	14	0.127824
3068_5	k141_57263	4910	5428	+	519	22	0.146296
3068_6	k141_57263	5412	6050	+	639	19	0.102619
3068_7	k141_57263	6047	6781	+	735	17	0.0798248
