coassembly	sample	geneID	contig	start	stop	strand	length	mapped	RPKM	geneLoc	geneNum	Score
Capsule_14	H23_2_dsrAB_col8score_RPKM.txt	19351_5	k141_54440	4767	5294	+	528	63	8.32519	Capsule_14.k141_54440_5/63-175	Capsule_14.k141_54440_5	207.3
Capsule_14	H23_2_dsrAB_col8score_RPKM.txt	20641_2	k141_153065	655	1800	+	1146	134	8.15845	Capsule_14.k141_153065_2/20-361	Capsule_14.k141_153065_2	241.4
Capsule_14	H23_2_dsrAB_col8score_RPKM.txt	12167_6	k141_162775	5061	6512	-	1452	392	18.8368	Capsule_14.k141_162775_6/21-362	Capsule_14.k141_162775_6	239.5
Capsule_14	H23_2_dsrAB_col8score_RPKM.txt	19351_2	k141_54440	656	1801	+	1146	118	7.18431	Capsule_14.k141_54440_2/20-361	Capsule_14.k141_54440_2	238.9
Capsule_14	H23_2_dsrAB_col8score_RPKM.txt	12167_7	k141_162775	6531	7847	-	1317	439	23.2577	Capsule_14.k141_162775_7/62-342	Capsule_14.k141_162775_7	168.1
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	12167_6	k141_162775	5061	6512	-	1452	0	0	Capsule_14.k141_162775_6/11-266	Capsule_14.k141_162775_6	445.0
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	19351_2	k141_54440	656	1801	+	1146	0	0	Capsule_14.k141_54440_2/11-266	Capsule_14.k141_54440_2	446.5
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	20641_2	k141_153065	655	1800	+	1146	0	0	Capsule_14.k141_153065_2/11-266	Capsule_14.k141_153065_2	446.0
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	19351_1	k141_54440	2	637	+	636	0	0	Capsule_14.k141_54440_1/2-210	Capsule_14.k141_54440_1	300.2
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	20641_1	k141_153065	2	637	+	636	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	20641_10	k141_153065	10643	11833	+	1191	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	20641_11	k141_153065	11853	12185	+	333	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	20641_12	k141_153065	12637	13839	+	1203	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	20641_13	k141_153065	13993	15222	+	1230	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	1368_5	k141_148417	2672	3199	+	528	0	0	Capsule_14.k141_148417_5/63-175	Capsule_14.k141_148417_5	207.6
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	19351_5	k141_54440	4767	5294	+	528	0	0	Capsule_14.k141_54440_5/63-175	Capsule_14.k141_54440_5	207.3
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	20641_2	k141_153065	655	1800	+	1146	0	0	Capsule_14.k141_153065_2/20-361	Capsule_14.k141_153065_2	241.4
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	12167_6	k141_162775	5061	6512	-	1452	0	0	Capsule_14.k141_162775_6/21-362	Capsule_14.k141_162775_6	239.5
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	19351_2	k141_54440	656	1801	+	1146	0	0	Capsule_14.k141_54440_2/20-361	Capsule_14.k141_54440_2	238.9
Capsule_14	H3_2_dsrAB_col8score_RPKM.txt	12167_7	k141_162775	6531	7847	-	1317	0	0	Capsule_14.k141_162775_7/62-342	Capsule_14.k141_162775_7	168.1
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	12167_6	k141_162775	5061	6512	-	1452	0	0	Capsule_14.k141_162775_6/21-362	Capsule_14.k141_162775_6	239.5
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	19351_2	k141_54440	656	1801	+	1146	0	0	Capsule_14.k141_54440_2/20-361	Capsule_14.k141_54440_2	238.9
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	12167_7	k141_162775	6531	7847	-	1317	0	0	Capsule_14.k141_162775_7/62-342	Capsule_14.k141_162775_7	168.1
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	12167_7	k141_162775	6531	7847	-	1317	0	0	Capsule_14.k141_162775_7/64-437	Capsule_14.k141_162775_7	641.1
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	12167_6	k141_162775	5061	6512	-	1452	0	0	Capsule_14.k141_162775_6/11-266	Capsule_14.k141_162775_6	445.0
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	19351_2	k141_54440	656	1801	+	1146	0	0	Capsule_14.k141_54440_2/11-266	Capsule_14.k141_54440_2	446.5
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	20641_2	k141_153065	655	1800	+	1146	0	0	Capsule_14.k141_153065_2/11-266	Capsule_14.k141_153065_2	446.0
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	19351_1	k141_54440	2	637	+	636	0	0	Capsule_14.k141_54440_1/2-210	Capsule_14.k141_54440_1	300.2
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	20641_1	k141_153065	2	637	+	636	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	20641_10	k141_153065	10643	11833	+	1191	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	20641_11	k141_153065	11853	12185	+	333	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	20641_12	k141_153065	12637	13839	+	1203	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	20641_13	k141_153065	13993	15222	+	1230	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	1368_5	k141_148417	2672	3199	+	528	0	0	Capsule_14.k141_148417_5/63-175	Capsule_14.k141_148417_5	207.6
Capsule_14	H7_2_dsrAB_col8score_RPKM.txt	19351_5	k141_54440	4767	5294	+	528	0	0	Capsule_14.k141_54440_5/63-175	Capsule_14.k141_54440_5	207.3
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	12167_6	k141_162775	5061	6512	-	1452	0	0	Capsule_14.k141_162775_6/11-266	Capsule_14.k141_162775_6	445.0
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	19351_2	k141_54440	656	1801	+	1146	0	0	Capsule_14.k141_54440_2/11-266	Capsule_14.k141_54440_2	446.5
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	20641_2	k141_153065	655	1800	+	1146	0	0	Capsule_14.k141_153065_2/11-266	Capsule_14.k141_153065_2	446.0
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	19351_1	k141_54440	2	637	+	636	0	0	Capsule_14.k141_54440_1/2-210	Capsule_14.k141_54440_1	300.2
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	20641_1	k141_153065	2	637	+	636	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	20641_10	k141_153065	10643	11833	+	1191	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	20641_11	k141_153065	11853	12185	+	333	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	20641_12	k141_153065	12637	13839	+	1203	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	20641_13	k141_153065	13993	15222	+	1230	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	1368_5	k141_148417	2672	3199	+	528	0	0	Capsule_14.k141_148417_5/63-175	Capsule_14.k141_148417_5	207.6
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	19351_5	k141_54440	4767	5294	+	528	0	0	Capsule_14.k141_54440_5/63-175	Capsule_14.k141_54440_5	207.3
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	20641_2	k141_153065	655	1800	+	1146	0	0	Capsule_14.k141_153065_2/20-361	Capsule_14.k141_153065_2	241.4
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	12167_6	k141_162775	5061	6512	-	1452	0	0	Capsule_14.k141_162775_6/21-362	Capsule_14.k141_162775_6	239.5
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	19351_2	k141_54440	656	1801	+	1146	0	0	Capsule_14.k141_54440_2/20-361	Capsule_14.k141_54440_2	238.9
Capsule_14	H9_2_dsrAB_col8score_RPKM.txt	12167_7	k141_162775	6531	7847	-	1317	0	0	Capsule_14.k141_162775_7/62-342	Capsule_14.k141_162775_7	168.1
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	12167_6	k141_162775	5061	6512	-	1452	10	0.477444	Capsule_14.k141_162775_6/21-362	Capsule_14.k141_162775_6	239.5
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	19351_2	k141_54440	656	1801	+	1146	0	0	Capsule_14.k141_54440_2/20-361	Capsule_14.k141_54440_2	238.9
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	12167_7	k141_162775	6531	7847	-	1317	1	0.0526385	Capsule_14.k141_162775_7/62-342	Capsule_14.k141_162775_7	168.1
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	12167_7	k141_162775	6531	7847	-	1317	1	0.0526385	Capsule_14.k141_162775_7/64-437	Capsule_14.k141_162775_7	641.1
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	12167_6	k141_162775	5061	6512	-	1452	10	0.477444	Capsule_14.k141_162775_6/11-266	Capsule_14.k141_162775_6	445.0
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	19351_2	k141_54440	656	1801	+	1146	0	0	Capsule_14.k141_54440_2/11-266	Capsule_14.k141_54440_2	446.5
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	20641_2	k141_153065	655	1800	+	1146	0	0	Capsule_14.k141_153065_2/11-266	Capsule_14.k141_153065_2	446.0
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	19351_1	k141_54440	2	637	+	636	0	0	Capsule_14.k141_54440_1/2-210	Capsule_14.k141_54440_1	300.2
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	20641_1	k141_153065	2	637	+	636	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	20641_10	k141_153065	10643	11833	+	1191	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	20641_11	k141_153065	11853	12185	+	333	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	20641_12	k141_153065	12637	13839	+	1203	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	20641_13	k141_153065	13993	15222	+	1230	0	0	Capsule_14.k141_153065_1/2-210	Capsule_14.k141_153065_1	298.3
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	1368_5	k141_148417	2672	3199	+	528	0	0	Capsule_14.k141_148417_5/63-175	Capsule_14.k141_148417_5	207.6
Capsule_14	J3_2_dsrAB_col8score_RPKM.txt	19351_5	k141_54440	4767	5294	+	528	0	0	Capsule_14.k141_54440_5/63-175	Capsule_14.k141_54440_5	207.3
Capsule_1	E13_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	0	0	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	E13_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	0	0	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	E13_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	0	0	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	E15_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	631	23.217	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	E15_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	631	23.217	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	E15_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	798	26.6317	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	E17_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	632	24.3338	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	E17_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	632	24.3338	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	E17_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	507	21.522	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	E19_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	625	40.6276	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	E19_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	625	40.6276	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	E19_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	681	40.152	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	E23_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	68	2.91067	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	E23_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	68	2.91067	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	E23_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	57	2.68992	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	E3_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	38	5.40345	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	E3_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	38	5.40345	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	E3_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	45	7.05473	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	E9_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	0	0	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	E9_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	0	0	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	E9_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	0	0	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	G13_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	95	6.15872	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	G13_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	95	6.15872	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	G13_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	150	8.82018	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	G15_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	230	14.4794	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	G15_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	230	14.4794	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	G15_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	215	12.2767	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	G17_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	307	16.3197	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	G17_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	307	16.3197	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	G17_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	292	17.1135	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	G19_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	490	22.6778	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	G19_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	490	22.6778	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	G19_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	447	22.8083	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	G1_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	5	0.460293	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	G1_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	5	0.460293	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	G1_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	12	1.00199	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	G21_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	42	2.50716	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	G21_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	42	2.50716	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	G21_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	28	1.84277	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	G23_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	8	3.87848	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	G23_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	8	3.87848	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	G23_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	1	0.439735	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I11_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	1471	78.0813	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	I11_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	1471	78.0813	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	I11_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	1664	80.1137	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I15_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	9	0.656318	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I15_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	9	0.656318	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	I15_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	10	0.803994	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	I17_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	82	5.13076	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I17_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	82	5.13076	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	I17_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	57	3.93209	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	I19_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	48	5.01221	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	I19_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	48	5.01221	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	I19_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	43	4.07264	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I1_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	0	0	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	I1_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	0	0	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	I1_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	0	0	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I21_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	19	1.45473	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	I21_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	19	1.45473	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	I21_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	16	1.11114	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I3_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	22	2.22492	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	I3_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	22	2.22492	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	I3_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	12	1.10076	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I5_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	1568	106.111	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	I5_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	1568	106.111	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	I5_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	1738	106.68	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I7_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	11	0.878079	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	I7_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	11	0.878079	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	I7_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	11	0.796439	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I9_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	2	0.135651	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	I9_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	2	0.135651	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	I9_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	11	0.82256	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	K13_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	749	41	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	K13_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	749	41	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	K13_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	708	42.7284	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	K15_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	418	50.4729	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
Capsule_1	K15_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	418	50.4729	Capsule_1.k141_35391_6/64-437	Capsule_1.k141_35391_6	641.1
Capsule_1	K15_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	438	47.9706	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	K17_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	1445	69.2576	Capsule_1.k141_35391_7/11-266	Capsule_1.k141_35391_7	444.4
Capsule_1	K17_1_dsrAB_col8score_RPKM.txt	16658_7	k141_35391	7967	9418	+	1452	1445	69.2576	Capsule_1.k141_35391_7/21-362	Capsule_1.k141_35391_7	239.9
Capsule_1	K17_1_dsrAB_col8score_RPKM.txt	16658_6	k141_35391	6632	7948	+	1317	1184	62.5651	Capsule_1.k141_35391_6/62-342	Capsule_1.k141_35391_6	168.1
