# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_3_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_3/C13_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_3/C13_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_3/C13_1.bam	RPKG
12829_28	k141_3039	20197	20862	+	666	10	0.00967523
12829_29	k141_3039	20883	22106	+	1224	37	0.0194785
12829_30	k141_3039	22236	22841	+	606	7	0.00744322
12830_1	k141_242967	184	1080	-	897	79	0.0567506
12830_2	k141_242967	1083	1379	-	297	18	0.0390528
12830_3	k141_242967	1563	2009	-	447	28	0.0403633
12830_4	k141_242967	2013	2654	-	642	44	0.0441625
12830_5	k141_242967	2795	3130	-	336	13	0.024931
12831_1	k141_106546	3	476	-	474	17	0.0231103
12831_2	k141_106546	552	953	-	402	10	0.0160291
12831_3	k141_106546	1097	1282	-	186	6	0.0207861
12831_4	k141_106546	1294	1833	-	540	15	0.0178992
12831_5	k141_106546	1856	2167	-	312	12	0.0247835
12832_1	k141_157623	2	136	+	135	0	0
12832_2	k141_157623	162	767	-	606	6	0.00637991
12832_3	k141_157623	1089	1850	+	762	14	0.0118388
12833_1	k141_174364	3	137	-	135	3	0.0143193
12833_2	k141_174364	147	443	-	297	4	0.00867839
12833_3	k141_174364	541	1485	-	945	17	0.0115919
12833_4	k141_174364	1576	1926	-	351	8	0.0146865
12833_5	k141_174364	1917	2087	-	171	2	0.0075365
12834_1	k141_294274	2	64	-	63	2	0.0204562
12834_2	k141_294274	269	775	+	507	18	0.0228771
12834_3	k141_294274	840	1823	-	984	16	0.0104776
12835_1	k141_72347	2	166	+	165	1	0.00390528
12835_2	k141_72347	170	1735	+	1566	179	0.0736541
12835_3	k141_72347	1745	3118	+	1374	22	0.0103174
12836_1	k141_20001	1	444	+	444	23	0.0333796
12836_2	k141_20001	432	920	+	489	57	0.0751107
12836_3	k141_20001	889	1407	+	519	92	0.114224
12837_1	k141_328848	2	469	+	468	38	0.0523207
12837_2	k141_328848	469	711	+	243	34	0.0901588
12837_3	k141_328848	931	1428	+	498	113	0.146213
12837_4	k141_328848	1924	2163	+	240	54	0.144983
12837_5	k141_328848	2286	3446	+	1161	189	0.104898
12837_6	k141_328848	3824	4054	+	231	3	0.00836845
12838_1	k141_3042	215	1324	-	1110	42	0.0243816
12839_1	k141_123292	1	393	+	393	6	0.00983772
12839_2	k141_123292	434	1138	+	705	23	0.021022
12839_3	k141_123292	1135	1449	+	315	17	0.0347756
12840_1	k141_226632	130	1563	-	1434	158	0.0709976
12840_2	k141_226632	1560	2261	-	702	53	0.0486491
12840_3	k141_226632	2248	3069	-	822	77	0.0603607
12840_4	k141_226632	3378	3881	-	504	47	0.0600901
12840_5	k141_226632	3944	4729	-	786	67	0.0549273
12840_6	k141_226632	4974	5297	+	324	36	0.0715967
12840_7	k141_226632	5399	6544	-	1146	119	0.0669111
12840_8	k141_226632	7080	7262	+	183	7	0.0246481
12840_9	k141_226632	7297	7698	+	402	34	0.054499
12840_10	k141_226632	7764	8444	-	681	34	0.0321712
12840_11	k141_226632	8456	9262	-	807	36	0.0287452
12840_12	k141_226632	9259	9579	-	321	6	0.0120443
12840_13	k141_226632	9608	9982	-	375	16	0.0274931
12840_14	k141_226632	9979	10332	-	354	10	0.0182026
12840_15	k141_226632	10384	10689	-	306	10	0.0210579
12840_16	k141_226632	10679	10924	-	246	12	0.0314327
12840_17	k141_226632	10921	11073	-	153	7	0.029481
12840_18	k141_226632	11075	11215	-	141	7	0.03199
12841_1	k141_72348	3	767	+	765	5	0.00421157
12841_2	k141_72348	789	1190	+	402	5	0.00801456
12842_1	k141_192455	3	491	+	489	32	0.0421674
12842_2	k141_192455	693	2492	+	1800	42	0.0150353
12842_3	k141_192455	2606	3784	+	1179	20	0.0109308
12842_4	k141_192455	3942	4844	+	903	22	0.0156989
12842_5	k141_192455	4862	5179	+	318	6	0.0121579
12843_1	k141_106550	1	123	+	123	0	0
12843_2	k141_106550	120	1355	+	1236	10	0.00521335
12843_3	k141_106550	1370	1504	+	135	0	0
12844_1	k141_294275	435	2423	+	1989	5	0.00161984
12845_1	k141_123293	3	1286	-	1284	19	0.00953508
12846_1	k141_226636	1	1002	+	1002	10	0.00643084
12847_1	k141_192456	2	1363	-	1362	17	0.0080428
12847_2	k141_192456	1324	1485	-	162	0	0
12848_1	k141_328852	2	1381	+	1380	43	0.0200782
12848_2	k141_328852	1532	1645	-	114	0	0
12849_1	k141_209234	171	437	+	267	3	0.00724012
12849_2	k141_209234	440	1312	+	873	23	0.0169765
12849_3	k141_209234	1456	2019	-	564	15	0.0171375
12849_4	k141_209234	2134	2460	-	327	10	0.0197055
12849_5	k141_209234	2508	2756	+	249	4	0.0103513
12849_6	k141_209234	2895	3740	+	846	23	0.0175183
12849_7	k141_209234	3806	4138	-	333	8	0.0154804
12850_1	k141_157629	208	756	+	549	24	0.0281692
12850_2	k141_157629	756	2441	+	1686	89	0.0340148
12850_3	k141_157629	2516	3520	+	1005	50	0.0320582
12850_4	k141_157629	3620	3838	-	219	6	0.017654
12851_1	k141_139772	1	192	-	192	0	0
12851_2	k141_139772	225	527	-	303	2	0.00425327
12851_3	k141_139772	530	883	-	354	14	0.0254836
12851_4	k141_139772	1072	2370	+	1299	27	0.0133934
12851_5	k141_139772	2440	2898	-	459	5	0.00701929
12851_6	k141_139772	2903	3535	-	633	17	0.0173054
12851_7	k141_139772	3546	4241	-	696	13	0.0120357
12851_8	k141_139772	4238	5608	-	1371	22	0.01034
12851_9	k141_139772	5729	5986	-	258	3	0.00749268
12851_10	k141_139772	6019	6378	-	360	12	0.021479
12851_11	k141_139772	6477	7292	-	816	16	0.0126347
12851_12	k141_139772	7289	9166	-	1878	48	0.0164695
12851_13	k141_139772	9163	10068	-	906	16	0.0113796
12851_14	k141_139772	10096	11298	-	1203	22	0.011784
12851_15	k141_139772	11312	13369	-	2058	17	0.00532279
12851_16	k141_139772	13385	13930	-	546	8	0.00944133
12851_17	k141_139772	13942	14949	-	1008	20	0.0127851
12851_18	k141_139772	14968	15999	-	1032	18	0.011239
12851_19	k141_139772	16130	17587	-	1458	32	0.0141426
12851_20	k141_139772	17584	18129	-	546	10	0.0118017
12851_21	k141_139772	18219	19319	-	1101	9	0.00526733
12851_22	k141_139772	19468	22203	-	2736	62	0.014602
12851_23	k141_139772	22607	22717	-	111	2	0.0116103
12852_1	k141_192463	2	163	-	162	0	0
12852_2	k141_192463	484	1479	-	996	15	0.00970437
12853_1	k141_328854	3	2231	-	2229	960	0.277522
12854_1	k141_20003	122	949	-	828	64	0.0498064
12854_2	k141_20003	1212	1454	+	243	13	0.0344725
12854_3	k141_20003	1716	2216	-	501	38	0.0488744
12854_4	k141_20003	2291	3070	-	780	44	0.0363491
12854_5	k141_20003	3203	4270	+	1068	104	0.0627477
12854_6	k141_20003	4400	4963	-	564	32	0.03656
12854_7	k141_20003	4977	5360	-	384	12	0.0201366
12855_1	k141_294280	1	1092	-	1092	11	0.00649091
12855_2	k141_294280	1107	1505	-	399	6	0.00968978
12855_3	k141_294280	1516	3339	-	1824	11	0.00388601
12856_1	k141_310753	2	88	+	87	39	0.288856
12856_2	k141_310753	393	3242	+	2850	1041	0.235365
12856_3	k141_310753	3220	4182	+	963	299	0.200069
12856_4	k141_310753	4160	5617	+	1458	457	0.201973
12856_5	k141_310753	5593	6507	+	915	363	0.255636
12856_6	k141_310753	6633	7124	+	492	201	0.263249
12856_7	k141_310753	7176	8549	-	1374	450	0.211038
12856_8	k141_310753	8724	9047	+	324	136	0.270477
12856_9	k141_310753	9168	10400	+	1233	586	0.306246
12856_10	k141_310753	10402	12072	+	1671	665	0.256437
12856_11	k141_310753	12330	13121	-	792	175	0.14238
12856_12	k141_310753	13426	14085	+	660	213	0.207956
12856_13	k141_310753	14101	14700	+	600	128	0.137466
12856_14	k141_310753	14823	15209	-	387	40	0.0666016
12856_15	k141_310753	15206	15538	-	333	14	0.0270907
12856_16	k141_310753	15779	17977	+	2199	728	0.213325
12856_17	k141_310753	18095	18616	-	522	74	0.0913475
12856_18	k141_310753	18685	18864	-	180	32	0.114555
12856_19	k141_310753	19099	19392	+	294	19	0.041643
12856_20	k141_310753	19394	19711	+	318	35	0.0709213
12856_21	k141_310753	19677	20222	+	546	30	0.035405
12856_22	k141_310753	20234	20944	+	711	41	0.0371578
12856_23	k141_310753	20941	22122	+	1182	94	0.0512444
12856_24	k141_310753	22224	22652	+	429	227	0.340961
12856_25	k141_310753	23246	24250	-	1005	409	0.262236
12856_26	k141_310753	24520	25089	-	570	274	0.30975
12856_27	k141_310753	25079	25216	-	138	37	0.172766
12856_28	k141_310753	25275	25514	-	240	113	0.303391
12857_1	k141_226645	2	979	+	978	21	0.0138362
12857_2	k141_226645	998	1153	+	156	2	0.00826116
12858_1	k141_242972	320	604	-	285	55	0.124352
12858_2	k141_242972	1835	4042	+	2208	180	0.0525302
12858_3	k141_242972	5365	5820	+	456	239	0.337729
12859_1	k141_3058	1	918	-	918	4	0.00280771
12859_2	k141_3058	1079	1477	+	399	5	0.00807482
12860_1	k141_277556	2	1195	+	1194	199	0.107395
12860_2	k141_277556	1192	2493	+	1302	182	0.0900733
12860_3	k141_277556	2627	6106	+	3480	525	0.0972111
12860_4	k141_277556	6208	6684	-	477	66	0.0891582
12860_5	k141_277556	6754	7287	+	534	58	0.0699878
12860_6	k141_277556	7567	8580	+	1014	201	0.12773
12860_7	k141_277556	8602	9210	+	609	67	0.0708913
12860_8	k141_277556	9418	11250	+	1833	334	0.117414
12860_9	k141_277556	11510	12679	+	1170	264	0.145396
12861_1	k141_88140	3	320	+	318	42	0.0851055
12861_2	k141_88140	438	1604	+	1167	135	0.0745416
12861_3	k141_88140	1613	3139	-	1527	219	0.0924146
12861_4	k141_88140	3124	4782	-	1659	234	0.0908877
12861_5	k141_88140	4785	6419	-	1635	303	0.119415
12861_6	k141_88140	6542	6766	-	225	67	0.191879
12861_7	k141_88140	7347	7820	-	474	147	0.199836
12861_8	k141_88140	8274	8591	+	318	86	0.174264
12861_9	k141_88140	8709	9074	-	366	49	0.0862682
12861_10	k141_88140	9089	10834	-	1746	282	0.104074
12861_11	k141_88140	10835	12619	-	1785	256	0.0924139
12861_12	k141_88140	12634	14097	-	1464	227	0.0999126
12861_13	k141_88140	14100	14870	-	771	117	0.0977838
12861_14	k141_88140	14967	15572	-	606	80	0.0850654
12861_15	k141_88140	15719	16684	-	966	150	0.100058
12861_16	k141_88140	16819	17331	+	513	84	0.105511
12861_17	k141_88140	17141	18565	-	1425	138	0.0624022
12861_18	k141_88140	18621	18830	-	210	25	0.0767108
12861_19	k141_88140	18832	19677	-	846	107	0.0814984
12861_20	k141_88140	19674	20267	-	594	88	0.0954623
12861_21	k141_88140	20367	20654	-	288	40	0.0894959
12861_22	k141_88140	20642	21088	-	447	66	0.095142
12861_23	k141_88140	21185	21424	+	240	25	0.0671219
12861_24	k141_88140	21503	21841	-	339	26	0.0494207
12861_25	k141_88140	21845	22342	-	498	61	0.0789289
12861_26	k141_88140	22342	32037	-	9696	1492	0.0991544
12861_27	k141_88140	32027	32257	-	231	18	0.0502107
12861_28	k141_88140	32259	34706	-	2448	401	0.105553
12861_29	k141_88140	34699	34836	-	138	5	0.0233468
12861_30	k141_88140	34872	35273	-	402	57	0.091366
12861_31	k141_88140	35230	37272	-	2043	293	0.0924134
12861_32	k141_88140	37260	37448	-	189	14	0.0477311
12861_33	k141_88140	37445	38413	-	969	87	0.0578537
12861_34	k141_88140	38406	38645	-	240	21	0.0563824
12861_35	k141_88140	38661	40370	-	1710	254	0.0957135
12861_36	k141_88140	40367	42652	-	2286	261	0.0735699
12861_37	k141_88140	42693	43124	-	432	63	0.0939707
12861_38	k141_88140	43138	43602	-	465	63	0.0873018
12861_39	k141_88140	43592	44461	-	870	174	0.128874
12861_40	k141_88140	44847	44942	-	96	4	0.0268488
12862_1	k141_106562	2	406	+	405	9	0.0143193
12862_2	k141_106562	410	1075	+	666	23	0.022253
12862_3	k141_106562	1280	2293	+	1014	58	0.0368575
12862_4	k141_106562	2477	2959	+	483	15	0.0200115
12863_1	k141_209248	1	852	-	852	30	0.0226891
12864_1	k141_123305	2	574	+	573	7	0.00787189
12864_2	k141_123305	567	1481	+	915	14	0.00985922
12864_3	k141_123305	1506	1883	+	378	7	0.0119328
12864_4	k141_123305	1947	2309	+	363	11	0.0195264
12864_5	k141_123305	2533	2919	-	387	4	0.00666016
12865_1	k141_37130	297	1838	-	1542	37	0.0154615
12865_2	k141_37130	1872	2651	-	780	34	0.0280879
12865_3	k141_37130	2689	3933	-	1245	34	0.0175973
12865_4	k141_37130	3946	5235	-	1290	51	0.0254751
12865_5	k141_37130	5238	5786	-	549	7	0.00821602
12865_6	k141_37130	5909	6970	-	1062	28	0.0169891
12865_7	k141_37130	7141	7887	-	747	18	0.015527
12865_8	k141_37130	8586	9527	+	942	40	0.0273618
12865_9	k141_37130	9715	10308	-	594	12	0.0130176
12865_10	k141_37130	10589	12082	-	1494	39	0.0168209
12865_11	k141_37130	12337	13545	+	1209	24	0.0127915
12865_12	k141_37130	13656	14447	+	792	23	0.0187128
12865_13	k141_37130	14444	14902	+	459	16	0.0224617
12865_14	k141_37130	15079	15270	+	192	2	0.00671219
12865_15	k141_37130	15367	15777	+	411	22	0.0344919
12866_1	k141_192464	1	432	+	432	6	0.00894959
12866_2	k141_192464	465	890	+	426	7	0.0105882
12866_3	k141_192464	991	2208	+	1218	21	0.0111098
12866_4	k141_192464	2346	3683	+	1338	23	0.0110766
12867_1	k141_139779	2	1627	+	1626	19	0.00752954
12868_1	k141_72352	430	1068	-	639	286	0.288404
12868_2	k141_72352	1367	2713	-	1347	906	0.433407
12868_3	k141_72352	3179	3886	-	708	200	0.182026
12868_4	k141_72352	4149	5339	-	1191	270	0.146079
12868_5	k141_72352	5867	6508	-	642	427	0.428577
12868_6	k141_72352	6570	6839	-	270	32	0.0763698
12868_7	k141_72352	6823	7059	-	237	20	0.0543773
12869_1	k141_226648	3	767	+	765	15	0.0126347
12869_2	k141_226648	963	2198	-	1236	32	0.0166827
12869_3	k141_226648	2198	2725	-	528	19	0.0231876
12870_1	k141_37131	1	1149	-	1149	3	0.00168243
12870_2	k141_37131	1133	1321	-	189	2	0.00681874
12871_1	k141_209250	1	159	+	159	0	0
12871_2	k141_209250	172	1317	+	1146	13	0.00730961
12871_3	k141_209250	1336	1680	+	345	1	0.00186774
12872_1	k141_139780	3	878	+	876	10	0.00735583
12872_2	k141_139780	871	1455	+	585	4	0.00440595
12872_3	k141_139780	1525	1734	+	210	1	0.00306843
12873_1	k141_242976	1	60	-	60	0	0
12873_2	k141_242976	92	1021	-	930	41	0.0284077
12873_3	k141_242976	1040	1561	-	522	16	0.0197508
12873_4	k141_242976	1698	2384	+	687	15	0.0140692
12873_5	k141_242976	2381	3223	+	843	21	0.0160519
12873_6	k141_242976	3236	3313	+	78	1	0.00826116
12874_1	k141_310767	20	325	+	306	0	0
12874_2	k141_310767	426	881	+	456	12	0.0169571
12875_1	k141_20013	1	1542	+	1542	121	0.0505634
12876_1	k141_123310	1	237	+	237	0	0
12876_2	k141_123310	309	995	+	687	3	0.00281384
12876_3	k141_123310	1064	1543	+	480	1	0.00134244
12877_1	k141_72354	1	444	-	444	4	0.00580514
12877_2	k141_72354	510	1091	-	582	1	0.00110717
12878_1	k141_277558	2	1003	+	1002	13	0.0083601
12878_2	k141_277558	1005	1430	+	426	15	0.0226891
12878_3	k141_277558	1431	2057	+	627	7	0.00719393
12878_4	k141_277558	2060	2962	+	903	12	0.00856306
12878_5	k141_277558	3007	3549	+	543	6	0.00712012
12878_6	k141_277558	3652	4605	+	954	15	0.0101316
12879_1	k141_192470	1	651	-	651	3	0.00296945
12879_2	k141_192470	658	1233	-	576	5	0.00559349
12880_1	k141_157644	2	880	+	879	7	0.00513151
12880_2	k141_157644	924	1346	-	423	1	0.00152333
12881_1	k141_328868	1	180	-	180	1	0.00357984
12881_2	k141_328868	442	825	-	384	4	0.00671219
12881_3	k141_328868	822	1526	-	705	4	0.003656
12882_1	k141_72355	1	894	+	894	6	0.00432463
12882_2	k141_72355	911	1105	+	195	0	0
12883_1	k141_88152	1	756	-	756	14	0.0119328
12883_2	k141_88152	753	1310	-	558	10	0.0115479
12884_1	k141_37132	339	1652	+	1314	80	0.0392311
12884_2	k141_37132	1716	3011	+	1296	54	0.0268488
12885_1	k141_139782	1	711	-	711	15	0.0135943
12885_2	k141_139782	939	1046	+	108	1	0.00596639
12885_3	k141_139782	1153	1824	-	672	23	0.0220543
12886_1	k141_277559	3	500	-	498	9	0.0116452
12886_2	k141_277559	519	1520	-	1002	41	0.0263665
12887_1	k141_328871	3	1301	+	1299	9	0.00446446
12888_1	k141_192472	1	201	-	201	1	0.00320582
12888_2	k141_192472	470	1024	+	555	17	0.0197375
12888_3	k141_192472	1091	2017	-	927	20	0.0139023
12889_1	k141_72357	3	269	-	267	12	0.0289605
12889_2	k141_72357	291	1394	-	1104	38	0.0221794
12890_1	k141_209260	3	194	+	192	1	0.0033561
12890_2	k141_209260	249	1481	+	1233	3	0.00156781
12891_1	k141_139786	2	184	-	183	4	0.0140846
12891_2	k141_139786	625	1044	+	420	21	0.0322185
12892_1	k141_37134	1	1176	+	1176	93	0.0509579
12893_1	k141_242986	3	776	-	774	14	0.0116553
12893_2	k141_242986	841	1107	-	267	2	0.00482675
12894_1	k141_310769	1	759	+	759	11	0.0093387
12894_2	k141_310769	828	2123	-	1296	23	0.0114356
12894_3	k141_310769	2416	3705	-	1290	15	0.00749268
12894_4	k141_310769	3702	4277	-	576	4	0.0044748
12895_1	k141_209261	3	557	-	555	8	0.00928822
12895_2	k141_209261	554	766	-	213	3	0.00907564
12895_3	k141_209261	1180	1356	+	177	7	0.0254836
12896_1	k141_123315	1	561	-	561	8	0.00918888
12896_2	k141_123315	558	821	-	264	2	0.00488159
12896_3	k141_123315	890	1801	-	912	24	0.0169571
12896_4	k141_123315	1868	2374	-	507	5	0.00635474
12896_5	k141_123315	2374	2556	-	183	4	0.0140846
12896_6	k141_123315	2829	2975	-	147	1	0.00438347
12897_1	k141_294284	2	175	+	174	9	0.0333295
12897_2	k141_294284	339	1238	+	900	102	0.0730287
12897_3	k141_294284	1374	3749	-	2376	209	0.0566807
12897_4	k141_294284	4008	4139	+	132	5	0.024408
12897_5	k141_294284	4265	5422	+	1158	156	0.0868064
12897_6	k141_294284	5522	6472	+	951	110	0.0745329
12897_7	k141_294284	6492	7991	+	1500	150	0.064437
12897_8	k141_294284	8002	8973	+	972	80	0.0530346
12897_9	k141_294284	9046	10146	+	1101	91	0.0532586
12898_1	k141_106564	1	615	+	615	27	0.0282894
12898_2	k141_106564	615	1454	+	840	34	0.0260817
12898_3	k141_106564	1468	2946	+	1479	52	0.0226554
12898_4	k141_106564	3267	3713	+	447	11	0.015857
12898_5	k141_106564	3738	4067	+	330	7	0.0136685
12898_6	k141_106564	4155	5447	-	1293	49	0.0244193
12898_7	k141_106564	5674	6537	+	864	30	0.022374
12898_8	k141_106564	6566	8215	+	1650	54	0.0210885
12898_9	k141_106564	8319	8609	+	291	1	0.00221433
12899_1	k141_3079	3	1559	-	1557	25	0.0103463
12900_1	k141_139791	1	102	+	102	1	0.00631736
12900_2	k141_139791	402	1511	+	1110	13	0.00754668
12901_1	k141_310772	2	268	+	267	2	0.00482675
12901_2	k141_310772	270	800	+	531	5	0.00606752
12901_3	k141_310772	815	1399	+	585	4	0.00440595
12902_1	k141_106566	1	111	+	111	0	0
12902_2	k141_106566	128	442	+	315	4	0.00818248
12902_3	k141_106566	511	1215	+	705	6	0.005484
12903_1	k141_37139	3	1019	-	1017	3	0.0019008
12903_2	k141_37139	1591	1683	-	93	0	0
12904_1	k141_72362	2	520	-	519	13	0.0161403
12904_2	k141_72362	517	741	-	225	6	0.0171832
12904_3	k141_72362	838	1935	-	1098	34	0.0199532
12905_1	k141_328877	177	1694	+	1518	11	0.00466935
12905_2	k141_328877	1745	3295	-	1551	7	0.00290818
12905_3	k141_328877	3418	3675	-	258	0	0
12906_1	k141_242994	14	1267	+	1254	10	0.00513852
12906_2	k141_242994	1264	1590	+	327	1	0.00197055
12907_1	k141_294290	415	1200	+	786	51	0.0418103
12908_1	k141_3085	1	396	+	396	1	0.0016272
12908_2	k141_3085	418	1173	+	756	3	0.00255703
12909_1	k141_209266	3	1709	-	1707	44	0.0166094
12909_2	k141_209266	1799	2152	+	354	5	0.00910128
12909_3	k141_209266	1975	2898	-	924	21	0.0146448
12910_1	k141_157665	2	163	+	162	2	0.00795519
12910_2	k141_157665	274	1197	+	924	19	0.01325
12911_1	k141_157666	129	692	-	564	13	0.0148525
12912_1	k141_72368	3	563	-	561	9	0.0103375
12912_2	k141_72368	583	1047	-	465	1	0.00138574
12913_1	k141_242996	3	548	+	546	1	0.00118017
12913_2	k141_242996	697	2859	+	2163	10	0.00297906
12914_1	k141_88158	3	2330	+	2328	345	0.0954931
12914_2	k141_88158	2327	2839	+	513	75	0.0942062
12914_3	k141_88158	3044	4117	+	1074	166	0.0995954
12914_4	k141_88158	4117	4878	+	762	90	0.0761068
12914_5	k141_88158	4875	5504	+	630	103	0.105349
12914_6	k141_88158	6314	8089	-	1776	396	0.143677
12914_7	k141_88158	8285	8797	-	513	138	0.173339
12915_1	k141_226649	1	1152	+	1152	131	0.0732748
12915_2	k141_226649	1175	2554	+	1380	230	0.107395
12915_3	k141_226649	2677	3879	-	1203	213	0.114091
12915_4	k141_226649	4381	5070	-	690	158	0.147552
12915_5	k141_226649	5588	7132	+	1545	236	0.0984281
12915_6	k141_226649	7648	9369	+	1722	287	0.107395
12915_7	k141_226649	9392	9892	+	501	50	0.0643084
12915_8	k141_226649	9898	11421	+	1524	167	0.0706102
12915_9	k141_226649	11409	12242	+	834	128	0.0988962
12915_10	k141_226649	12320	12433	-	114	35	0.197833
12915_11	k141_226649	13023	13712	-	690	16	0.0149419
12916_1	k141_328887	1	279	+	279	1	0.00230957
12916_2	k141_328887	276	1379	+	1104	10	0.00583669
12916_3	k141_328887	1373	1966	-	594	8	0.00867839
12917_1	k141_106579	2	181	+	180	3	0.0107395
12917_2	k141_106579	434	1105	+	672	4	0.00383554
12918_1	k141_243000	1	276	+	276	4	0.0093387
12918_2	k141_243000	361	1056	-	696	5	0.0046291
12919_1	k141_294296	3	878	+	876	6	0.0044135
12919_2	k141_294296	875	1459	+	585	6	0.00660893
12919_3	k141_294296	1474	1893	+	420	11	0.0168764
12919_4	k141_294296	1886	2125	+	240	2	0.00536975
12919_5	k141_294296	2115	2390	+	276	4	0.0093387
12919_6	k141_294296	2387	3028	+	642	7	0.00702585
12919_7	k141_294296	3015	3083	+	69	0	0
12920_1	k141_243001	2	793	-	792	4	0.0032544
12920_2	k141_243001	961	1287	+	327	1	0.00197055
12921_1	k141_123338	3	149	-	147	6	0.0263008
12921_2	k141_123338	270	2243	-	1974	77	0.025135
12922_1	k141_106580	44	910	+	867	110	0.081754
12922_2	k141_106580	924	1286	+	363	25	0.0443781
12922_3	k141_106580	1261	2631	+	1371	132	0.06204
12923_1	k141_3103	2	169	-	168	0	0
12923_2	k141_3103	207	1058	-	852	13	0.00983194
12924_1	k141_37142	24	1523	-	1500	23	0.00988035
12924_2	k141_37142	1872	2840	-	969	34	0.0226095
12924_3	k141_37142	2997	3803	-	807	22	0.0175665
12924_4	k141_37142	3779	4588	-	810	13	0.0103417
12924_5	k141_37142	4819	5976	-	1158	20	0.011129
12924_6	k141_37142	6011	6217	-	207	2	0.0062258
12924_7	k141_37142	6210	7529	-	1320	20	0.00976319
12924_8	k141_37142	7533	8012	-	480	4	0.00536975
12925_1	k141_328889	3	632	+	630	14	0.0143193
12925_2	k141_328889	645	1031	+	387	15	0.0249756
12925_3	k141_328889	1363	1965	-	603	24	0.0256466
12925_4	k141_328889	2127	2252	-	126	1	0.00511405
12925_5	k141_328889	2367	3317	+	951	29	0.0196496
12926_1	k141_310776	3	3872	+	3870	102	0.0169834
12926_2	k141_310776	4005	5933	+	1929	40	0.0133618
12926_3	k141_310776	6372	8219	+	1848	50	0.0174343
12927_1	k141_243003	2	982	-	981	10	0.00656851
12927_2	k141_243003	1369	1722	-	354	1	0.00182026
12928_1	k141_209277	81	1016	-	936	37	0.0254719
12928_2	k141_209277	1113	1532	-	420	25	0.0383554
12929_1	k141_226658	2	424	-	423	7	0.0106633
12929_2	k141_226658	598	888	-	291	8	0.0177147
12929_3	k141_226658	958	1089	-	132	0	0
12930_1	k141_106583	22	948	+	927	9	0.00625602
12930_2	k141_106583	972	1109	+	138	1	0.00466935
12931_1	k141_209280	3	1028	-	1026	12	0.0075365
12932_1	k141_123343	2	340	-	339	6	0.0114048
12932_2	k141_123343	429	1310	-	882	13	0.00949752
12932_3	k141_123343	1425	1823	-	399	4	0.00645985
12933_1	k141_243005	3	128	-	126	3	0.0153422
12933_2	k141_243005	323	628	-	306	11	0.0231636
12933_3	k141_243005	633	1232	-	600	20	0.021479
12933_4	k141_243005	1252	1536	-	285	6	0.0135657
12933_5	k141_243005	1575	1724	-	150	3	0.0128874
12933_6	k141_243005	1904	1969	-	66	2	0.0195264
12934_1	k141_157684	1206	1493	+	288	1	0.0022374
12935_1	k141_328892	3	83	-	81	0	0
12935_2	k141_328892	185	628	-	444	6	0.00870771
12935_3	k141_328892	644	1465	-	822	18	0.0141103
12935_4	k141_328892	1477	2400	-	924	7	0.00488159
12936_1	k141_294301	2	952	+	951	3	0.00203271
12936_2	k141_294301	971	1864	+	894	10	0.00720772
12936_3	k141_294301	2061	3254	+	1194	10	0.00539674
12936_4	k141_294301	3299	3517	+	219	1	0.00294233
12937_1	k141_106585	3	212	-	210	0	0
12937_2	k141_106585	221	985	-	765	16	0.013477
12938_1	k141_310783	3	536	+	534	8	0.00965349
12938_2	k141_310783	563	1459	+	897	14	0.0100571
12939_1	k141_209283	3	125	+	123	16	0.0838206
12939_2	k141_209283	208	954	-	747	82	0.0707341
12940_1	k141_106586	152	1186	+	1035	13	0.00809354
12941_1	k141_192478	2	508	+	507	6	0.00762569
12941_2	k141_192478	519	1343	+	825	26	0.0203074
12941_3	k141_192478	1410	1769	+	360	12	0.021479
12941_4	k141_192478	1851	5873	-	4023	146	0.0233851
12941_5	k141_192478	5873	6946	-	1074	59	0.0353984
12941_6	k141_192478	7281	8612	-	1332	52	0.0251556
12941_7	k141_192478	8882	9676	+	795	39	0.0316106
12941_8	k141_192478	9732	11558	+	1827	75	0.026452
12941_9	k141_192478	11645	12373	+	729	30	0.0265173
12941_10	k141_192478	12494	13315	-	822	46	0.0360597
12941_11	k141_192478	13403	13813	+	411	19	0.0297884
12941_12	k141_192478	13806	14483	+	678	63	0.0598751
12941_13	k141_192478	15018	15596	+	579	41	0.045629
12942_1	k141_310785	1	123	+	123	1	0.00523878
12942_2	k141_310785	273	1397	+	1125	26	0.0148921
12943_1	k141_209285	1	1245	+	1245	17	0.00879863
12944_1	k141_123348	208	477	+	270	9	0.021479
12944_2	k141_123348	698	1354	-	657	22	0.0215771
12944_3	k141_123348	1707	2075	+	369	19	0.033179
12945_1	k141_157692	2	1105	+	1104	15	0.00875503
12946_1	k141_3109	33	245	-	213	1	0.00302521
12946_2	k141_3109	238	1788	-	1551	34	0.0141255
12946_3	k141_3109	1785	2408	-	624	7	0.00722852
12946_4	k141_3109	2390	2545	-	156	4	0.0165223
12946_5	k141_3109	2658	3215	-	558	4	0.00461914
