# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_3_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_3/C15_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_3/C15_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_3/C15_1.bam	RPKG
14916_2	k141_209839	1363	2136	-	774	22	0.0142619
14916_3	k141_209839	2332	2622	+	291	7	0.0120698
14917_1	k141_3705	3	2123	-	2121	183	0.0432919
14918_1	k141_72873	1	972	+	972	6	0.00309729
14918_2	k141_72873	1048	1155	+	108	0	0
14919_1	k141_227358	211	576	+	366	81	0.111045
14919_2	k141_227358	1009	1173	+	165	27	0.0821063
14919_3	k141_227358	1136	1279	+	144	16	0.0557512
14920_1	k141_243475	1	579	+	579	9	0.00779939
14920_2	k141_243475	584	787	+	204	5	0.0122981
14920_3	k141_243475	999	2375	+	1377	56	0.0204057
14920_4	k141_243475	2510	2623	-	114	0	0
14921_1	k141_260896	1	333	+	333	13	0.0195883
14921_2	k141_260896	468	815	+	348	25	0.036046
14921_3	k141_260896	968	1909	+	942	49	0.0261001
14921_4	k141_260896	1879	2391	+	513	17	0.0166275
14922_1	k141_20513	1	1296	+	1296	113	0.0437492
14922_2	k141_20513	1580	1699	+	120	20	0.0836268
14923_1	k141_174840	1	1608	-	1608	7	0.00218428
14923_2	k141_174840	1752	2732	-	981	4	0.00204591
14923_3	k141_174840	2733	3239	-	507	3	0.002969
14924_1	k141_55240	3	86	+	84	0	0
14924_2	k141_55240	87	788	+	702	8	0.00571807
14924_3	k141_55240	778	1215	+	438	2	0.00229114
14925_1	k141_3706	2	232	+	231	24	0.052131
14925_2	k141_3706	254	1558	+	1305	260	0.0999676
14925_3	k141_3706	1561	1728	+	168	10	0.0298667
14926_1	k141_243476	2	1084	-	1083	14	0.00648629
14926_2	k141_243476	1100	1465	-	366	1	0.00137093
14926_3	k141_243476	1507	1896	-	390	15	0.0192985
14927_1	k141_209840	2	343	+	342	3	0.00440141
14927_2	k141_209840	389	1243	+	855	34	0.0199531
14927_3	k141_209840	1253	2110	+	858	21	0.0122809
14927_4	k141_209840	2123	2566	+	444	4	0.00452037
14928_1	k141_260897	3	1526	+	1524	189	0.0622262
14929_1	k141_227359	1	1113	-	1113	32	0.0144262
14929_2	k141_227359	1120	2604	-	1485	27	0.00912292
14930_1	k141_72878	118	525	+	408	3	0.00368942
14930_2	k141_72878	474	1106	-	633	3	0.00237801
14930_3	k141_72878	1045	1200	-	156	0	0
14931_1	k141_209841	482	1045	+	564	17	0.015124
14932_1	k141_3708	80	790	+	711	123	0.0868025
14932_2	k141_3708	802	1290	+	489	34	0.0348872
14933_1	k141_20518	1	1242	-	1242	16	0.00646391
14933_2	k141_20518	1352	1546	-	195	3	0.00771939
14934_1	k141_260899	1	570	+	570	2	0.00176056
14934_2	k141_260899	567	1172	+	606	4	0.00331195
14935_1	k141_192923	2	358	+	357	98	0.137738
14935_2	k141_192923	394	888	-	495	188	0.190568
14935_3	k141_192923	876	1751	-	876	409	0.23427
14935_4	k141_192923	1808	3034	+	1227	774	0.316514
14935_5	k141_192923	3051	3467	-	417	185	0.222604
14935_6	k141_192923	3490	4362	-	873	464	0.266686
14935_7	k141_192923	4366	5283	-	918	474	0.259079
14935_8	k141_192923	5285	5959	-	675	294	0.218545
14935_9	k141_192923	6106	6690	+	585	223	0.191269
14935_10	k141_192923	6725	7150	+	426	251	0.295638
14935_11	k141_192923	7178	7393	+	216	89	0.206744
14935_12	k141_192923	7664	8002	+	339	105	0.155413
14935_13	k141_192923	8147	8779	+	633	227	0.179936
14935_14	k141_192923	8740	9330	+	591	202	0.171499
14935_15	k141_192923	9381	10184	+	804	430	0.268355
14935_16	k141_192923	10339	12246	+	1908	801	0.210645
14935_17	k141_192923	12315	14423	+	2109	1235	0.293824
14935_18	k141_192923	14448	14858	-	411	164	0.200216
14935_19	k141_192923	14923	15516	+	594	124	0.104745
14935_20	k141_192923	15506	16726	+	1221	548	0.225196
14935_21	k141_192923	17283	17459	+	177	78	0.221115
14935_22	k141_192923	17411	17734	+	324	163	0.252429
14935_23	k141_192923	17802	18443	+	642	362	0.282924
14936_1	k141_37634	2	202	-	201	4	0.00998529
14936_2	k141_37634	192	1256	-	1065	921	0.433917
14936_3	k141_37634	1288	1824	-	537	46	0.0429814
14936_4	k141_37634	1781	1939	-	159	0	0
14937_1	k141_72881	2	553	+	552	11	0.00999885
14937_2	k141_72881	916	1179	+	264	7	0.0133043
14938_1	k141_157890	1	1047	-	1047	83	0.0397766
14938_2	k141_157890	1047	2786	-	1740	90	0.0259531
14938_3	k141_157890	3576	3794	-	219	17	0.0389495
14938_4	k141_157890	3850	4443	-	594	20	0.0168943
14938_5	k141_157890	4440	4718	-	279	30	0.0539528
14938_6	k141_157890	5220	6764	-	1545	323	0.104899
14939_1	k141_260900	3	713	+	711	5	0.00352856
14939_2	k141_260900	710	1306	+	597	5	0.00420235
14940_1	k141_227362	2	1027	+	1026	19	0.00929186
14940_2	k141_227362	1024	2256	+	1233	11	0.00447637
14940_3	k141_227362	2260	2343	+	84	0	0
14941_1	k141_20520	2	511	+	510	1	0.000983844
14941_2	k141_20520	624	911	+	288	1	0.00174222
14941_3	k141_20520	978	1355	+	378	4	0.00530964
14942_1	k141_209845	3	1220	-	1218	9	0.00370759
14942_2	k141_209845	1266	1664	-	399	0	0
14943_1	k141_3713	2	262	+	261	1	0.00192245
14943_2	k141_3713	332	1699	+	1368	13	0.00476819
14944_1	k141_227363	1	651	+	651	14	0.0107906
14944_2	k141_227363	664	906	+	243	0	0
14944_3	k141_227363	903	1100	+	198	0	0
14945_1	k141_174857	3	1013	+	1011	8	0.00397041
14946_1	k141_260902	2	244	+	243	2	0.00412972
14946_2	k141_260902	317	826	+	510	12	0.0118061
14946_3	k141_260902	849	1286	+	438	3	0.00343672
14947_1	k141_157894	3	413	+	411	0	0
14947_2	k141_157894	383	937	+	555	3	0.00271222
14948_1	k141_20522	1	189	+	189	4	0.0106193
14948_2	k141_20522	200	1048	+	849	7	0.00413701
14949_1	k141_3715	3	362	-	360	2	0.00278756
14949_2	k141_3715	652	1080	+	429	1	0.00116961
14950_1	k141_260903	3	1052	-	1050	9	0.00430081
14951_1	k141_227364	3	1199	+	1197	18	0.00754527
14951_2	k141_227364	1230	1328	+	99	0	0
14952_1	k141_55256	2	340	+	339	20	0.0296024
14952_2	k141_55256	340	1239	+	900	56	0.0312207
14952_3	k141_55256	1211	1435	+	225	0	0
14953_1	k141_192932	1	1281	-	1281	7	0.00274186
14954_1	k141_107079	2	73	-	72	0	0
14954_2	k141_107079	224	436	+	213	4	0.00942273
14954_3	k141_107079	941	1237	+	297	5	0.00844715
14954_4	k141_107079	1337	2011	+	675	26	0.0193271
14954_5	k141_107079	2028	2717	+	690	27	0.0196341
14954_6	k141_107079	2733	5966	+	3234	87	0.0134982
14954_7	k141_107079	5981	6190	+	210	4	0.00955735
14954_8	k141_107079	6369	6974	+	606	21	0.0173877
14954_9	k141_107079	6971	7540	+	570	14	0.0123239
14954_10	k141_107079	7565	11179	+	3615	83	0.0115204
14954_11	k141_107079	11197	13899	+	2703	81	0.0150361
14954_12	k141_107079	13908	14852	+	945	23	0.0122122
14954_13	k141_107079	14877	15470	+	594	5	0.00422357
14954_14	k141_107079	15524	16330	+	807	24	0.0149222
14954_15	k141_107079	16393	18006	+	1614	41	0.0127461
14954_16	k141_107079	18128	19048	+	921	27	0.0147096
14954_17	k141_107079	19133	21661	+	2529	49	0.00972174
14954_18	k141_107079	21664	24603	+	2940	68	0.0116053
14955_1	k141_3716	1	1299	-	1299	160	0.0618027
14956_1	k141_329416	1	669	+	669	14	0.0105002
14956_2	k141_329416	795	2714	+	1920	81	0.021168
14956_3	k141_329416	2711	3073	+	363	9	0.0124403
14956_4	k141_329416	3139	3543	-	405	10	0.0123892
14956_5	k141_329416	3540	4091	-	552	11	0.00999885
14956_6	k141_329416	4331	5968	+	1638	77	0.023587
14956_7	k141_329416	5981	6730	+	750	10	0.00669014
14956_8	k141_329416	6727	7932	+	1206	54	0.0224669
14956_9	k141_329416	8139	10325	+	2187	52	0.0119303
14956_10	k141_329416	10325	11104	+	780	18	0.0115791
14956_11	k141_329416	11363	12634	+	1272	32	0.0126229
14956_12	k141_329416	13070	14305	+	1236	32	0.0129906
14956_13	k141_329416	14424	15275	+	852	31	0.0182565
14956_14	k141_329416	15275	16411	+	1137	20	0.00882604
14956_15	k141_329416	16415	17431	+	1017	27	0.0133211
14956_16	k141_329416	17428	19344	+	1917	35	0.00916099
14956_17	k141_329416	19346	20107	+	762	8	0.00526783
14956_18	k141_329416	20104	21102	+	999	9	0.00452037
14956_19	k141_329416	21095	21829	+	735	20	0.0136534
14956_20	k141_329416	21826	22563	+	738	12	0.00815871
14956_21	k141_329416	22560	23762	+	1203	16	0.00667346
14956_22	k141_329416	23759	25144	+	1386	16	0.00579233
14956_23	k141_329416	25141	26205	+	1065	18	0.00848046
14956_24	k141_329416	26199	26720	+	522	8	0.00768982
14956_25	k141_329416	26717	27469	+	753	24	0.0159924
14956_26	k141_329416	27466	27783	+	318	4	0.00631145
14956_27	k141_329416	27777	28376	+	600	24	0.0200704
14956_28	k141_329416	28373	29323	+	951	32	0.0168836
14956_29	k141_329416	29421	30470	+	1050	25	0.0119467
14956_30	k141_329416	30467	31969	+	1503	49	0.0163581
14956_31	k141_329416	31966	32637	+	672	5	0.00373334
14956_32	k141_329416	32761	34131	+	1371	23	0.00841757
14956_33	k141_329416	34321	36168	+	1848	44	0.0119467
14956_34	k141_329416	36303	37058	-	756	4	0.00265482
14956_35	k141_329416	37045	39339	-	2295	92	0.0201142
14956_36	k141_329416	40089	41117	-	1029	19	0.00926477
14956_37	k141_329416	41370	42965	-	1596	38	0.0119467
14956_38	k141_329416	42979	43569	-	591	8	0.00679202
14957_1	k141_243478	3	206	+	204	5	0.0122981
14957_2	k141_243478	1669	4521	-	2853	92	0.0161802
14957_3	k141_243478	4723	5928	-	1206	22	0.00915318
14957_4	k141_243478	6102	6680	+	579	9	0.00779939
14958_1	k141_174862	3	104	-	102	0	0
14958_2	k141_174862	270	941	+	672	4	0.00298667
14958_3	k141_174862	946	1164	-	219	4	0.00916458
14959_1	k141_227366	3	839	+	837	15	0.00899213
14959_2	k141_227366	866	1249	+	384	6	0.00784001
14960_1	k141_260904	3	527	+	525	220	0.210262
14960_2	k141_260904	545	1216	+	672	978	0.730241
14960_3	k141_260904	1216	2259	+	1044	1341	0.644503
14960_4	k141_260904	2293	2661	+	369	231	0.31411
14961_1	k141_20526	1	516	-	516	30	0.0291721
14961_2	k141_20526	796	2010	+	1215	74	0.0305599
14961_3	k141_20526	2121	2882	+	762	61	0.0401672
14962_1	k141_260906	165	1031	-	867	15	0.00868098
14963_1	k141_192939	1	159	+	159	0	0
14963_2	k141_192939	110	1174	+	1065	15	0.00706705
14964_1	k141_243482	2	1471	+	1470	32	0.0109227
14965_1	k141_227367	2	2119	+	2118	70	0.0165832
14965_2	k141_227367	2396	2683	-	288	1	0.00174222
14966_1	k141_209846	2	3031	-	3030	34	0.00563032
14966_2	k141_209846	3028	5913	-	2886	55	0.00956231
14966_3	k141_209846	6047	6466	+	420	5	0.00597334
14967_1	k141_192941	54	650	+	597	6	0.00504282
14967_2	k141_192941	675	1007	+	333	1	0.00150679
14968_1	k141_294776	3	1019	-	1017	33	0.0162813
14968_2	k141_294776	1586	3976	+	2391	109	0.0228741
14968_3	k141_294776	3963	6644	+	2682	77	0.0144055
14968_4	k141_294776	6654	7634	+	981	14	0.0071607
14968_5	k141_294776	7731	8279	+	549	28	0.0255907
14968_6	k141_294776	8305	9609	+	1305	58	0.0223005
14968_7	k141_294776	9619	10662	+	1044	50	0.0240307
14968_8	k141_294776	10743	11669	+	927	47	0.0254399
14968_9	k141_294776	11682	12239	+	558	11	0.00989134
14968_10	k141_294776	12247	14280	+	2034	135	0.0333027
14968_11	k141_294776	14293	15504	+	1212	39	0.0161458
14968_12	k141_294776	15546	16463	+	918	22	0.0120248
14968_13	k141_294776	16460	18331	+	1872	66	0.0176903
14968_14	k141_294776	18328	19101	+	774	40	0.0259308
14968_15	k141_294776	19251	19559	+	309	24	0.0389717
14968_16	k141_294776	19597	19845	+	249	9	0.0181359
14968_17	k141_294776	20346	21746	+	1401	65	0.0232794
14968_18	k141_294776	21748	22860	+	1113	54	0.0243442
14968_19	k141_294776	22882	24141	+	1260	39	0.0155307
14968_20	k141_294776	24138	24845	+	708	30	0.021261
14968_21	k141_294776	24845	25378	+	534	8	0.00751701
14969_1	k141_329418	2	358	+	357	2	0.00281098
14969_2	k141_329418	485	2416	+	1932	26	0.00675247
14969_3	k141_329418	2933	3640	+	708	18	0.0127566
14969_4	k141_329418	3733	4314	+	582	1	0.000862132
14970_1	k141_294777	3	1121	-	1119	10	0.00448401
14971_1	k141_260912	3	989	+	987	18	0.00915065
14971_2	k141_260912	1086	1790	+	705	2	0.00142343
14972_1	k141_20531	3	446	-	444	10	0.0113009
14972_2	k141_20531	591	782	-	192	1	0.00261334
14972_3	k141_20531	1197	1724	-	528	10	0.00950304
14973_1	k141_174873	1	339	+	339	9	0.0133211
14973_2	k141_174873	1132	1200	-	69	2	0.0145438
14974_1	k141_329420	1	1155	+	1155	28	0.0121639
14975_1	k141_157916	138	623	+	486	13	0.0134216
14975_2	k141_157916	687	1430	+	744	2	0.00134882
14976_1	k141_227373	436	1083	-	648	13	0.0100662
14977_1	k141_243484	3	338	+	336	10	0.0149334
14977_2	k141_243484	335	448	+	114	2	0.00880282
14977_3	k141_243484	420	668	+	249	5	0.0100755
14977_4	k141_243484	758	2428	+	1671	108	0.0324298
14977_5	k141_243484	2443	2790	+	348	1	0.00144184
14978_1	k141_209850	1	2478	+	2478	46	0.00931436
14978_2	k141_209850	2638	2751	+	114	0	0
14979_1	k141_3730	1	708	-	708	2	0.0014174
14979_2	k141_3730	722	1198	-	477	2	0.00210382
14979_3	k141_3730	1426	1632	-	207	0	0
14979_4	k141_3730	1676	2560	-	885	11	0.00623657
14980_1	k141_157918	2	829	+	828	0	0
14980_2	k141_157918	979	1263	+	285	0	0
14981_1	k141_20534	2	1138	-	1137	17	0.00750214
14981_2	k141_20534	1098	1307	-	210	1	0.00238934
14982_1	k141_243486	2	613	+	612	27	0.0221365
14982_2	k141_243486	1151	1276	+	126	0	0
14983_1	k141_3732	76	576	+	501	11	0.0110167
14983_2	k141_3732	935	1204	-	270	4	0.00743349
14984_1	k141_294783	3	1250	+	1248	20	0.00804104
14984_2	k141_294783	1379	1456	-	78	1	0.00643283
14985_1	k141_157919	3	809	+	807	2	0.00124352
14985_2	k141_157919	804	1088	-	285	0	0
14986_1	k141_260915	206	1582	-	1377	27	0.00983844
14986_2	k141_260915	1846	2478	+	633	10	0.00792671
14987_1	k141_20535	1	528	+	528	1	0.000950304
14987_2	k141_20535	574	888	+	315	5	0.00796445
14987_3	k141_20535	924	1184	+	261	0	0
14988_1	k141_243487	3	92	-	90	0	0
14988_2	k141_243487	260	1189	+	930	30	0.0161858
14989_1	k141_72899	2	157	-	156	0	0
14989_2	k141_72899	157	720	-	564	17	0.015124
14989_3	k141_72899	818	3139	-	2322	48	0.0103723
14989_4	k141_72899	3188	3538	-	351	5	0.00714759
14989_5	k141_72899	3610	4446	-	837	25	0.0149869
14989_6	k141_72899	4443	5387	-	945	24	0.0127431
14989_7	k141_72899	5391	5876	-	486	6	0.00619458
14989_8	k141_72899	5978	6289	-	312	4	0.00643283
14990_1	k141_3735	60	1151	+	1092	72	0.0330831
14991_1	k141_227379	28	1266	+	1239	27	0.0109343
14991_2	k141_227379	1378	1995	+	618	5	0.00405955
14992_1	k141_20539	22	231	+	210	5	0.0119467
14992_2	k141_20539	620	859	+	240	1	0.00209067
14992_3	k141_20539	874	1122	+	249	5	0.0100755
14993_1	k141_72900	131	1321	+	1191	41	0.017273
14993_2	k141_72900	1358	1441	+	84	0	0
14994_1	k141_260918	1	399	-	399	5	0.00628773
14994_2	k141_260918	479	1294	-	816	7	0.00430432
14994_3	k141_260918	1309	2130	-	822	12	0.00732497
14995_1	k141_107087	1	1188	-	1188	49	0.0206955
14995_2	k141_107087	1301	1894	+	594	24	0.0202732
14995_3	k141_107087	2526	3716	-	1191	37	0.0155879
14995_4	k141_107087	3716	4030	-	315	0	0
14995_5	k141_107087	4011	5780	-	1770	26	0.0073705
14995_6	k141_107087	5767	6333	-	567	14	0.0123892
14995_7	k141_107087	6592	7173	-	582	6	0.00517279
14995_8	k141_107087	7189	7749	-	561	12	0.0107328
14995_9	k141_107087	7746	8114	-	369	3	0.00407935
14996_1	k141_209857	1	129	-	129	16	0.0622339
14996_2	k141_209857	730	2379	+	1650	77	0.0234155
14997_1	k141_294789	405	1538	+	1134	8	0.00353976
14997_2	k141_294789	1980	2441	+	462	5	0.00543031
14998_1	k141_174890	3	560	-	558	111	0.0998126
14998_2	k141_174890	730	1326	+	597	77	0.0647162
14999_1	k141_209858	3	761	+	759	2	0.00132216
14999_2	k141_209858	727	1050	+	324	3	0.00464593
15000_1	k141_174892	1	693	+	693	18	0.0130327
15000_2	k141_174892	811	1029	+	219	2	0.00458229
15001_1	k141_72904	3	356	-	354	9	0.0127566
15001_2	k141_72904	482	919	-	438	1	0.00114557
15001_3	k141_72904	960	1358	-	399	1	0.00125755
15002_1	k141_107090	1	810	-	810	10	0.00619458
15002_2	k141_107090	807	1727	-	921	36	0.0196128
15002_3	k141_107090	1770	2084	+	315	2	0.00318578
15003_1	k141_227382	1	678	+	678	16	0.011841
15003_2	k141_227382	662	2077	+	1416	19	0.00673266
15003_3	k141_227382	2094	2963	+	870	7	0.00403715
15003_4	k141_227382	3015	3350	+	336	13	0.0194134
15004_1	k141_243496	1	570	+	570	27	0.0237676
15004_2	k141_243496	622	1692	+	1071	27	0.0126494
15004_3	k141_243496	1718	2380	+	663	22	0.0166497
15005_1	k141_107092	3	170	-	168	0	0
15005_2	k141_107092	524	1000	-	477	3	0.00315573
15006_1	k141_329445	1	222	+	222	2	0.00452037
15006_2	k141_329445	358	1545	+	1188	19	0.00802479
15007_1	k141_174895	41	1384	-	1344	23	0.00858668
15007_2	k141_174895	1403	2362	-	960	22	0.0114987
15008_1	k141_107093	3	476	-	474	3	0.0031757
15008_2	k141_107093	481	1206	-	726	21	0.0145137
15009_1	k141_20549	2	277	-	276	2	0.00363595
15009_2	k141_20549	403	1143	+	741	7	0.00473998
15010_1	k141_3748	2	244	-	243	3	0.00619458
15010_2	k141_3748	498	1814	+	1317	75	0.0285741
15010_3	k141_3748	2182	2799	+	618	7	0.00568337
15011_1	k141_227385	3	203	+	201	0	0
15011_2	k141_227385	219	2066	+	1848	17	0.00461576
15011_3	k141_227385	2074	2637	-	564	2	0.00177929
15012_1	k141_260919	3	86	+	84	22	0.131413
15012_2	k141_260919	577	1332	+	756	153	0.101547
15012_3	k141_260919	1332	2612	+	1281	197	0.0771638
15012_4	k141_260919	2875	5775	+	2901	453	0.0783515
15012_5	k141_260919	5880	6341	+	462	38	0.0412704
15013_1	k141_107095	1	249	-	249	0	0
15013_2	k141_107095	264	992	-	729	4	0.00275314
15013_3	k141_107095	1195	1371	+	177	0	0
15014_1	k141_209864	2	2140	-	2139	27	0.00633358
15014_2	k141_209864	2191	2868	-	678	4	0.00296024
15014_3	k141_209864	2882	3655	-	774	8	0.00518616
15014_4	k141_209864	3698	4195	-	498	8	0.00806041
15015_1	k141_294799	3	167	+	165	2	0.00608195
15015_2	k141_294799	275	541	+	267	0	0
15015_3	k141_294799	547	969	+	423	0	0
15015_4	k141_294799	983	1270	+	288	1	0.00174222
15015_5	k141_294799	1292	2965	+	1674	25	0.00749344
15015_6	k141_294799	3040	3438	+	399	7	0.00880282
15015_7	k141_294799	3435	3905	+	471	1	0.00106531
15016_1	k141_227386	3	1130	-	1128	17	0.007562
15017_1	k141_20554	1	960	-	960	13	0.00679468
15018_1	k141_157921	1	1983	+	1983	57	0.0144228
15018_2	k141_157921	1999	2901	+	903	23	0.0127802
15018_3	k141_157921	2898	3380	+	483	14	0.0145438
15018_4	k141_157921	3382	4185	+	804	17	0.0106094
15018_5	k141_157921	4182	5531	+	1350	24	0.00892019
15018_6	k141_157921	5687	5998	-	312	11	0.0176903
15018_7	k141_157921	6044	6343	-	300	10	0.0167254
15018_8	k141_157921	6649	8010	+	1362	51	0.0187884
15018_9	k141_157921	8085	9029	-	945	14	0.00743349
15018_10	k141_157921	9053	10135	-	1083	35	0.0162157
15019_1	k141_243503	3	173	-	171	0	0
15019_2	k141_243503	290	574	+	285	7	0.0123239
15019_3	k141_243503	582	1433	+	852	3	0.00176676
15020_1	k141_329450	2	79	-	78	1	0.00643283
15020_2	k141_329450	231	1160	-	930	13	0.00701386
15020_3	k141_329450	1157	1897	-	741	34	0.0230228
15020_4	k141_329450	2078	2203	+	126	0	0
15021_1	k141_72917	3	662	+	660	9	0.00684219
15021_2	k141_72917	741	1031	+	291	6	0.0103456
15022_1	k141_174900	3	734	-	732	4	0.00274186
15022_2	k141_174900	740	1417	-	678	10	0.0074006
15023_1	k141_20555	2	514	+	513	13	0.0127152
15023_2	k141_20555	576	1403	+	828	36	0.0218157
15024_1	k141_209868	2	328	-	327	0	0
15024_2	k141_209868	431	1138	-	708	9	0.00637831
15025_1	k141_157924	1	861	-	861	7	0.00407935
15025_2	k141_157924	1114	1554	+	441	8	0.00910223
15026_1	k141_243504	1	2139	-	2139	31	0.00727189
15027_1	k141_209871	303	1040	-	738	13	0.0088386
15028_1	k141_227388	1	990	-	990	34	0.0172322
15028_2	k141_227388	1074	1427	-	354	9	0.0127566
15028_3	k141_227388	1432	1650	-	219	1	0.00229114
15028_4	k141_227388	1728	3392	-	1665	41	0.0123557
15029_1	k141_3752	251	1072	+	822	46	0.0280791
15029_2	k141_3752	1199	2248	+	1050	43	0.0205483
15029_3	k141_3752	2344	3630	+	1287	38	0.014815
15029_4	k141_3752	3744	4334	+	591	10	0.00849003
15029_5	k141_3752	4442	4987	-	546	28	0.0257313
15030_1	k141_294806	1	78	-	78	8	0.0514626
15030_2	k141_294806	356	1081	+	726	49	0.0338654
15030_3	k141_294806	1090	2349	+	1260	81	0.032256
15031_1	k141_72921	2	658	-	657	6	0.00458229
15031_2	k141_72921	655	2061	-	1407	22	0.00784558
15031_3	k141_72921	2073	2744	-	672	2	0.00149334
15032_1	k141_107104	592	1971	-	1380	83	0.0301784
15033_1	k141_209875	3	953	-	951	10	0.00527614
15033_2	k141_209875	970	1164	-	195	2	0.00514626
15034_1	k141_329459	202	1071	+	870	4	0.00230695
15035_1	k141_157931	2	394	+	393	4	0.00510698
15035_2	k141_157931	375	752	+	378	9	0.0119467
15035_3	k141_157931	918	1034	+	117	0	0
15036_1	k141_174909	3	530	+	528	7	0.00665213
15036_2	k141_174909	535	1389	+	855	25	0.0146714
15036_3	k141_174909	1426	1989	+	564	10	0.00889647
15036_4	k141_174909	1982	2071	+	90	0	0
15037_1	k141_260925	39	179	+	141	9	0.0320273
15037_2	k141_260925	259	966	+	708	57	0.040396
15037_3	k141_260925	1101	2231	+	1131	93	0.0412588
15037_4	k141_260925	2330	3505	+	1176	81	0.03456
15037_5	k141_260925	4140	4352	+	213	9	0.0212012
15037_6	k141_260925	4356	4550	+	195	10	0.0257313
15038_1	k141_227391	3	662	-	660	11	0.00836268
15038_2	k141_227391	825	1202	+	378	3	0.00398223
15039_1	k141_72923	1	405	-	405	4	0.00495566
15039_2	k141_72923	402	1121	-	720	10	0.0069689
15039_3	k141_72923	1137	1628	-	492	6	0.00611903
15040_1	k141_329461	1	291	+	291	3	0.00517279
15040_2	k141_329461	366	1007	+	642	9	0.00703403
15041_1	k141_294811	3	248	+	246	3	0.00611903
15041_2	k141_294811	355	1113	+	759	9	0.00594973
15042_1	k141_209878	3	884	+	882	7	0.00398223
15042_2	k141_209878	940	1485	+	546	6	0.00551385
15042_3	k141_209878	1495	1596	+	102	0	0
15043_1	k141_174911	3	110	-	108	0	0
15043_2	k141_174911	113	586	-	474	24	0.0254056
15043_3	k141_174911	588	1235	-	648	21	0.0162608
15044_1	k141_243508	3	557	-	555	72	0.0650933
15044_2	k141_243508	745	1212	-	468	43	0.0461019
15044_3	k141_243508	1278	1745	-	468	33	0.0353806
15044_4	k141_243508	1742	2086	-	345	32	0.0465401
15044_5	k141_243508	2323	3051	-	729	100	0.0688286
15045_1	k141_157932	4	1290	-	1287	23	0.00896697
15045_2	k141_157932	1284	2243	-	960	14	0.00731734
15045_3	k141_157932	2278	2754	-	477	3	0.00315573
15046_1	k141_260930	3	98	+	96	0	0
15046_2	k141_260930	98	718	+	621	22	0.0177757
15046_3	k141_260930	747	1190	-	444	13	0.0146912
15047_1	k141_243511	1	963	-	963	67	0.0349096
15048_1	k141_3759	31	1344	-	1314	310	0.118376
15048_2	k141_3759	1478	2362	-	885	105	0.0595309
15048_3	k141_3759	2375	3166	-	792	94	0.0595524
15049_1	k141_174915	3	1481	+	1479	15	0.00508885
15050_1	k141_227402	2	1156	+	1155	16	0.0069508
15051_1	k141_157936	3	1424	-	1422	24	0.00846853
15052_1	k141_72928	3	590	-	588	28	0.0238934
15052_2	k141_72928	702	1721	-	1020	46	0.0226284
15052_3	k141_72928	1663	2094	-	432	8	0.00929186
15053_1	k141_209883	3	269	+	267	1	0.00187925
15053_2	k141_209883	419	1165	+	747	14	0.00940381
15054_1	k141_174916	93	1010	-	918	10	0.0054658
15055_1	k141_260934	2	133	-	132	0	0
15055_2	k141_260934	220	903	+	684	7	0.00513498
15055_3	k141_260934	900	1793	+	894	15	0.0084188
15056_1	k141_278089	1	894	-	894	30	0.0168376
15056_2	k141_278089	894	3050	-	2157	114	0.0265186
15056_3	k141_278089	3721	4605	-	885	71	0.0402542
15056_4	k141_278089	4774	5784	+	1011	76	0.0377189
15056_5	k141_278089	6441	6944	-	504	20	0.0199111
15056_6	k141_278089	6951	7616	-	666	39	0.0293824
15056_7	k141_278089	7695	8495	-	801	60	0.0375851
15056_8	k141_278089	8824	9237	+	414	22	0.0266636
15056_9	k141_278089	9342	10376	-	1035	113	0.0547816
15056_10	k141_278089	10538	11287	-	750	56	0.0374648
15056_11	k141_278089	11350	12282	-	933	64	0.0344187
15056_12	k141_278089	12489	13631	+	1143	94	0.0412647
15056_13	k141_278089	13658	13912	+	255	14	0.0275476
15056_14	k141_278089	14033	15223	-	1191	77	0.0324396
15056_15	k141_278089	15405	16085	+	681	49	0.0361032
15056_16	k141_278089	16406	18286	+	1881	135	0.0360115
15056_17	k141_278089	18513	19253	-	741	52	0.0352113
15056_18	k141_278089	19357	20430	-	1074	84	0.0392438
15056_19	k141_278089	20608	22287	-	1680	170	0.0507734
15056_20	k141_278089	22566	23720	+	1155	66	0.028672
15056_21	k141_278089	24086	25903	+	1818	129	0.0356035
15056_22	k141_278089	25862	26476	-	615	26	0.0212126
15056_23	k141_278089	26473	28308	-	1836	87	0.0237762
15056_24	k141_278089	28500	30023	+	1524	118	0.0388502
15056_25	k141_278089	30077	30757	+	681	44	0.0324192
15056_26	k141_278089	31168	32454	-	1287	76	0.02963
15056_27	k141_278089	32588	33775	+	1188	71	0.0299874
15056_28	k141_278089	33830	34678	-	849	55	0.0325051
15056_29	k141_278089	34710	36803	-	2094	145	0.0347446
15056_30	k141_278089	37145	38800	+	1656	133	0.0402984
15056_31	k141_278089	39017	39832	+	816	40	0.0245961
15056_32	k141_278089	39834	41222	+	1389	108	0.0390138
