# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_7/G19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_7/G19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_7/G19_2.bam	RPKG
12546_1	k141_68799	1	717	+	717	165	0.141016
12546_2	k141_68799	710	1432	-	723	185	0.156797
12547_1	k141_156530	236	511	-	276	10	0.0222022
12547_2	k141_156530	508	1443	-	936	27	0.0176763
12547_3	k141_156530	1440	2060	-	621	33	0.0325632
12547_4	k141_156530	2051	2716	-	666	17	0.0156415
12547_5	k141_156530	2722	3837	-	1116	41	0.0225125
12547_6	k141_156530	3812	4342	-	531	17	0.0196182
12547_7	k141_156530	4329	5795	-	1467	66	0.0275688
12547_8	k141_156530	5786	8305	-	2520	97	0.0235872
12547_9	k141_156530	8455	8868	-	414	50	0.0740072
12548_1	k141_13806	1	984	-	984	22	0.0137004
12548_2	k141_13806	999	1556	-	558	8	0.00878538
12548_3	k141_13806	1534	1755	-	222	3	0.00828081
12548_4	k141_13806	1848	2705	-	858	14	0.00999874
12548_5	k141_13806	2812	3306	-	495	12	0.0148553
12548_6	k141_13806	3303	4313	-	1011	27	0.016365
12548_7	k141_13806	4454	5605	-	1152	34	0.0180855
12549_1	k141_200801	3	1274	+	1272	16	0.00770792
12550_1	k141_2810	1	2838	+	2838	196	0.0423202
12550_2	k141_2810	3295	4368	+	1074	66	0.0376569
12550_3	k141_2810	4801	4965	+	165	16	0.0594211
12551_1	k141_112502	1	978	+	978	10	0.00626564
12551_2	k141_112502	959	1354	+	396	3	0.00464227
12552_1	k141_167883	2	109	+	108	1	0.00567389
12552_2	k141_167883	154	714	+	561	14	0.0152922
12552_3	k141_167883	931	1233	+	303	10	0.0202238
12552_4	k141_167883	1297	1458	+	162	2	0.00756518
12552_5	k141_167883	2117	2437	+	321	11	0.0209987
12552_6	k141_167883	2634	3242	+	609	14	0.0140869
12552_7	k141_167883	3366	3428	+	63	0	0
12553_1	k141_123424	2	295	-	294	0	0
12553_2	k141_123424	391	1434	-	1044	12	0.00704345
12553_3	k141_123424	1459	2277	-	819	11	0.00823026
12553_4	k141_123424	2294	2686	-	393	3	0.00467771
12553_5	k141_123424	2726	4006	-	1281	17	0.00813213
12553_6	k141_123424	4099	4629	-	531	9	0.0103861
12553_7	k141_123424	4713	5960	-	1248	10	0.0049101
12553_8	k141_123424	6008	6262	-	255	0	0
12554_1	k141_211739	1	1239	+	1239	47	0.0232451
12554_2	k141_211739	1378	2229	+	852	24	0.0172614
12554_3	k141_211739	2229	2657	+	429	8	0.0114271
12555_1	k141_13810	2	85	+	84	0	0
12555_2	k141_13810	107	994	+	888	16	0.0110411
12556_1	k141_101970	2	286	+	285	9	0.0193509
12556_2	k141_101970	539	1096	-	558	22	0.0241598
12556_3	k141_101970	1233	1727	+	495	8	0.00990351
12556_4	k141_101970	1717	2130	+	414	9	0.0133213
12557_1	k141_112504	1	1563	-	1563	79	0.0309722
12558_1	k141_13811	3	446	-	444	27	0.0372636
12558_2	k141_13811	709	1053	+	345	20	0.0355235
12559_1	k141_79702	1	846	+	846	17	0.0123135
12559_2	k141_79702	862	1164	+	303	7	0.0141566
12559_3	k141_79702	1176	1430	+	255	2	0.00480612
12559_4	k141_79702	1446	1742	+	297	14	0.0288852
12559_5	k141_79702	1758	2057	+	300	3	0.0061278
12559_6	k141_79702	2070	2336	+	267	3	0.00688517
12559_7	k141_79702	2482	2727	+	246	4	0.0099639
12559_8	k141_79702	2724	4844	+	2121	39	0.0112675
12559_9	k141_79702	4856	5056	+	201	3	0.00914597
12559_10	k141_79702	5153	6370	+	1218	31	0.0155962
12559_11	k141_79702	6597	7931	-	1335	24	0.0110163
12559_12	k141_79702	8131	9189	+	1059	18	0.0104155
12559_13	k141_79702	9342	10727	+	1386	50	0.0221061
12559_14	k141_79702	10743	11045	+	303	9	0.0182014
12559_15	k141_79702	11062	11382	+	321	13	0.0248166
12559_16	k141_79702	11398	12546	+	1149	38	0.020266
12559_17	k141_79702	12560	13954	+	1395	57	0.0250383
12559_18	k141_79702	14104	15222	+	1119	29	0.0158808
12559_19	k141_79702	15232	15978	-	747	27	0.0221487
12559_20	k141_79702	16284	17459	+	1176	77	0.0401225
12559_21	k141_79702	17783	19156	+	1374	31	0.0138255
12559_22	k141_79702	19175	19429	+	255	4	0.00961223
12559_23	k141_79702	19374	19481	+	108	0	0
12560_1	k141_200804	176	469	-	294	1	0.00208429
12560_2	k141_200804	453	1136	-	684	6	0.00537526
12560_3	k141_200804	1244	2257	-	1014	8	0.00483456
12560_4	k141_200804	2241	2438	-	198	0	0
12561_1	k141_112505	2	1123	+	1122	15	0.00819224
12562_1	k141_211742	1	1008	-	1008	22	0.0133742
12563_1	k141_123425	180	1532	-	1353	9	0.00407614
12563_2	k141_123425	1548	2420	-	873	11	0.00772117
12564_1	k141_25010	3	98	+	96	0	0
12564_2	k141_25010	349	3066	+	2718	97	0.0218689
12564_3	k141_25010	3161	3889	+	729	7	0.00588403
12564_4	k141_25010	3958	5274	+	1317	29	0.0134933
12564_5	k141_25010	5286	5912	+	627	19	0.0185691
12564_6	k141_25010	6059	7006	+	948	20	0.0129278
12564_7	k141_25010	7097	7810	+	714	25	0.0214559
12564_8	k141_25010	7820	8206	+	387	13	0.0205843
12564_9	k141_25010	8366	9712	+	1347	24	0.0109181
12564_10	k141_25010	9720	10244	-	525	8	0.0093376
12564_11	k141_25010	10459	16656	+	6198	167	0.0165108
12564_12	k141_25010	16725	18068	-	1344	295	0.134502
12565_1	k141_36186	2	460	-	459	9	0.0120153
12565_2	k141_36186	472	1287	-	816	12	0.00901147
12566_1	k141_47197	3	1481	-	1479	180	0.0745777
12566_2	k141_47197	1730	2347	+	618	35	0.0347044
12566_3	k141_47197	2422	2625	-	204	11	0.0330421
12566_4	k141_47197	2653	2796	-	144	4	0.0170217
12567_1	k141_68801	3	659	-	657	8	0.00746155
12567_2	k141_68801	677	1171	-	495	24	0.0297105
12567_3	k141_68801	1231	2481	-	1251	54	0.0264509
12567_4	k141_68801	2486	2965	-	480	9	0.0114896
12567_5	k141_68801	3077	4588	-	1512	32	0.0129689
12568_1	k141_123426	2	1078	-	1077	16	0.00910351
12568_2	k141_123426	1220	1513	-	294	7	0.01459
12569_1	k141_101978	54	998	+	945	114	0.0739227
12570_1	k141_167890	1	159	-	159	4	0.0154158
12570_2	k141_167890	391	1701	-	1311	27	0.0126202
12570_3	k141_167890	1667	2434	-	768	14	0.0111705
12571_1	k141_58296	2	1048	-	1047	23	0.0134613
12571_2	k141_58296	1125	5606	-	4482	50	0.00683601
12571_3	k141_58296	5621	6676	-	1056	19	0.0110254
12571_4	k141_58296	6739	6870	-	132	1	0.00464227
12572_1	k141_112510	3	1064	+	1062	14	0.00807808
12573_1	k141_211746	1	1212	+	1212	21	0.0106175
12574_1	k141_146088	3	812	+	810	13	0.00983474
12574_2	k141_146088	852	1550	+	699	10	0.00876652
12574_3	k141_146088	1591	1788	+	198	7	0.0216639
12575_1	k141_179400	1	84	-	84	4	0.02918
12575_2	k141_179400	197	529	-	333	18	0.0331232
12575_3	k141_179400	735	1058	-	324	31	0.0586302
12575_4	k141_179400	1532	2932	-	1401	69	0.0301797
12575_5	k141_179400	2947	4398	-	1452	76	0.0320739
12575_6	k141_179400	4395	5315	-	921	48	0.0319364
12575_7	k141_179400	5306	6103	-	798	35	0.0268763
12575_8	k141_179400	6117	7169	-	1053	57	0.0331704
12575_9	k141_179400	7172	8704	-	1533	68	0.0271814
12575_10	k141_179400	8706	9404	-	699	36	0.0315595
12575_11	k141_179400	9513	10460	-	948	49	0.0316732
12575_12	k141_179400	10715	11761	+	1047	62	0.0362869
12576_1	k141_68804	385	1260	-	876	2	0.00139904
12576_2	k141_68804	1584	1829	-	246	1	0.00249098
12577_1	k141_112513	1	573	-	573	1	0.00106942
12577_2	k141_112513	582	1259	-	678	5	0.00451903
12578_1	k141_200812	142	1503	+	1362	38	0.0170966
12579_1	k141_36194	2	739	+	738	9	0.00747293
12579_2	k141_36194	765	1253	+	489	8	0.010025
12579_3	k141_36194	1277	2095	+	819	20	0.0149641
12580_1	k141_47204	222	932	+	711	11	0.00948042
12580_2	k141_47204	948	1343	+	396	2	0.00309485
12580_3	k141_47204	1230	1559	-	330	3	0.00557073
12581_1	k141_13822	1	1152	-	1152	25	0.0132982
12581_2	k141_13822	1165	1263	-	99	0	0
12582_1	k141_25016	1	183	+	183	3	0.0100456
12582_2	k141_25016	211	1368	+	1158	24	0.0127001
12583_1	k141_101983	2	1072	-	1071	4	0.00228863
12584_1	k141_47206	2	1066	-	1065	12	0.00690456
12585_1	k141_179405	3	725	+	723	12	0.0101706
12585_2	k141_179405	994	1224	+	231	6	0.0159164
12586_1	k141_167899	1	1182	-	1182	45	0.0233292
12587_1	k141_200816	2	148	-	147	7	0.02918
12587_2	k141_200816	228	1145	-	918	11	0.00734268
12588_1	k141_36195	1	1872	+	1872	10	0.0032734
12589_1	k141_58299	3	506	+	504	2	0.00243167
12589_2	k141_58299	508	1806	+	1299	29	0.0136802
12589_3	k141_58299	1867	2268	+	402	11	0.0167676
12589_4	k141_58299	2429	3559	-	1131	27	0.0146287
12589_5	k141_58299	3714	3875	+	162	1	0.00378259
12590_1	k141_79704	1	1833	-	1833	18	0.00601748
12590_2	k141_79704	1840	2115	-	276	0	0
12590_3	k141_79704	2300	3673	-	1374	57	0.025421
12590_4	k141_79704	4051	4788	+	738	7	0.00581228
12590_5	k141_79704	4793	5959	-	1167	5	0.00262545
12591_1	k141_68808	3	1673	+	1671	26	0.00953458
12592_1	k141_25017	1	261	-	261	6	0.0140869
12592_2	k141_25017	324	1610	-	1287	28	0.0133317
12592_3	k141_25017	1588	2613	-	1026	15	0.00895877
12593_1	k141_200817	1	1536	-	1536	80	0.0319156
12594_1	k141_112516	269	1489	+	1221	36	0.0180672
12594_2	k141_112516	1506	1649	+	144	2	0.00851083
12594_3	k141_112516	1656	2138	+	483	13	0.016493
12594_4	k141_112516	2341	2697	+	357	9	0.0154482
12594_5	k141_112516	2809	3021	+	213	5	0.0143845
12595_1	k141_167902	1	999	+	999	11	0.00674733
12596_1	k141_36199	2	436	+	435	7	0.00986083
12596_2	k141_36199	1033	1473	-	441	37	0.0514124
12597_1	k141_156531	1	831	+	831	48	0.0353952
12597_2	k141_156531	938	1954	+	1017	25	0.0150634
12597_3	k141_156531	2114	2674	-	561	33	0.0360459
12597_4	k141_156531	2671	3258	-	588	28	0.02918
12597_5	k141_156531	3369	4247	+	879	29	0.0202169
12597_6	k141_156531	4258	5400	+	1143	49	0.0262697
12597_7	k141_156531	5457	6437	-	981	39	0.0243613
12597_8	k141_156531	6840	7634	+	795	70	0.0539555
12597_9	k141_156531	7715	9181	+	1467	65	0.0271511
12597_10	k141_156531	9194	10177	+	984	41	0.0255325
12597_11	k141_156531	10532	11176	+	645	40	0.0380019
12598_1	k141_123434	3	293	+	291	2	0.00421155
12598_2	k141_123434	342	617	-	276	0	0
12598_3	k141_123434	699	923	+	225	6	0.0163408
12598_4	k141_123434	1040	3655	+	2616	101	0.0236586
12598_5	k141_123434	3695	3820	+	126	3	0.01459
12599_1	k141_101987	120	401	-	282	8	0.0173838
12599_2	k141_101987	394	843	-	450	2	0.00272347
12599_3	k141_101987	929	1519	-	591	6	0.00622112
12599_4	k141_101987	1693	2322	-	630	9	0.008754
12599_5	k141_101987	2412	2891	-	480	2	0.00255325
12600_1	k141_167903	3	1262	+	1260	58	0.0282073
12600_2	k141_167903	1393	1686	+	294	7	0.01459
12601_1	k141_2813	1	576	-	576	21	0.0223409
12601_2	k141_2813	566	1078	-	513	14	0.016723
12601_3	k141_2813	1075	2070	-	996	20	0.0123048
12601_4	k141_2813	2070	3284	-	1215	21	0.0105913
12601_5	k141_2813	3281	3571	-	291	8	0.0168462
12601_6	k141_2813	3607	4152	-	546	10	0.0112231
12601_7	k141_2813	4179	4430	-	252	2	0.00486333
12601_8	k141_2813	4451	4930	-	480	8	0.010213
12601_9	k141_2813	4970	6358	-	1389	50	0.0220583
12601_10	k141_2813	6358	7242	-	885	18	0.0124633
12601_11	k141_2813	7420	8613	-	1194	35	0.0179626
12601_12	k141_2813	8632	11262	-	2631	64	0.0149061
12601_13	k141_2813	11296	12147	-	852	13	0.00934993
12602_1	k141_146101	1	792	-	792	2	0.00154742
12602_2	k141_146101	1050	1637	-	588	5	0.00521071
12602_3	k141_146101	1773	2204	-	432	5	0.00709236
12603_1	k141_200825	2	865	-	864	16	0.0113478
12603_2	k141_200825	896	1324	-	429	7	0.00999874
12604_1	k141_25018	2	196	+	195	13	0.040852
12604_2	k141_25018	566	1222	-	657	46	0.0429039
12604_3	k141_25018	1244	2596	-	1353	69	0.0312504
12604_4	k141_25018	2593	3024	-	432	18	0.0255325
12604_5	k141_25018	3021	3194	-	174	1	0.00352172
12605_1	k141_58301	256	483	+	228	18	0.0483774
12605_2	k141_58301	483	1814	+	1332	97	0.0446244
12605_3	k141_58301	2137	3111	-	975	75	0.0471369
12605_4	k141_58301	3116	3541	-	426	32	0.0460304
12605_5	k141_58301	3895	4056	-	162	3	0.0113478
12606_1	k141_112520	110	985	-	876	5	0.0034976
12606_2	k141_112520	1027	1647	-	621	11	0.0108544
12607_1	k141_167905	2	130	+	129	2	0.00950046
12607_2	k141_167905	312	1619	+	1308	54	0.0252983
12608_1	k141_123439	1	804	+	804	12	0.00914597
12608_2	k141_123439	1028	1147	+	120	3	0.0153195
12608_3	k141_123439	1164	1301	+	138	0	0
12609_1	k141_68819	132	506	+	375	4	0.00653632
12609_2	k141_68819	509	1522	+	1014	16	0.00966911
12610_1	k141_156538	1	450	-	450	10	0.0136173
12610_2	k141_156538	443	1009	-	567	35	0.0378259
12610_3	k141_156538	1002	1259	-	258	17	0.040377
12611_1	k141_58302	3	194	-	192	2	0.00638312
12611_2	k141_58302	385	2415	-	2031	47	0.0141805
12612_1	k141_13823	2	1624	-	1623	126	0.0475726
12612_2	k141_13823	2087	4132	+	2046	102	0.0305491
12612_3	k141_13823	4346	5275	+	930	38	0.0250383
12612_4	k141_13823	5319	6587	+	1269	53	0.0255929
12612_5	k141_13823	6604	7356	+	753	28	0.022786
12612_6	k141_13823	7687	7878	+	192	3	0.00957469
12612_7	k141_13823	7833	9215	-	1383	15	0.0066462
12613_1	k141_68821	3	62	-	60	0	0
12613_2	k141_68821	120	602	-	483	6	0.00761217
12613_3	k141_68821	614	1264	-	651	4	0.00376516
12614_1	k141_200831	1	717	+	717	36	0.0307672
12614_2	k141_200831	797	1024	+	228	6	0.0161258
12614_3	k141_200831	1113	2141	+	1029	43	0.0256069
12615_1	k141_179424	139	1587	-	1449	12	0.00507478
12615_2	k141_179424	1666	1905	-	240	3	0.00765975
12616_1	k141_79722	1	429	-	429	11	0.0157123
12616_2	k141_79722	449	1102	-	654	12	0.0112437
12617_1	k141_13824	2	313	+	312	3	0.00589211
12617_2	k141_13824	326	1150	+	825	9	0.00668487
12618_1	k141_112528	3	527	-	525	10	0.011672
12618_2	k141_112528	540	1001	-	462	0	0
12619_1	k141_58304	2	709	-	708	11	0.00952059
12619_2	k141_58304	713	1093	-	381	9	0.0144751
12620_1	k141_68823	3	638	-	636	13	0.0125254
12620_2	k141_68823	881	1243	+	363	0	0
12621_1	k141_123440	3	641	-	639	5	0.00479483
12621_2	k141_123440	641	2581	-	1941	36	0.0113653
12621_3	k141_123440	3063	3656	-	594	13	0.013411
12622_1	k141_2821	3	3317	-	3315	220	0.0406671
12623_1	k141_167915	3	575	+	573	4	0.0042777
12623_2	k141_167915	603	1082	+	480	11	0.0140429
12623_3	k141_167915	1392	1838	+	447	1	0.00137087
12624_1	k141_68824	3	407	-	405	11	0.0166434
12624_2	k141_68824	410	1375	-	966	6	0.00380609
12625_1	k141_179430	55	1185	-	1131	9	0.00487623
12625_2	k141_179430	1175	1378	-	204	1	0.00300382
12625_3	k141_179430	1369	1491	-	123	0	0
12626_1	k141_112529	1	222	+	222	1	0.00276027
12626_2	k141_112529	237	1877	+	1641	34	0.0126962
12626_3	k141_112529	1882	2508	+	627	18	0.0175918
12627_1	k141_200833	2	580	-	579	14	0.0148168
12627_2	k141_200833	628	1518	-	891	30	0.0206323
12627_3	k141_200833	1816	2778	+	963	24	0.0152718
12628_1	k141_101998	1	834	-	834	19	0.0139602
12628_2	k141_101998	923	1807	-	885	22	0.0152329
12628_3	k141_101998	1883	2251	-	369	8	0.0132852
12628_4	k141_101998	2244	3494	-	1251	38	0.0186136
12628_5	k141_101998	3709	4881	-	1173	29	0.0151497
12629_1	k141_123444	2	1447	+	1446	53	0.0224601
12630_1	k141_79730	2	754	+	753	15	0.0122068
12630_2	k141_79730	729	1436	+	708	15	0.0129826
12631_1	k141_58313	2	1045	+	1044	21	0.012326
12632_1	k141_13833	350	775	-	426	1	0.00143845
12632_2	k141_13833	782	991	-	210	0	0
12633_1	k141_68825	2	373	-	372	14	0.0230616
12633_2	k141_68825	377	1120	-	744	22	0.0181198
12633_3	k141_68825	1117	2148	-	1032	49	0.0290952
12633_4	k141_68825	2356	2586	+	231	5	0.0132636
12634_1	k141_112532	36	968	+	933	1	0.000656784
12634_2	k141_112532	999	1226	+	228	0	0
12635_1	k141_36205	2	2305	+	2304	54	0.014362
12635_2	k141_36205	2414	3115	+	702	27	0.0235685
12635_3	k141_36205	3112	3438	+	327	5	0.00936972
12635_4	k141_36205	3464	3880	+	417	5	0.00734748
12635_5	k141_36205	3877	4896	+	1020	24	0.0144184
12635_6	k141_36205	4980	5798	-	819	39	0.02918
12635_7	k141_36205	5791	6714	-	924	24	0.0159164
12635_8	k141_36205	6809	7834	-	1026	22	0.0131395
12635_9	k141_36205	8287	9891	-	1605	45	0.0171807
12635_10	k141_36205	9956	10234	-	279	0	0
12636_1	k141_179433	1	165	-	165	6	0.0222829
12636_2	k141_179433	189	1511	-	1323	16	0.00741079
12637_1	k141_167921	1	177	-	177	1	0.00346203
12637_2	k141_167921	335	1795	+	1461	16	0.0067108
12637_3	k141_167921	1841	2395	+	555	5	0.00552054
12638_1	k141_2828	1	1314	+	1314	234	0.109125
12638_2	k141_2828	1433	1726	-	294	42	0.08754
12639_1	k141_112533	1	1902	+	1902	143	0.0460713
12640_1	k141_79732	3	731	+	729	17	0.0142898
12640_2	k141_79732	1027	1182	+	156	1	0.00392808
12640_3	k141_79732	1297	3495	-	2199	22	0.00613059
12641_1	k141_58322	2	1288	+	1287	5	0.00238065
12642_1	k141_13838	598	954	+	357	17	0.02918
12642_2	k141_13838	1134	2396	-	1263	45	0.021833
12643_1	k141_167924	495	1352	+	858	19	0.0135697
12644_1	k141_146113	10	1317	-	1308	45	0.0210819
12644_2	k141_146113	1544	2389	+	846	39	0.0282487
12644_3	k141_146113	2474	3859	+	1386	63	0.0278536
12644_4	k141_146113	4020	4400	+	381	20	0.0321669
12644_5	k141_146113	4480	5310	+	831	52	0.0383448
12644_6	k141_146113	5307	6032	+	726	30	0.0253215
12644_7	k141_146113	6131	6787	-	657	195	0.181875
12645_1	k141_68831	43	1857	-	1815	33	0.0111415
12646_1	k141_79733	2	421	+	420	1	0.001459
12646_2	k141_79733	454	1065	+	612	8	0.00801019
12646_3	k141_79733	1078	1491	+	414	2	0.00296029
12647_1	k141_134955	2	1759	+	1758	97	0.033811
12647_2	k141_134955	1756	3297	+	1542	70	0.0278175
12647_3	k141_134955	3302	5158	+	1857	90	0.0296985
12647_4	k141_134955	5277	6392	+	1116	48	0.0263561
12647_5	k141_134955	6406	6873	+	468	26	0.0340433
12647_6	k141_134955	6888	7373	+	486	30	0.0378259
12647_7	k141_134955	7479	7703	+	225	5	0.0136173
12647_8	k141_134955	7716	8021	+	306	18	0.0360459
12647_9	k141_134955	8043	8321	+	279	11	0.0241598
12647_10	k141_134955	8374	8760	+	387	6	0.00950046
12647_11	k141_134955	8974	11538	-	2565	148	0.0353573
12647_12	k141_134955	11819	13729	+	1911	105	0.0336692
12647_13	k141_134955	13788	14930	+	1143	57	0.0305586
12647_14	k141_134955	14923	16119	+	1197	53	0.0271323
12647_15	k141_134955	16139	16705	+	567	28	0.0302607
12647_16	k141_134955	16791	17462	+	672	22	0.0200612
12647_17	k141_134955	17488	17697	+	210	5	0.01459
12647_18	k141_134955	17701	18759	+	1059	47	0.0271961
12647_19	k141_134955	18761	19516	+	756	38	0.0308011
12647_20	k141_134955	19516	20052	+	537	21	0.0239635
12647_21	k141_134955	20078	20374	+	297	16	0.0330117
12647_22	k141_134955	20451	21620	+	1170	83	0.0434707
12647_23	k141_134955	21769	22881	+	1113	42	0.0231238
12647_24	k141_134955	22899	25958	+	3060	105	0.0210268
12647_25	k141_134955	25978	26196	+	219	0	0
12647_26	k141_134955	26127	27494	-	1368	34	0.0152299
12648_1	k141_200836	2	85	-	84	1	0.007295
12648_2	k141_200836	147	1430	-	1284	47	0.0224304
12648_3	k141_200836	1614	3452	-	1839	49	0.0163275
12648_4	k141_200836	3485	4408	-	924	43	0.0285168
12648_5	k141_200836	4537	5499	-	963	37	0.023544
12649_1	k141_146114	1	468	-	468	1	0.00130936
12649_2	k141_146114	596	787	-	192	3	0.00957469
12649_3	k141_146114	866	1090	-	225	4	0.0108939
12650_1	k141_47211	3	125	+	123	1	0.00498195
12650_2	k141_47211	159	3149	-	2991	112	0.022946
12650_3	k141_47211	3747	4274	+	528	23	0.0266931
12650_4	k141_47211	4321	5745	-	1425	56	0.0240812
12650_5	k141_47211	6132	6458	+	327	20	0.0374789
12650_6	k141_47211	6552	8966	-	2415	97	0.0246127
12650_7	k141_47211	8981	10003	-	1023	32	0.0191681
12650_8	k141_47211	10510	11310	-	801	30	0.0229506
12650_9	k141_47211	11435	12538	+	1104	37	0.020537
12650_10	k141_47211	12656	13312	-	657	9	0.00839425
12650_11	k141_47211	13334	14665	-	1332	23	0.010581
12650_12	k141_47211	14669	15991	-	1323	33	0.0152848
12650_13	k141_47211	16094	16282	-	189	3	0.00972667
12650_14	k141_47211	16307	16807	-	501	20	0.0244623
12650_15	k141_47211	17131	17205	+	75	2	0.0163408
12651_1	k141_13840	1	213	-	213	3	0.0086307
12651_2	k141_13840	191	514	-	324	15	0.0283694
12651_3	k141_13840	734	1723	-	990	20	0.0123794
12652_1	k141_112536	2	637	+	636	41	0.0395031
12652_2	k141_112536	756	1136	+	381	11	0.0176918
12652_3	k141_112536	1198	1848	+	651	14	0.0131781
12652_4	k141_112536	1845	2477	+	633	23	0.0222653
12653_1	k141_123448	1	171	-	171	1	0.00358351
12653_2	k141_123448	312	917	-	606	2	0.00202238
12653_3	k141_123448	920	1231	-	312	0	0
12653_4	k141_123448	1236	2120	-	885	6	0.00415444
12653_5	k141_123448	2280	3563	-	1284	7	0.0033407
12653_6	k141_123448	3666	5036	-	1371	12	0.0053635
12654_1	k141_200839	2	295	+	294	7	0.01459
12654_2	k141_200839	911	1300	-	390	8	0.0125698
12655_1	k141_47215	2	1003	-	1002	8	0.00489245
12656_1	k141_13841	1	1086	+	1086	21	0.0118493
12656_2	k141_13841	1089	1733	+	645	7	0.00665032
12657_1	k141_2834	3	479	+	477	1	0.00128465
12657_2	k141_2834	812	1039	+	228	8	0.021501
12657_3	k141_2834	1226	3484	+	2259	13	0.0035264
12658_1	k141_211749	443	1816	+	1374	60	0.0267589
12658_2	k141_211749	1877	2095	+	219	1	0.00279808
12658_3	k141_211749	2112	2519	+	408	3	0.00450573
12658_4	k141_211749	2653	3153	+	501	6	0.00733868
12658_5	k141_211749	3168	3452	+	285	9	0.0193509
12658_6	k141_211749	3469	3720	+	252	3	0.007295
12658_7	k141_211749	3763	4008	+	246	8	0.0199278
12658_8	k141_211749	4011	4226	+	216	3	0.00851083
12658_9	k141_211749	4230	4433	+	204	2	0.00600765
12658_10	k141_211749	4449	4919	+	471	6	0.00780611
12658_11	k141_211749	5119	6699	+	1581	46	0.0178291
12658_12	k141_211749	7328	7426	+	99	1	0.0061897
12658_13	k141_211749	7440	7574	+	135	9	0.040852
12658_14	k141_211749	7593	8072	+	480	6	0.00765975
12658_15	k141_211749	8091	8714	+	624	20	0.0196404
12658_16	k141_211749	8743	9060	+	318	12	0.0231238
12658_17	k141_211749	9075	9407	+	333	16	0.0294429
12658_18	k141_211749	9663	11057	+	1395	26	0.011421
12658_19	k141_211749	11719	11925	+	207	9	0.0266426
12658_20	k141_211749	11986	12159	+	174	8	0.0281738
12658_21	k141_211749	12336	12698	+	363	12	0.0202572
12658_22	k141_211749	12876	13142	+	267	11	0.0252456
12658_23	k141_211749	13419	13592	+	174	10	0.0352172
12658_24	k141_211749	13608	13955	+	348	11	0.0193695
12658_25	k141_211749	13961	14293	+	333	19	0.0349634
12658_26	k141_211749	14472	14813	+	342	10	0.0179175
12658_27	k141_211749	15302	15850	+	549	7	0.00781322
12658_28	k141_211749	16102	22275	+	6174	178	0.0176668
12659_1	k141_179441	2	499	+	498	11	0.0135353
12659_2	k141_179441	692	1195	+	504	7	0.00851083
12659_3	k141_179441	1258	1614	-	357	6	0.0102988
12659_4	k141_179441	1636	1845	-	210	2	0.005836
12659_5	k141_179441	1864	2283	-	420	15	0.021885
12659_6	k141_179441	2761	2922	-	162	1	0.00378259
12659_7	k141_179441	2919	3929	-	1011	17	0.0103039
12659_8	k141_179441	3926	4555	-	630	3	0.002918
12659_9	k141_179441	4542	4613	-	72	0	0
12660_1	k141_68836	2	535	+	534	29	0.0332783
12660_2	k141_68836	665	958	+	294	13	0.0270957
12660_3	k141_68836	1506	2360	+	855	54	0.0387019
12661_1	k141_47219	1	435	-	435	53	0.0746605
12661_2	k141_47219	432	764	-	333	35	0.0644063
12661_3	k141_47219	830	1105	-	276	17	0.0377437
12662_1	k141_112542	1	786	-	786	46	0.0358624
12662_2	k141_112542	1310	1696	-	387	33	0.0522526
12663_1	k141_200845	31	1704	+	1674	28	0.0102496
12664_1	k141_58334	2	601	-	600	4	0.0040852
12664_2	k141_58334	786	1253	-	468	7	0.00916551
12664_3	k141_58334	1195	1413	-	219	3	0.00839425
12664_4	k141_58334	1391	2419	-	1029	22	0.0131012
12664_5	k141_58334	2582	2929	-	348	8	0.0140869
12665_1	k141_179444	692	1570	+	879	14	0.00975986
12666_1	k141_36221	3	89	+	87	15	0.105652
12666_2	k141_36221	268	2040	+	1773	98	0.0338705
12666_3	k141_36221	2045	2251	+	207	3	0.00888087
12666_4	k141_36221	2451	3404	+	954	26	0.0167005
12667_1	k141_102005	3	626	+	624	11	0.0108022
12667_2	k141_102005	711	1535	+	825	24	0.0178263
12667_3	k141_102005	1610	2440	+	831	4	0.0029496
12667_4	k141_102005	2433	3083	+	651	20	0.0188258
12667_5	k141_102005	3149	3793	-	645	33	0.0313515
12667_6	k141_102005	3860	4576	-	717	23	0.0196568
12667_7	k141_102005	4722	6134	-	1413	42	0.0182143
12667_8	k141_102005	6241	8622	-	2382	70	0.0180078
12667_9	k141_102005	8826	9812	+	987	26	0.0161421
12668_1	k141_134973	3	206	+	204	4	0.0120153
12668_2	k141_134973	224	406	+	183	0	0
12668_3	k141_134973	423	815	+	393	5	0.00779618
12668_4	k141_134973	816	1118	+	303	3	0.00606713
12668_5	k141_134973	1149	1370	+	222	2	0.00552054
12669_1	k141_179445	2	553	-	552	17	0.0188718
12669_2	k141_179445	642	1370	-	729	36	0.0302607
12670_1	k141_58336	25	189	+	165	10	0.0371382
12670_2	k141_58336	197	700	+	504	68	0.0826767
