# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_13_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_13/G11_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_13/G11_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_13/G11_2.bam	RPKG
4799_7	k141_141310	5678	5905	-	228	19	0.0410384
4800_1	k141_14792	95	1588	+	1494	224	0.0738361
4800_2	k141_14792	1634	2347	+	714	121	0.0834561
4800_3	k141_14792	2385	2930	+	546	97	0.0874884
4800_4	k141_14792	2956	4341	+	1386	319	0.113344
4800_5	k141_14792	4394	5002	+	609	114	0.0921847
4800_6	k141_14792	5094	5540	+	447	100	0.11017
4800_7	k141_14792	5537	6070	+	534	110	0.101443
4800_8	k141_14792	6166	6807	+	642	49	0.0375865
4800_9	k141_14792	6954	7328	+	375	32	0.0420233
4800_10	k141_14792	7328	8179	+	852	43	0.0248542
4800_11	k141_14792	8194	8823	+	630	37	0.0289223
4800_12	k141_14792	8875	9465	+	591	38	0.0316641
4800_13	k141_14792	9620	9847	+	228	54	0.116635
4800_14	k141_14792	9844	9921	+	78	3	0.0189408
4801_1	k141_155345	1	1062	+	1062	25	0.0115928
4801_2	k141_155345	1138	2262	+	1125	29	0.0126945
4801_3	k141_155345	2562	3548	+	987	22	0.0109768
4801_4	k141_155345	3564	4379	+	816	6	0.00362103
4801_5	k141_155345	4396	5316	+	921	12	0.00641642
4801_6	k141_155345	5413	5790	+	378	6	0.00781683
4801_7	k141_155345	5886	6047	+	162	6	0.0182393
4802_1	k141_267754	98	1393	+	1296	0	0
4802_2	k141_267754	1409	1597	+	189	2	0.00521122
4802_3	k141_267754	1675	2577	-	903	3	0.00163608
4803_1	k141_1205	1	2823	-	2823	144	0.0251202
4804_1	k141_239423	1	840	+	840	17	0.00996646
4804_2	k141_239423	865	1083	+	219	1	0.00224868
4804_3	k141_239423	1177	1659	+	483	4	0.00407835
4804_4	k141_239423	1656	2465	+	810	8	0.0048638
4805_1	k141_57325	1	183	-	183	4	0.0107642
4805_2	k141_57325	185	1957	-	1773	142	0.0394413
4805_3	k141_57325	2267	2833	+	567	48	0.0416898
4805_4	k141_57325	3187	3435	+	249	7	0.0138443
4805_5	k141_57325	3553	3771	-	219	4	0.00899471
4806_1	k141_197279	106	1338	+	1233	16	0.0063904
4807_1	k141_14798	34	786	+	753	12	0.00784797
4807_2	k141_14798	1121	1198	+	78	0	0
4808_1	k141_71242	565	1386	+	822	53	0.0317523
4808_2	k141_71242	1607	2428	-	822	35	0.0209685
4808_3	k141_71242	2437	3774	-	1338	73	0.0268682
4808_4	k141_71242	4016	4435	-	420	33	0.0386933
4808_5	k141_71242	4432	6558	-	2127	79	0.0182907
4808_6	k141_71242	6497	6832	-	336	16	0.0234505
4808_7	k141_71242	7885	8328	-	444	27	0.0299469
4808_8	k141_71242	8497	8889	-	393	18	0.0225554
4809_1	k141_1207	1	1470	-	1470	54	0.0180904
4810_1	k141_197282	1	963	+	963	101	0.0516495
4810_2	k141_197282	965	1063	+	99	0	0
4811_1	k141_1208	3	587	+	585	1	0.000841812
4811_2	k141_1208	613	1197	+	585	0	0
4812_1	k141_155349	1	726	+	726	0	0
4812_2	k141_155349	723	977	+	255	1	0.00193122
4812_3	k141_155349	974	2038	-	1065	0	0
4812_4	k141_155349	2028	2471	-	444	0	0
4813_1	k141_267761	1	213	-	213	1	0.00231202
4813_2	k141_267761	370	1188	+	819	1	0.000601295
4814_1	k141_71244	1	582	+	582	8	0.00676921
4814_2	k141_71244	633	1364	+	732	7	0.00470932
4815_1	k141_155350	416	1687	+	1272	135	0.0522658
4815_2	k141_155350	1717	2082	-	366	31	0.0417111
4816_1	k141_239427	1	579	+	579	28	0.023815
4816_2	k141_239427	943	1422	+	480	116	0.119011
4816_3	k141_239427	1537	1947	+	411	41	0.0491262
4816_4	k141_239427	2088	3473	+	1386	184	0.0653771
4816_5	k141_239427	3470	3649	+	180	12	0.0328307
4816_6	k141_239427	4183	4503	+	321	86	0.131936
4817_1	k141_1209	280	3384	+	3105	100	0.0158602
4817_2	k141_1209	3475	4614	+	1140	23	0.0099356
4818_1	k141_57333	202	1599	-	1398	85	0.0299421
4818_2	k141_57333	1612	1926	-	315	22	0.034394
4818_3	k141_57333	2139	3488	-	1350	86	0.0313715
4818_4	k141_57333	3485	4915	-	1431	86	0.0295958
4819_1	k141_1210	1	843	+	843	0	0
4820_1	k141_197291	16	1371	-	1356	110	0.0399488
4820_2	k141_197291	1372	2226	-	855	73	0.0420463
4820_3	k141_197291	2357	3025	-	669	65	0.0478474
4820_4	k141_197291	3025	4050	-	1026	80	0.0383985
4820_5	k141_197291	4200	4424	-	225	21	0.045963
4821_1	k141_43124	365	2257	+	1893	59	0.0153487
4821_2	k141_43124	2203	4458	+	2256	61	0.0133156
4821_3	k141_43124	4940	6385	-	1446	44	0.014985
4821_4	k141_43124	6382	7962	-	1581	39	0.012148
4821_5	k141_43124	7940	9637	-	1698	56	0.0162413
4821_6	k141_43124	10153	11760	-	1608	46	0.0140878
4821_7	k141_43124	11802	13313	-	1512	34	0.0110738
4821_8	k141_43124	13451	14722	-	1272	15	0.00580731
4821_9	k141_43124	15019	15984	-	966	27	0.0137644
4821_10	k141_43124	15993	16139	-	147	10	0.0335007
4821_11	k141_43124	16548	16967	-	420	21	0.024623
4821_12	k141_43124	17059	18519	-	1461	61	0.0205613
4821_13	k141_43124	18538	19653	-	1116	30	0.0132382
4821_14	k141_43124	19886	20881	+	996	24	0.0118665
4821_15	k141_43124	21036	22187	+	1152	33	0.0141069
4821_16	k141_43124	22367	23494	-	1128	48	0.0209558
4821_17	k141_43124	23677	24468	+	792	45	0.0279807
4821_18	k141_43124	24840	25142	-	303	24	0.0390068
4821_19	k141_43124	25136	25975	-	840	52	0.0304856
4821_20	k141_43124	26055	26450	-	396	20	0.0248717
4821_21	k141_43124	27027	27446	-	420	21	0.024623
4821_22	k141_43124	27676	27996	+	321	15	0.0230122
4822_1	k141_1212	499	858	-	360	5	0.00683973
4822_2	k141_1212	924	1007	-	84	0	0
4823_1	k141_71247	2	145	+	144	0	0
4823_2	k141_71247	173	874	+	702	0	0
4823_3	k141_71247	888	2327	+	1440	0	0
4823_4	k141_71247	2403	2903	-	501	0	0
4823_5	k141_71247	2922	3389	-	468	0	0
4823_6	k141_71247	3402	4559	-	1158	0	0
4823_7	k141_71247	4556	5038	-	483	0	0
4823_8	k141_71247	5068	6051	-	984	3	0.0015014
4823_9	k141_71247	6138	6254	-	117	0	0
4823_10	k141_71247	6298	6897	+	600	1	0.000820767
4823_11	k141_71247	6918	7355	-	438	0	0
4824_1	k141_239431	3	3116	-	3114	2168	0.342856
4824_2	k141_239431	3400	4350	-	951	565	0.292576
4824_3	k141_239431	4307	5131	-	825	516	0.308012
4825_1	k141_141311	751	2724	+	1974	1598	0.398658
4825_2	k141_141311	2860	4248	+	1389	506	0.179399
4825_3	k141_141311	4266	4859	+	594	204	0.169128
4825_4	k141_141311	4859	5887	+	1029	225	0.107681
4825_5	k141_141311	5887	8094	+	2208	697	0.155455
4825_6	k141_141311	8111	8347	+	237	44	0.0914272
4825_7	k141_141311	8340	9119	+	780	253	0.159734
4825_8	k141_141311	9116	11185	+	2070	608	0.144645
4825_9	k141_141311	11182	11940	+	759	245	0.158963
4825_10	k141_141311	11957	13846	+	1890	522	0.136013
4825_11	k141_141311	13859	15052	+	1194	332	0.136932
4825_12	k141_141311	15054	15269	+	216	62	0.141354
4825_13	k141_141311	15283	16929	+	1647	528	0.157874
4826_1	k141_267762	1	462	-	462	19	0.0202527
4826_2	k141_267762	702	1571	-	870	37	0.0209437
4826_3	k141_267762	1953	2132	-	180	11	0.0300948
4826_4	k141_267762	3343	3588	-	246	11	0.0220206
4826_5	k141_267762	3662	4261	-	600	17	0.013953
4826_6	k141_267762	4384	4713	-	330	13	0.0193999
4826_7	k141_267762	5029	5250	+	222	6	0.0133097
4826_8	k141_267762	5371	5721	-	351	27	0.0378816
4826_9	k141_267762	5946	7280	-	1335	18	0.00663991
4826_10	k141_267762	7277	7492	-	216	4	0.00911963
4826_11	k141_267762	7474	7677	-	204	7	0.0168981
4826_12	k141_267762	7728	7928	-	201	3	0.00735015
4826_13	k141_267762	8080	8745	+	666	23	0.0170069
4826_14	k141_267762	9846	10922	+	1077	43	0.0196618
4826_15	k141_267762	11173	11790	+	618	41	0.0326713
4826_16	k141_267762	11794	12156	+	363	0	0
4827_1	k141_183133	1	852	+	852	34	0.0196522
4827_2	k141_183133	856	1347	+	492	14	0.0140131
4827_3	k141_183133	1495	1890	+	396	18	0.0223846
4827_4	k141_183133	1997	2536	+	540	16	0.0145914
4827_5	k141_183133	2727	4541	-	1815	39	0.0105818
4827_6	k141_183133	5594	6262	+	669	10	0.00736114
4827_7	k141_183133	6383	8374	+	1992	39	0.00964154
4827_8	k141_183133	8403	9305	+	903	17	0.00927112
4827_9	k141_183133	9403	10656	+	1254	25	0.00981779
4827_10	k141_183133	10678	11307	+	630	16	0.0125069
4827_11	k141_183133	11304	12803	+	1500	44	0.0144455
4827_12	k141_183133	13135	13785	+	651	14	0.0105905
4827_13	k141_183133	13835	15181	+	1347	38	0.0138927
4827_14	k141_183133	15213	16229	+	1017	15	0.00726343
4827_15	k141_183133	16260	19418	+	3159	84	0.0130949
4827_16	k141_183133	19431	19724	+	294	12	0.0201004
4827_17	k141_183133	19925	21340	+	1416	48	0.0166936
4827_18	k141_183133	21309	22235	+	927	16	0.00849985
4827_19	k141_183133	22222	23709	+	1488	40	0.0132382
4827_20	k141_183133	23979	26984	+	3006	71	0.0116316
4827_21	k141_183133	27198	28205	+	1008	30	0.0146566
4827_22	k141_183133	28447	28851	+	405	10	0.0121595
4827_23	k141_183133	29011	29496	+	486	17	0.017226
4827_24	k141_183133	29519	30151	+	633	19	0.0147816
4827_25	k141_183133	30248	30973	+	726	12	0.00813984
4827_26	k141_183133	31123	31257	+	135	0	0
4828_1	k141_155354	29	814	+	786	6	0.00375924
4828_2	k141_155354	910	2061	+	1152	42	0.0179543
4828_3	k141_155354	2181	3128	+	948	27	0.0140258
4828_4	k141_155354	3366	4733	+	1368	52	0.0187192
4828_5	k141_155354	4868	6607	+	1740	52	0.0147172
4828_6	k141_155354	6607	8193	+	1587	62	0.0192392
4828_7	k141_155354	8209	9252	+	1044	46	0.0216984
4828_8	k141_155354	9724	9825	+	102	13	0.0627645
4828_9	k141_155354	9965	10978	+	1014	41	0.0199121
4828_10	k141_155354	11005	11904	+	900	32	0.0175097
4828_11	k141_155354	12065	12910	+	846	27	0.0157168
4828_12	k141_155354	13013	14185	+	1173	41	0.017213
4828_13	k141_155354	14182	15006	-	825	28	0.0167138
4828_14	k141_155354	15066	17198	-	2133	58	0.0133909
4828_15	k141_155354	17353	18042	+	690	21	0.0149879
4829_1	k141_127120	1	192	-	192	17	0.0436033
4829_2	k141_127120	1129	2556	-	1428	77	0.0265542
4829_3	k141_127120	2616	3773	-	1158	74	0.0314698
4829_4	k141_127120	3770	3940	-	171	17	0.048958
4829_5	k141_127120	4047	4283	-	237	18	0.037402
4829_6	k141_127120	4284	4730	-	447	36	0.0396612
4829_7	k141_127120	4730	5491	-	762	76	0.0491168
4829_8	k141_127120	5635	5838	-	204	13	0.0313823
4829_9	k141_127120	5852	6949	-	1098	66	0.0296014
4829_10	k141_127120	6969	8096	-	1128	55	0.0240118
4829_11	k141_127120	8248	9183	-	936	27	0.0142056
4829_12	k141_127120	9195	11141	-	1947	82	0.0207405
4829_13	k141_127120	11178	12725	-	1548	96	0.0305402
4829_14	k141_127120	12819	13700	-	882	43	0.0240088
4829_15	k141_127120	14003	14614	-	612	39	0.0313823
4829_16	k141_127120	14722	15606	-	885	40	0.0222581
4829_17	k141_127120	15617	16603	-	987	64	0.0319326
4829_18	k141_127120	16584	18272	-	1689	66	0.0192436
4829_19	k141_127120	18269	19843	-	1575	69	0.0215744
4829_20	k141_127120	20017	21414	-	1398	60	0.0211356
4829_21	k141_127120	21531	22853	-	1323	66	0.0245672
4829_22	k141_127120	22869	23717	-	849	40	0.0232019
4829_23	k141_127120	23749	24417	-	669	26	0.019139
4829_24	k141_127120	24417	25442	-	1026	51	0.024479
4829_25	k141_127120	25834	26694	+	861	51	0.0291701
4829_26	k141_127120	26883	27923	-	1041	82	0.0387913
4829_27	k141_127120	28105	29538	-	1434	74	0.0254129
4829_28	k141_127120	29541	31031	-	1491	86	0.0284048
4829_29	k141_127120	31046	31348	-	303	24	0.0390068
4829_30	k141_127120	31416	32642	-	1227	69	0.0276934
4829_31	k141_127120	32782	34113	-	1332	86	0.0317955
4829_32	k141_127120	34575	35795	-	1221	85	0.0342827
4829_33	k141_127120	35917	37089	-	1173	50	0.0209915
4829_34	k141_127120	37102	38055	-	954	60	0.0309723
4829_35	k141_127120	38045	38731	-	687	47	0.0336909
4829_36	k141_127120	38768	39859	-	1092	75	0.0338228
4829_37	k141_127120	40095	40778	-	684	45	0.0323987
4829_38	k141_127120	40912	41160	-	249	20	0.039555
4829_39	k141_127120	41196	41930	-	735	45	0.0301506
4829_40	k141_127120	42278	42781	-	504	32	0.0312673
4829_41	k141_127120	42957	43403	-	447	40	0.044068
4829_42	k141_127120	43530	45248	-	1719	63	0.0180483
4829_43	k141_127120	45235	46584	-	1350	49	0.0178745
4829_44	k141_127120	46605	47036	-	432	18	0.0205192
4829_45	k141_127120	47052	47543	-	492	18	0.0180168
4829_46	k141_127120	47556	48794	-	1239	74	0.0294125
4829_47	k141_127120	48814	49563	-	750	28	0.0183852
4829_48	k141_127120	49557	50477	-	921	40	0.0213881
4829_49	k141_127120	50470	51408	-	939	45	0.0236003
4829_50	k141_127120	51506	51781	-	276	4	0.00713711
4829_51	k141_127120	51754	52701	-	948	77	0.0399994
4829_52	k141_127120	52988	53578	+	591	34	0.028331
4829_53	k141_127120	53616	54080	-	465	17	0.0180039
4829_54	k141_127120	54129	56240	-	2112	134	0.0312451
4829_55	k141_127120	56478	56720	-	243	12	0.024319
4829_56	k141_127120	56851	57294	-	444	36	0.0399292
4829_57	k141_127120	57325	57765	-	441	21	0.0234505
4829_58	k141_127120	57875	58990	-	1116	70	0.0308891
4829_59	k141_127120	59333	60337	-	1005	66	0.0323407
4829_60	k141_127120	60352	61848	-	1497	74	0.0243434
4829_61	k141_127120	61927	62904	-	978	65	0.03273
4829_62	k141_127120	63216	64217	-	1002	67	0.032929
4829_63	k141_127120	64289	64519	-	231	5	0.0106593
4829_64	k141_127120	64544	66010	-	1467	108	0.0362547
4829_65	k141_127120	66154	67950	-	1797	95	0.0260343
4829_66	k141_127120	68176	69030	+	855	50	0.0287988
4829_67	k141_127120	69135	72707	-	3573	227	0.031287
4829_68	k141_127120	72988	73941	-	954	46	0.0237455
4829_69	k141_127120	74072	75169	-	1098	71	0.031844
4829_70	k141_127120	75311	75970	-	660	38	0.0283538
4829_71	k141_127120	75963	76625	-	663	32	0.0237688
4829_72	k141_127120	76630	77529	-	900	61	0.0333779
4829_73	k141_127120	77526	79748	-	2223	146	0.0323433
4829_74	k141_127120	79745	80485	-	741	39	0.025919
4829_75	k141_127120	80491	81531	-	1041	33	0.0156111
4829_76	k141_127120	81604	83010	-	1407	72	0.0252005
4829_77	k141_127120	83203	83910	-	708	37	0.0257359
4829_78	k141_127120	83961	84899	-	939	35	0.0183558
4829_79	k141_127120	84903	85400	-	498	25	0.0247219
4829_80	k141_127120	85419	87644	-	2226	134	0.029645
4829_81	k141_127120	87649	89115	-	1467	46	0.0154418
4829_82	k141_127120	89227	90240	-	1014	39	0.0189408
4829_83	k141_127120	90265	91491	-	1227	51	0.020469
4829_84	k141_127120	91810	94395	-	2586	184	0.0350397
4829_85	k141_127120	94584	95669	-	1086	73	0.0331028
4829_86	k141_127120	95685	96524	-	840	36	0.0211054
4829_87	k141_127120	96548	97423	-	876	34	0.0191138
4829_88	k141_127120	97464	98726	-	1263	67	0.0261242
4829_89	k141_127120	98920	100719	+	1800	74	0.0202456
4829_90	k141_127120	100719	102305	+	1587	57	0.0176876
4829_91	k141_127120	102428	103465	+	1038	61	0.0289403
4829_92	k141_127120	103537	104919	+	1383	102	0.0363203
4829_93	k141_127120	105000	105413	+	414	20	0.0237904
4829_94	k141_127120	105418	106710	-	1293	50	0.0190433
4829_95	k141_127120	106731	107510	-	780	47	0.0296739
4829_96	k141_127120	107708	111802	-	4095	210	0.0252544
4829_97	k141_127120	112005	112724	+	720	27	0.0184673
4829_98	k141_127120	112724	114043	+	1320	49	0.0182807
4829_99	k141_127120	114048	115220	-	1173	49	0.0205717
4829_100	k141_127120	115224	116033	-	810	52	0.0316147
4829_101	k141_127120	116409	117110	+	702	43	0.0301649
4829_102	k141_127120	117140	119449	+	2310	126	0.0268615
4829_103	k141_127120	119442	120329	+	888	55	0.0305015
4829_104	k141_127120	120322	120828	+	507	21	0.0203978
4829_105	k141_127120	120963	122372	+	1410	68	0.0237499
4829_106	k141_127120	122518	123222	-	705	39	0.0272425
4829_107	k141_127120	123522	124304	+	783	68	0.0427679
4829_108	k141_127120	124431	125177	-	747	29	0.0191183
4829_109	k141_127120	125272	125586	-	315	12	0.0187604
4829_110	k141_127120	125772	126278	-	507	30	0.0291397
4829_111	k141_127120	126365	127588	-	1224	71	0.0285659
4829_112	k141_127120	128238	129701	-	1464	86	0.0289287
4829_113	k141_127120	129914	130759	-	846	49	0.0285231
4829_114	k141_127120	131173	131925	-	753	49	0.0320459
4829_115	k141_127120	132083	132907	-	825	38	0.022683
4829_116	k141_127120	132904	133770	-	867	33	0.0187442
4829_117	k141_127120	133755	134606	-	852	45	0.0260102
4829_118	k141_127120	135022	136518	+	1497	101	0.0332254
4829_119	k141_127120	136652	137539	-	888	67	0.0371563
4829_120	k141_127120	137570	138877	-	1308	89	0.0335084
4829_121	k141_127120	138934	139872	-	939	59	0.0309427
4829_122	k141_127120	139895	142378	-	2484	141	0.0279537
4829_123	k141_127120	142360	143463	-	1104	55	0.0245338
4829_124	k141_127120	143492	144436	-	945	41	0.021366
4829_125	k141_127120	144440	145288	-	849	45	0.0261021
4829_126	k141_127120	145437	147428	-	1992	92	0.0227441
4829_127	k141_127120	147484	153105	-	5622	272	0.0238259
4830_1	k141_253603	45	1841	-	1797	24	0.0065771
4830_2	k141_253603	1871	2542	-	672	8	0.00586262
4830_3	k141_253603	2773	3723	-	951	10	0.00517834
4830_4	k141_253603	3887	4522	-	636	19	0.0147119
4830_5	k141_253603	4667	5551	-	885	23	0.0127984
4830_6	k141_253603	5573	6508	-	936	4	0.00210453
4830_7	k141_253603	6608	7105	-	498	3	0.00296663
4830_8	k141_253603	7372	8364	-	993	7	0.00347152
4830_9	k141_253603	8518	9000	-	483	9	0.00917628
4830_10	k141_253603	9030	10652	-	1623	18	0.00546167
4830_11	k141_253603	10704	11996	-	1293	13	0.00495126
4830_12	k141_253603	13050	15878	+	2829	20	0.00348151
4830_13	k141_253603	16000	16188	+	189	7	0.0182393
4830_14	k141_253603	16381	16509	+	129	2	0.00763504
4830_15	k141_253603	16607	17545	-	939	11	0.00576897
4830_16	k141_253603	17800	20115	-	2316	35	0.00744219
4830_17	k141_253603	20217	21584	+	1368	10	0.00359986
4830_18	k141_253603	21647	21835	+	189	2	0.00521122
4830_19	k141_253603	22260	22688	-	429	11	0.0126272
4830_20	k141_253603	22973	24232	-	1260	25	0.00977104
4830_21	k141_253603	24384	25877	-	1494	16	0.00527401
4830_22	k141_253603	26858	28462	-	1605	40	0.0122732
4830_23	k141_253603	28591	29124	-	534	8	0.00737768
4830_24	k141_253603	29560	30264	-	705	15	0.0104779
4830_25	k141_253603	30268	31122	-	855	16	0.00921563
4830_26	k141_253603	31524	31985	+	462	21	0.0223846
4830_27	k141_253603	32444	34543	+	2100	51	0.0119597
4830_28	k141_253603	35214	36356	+	1143	25	0.0107712
4830_29	k141_253603	36378	36791	+	414	5	0.00594759
4830_30	k141_253603	36791	37906	+	1116	23	0.0101493
4830_31	k141_253603	37913	40708	+	2796	48	0.00845425
4830_32	k141_253603	40795	42822	+	2028	17	0.00412812
4830_33	k141_253603	42837	43256	-	420	5	0.00586262
4830_34	k141_253603	43897	45270	+	1374	18	0.00645144
4830_35	k141_253603	45274	46638	+	1365	20	0.00721553
4830_36	k141_253603	46937	47377	-	441	19	0.0212171
4830_37	k141_253603	47668	48285	+	618	24	0.0191247
4830_38	k141_253603	48583	50379	-	1797	34	0.00931756
4830_39	k141_253603	50549	52099	-	1551	21	0.00666774
4830_40	k141_253603	52316	52507	-	192	10	0.025649
4831_1	k141_169280	601	1503	-	903	14	0.00763504
4831_2	k141_169280	1515	2090	-	576	8	0.00683973
4831_3	k141_169280	2199	3071	-	873	16	0.00902562
4831_4	k141_169280	3255	4196	+	942	30	0.0156834
4831_5	k141_169280	4284	5414	-	1131	9	0.00391878
4831_6	k141_169280	5425	7653	-	2229	31	0.00684893
4831_7	k141_169280	7668	8747	-	1080	8	0.00364785
4831_8	k141_169280	8766	10241	-	1476	14	0.00467103
4831_9	k141_169280	10228	11556	-	1329	20	0.00741099
4831_10	k141_169280	11570	11662	-	93	0	0
4831_11	k141_169280	11793	13256	+	1464	26	0.00874588
4831_12	k141_169280	13343	14335	+	993	7	0.00347152
4831_13	k141_169280	14338	15519	+	1182	18	0.00749939
4831_14	k141_169280	15519	16778	+	1260	25	0.00977104
4831_15	k141_169280	16950	17507	-	558	11	0.009708
4831_16	k141_169280	17667	17894	-	228	6	0.0129595
4831_17	k141_169280	17899	18264	+	366	8	0.0107642
4831_18	k141_169280	18282	20111	+	1830	23	0.00618939
4831_19	k141_169280	20256	22178	+	1923	39	0.00998749
4831_20	k141_169280	22226	23083	+	858	8	0.0045917
4831_21	k141_169280	23152	24249	-	1098	17	0.00762461
4831_22	k141_169280	24338	25180	-	843	7	0.00408923
4831_23	k141_169280	25207	25830	-	624	17	0.0134164
4831_24	k141_169280	25871	26890	-	1020	17	0.00820767
4831_25	k141_169280	26942	27148	-	207	7	0.0166532
4831_26	k141_169280	27160	28413	-	1254	36	0.0141376
4831_27	k141_169280	28503	29858	-	1356	29	0.010532
4831_28	k141_169280	29883	30971	-	1089	36	0.0162797
4831_29	k141_169280	31876	32754	+	879	14	0.00784351
4831_30	k141_169280	32729	33736	-	1008	18	0.00879393
4831_31	k141_169280	33774	34253	-	480	16	0.0164153
4831_32	k141_169280	34293	34907	-	615	16	0.012812
4831_33	k141_169280	34907	35569	-	663	7	0.00519943
4831_34	k141_169280	35658	36746	-	1089	31	0.0140186
4831_35	k141_169280	36757	37338	-	582	19	0.0160769
4831_36	k141_169280	37447	37797	+	351	3	0.00420906
4831_37	k141_169280	37856	38848	-	993	28	0.0138861
4831_38	k141_169280	38974	39810	-	837	27	0.0158858
4831_39	k141_169280	39932	40318	-	387	18	0.0229051
4831_40	k141_169280	40325	40786	-	462	8	0.00852745
4831_41	k141_169280	41092	41583	-	492	15	0.015014
4831_42	k141_169280	41723	43126	-	1404	42	0.0147317
4831_43	k141_169280	43154	44644	-	1491	35	0.0115601
4831_44	k141_169280	44719	46065	-	1347	41	0.0149895
4831_45	k141_169280	46579	47124	-	546	35	0.031568
4831_46	k141_169280	47128	47901	-	774	53	0.0337214
4831_47	k141_169280	48040	50022	+	1983	121	0.0300493
4831_48	k141_169280	50124	53345	-	3222	175	0.0267475
4831_49	k141_169280	53773	54867	+	1095	58	0.0260847
4831_50	k141_169280	54958	57303	-	2346	80	0.0167932
4831_51	k141_169280	58023	59210	-	1188	26	0.0107777
4831_52	k141_169280	59314	61215	-	1902	75	0.0194188
4831_53	k141_169280	61233	61532	-	300	8	0.0131323
4831_54	k141_169280	61534	63297	-	1764	75	0.0209379
4831_55	k141_169280	63320	64702	-	1383	66	0.0235014
4831_56	k141_169280	64712	65557	-	846	23	0.0133884
4831_57	k141_169280	65612	67156	-	1545	58	0.0184872
4831_58	k141_169280	67260	68738	-	1479	52	0.0173144
4831_59	k141_169280	68825	71005	-	2181	96	0.0216764
4831_60	k141_169280	71174	72418	-	1245	51	0.0201731
4831_61	k141_169280	72421	73083	-	663	16	0.0118844
4831_62	k141_169280	73227	74582	-	1356	47	0.017069
4832_1	k141_99206	473	1909	-	1437	217	0.074366
4832_2	k141_99206	2136	2849	-	714	93	0.064144
4832_3	k141_99206	2920	3657	-	738	126	0.0840786
4832_4	k141_99206	4443	5633	-	1191	152	0.0628497
4832_5	k141_99206	5637	6038	-	402	48	0.0588012
4832_6	k141_99206	6230	7072	-	843	137	0.0800321
4832_7	k141_99206	7335	8162	-	828	160	0.0951614
4832_8	k141_99206	8279	9127	-	849	186	0.107889
4832_9	k141_99206	9759	10946	-	1188	251	0.104047
4832_10	k141_99206	10968	12281	-	1314	190	0.0712081
4832_11	k141_99206	12942	13526	-	585	92	0.0774467
4832_12	k141_99206	13718	14131	-	414	86	0.102299
4832_13	k141_99206	14290	16194	-	1905	278	0.0718656
4832_14	k141_99206	16694	18640	-	1947	284	0.0718329
4832_15	k141_99206	18804	19712	-	909	114	0.0617607
4832_16	k141_99206	19921	21234	-	1314	183	0.0685846
4832_17	k141_99206	21289	21960	-	672	61	0.0447025
4832_18	k141_99206	22086	23462	-	1377	122	0.0436312
4832_19	k141_99206	23481	24449	-	969	156	0.0792815
4832_20	k141_99206	24775	25608	+	834	92	0.0543242
4832_21	k141_99206	25777	26040	-	264	33	0.0615575
4832_22	k141_99206	26121	27074	-	954	140	0.0722688
4832_23	k141_99206	27103	27978	-	876	105	0.0590278
4832_24	k141_99206	27975	28904	-	930	135	0.0714862
4832_25	k141_99206	29330	30274	-	945	216	0.112562
4832_26	k141_99206	30725	32614	-	1890	317	0.0825978
4832_27	k141_99206	32618	34651	-	2034	341	0.0825609
4832_28	k141_99206	34675	35505	-	831	170	0.100744
4832_29	k141_99206	35804	36460	-	657	158	0.11843
4832_30	k141_99206	36794	37894	+	1101	163	0.0729074
4832_31	k141_99206	38095	39087	-	993	173	0.0857962
4832_32	k141_99206	39144	42626	-	3483	628	0.0887927
4832_33	k141_99206	42645	43793	-	1149	197	0.084434
4832_34	k141_99206	44123	44872	+	750	129	0.0847032
4832_35	k141_99206	45156	45548	+	393	67	0.0839563
4832_36	k141_99206	45854	47938	-	2085	305	0.0720385
4832_37	k141_99206	48239	48760	-	522	85	0.0801899
4832_38	k141_99206	49261	50070	+	810	148	0.0899804
4832_39	k141_99206	50277	51377	-	1101	191	0.0854313
4832_40	k141_99206	51382	52050	-	669	70	0.051528
4832_41	k141_99206	52073	52924	-	852	127	0.0734066
4832_42	k141_99206	53181	54212	-	1032	147	0.070147
4832_43	k141_99206	54603	55856	-	1254	198	0.0777569
4832_44	k141_99206	56090	56833	-	744	113	0.0747957
4833_1	k141_113166	512	2293	+	1782	101	0.0279116
4833_2	k141_113166	2374	4119	+	1746	67	0.0188974
4833_3	k141_113166	4138	5655	+	1518	45	0.0145986
4833_4	k141_113166	5645	6706	+	1062	64	0.0296775
4833_5	k141_113166	6703	7632	+	930	50	0.0264764
4833_6	k141_113166	7691	8827	+	1137	43	0.0186243
4833_7	k141_113166	9425	9607	-	183	16	0.0430566
4833_8	k141_113166	9552	9986	-	435	21	0.0237739
4833_9	k141_113166	10178	10447	+	270	28	0.05107
4833_10	k141_113166	10524	11375	+	852	64	0.0369923
4833_11	k141_113166	11566	12591	+	1026	55	0.0263989
4833_12	k141_113166	13211	17236	+	4026	202	0.0247086
4833_13	k141_113166	17233	17589	+	357	13	0.0179327
4833_14	k141_113166	17671	17874	-	204	7	0.0168981
