# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_13_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_13/G7_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_13/G7_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_13/G7_2.bam	RPKG
11209_11	k141_198614	7785	8120	-	336	10	0.0237025
11210_1	k141_85881	2	376	+	375	0	0
11210_2	k141_85881	387	1070	+	684	0	0
11210_3	k141_85881	1083	2987	+	1905	0	0
11210_4	k141_85881	2995	3528	+	534	4	0.00596558
11211_1	k141_142640	3	164	-	162	2	0.00983217
11211_2	k141_142640	174	1025	-	852	47	0.0439332
11211_3	k141_142640	1028	1387	-	360	20	0.0442448
11212_1	k141_58693	2	136	+	135	3	0.0176979
11212_2	k141_58693	246	1418	+	1173	7	0.00475263
11213_1	k141_170622	323	2185	+	1863	11	0.00470234
11214_1	k141_226793	1	294	+	294	0	0
11214_2	k141_226793	358	939	+	582	0	0
11214_3	k141_226793	1157	1690	+	534	0	0
11215_1	k141_100447	3	1244	-	1242	0	0
11215_2	k141_100447	1369	1731	-	363	0	0
11216_1	k141_2690	3	140	+	138	0	0
11216_2	k141_2690	184	1587	+	1404	0	0
11216_3	k141_2690	1584	2495	+	912	0	0
11217_1	k141_114695	2	589	+	588	0	0
11217_2	k141_114695	739	2139	+	1401	3	0.00170537
11217_3	k141_114695	2232	2705	-	474	0	0
11218_1	k141_212523	192	2225	-	2034	34	0.0133126
11218_2	k141_212523	2354	2947	+	594	9	0.0120668
11218_3	k141_212523	2958	4430	+	1473	31	0.0167607
11219_1	k141_128254	2	526	+	525	0	0
11219_2	k141_128254	927	1703	+	777	0	0
11220_1	k141_2691	2	91	+	90	0	0
11220_2	k141_2691	93	1058	+	966	4	0.00329775
11221_1	k141_142641	1	1011	+	1011	0	0
11221_2	k141_142641	1381	2103	+	723	2	0.00220306
11221_3	k141_142641	2108	2563	+	456	1	0.0017465
11222_1	k141_114696	3	1070	-	1068	30	0.0223709
11223_1	k141_198615	138	599	-	462	3	0.00517146
11223_2	k141_198615	609	2042	-	1434	20	0.0111075
11223_3	k141_198615	2074	2697	-	624	4	0.00510516
11224_1	k141_226794	2	556	-	555	3	0.0043049
11224_2	k141_226794	580	2334	-	1755	16	0.00726068
11225_1	k141_212525	2	1039	+	1038	0	0
11226_1	k141_2692	3	464	-	462	5	0.00861911
11226_2	k141_2692	1074	1160	+	87	0	0
11227_1	k141_58698	509	1483	+	975	4	0.0032673
11228_1	k141_156796	1	138	+	138	5	0.0288553
11228_2	k141_156796	381	572	+	192	7	0.0290356
11228_3	k141_156796	678	848	+	171	3	0.013972
11228_4	k141_156796	939	1346	+	408	1	0.00195197
11228_5	k141_156796	1892	2089	+	198	0	0
11228_6	k141_156796	2058	2189	+	132	0	0
11229_1	k141_170623	35	1882	+	1848	0	0
11229_2	k141_170623	1879	3417	+	1539	0	0
11230_1	k141_44213	2	853	+	852	0	0
11230_2	k141_44213	923	1222	+	300	0	0
11230_3	k141_44213	1237	1527	+	291	1	0.00273679
11230_4	k141_44213	1638	2276	+	639	2	0.00249266
11230_5	k141_44213	2317	2715	+	399	0	0
11231_1	k141_85883	3	260	+	258	4	0.0123474
11231_2	k141_85883	263	2074	+	1812	12	0.00527421
11231_3	k141_85883	2104	2274	+	171	1	0.00465734
11231_4	k141_85883	2331	3356	+	1026	6	0.00465734
11231_5	k141_85883	3400	3618	+	219	0	0
11231_6	k141_85883	3690	4241	+	552	0	0
11231_7	k141_85883	4246	4521	+	276	0	0
11231_8	k141_85883	4536	4796	+	261	6	0.0183082
11232_1	k141_226797	2	163	+	162	0	0
11232_2	k141_226797	482	928	+	447	1	0.00178167
11233_1	k141_2696	2	115	-	114	1	0.00698601
11233_2	k141_2696	131	703	-	573	7	0.00972921
11233_3	k141_2696	720	1385	-	666	2	0.00239161
11233_4	k141_2696	1378	1698	-	321	0	0
11234_1	k141_58700	2	79	-	78	0	0
11234_2	k141_58700	81	878	-	798	1	0.000998002
11234_3	k141_58700	894	1955	-	1062	14	0.0104988
11235_1	k141_114698	1	2148	+	2148	17	0.00630302
11235_2	k141_114698	2219	3016	+	798	4	0.00399201
11235_3	k141_114698	3050	3307	+	258	1	0.00308684
11235_4	k141_114698	3367	3570	+	204	0	0
11236_1	k141_226798	1	2028	-	2028	7	0.00274893
11237_1	k141_198620	1	543	+	543	19	0.0278669
11237_2	k141_198620	858	1223	+	366	27	0.0587512
11237_3	k141_198620	1342	1989	+	648	39	0.0479318
11237_4	k141_198620	1989	2705	+	717	51	0.0566481
11237_5	k141_198620	2834	3277	+	444	15	0.0269056
11238_1	k141_2699	111	305	+	195	0	0
11238_2	k141_2699	323	865	+	543	3	0.00440003
11238_3	k141_2699	876	1202	+	327	2	0.00487098
11238_4	k141_2699	1228	1683	+	456	0	0
11239_1	k141_142652	2	367	+	366	5	0.0108799
11239_2	k141_142652	402	1154	-	753	5	0.00528822
11240_1	k141_15910	1	141	+	141	1	0.00564827
11240_2	k141_15910	162	1079	-	918	17	0.0147483
11240_3	k141_15910	1263	2663	+	1401	51	0.0289912
11240_4	k141_15910	2754	3683	-	930	24	0.0205524
11240_5	k141_15910	3833	5722	+	1890	54	0.0227544
11240_6	k141_15910	5761	7065	+	1305	48	0.0292931
11240_7	k141_15910	7162	8445	+	1284	49	0.0303924
11240_8	k141_15910	8469	9383	+	915	27	0.0235005
11240_9	k141_15910	9413	10237	+	825	21	0.0202721
11240_10	k141_15910	10347	10832	-	486	19	0.0311352
11241_1	k141_44216	415	2535	+	2121	14	0.0052568
11242_1	k141_128260	3	1337	+	1335	9	0.00536903
11242_2	k141_128260	1350	2648	+	1299	23	0.0141011
11242_3	k141_128260	2698	3546	-	849	0	0
11242_4	k141_128260	3698	3976	+	279	0	0
11242_5	k141_128260	3978	4301	+	324	1	0.00245804
11243_1	k141_156800	447	1469	+	1023	1	0.0007785
11243_2	k141_156800	1526	2251	+	726	0	0
11243_3	k141_156800	2688	3038	+	351	5	0.0113448
11244_1	k141_58702	2	2095	+	2094	105	0.0399344
11244_2	k141_58702	2099	2494	+	396	15	0.0301669
11245_1	k141_142653	1	165	+	165	8	0.0386136
11245_2	k141_142653	360	578	+	219	16	0.0581849
11245_3	k141_142653	836	1051	+	216	8	0.0294965
11245_4	k141_142653	1073	1489	+	417	12	0.0229181
11245_5	k141_142653	1542	1715	-	174	2	0.00915409
11246_1	k141_44218	2	466	-	465	72	0.123314
11246_2	k141_44218	463	1311	-	849	189	0.177292
11247_1	k141_2700	2	547	+	546	2	0.00291724
11247_2	k141_2700	797	1213	+	417	0	0
11247_3	k141_2700	1681	1818	+	138	0	0
11248_1	k141_184610	3	1406	-	1404	6	0.00340344
11248_2	k141_184610	1729	2196	-	468	6	0.0102103
11248_3	k141_184610	2857	4050	+	1194	11	0.00733707
11248_4	k141_184610	4201	5841	-	1641	5	0.00242659
11248_5	k141_184610	5851	6615	-	765	0	0
11248_6	k141_184610	6612	8954	-	2343	8	0.00271927
11248_7	k141_184610	8948	9373	-	426	6	0.011217
11248_8	k141_184610	9379	9966	-	588	6	0.00812659
11248_9	k141_184610	9987	10823	-	837	7	0.0066605
11248_10	k141_184610	10885	11100	-	216	0	0
11248_11	k141_184610	11118	11468	-	351	15	0.0340344
11248_12	k141_184610	11452	13059	-	1608	16	0.00792443
11249_1	k141_15913	1	690	-	690	0	0
11249_2	k141_15913	765	1388	-	624	0	0
11250_1	k141_72382	2	250	+	249	11	0.0351826
11250_2	k141_72382	318	1412	+	1095	77	0.0560029
11250_3	k141_72382	1429	1584	-	156	13	0.0663671
11250_4	k141_72382	1698	2495	-	798	49	0.0489021
11250_5	k141_72382	2492	3064	-	573	47	0.0653247
11250_6	k141_72382	3061	3636	-	576	18	0.0248877
11250_7	k141_72382	3633	4232	-	600	34	0.0451296
11250_8	k141_72382	4225	5970	-	1746	108	0.0492622
11250_9	k141_72382	6044	7795	+	1752	153	0.0695491
11250_10	k141_72382	7797	8717	+	921	74	0.0639892
11250_11	k141_72382	8730	9347	+	618	53	0.0683002
11250_12	k141_72382	9412	9729	+	318	16	0.0400707
11250_13	k141_72382	9752	10729	-	978	62	0.0504879
11250_14	k141_72382	10741	11763	-	1023	69	0.0537165
11250_15	k141_72382	11916	12392	-	477	79	0.131899
11250_16	k141_72382	16180	16620	-	441	1735	3.13325
11251_1	k141_226800	1	609	-	609	10	0.0130773
11251_2	k141_226800	626	2167	-	1542	28	0.0144613
11251_3	k141_226800	2251	2349	-	99	0	0
11252_1	k141_212541	3	224	+	222	0	0
11252_2	k141_212541	199	2067	+	1869	13	0.00553947
11253_1	k141_15914	1	405	+	405	74	0.145516
11253_2	k141_15914	402	692	+	291	103	0.281889
11253_3	k141_15914	847	1134	+	288	91	0.251642
11254_1	k141_2702	97	588	+	492	2	0.00323742
11254_2	k141_2702	591	1469	+	879	0	0
11254_3	k141_2702	1493	1600	+	108	0	0
11255_1	k141_44221	2	604	-	603	6	0.00792443
11255_2	k141_44221	711	1373	+	663	16	0.0192194
11255_3	k141_44221	1435	1506	-	72	0	0
11256_1	k141_15916	3	578	-	576	0	0
11256_2	k141_15916	565	1239	-	675	0	0
11256_3	k141_15916	1266	1580	-	315	0	0
11257_1	k141_30205	188	841	+	654	66	0.0803712
11257_2	k141_30205	1016	1861	+	846	86	0.0809585
11257_3	k141_30205	1941	3251	+	1311	103	0.0625704
11257_4	k141_30205	3357	4529	+	1173	119	0.0807948
11257_5	k141_30205	4704	6245	+	1542	106	0.0547464
11257_6	k141_30205	6264	7385	+	1122	53	0.0376199
11257_7	k141_30205	7385	8320	+	936	75	0.0638145
11257_8	k141_30205	8347	8460	+	114	5	0.0349301
11257_9	k141_30205	8569	9210	+	642	88	0.109165
11257_10	k141_30205	9224	9853	+	630	51	0.0644709
11257_11	k141_30205	9939	10817	-	879	62	0.0561742
11257_12	k141_30205	10857	11321	-	465	18	0.0308286
11258_1	k141_156804	3	584	+	582	0	0
11258_2	k141_156804	655	1179	+	525	1	0.00151696
11258_3	k141_156804	1388	2449	-	1062	4	0.00299964
11258_4	k141_156804	2490	2741	-	252	3	0.00948102
11259_1	k141_226801	96	593	-	498	4	0.00639683
11259_2	k141_226801	713	1156	-	444	2	0.00358741
11259_3	k141_226801	1183	1362	-	180	0	0
11259_4	k141_226801	1518	1868	-	351	1	0.00226896
11259_5	k141_226801	1978	2832	-	855	5	0.00465734
11260_1	k141_212545	2	121	-	120	0	0
11260_2	k141_212545	154	1194	+	1041	0	0
11260_3	k141_212545	1342	2352	+	1011	0	0
11260_4	k141_212545	2363	2473	+	111	0	0
11261_1	k141_2704	2	433	+	432	31	0.0571495
11261_2	k141_2704	874	1743	+	870	26	0.0238006
11261_3	k141_2704	1743	1844	+	102	2	0.0156158
11261_4	k141_2704	1975	2502	-	528	34	0.0512837
11262_1	k141_44222	296	1147	+	852	22	0.0205645
11262_2	k141_44222	1244	1534	-	291	21	0.0574726
11262_3	k141_44222	1549	1848	-	300	5	0.0132734
11262_4	k141_44222	1918	2769	-	852	55	0.0514112
11263_1	k141_212548	1	561	+	561	0	0
11263_2	k141_212548	679	1125	+	447	0	0
11264_1	k141_184613	2	1612	-	1611	28	0.0138419
11264_2	k141_184613	1781	2443	+	663	18	0.0216219
11264_3	k141_184613	2567	3583	+	1017	48	0.0375885
11264_4	k141_184613	3694	4443	+	750	15	0.0159281
11264_5	k141_184613	4447	5337	+	891	15	0.0134075
11265_1	k141_170624	1	339	-	339	0	0
11265_2	k141_170624	548	751	+	204	2	0.0078079
11265_3	k141_170624	850	1824	-	975	0	0
11265_4	k141_170624	1808	2203	-	396	0	0
11265_5	k141_170624	2218	3348	-	1131	2	0.00140832
11265_6	k141_170624	3345	3554	-	210	0	0
11265_7	k141_170624	3568	4359	-	792	2	0.00201113
11265_8	k141_170624	4393	7320	-	2928	21	0.00571193
11265_9	k141_170624	7313	7831	-	519	0	0
11265_10	k141_170624	7836	8711	-	876	1	0.000909139
11265_11	k141_170624	8713	9735	-	1023	0	0
11265_12	k141_170624	9738	10445	-	708	3	0.0033746
11265_13	k141_170624	10491	10751	-	261	0	0
11265_14	k141_170624	10845	11564	-	720	5	0.00553059
11266_1	k141_142654	83	1309	+	1227	19	0.0123323
11266_2	k141_142654	1413	2723	-	1311	11	0.00668227
11266_3	k141_142654	3011	4840	+	1830	22	0.00957427
11266_4	k141_142654	5172	5435	-	264	1	0.00301669
11266_5	k141_142654	5455	6303	-	849	18	0.0168849
11266_6	k141_142654	6509	7816	+	1308	33	0.0200928
11267_1	k141_226803	1	246	+	246	5	0.0161871
11267_2	k141_226803	263	838	+	576	12	0.0165918
11267_3	k141_226803	852	1643	+	792	4	0.00402225
11267_4	k141_226803	1866	2930	+	1065	11	0.00822579
11267_5	k141_226803	3077	3688	+	612	3	0.00390395
11267_6	k141_226803	3893	4030	+	138	2	0.0115421
11268_1	k141_72398	2	229	+	228	0	0
11268_2	k141_72398	349	942	-	594	0	0
11269_1	k141_170625	1	1665	-	1665	28	0.013393
11269_2	k141_170625	1777	2421	-	645	12	0.0148168
11270_1	k141_2709	2	100	-	99	0	0
11270_2	k141_2709	114	1292	-	1179	0	0
11270_3	k141_2709	1315	1680	-	366	2	0.00435194
11270_4	k141_2709	1694	2050	-	357	0	0
11270_5	k141_2709	2062	3027	-	966	0	0
11270_6	k141_2709	3024	3554	-	531	0	0
11271_1	k141_15929	43	942	-	900	21	0.0185828
11271_2	k141_15929	966	1739	-	774	2	0.0020579
11272_1	k141_184615	3	92	+	90	0	0
11272_2	k141_184615	164	1042	+	879	2	0.00181207
11272_3	k141_184615	1114	2499	+	1386	24	0.0137906
11272_4	k141_184615	2493	3419	+	927	9	0.00773209
11273_1	k141_72401	17	1039	-	1023	0	0
11274_1	k141_142659	3	71	-	69	0	0
11274_2	k141_142659	156	362	+	207	0	0
11274_3	k141_142659	367	846	-	480	0	0
11274_4	k141_142659	860	1546	-	687	0	0
11275_1	k141_100448	2	109	-	108	13	0.0958636
11275_2	k141_100448	150	296	-	147	16	0.0866836
11275_3	k141_100448	594	1349	-	756	10	0.0105345
11275_4	k141_100448	1647	3083	+	1437	31	0.0171806
11275_5	k141_100448	3165	3968	+	804	10	0.00990554
11275_6	k141_100448	4206	5699	+	1494	14	0.00746297
11275_7	k141_100448	5718	7205	+	1488	36	0.0192679
11275_8	k141_100448	7215	7784	+	570	16	0.0223552
11275_9	k141_100448	7781	8131	+	351	9	0.0204207
11275_10	k141_100448	8399	8977	-	579	11	0.0151303
11275_11	k141_100448	8977	10377	-	1401	33	0.018759
11275_12	k141_100448	10777	11304	+	528	20	0.0301669
11275_13	k141_100448	11482	13395	-	1914	40	0.0166438
11275_14	k141_100448	13833	14831	-	999	30	0.0239161
11275_15	k141_100448	15202	16590	+	1389	33	0.0189211
11275_16	k141_100448	17147	17983	-	837	17	0.0161755
11275_17	k141_100448	18420	18587	+	168	0	0
11276_1	k141_128267	111	629	+	519	56	0.085932
11276_2	k141_128267	694	1236	+	543	91	0.133468
11276_3	k141_128267	1621	2220	+	600	74	0.0982234
11276_4	k141_128267	2272	3237	-	966	130	0.107177
11276_5	k141_128267	3496	4140	-	645	81	0.100014
11276_6	k141_128267	5001	5498	-	498	60	0.0959525
11276_7	k141_128267	5705	7282	-	1578	172	0.0868072
11276_8	k141_128267	8102	8371	+	270	36	0.106187
11276_9	k141_128267	8364	8588	+	225	32	0.113267
11276_10	k141_128267	8588	8869	+	282	39	0.110141
11276_11	k141_128267	9361	9897	-	537	113	0.167586
11277_1	k141_44226	1	255	+	255	1	0.00312316
11277_2	k141_44226	252	701	+	450	0	0
11277_3	k141_44226	708	1160	+	453	0	0
11277_4	k141_44226	1179	1847	+	669	1	0.00119044
11277_5	k141_44226	2112	3269	+	1158	7	0.0048142
11277_6	k141_44226	3275	3739	+	465	5	0.0085635
11277_7	k141_44226	3775	4590	+	816	2	0.00195197
11277_8	k141_44226	4718	5134	+	417	0	0
11277_9	k141_44226	5091	5273	+	183	1	0.00435194
11278_1	k141_156809	1	1002	-	1002	25	0.0198704
11278_2	k141_156809	989	1693	-	705	8	0.00903723
11278_3	k141_156809	1707	3161	-	1455	61	0.0333888
11278_4	k141_156809	3706	6705	-	3000	74	0.0196447
11279_1	k141_72403	3	824	-	822	11	0.0106575
11279_2	k141_72403	976	1422	-	447	5	0.00890834
11279_3	k141_72403	1426	1749	-	324	6	0.0147483
11280_1	k141_58709	3	614	+	612	5	0.00650658
11280_2	k141_58709	611	811	+	201	0	0
11280_3	k141_58709	838	936	+	99	0	0
11280_4	k141_58709	1019	3901	+	2883	42	0.0116022
11280_5	k141_58709	4235	5146	+	912	0	0
11280_6	k141_58709	5286	6062	+	777	9	0.00922478
11280_7	k141_58709	6091	7338	+	1248	8	0.00510516
11280_8	k141_58709	7362	7547	+	186	5	0.0214088
11280_9	k141_58709	7566	8375	+	810	6	0.0058993
11280_10	k141_58709	8673	11195	+	2523	17	0.00536619
11281_1	k141_30213	1	120	+	120	0	0
11281_2	k141_30213	104	457	+	354	1	0.00224973
11281_3	k141_30213	531	1367	+	837	19	0.0180785
11281_4	k141_30213	1384	1587	+	204	1	0.00390395
11281_5	k141_30213	1603	2016	+	414	4	0.00769474
11281_6	k141_30213	2009	4366	+	2358	86	0.0290462
11281_7	k141_30213	4363	4767	+	405	5	0.00983217
11281_8	k141_30213	4794	5546	+	753	15	0.0158647
11281_9	k141_30213	5564	6352	+	789	13	0.013122
11281_10	k141_30213	6386	7660	+	1275	24	0.0149912
11282_1	k141_142665	158	553	-	396	21	0.0422336
11282_2	k141_142665	550	1023	-	474	29	0.0487252
11282_3	k141_142665	1141	1734	-	594	15	0.0201113
11283_1	k141_2713	2	820	-	819	9	0.00875171
11283_2	k141_2713	1284	1673	+	390	15	0.030631
11283_3	k141_2713	2399	3415	-	1017	21	0.016445
11284_1	k141_58710	3	881	-	879	3	0.00271811
11284_2	k141_58710	886	1812	-	927	10	0.00859121
11284_3	k141_58710	2040	2951	+	912	5	0.00436626
11285_1	k141_198626	3	749	-	747	12	0.0127937
11285_2	k141_198626	893	2053	+	1161	14	0.00960351
11285_3	k141_198626	2147	3274	+	1128	18	0.0127086
11285_4	k141_198626	3292	4368	-	1077	27	0.0199656
11285_5	k141_198626	4384	6549	-	2166	40	0.0147074
11285_6	k141_198626	6552	7025	-	474	14	0.0235225
11285_7	k141_198626	7028	7960	-	933	14	0.0119504
11285_8	k141_198626	8050	8484	-	435	11	0.020139
11285_9	k141_198626	8499	11162	-	2664	47	0.0140507
11285_10	k141_198626	11174	12391	-	1218	24	0.0156927
11285_11	k141_198626	12394	13482	-	1089	16	0.0117011
11285_12	k141_198626	13505	13699	-	195	12	0.0490096
11285_13	k141_198626	13934	15655	-	1722	39	0.0180371
11286_1	k141_226812	86	508	+	423	20	0.0376551
11286_2	k141_226812	481	1761	+	1281	108	0.0671443
11286_3	k141_226812	1779	3788	+	2010	159	0.0629992
11286_4	k141_226812	3819	4625	-	807	36	0.0355274
11286_5	k141_226812	4628	4951	-	324	20	0.0491608
11287_1	k141_156818	3	1481	-	1479	7	0.00376933
11288_1	k141_240513	2	187	+	186	0	0
11288_2	k141_240513	324	1217	-	894	4	0.00356334
11288_3	k141_240513	1214	2029	-	816	2	0.00195197
11288_4	k141_240513	2040	3299	-	1260	3	0.0018962
11288_5	k141_240513	3309	4976	-	1668	1	0.000477461
11288_6	k141_240513	5293	6342	+	1050	0	0
11288_7	k141_240513	6364	7599	+	1236	0	0
11288_8	k141_240513	7610	8395	+	786	0	0
11288_9	k141_240513	8524	9669	-	1146	0	0
11288_10	k141_240513	9691	10992	-	1302	1	0.000611679
11288_11	k141_240513	11049	12410	-	1362	6	0.00350839
11288_12	k141_240513	12470	13924	-	1455	0	0
11288_13	k141_240513	14093	14971	-	879	0	0
11288_14	k141_240513	15071	15847	-	777	0	0
11288_15	k141_240513	15860	17641	-	1782	7	0.00312842
11288_16	k141_240513	17731	18546	-	816	0	0
11288_17	k141_240513	18624	19106	-	483	0	0
11288_18	k141_240513	19336	20262	+	927	0	0
11288_19	k141_240513	20331	21425	+	1095	0	0
11288_20	k141_240513	22138	24552	-	2415	23	0.00758482
11288_21	k141_240513	24549	25235	-	687	10	0.0115925
11288_22	k141_240513	25275	25829	+	555	19	0.0272643
11288_23	k141_240513	25858	26628	+	771	28	0.0289226
11288_24	k141_240513	26687	27541	+	855	23	0.0214238
11288_25	k141_240513	27652	28434	-	783	10	0.0101712
11288_26	k141_240513	28421	29098	-	678	11	0.012921
11288_27	k141_240513	29238	29840	+	603	22	0.0290563
11289_1	k141_58714	3	1148	+	1146	1	0.000694944
11290_1	k141_2714	1	87	+	87	0	0
11290_2	k141_2714	354	485	+	132	2	0.0120668
11290_3	k141_2714	604	2442	-	1839	11	0.00476371
11291_1	k141_142667	1	519	-	519	11	0.0168795
11291_2	k141_142667	1124	1888	-	765	0	0
11291_3	k141_142667	2211	2792	+	582	9	0.0123156
11292_1	k141_156819	3	1055	+	1053	4	0.00302528
11293_1	k141_15938	4	633	-	630	8	0.0101131
11293_2	k141_15938	646	1317	-	672	6	0.00711076
11293_3	k141_15938	1317	2831	-	1515	22	0.011565
11293_4	k141_15938	2818	5556	-	2739	26	0.00755989
11293_5	k141_15938	5913	6137	-	225	1	0.00353958
11293_6	k141_15938	6148	6348	-	201	1	0.00396222
11294_1	k141_198634	3	605	+	603	3	0.00396222
11294_2	k141_198634	672	1265	+	594	0	0
11295_1	k141_240514	1	333	-	333	0	0
11295_2	k141_240514	416	1609	-	1194	0	0
11295_3	k141_240514	1791	2249	-	459	0	0
11296_1	k141_72409	86	1264	+	1179	5	0.00337746
11296_2	k141_72409	1293	1739	+	447	7	0.0124717
11296_3	k141_72409	1829	4387	+	2559	13	0.00404583
11296_4	k141_72409	4531	5850	-	1320	8	0.0048267
11297_1	k141_142668	64	1980	-	1917	12	0.00498532
11297_2	k141_142668	2244	2663	+	420	35	0.0663671
11297_3	k141_142668	2729	3574	+	846	48	0.0451861
11298_1	k141_240516	3	707	+	705	0	0
11298_2	k141_240516	762	1502	+	741	0	0
11299_1	k141_128271	3	164	+	162	0	0
11299_2	k141_128271	142	447	+	306	0	0
11299_3	k141_128271	440	1723	+	1284	0	0
11299_4	k141_128271	1716	1823	+	108	1	0.00737413
11299_5	k141_128271	1833	2171	-	339	0	0
11299_6	k141_128271	2294	2485	+	192	0	0
11299_7	k141_128271	2638	3126	+	489	1	0.00162864
11299_8	k141_128271	3455	4258	+	804	8	0.00792443
11299_9	k141_128271	4359	4823	+	465	2	0.0034254
11299_10	k141_128271	4820	5026	+	207	6	0.0230842
11299_11	k141_128271	5123	5488	+	366	7	0.0152318
11299_12	k141_128271	5580	5786	+	207	0	0
11299_13	k141_128271	5885	7021	+	1137	9	0.006304
11299_14	k141_128271	7131	7313	+	183	0	0
11299_15	k141_128271	7329	7532	+	204	2	0.0078079
11299_16	k141_128271	7685	7894	+	210	0	0
11299_17	k141_128271	7910	8092	+	183	0	0
11299_18	k141_128271	8107	8388	+	282	0	0
11299_19	k141_128271	8458	8940	+	483	8	0.013191
11299_20	k141_128271	8940	9266	+	327	0	0
11300_1	k141_30215	2	997	+	996	144	0.115143
11300_2	k141_30215	1439	2650	-	1212	137	0.0900227
11300_3	k141_30215	2693	3283	-	591	47	0.0633351
11300_4	k141_30215	3287	6205	-	2919	202	0.0551127
11300_5	k141_30215	6295	7167	+	873	67	0.0611216
11300_6	k141_30215	7454	7555	+	102	13	0.101503
11301_1	k141_72413	2	235	+	234	0	0
11301_2	k141_72413	309	971	+	663	12	0.0144146
11301_3	k141_72413	940	1212	+	273	1	0.00291724
11302_1	k141_15945	1	69	+	69	0	0
11302_2	k141_15945	66	530	+	465	6	0.0102762
11302_3	k141_15945	527	1228	+	702	2	0.00226896
11302_4	k141_15945	1219	1698	+	480	3	0.00497753
11302_5	k141_15945	2177	2683	+	507	2	0.00314164
11303_1	k141_128272	292	1182	+	891	0	0
11304_1	k141_170627	319	1335	+	1017	180	0.140957
11304_2	k141_170627	1332	1424	+	93	0	0
11304_3	k141_170627	1449	2273	+	825	120	0.115841
11304_4	k141_170627	2360	3475	-	1116	138	0.0984803
11304_5	k141_170627	3572	4819	-	1248	189	0.120609
11304_6	k141_170627	4988	5845	-	858	158	0.146657
11304_7	k141_170627	5920	7485	+	1566	289	0.146974
11304_8	k141_170627	7829	8524	+	696	123	0.140744
11304_9	k141_170627	8539	9204	+	666	85	0.101643
11304_10	k141_170627	9231	10715	+	1485	179	0.0959977
11304_11	k141_170627	10712	11338	+	627	71	0.0901831
11304_12	k141_170627	11477	12967	+	1491	248	0.132467
11304_13	k141_170627	13857	14054	+	198	247	0.993496
11304_14	k141_170627	14238	14648	+	411	57	0.11045
11305_1	k141_128273	1	642	-	642	0	0
11305_2	k141_128273	987	1214	-	228	0	0
11306_1	k141_198638	1	156	+	156	1	0.00510516
11306_2	k141_198638	181	1179	+	999	2	0.00159441
11306_3	k141_198638	1172	1486	+	315	7	0.0176979
11306_4	k141_198638	1646	3613	+	1968	28	0.011331
11306_5	k141_198638	3610	4992	+	1383	25	0.0143963
11307_1	k141_156826	2	1081	-	1080	7	0.00516189
11307_2	k141_156826	1083	1394	-	312	0	0
11307_3	k141_156826	1423	1743	-	321	6	0.0148861
11307_4	k141_156826	1805	2242	-	438	3	0.00545483
11307_5	k141_156826	2247	2642	-	396	1	0.00201113
11307_6	k141_156826	2639	3007	-	369	2	0.00431656
11307_7	k141_156826	3009	3341	-	333	4	0.00956643
11307_8	k141_156826	3338	3715	-	378	0	0
11307_9	k141_156826	3719	3898	-	180	1	0.00442448
11307_10	k141_156826	3915	4700	-	786	9	0.00911915
11308_1	k141_128274	3	881	+	879	0	0
11308_2	k141_128274	948	1739	+	792	1	0.00100556
11309_1	k141_184620	2	3871	-	3870	11	0.00226369
11309_2	k141_184620	4322	6961	+	2640	39	0.0117651
11309_3	k141_184620	7373	8668	+	1296	14	0.00860315
11309_4	k141_184620	9046	9483	-	438	1	0.00181828
11309_5	k141_184620	9501	10421	-	921	0	0
11309_6	k141_184620	10565	10975	-	411	0	0
11309_7	k141_184620	11082	11810	-	729	2	0.00218493
11309_8	k141_184620	11837	12691	+	855	7	0.00652028
11309_9	k141_184620	12688	13698	-	1011	9	0.00708966
11310_1	k141_15950	3	539	-	537	35	0.0519073
11310_2	k141_15950	529	780	-	252	5	0.0158017
11310_3	k141_15950	809	1843	-	1035	9	0.00692527
11311_1	k141_170631	280	1059	-	780	7	0.00714723
11312_1	k141_184621	1	633	-	633	17	0.0213885
11312_2	k141_184621	854	1237	+	384	4	0.00829589
11313_1	k141_128279	3	170	-	168	0	0
11313_2	k141_128279	419	1069	+	651	4	0.00489343
11313_3	k141_128279	1024	1365	+	342	0	0
11314_1	k141_170636	2	292	+	291	9	0.0246311
11314_2	k141_170636	264	425	+	162	7	0.0344126
11314_3	k141_170636	489	1319	+	831	18	0.0172507
11315_1	k141_184626	3	701	-	699	3	0.00341805
11315_2	k141_184626	721	1062	-	342	3	0.00698601
11315_3	k141_184626	1145	1519	-	375	0	0
11316_1	k141_128283	2	799	+	798	18	0.017964
11317_1	k141_156831	293	1162	-	870	50	0.0457704
11317_2	k141_156831	1180	2301	-	1122	62	0.0440082
11317_3	k141_156831	2694	3815	+	1122	63	0.044718
11318_1	k141_15954	2	1417	+	1416	7	0.00393703
11318_2	k141_15954	1414	1788	+	375	1	0.00212375
11318_3	k141_15954	1875	3479	+	1605	3	0.00148861
