# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_13_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_13/G5_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_13/G5_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_13/G5_2.bam	RPKG
16595_1	k141_17048	95	520	-	426	0	0
16595_2	k141_17048	591	1877	-	1287	0	0
16595_3	k141_17048	1894	3021	-	1128	0	0
16595_4	k141_17048	3034	3936	-	903	1	0.000437035
16595_5	k141_17048	3929	4819	-	891	0	0
16595_6	k141_17048	5316	5636	-	321	1	0.00122942
16595_7	k141_17048	5776	6468	+	693	3	0.00170841
16595_8	k141_17048	6455	7381	-	927	0	0
16595_9	k141_17048	7515	8777	+	1263	2	0.000624929
16595_10	k141_17048	8774	9727	-	954	0	0
16596_1	k141_115594	1	435	+	435	14	0.0127011
16596_2	k141_115594	464	754	+	291	38	0.0515341
16596_3	k141_115594	1153	1746	+	594	51	0.0338835
16597_1	k141_59970	3	656	+	654	5	0.00301715
16597_2	k141_59970	722	1543	-	822	0	0
16597_3	k141_59970	1556	1819	-	264	0	0
16597_4	k141_59970	1961	2560	+	600	0	0
16597_5	k141_59970	2629	3216	-	588	0	0
16598_1	k141_73504	97	336	+	240	9	0.0147991
16598_2	k141_73504	340	1776	+	1437	130	0.0357018
16598_3	k141_73504	1942	2157	+	216	8	0.0146164
16598_4	k141_73504	2125	2904	-	780	56	0.0283333
16599_1	k141_143507	2	1300	+	1299	408	0.123952
16599_2	k141_143507	1498	2541	+	1044	446	0.168593
16600_1	k141_255792	3	1406	+	1404	23	0.00646494
16601_1	k141_200036	1	90	+	90	0	0
16601_2	k141_200036	145	603	+	459	1	0.000859788
16601_3	k141_200036	1032	1598	+	567	3	0.00208806
16601_4	k141_200036	1595	2404	-	810	6	0.00292328
16601_5	k141_200036	2570	2779	-	210	0	0
16601_6	k141_200036	3605	3892	-	288	0	0
16601_7	k141_200036	4269	4508	+	240	0	0
16601_8	k141_200036	4651	5442	-	792	6	0.00298972
16601_9	k141_200036	5619	6992	+	1374	0	0
16601_10	k141_200036	7038	7919	-	882	2	0.000894881
16601_11	k141_200036	8111	10159	-	2049	9	0.00173342
16601_12	k141_200036	10179	10877	-	699	0	0
16601_13	k141_200036	10974	11525	-	552	4	0.00285973
16601_14	k141_200036	11601	12884	+	1284	3	0.000922062
16601_15	k141_200036	12853	15126	+	2274	8	0.00138836
16602_1	k141_73505	29	1099	+	1071	1	0.000368481
16603_1	k141_31376	8	3007	-	3000	1127	0.148254
16604_1	k141_227798	312	404	-	93	13	0.0551651
16604_2	k141_227798	524	3973	-	3450	144	0.016472
16604_3	k141_227798	4027	4275	-	249	44	0.0697361
16605_1	k141_86900	3	359	-	357	2	0.00221088
16605_2	k141_86900	473	1777	+	1305	5	0.00151204
16606_1	k141_241727	1	624	-	624	127	0.0803199
16606_2	k141_241727	617	1114	-	498	107	0.0847927
16606_3	k141_241727	1186	2205	-	1020	470	0.181845
16606_4	k141_241727	2224	2451	-	228	79	0.13674
16607_1	k141_17050	456	2045	+	1590	46	0.0114173
16608_1	k141_73506	35	697	+	663	0	0
16608_2	k141_73506	802	1536	-	735	1	0.000536929
16609_1	k141_200040	3	293	+	291	0	0
16609_2	k141_200040	334	1191	-	858	1	0.000459957
16610_1	k141_59975	2	352	+	351	8	0.00899471
16610_2	k141_59975	421	960	+	540	23	0.0168089
16610_3	k141_59975	1483	1572	-	90	1	0.00438492
16611_1	k141_31378	59	943	+	885	16	0.00713478
16611_2	k141_31378	1559	2095	-	537	2	0.00146981
16612_1	k141_86903	1	534	-	534	0	0
16612_2	k141_86903	660	1046	-	387	0	0
16613_1	k141_255796	3	518	+	516	2	0.00152962
16613_2	k141_255796	622	1203	+	582	6	0.00406848
16613_3	k141_255796	1240	1785	+	546	7	0.00505952
16613_4	k141_255796	1782	2249	+	468	2	0.00168651
16614_1	k141_17054	2	154	+	153	101	0.260516
16614_2	k141_17054	427	1194	+	768	587	0.301634
16615_1	k141_73507	2	820	+	819	8	0.00385487
16615_2	k141_73507	935	1372	+	438	4	0.00360404
16616_1	k141_200043	1	603	+	603	3	0.0019634
16616_2	k141_200043	578	943	+	366	0	0
16616_3	k141_200043	972	1046	+	75	0	0
16617_1	k141_241728	1	201	-	201	0	0
16617_2	k141_241728	191	2044	-	1854	2	0.00042572
16617_3	k141_241728	2060	2641	-	582	0	0
16618_1	k141_129661	1	2064	+	2064	90	0.0172083
16618_2	k141_129661	2128	2808	-	681	20	0.0115901
16618_3	k141_129661	2817	3035	-	219	12	0.0216243
16618_4	k141_129661	3296	3970	+	675	48	0.0280635
16618_5	k141_129661	3977	4186	+	210	8	0.015034
16618_6	k141_129661	4218	4784	+	567	45	0.0313208
16618_7	k141_129661	4854	6722	+	1869	85	0.0179479
16618_8	k141_129661	6581	7960	-	1380	66	0.0188742
16618_9	k141_129661	8277	9428	-	1152	102	0.0349423
16618_10	k141_129661	9821	10213	+	393	37	0.0371547
16618_11	k141_129661	10223	10879	+	657	54	0.0324364
16618_12	k141_129661	11448	12233	+	786	46	0.0230961
16618_13	k141_129661	12187	13584	+	1398	67	0.0189135
16618_14	k141_129661	13633	14586	-	954	79	0.0326801
16618_15	k141_129661	14802	16010	-	1209	76	0.024808
16618_16	k141_129661	16119	17399	-	1281	77	0.0237217
16618_17	k141_129661	17399	18232	-	834	46	0.0217669
16618_18	k141_129661	18342	19550	-	1209	93	0.0303571
16618_19	k141_129661	19713	20831	+	1119	79	0.0278613
16618_20	k141_129661	20864	22828	+	1965	113	0.0226945
16618_21	k141_129661	22966	24912	+	1947	130	0.0263501
16618_22	k141_129661	24915	25853	+	939	47	0.0197531
16618_23	k141_129661	25958	28087	-	2130	123	0.0227892
16618_24	k141_129661	28114	28593	+	480	24	0.0197321
16618_25	k141_129661	28638	29276	+	639	33	0.0203806
16618_26	k141_129661	29344	29454	+	111	0	0
16619_1	k141_73510	3	233	-	231	0	0
16619_2	k141_73510	217	873	-	657	2	0.00120135
16619_3	k141_73510	854	1033	-	180	0	0
16620_1	k141_17059	42	317	+	276	0	0
16620_2	k141_17059	359	547	-	189	0	0
16620_3	k141_17059	619	828	-	210	0	0
16621_1	k141_143511	2	148	+	147	7	0.0187925
16621_2	k141_143511	473	1255	-	783	63	0.0317529
16621_3	k141_143511	1292	2188	-	897	43	0.0189182
16621_4	k141_143511	2239	2493	-	255	5	0.00773809
16621_5	k141_143511	2763	2996	-	234	28	0.0472222
16621_6	k141_143511	3092	3286	+	195	9	0.0182143
16621_7	k141_143511	3450	4766	-	1317	1058	0.317033
16621_8	k141_143511	4729	4899	-	171	19	0.0438492
16622_1	k141_115599	2	724	+	723	49	0.0267462
16622_2	k141_115599	820	1809	-	990	104	0.0414574
16622_3	k141_115599	1960	3222	+	1263	118	0.0368708
16622_4	k141_115599	3510	5021	-	1512	131	0.0341919
16623_1	k141_129662	2	262	+	261	18	0.0272167
16623_2	k141_129662	312	587	+	276	25	0.0357466
16623_3	k141_129662	960	1430	-	471	24	0.0201092
16624_1	k141_86912	184	732	-	549	15	0.0107826
16624_2	k141_86912	749	1357	-	609	12	0.00777621
16625_1	k141_185614	2	1042	+	1041	76	0.0288116
16625_2	k141_185614	1195	2400	-	1206	105	0.0343594
16625_3	k141_185614	2455	3846	-	1392	87	0.0246652
16625_4	k141_185614	4023	4859	-	837	49	0.0231033
16625_5	k141_185614	5101	6387	+	1287	101	0.0309704
16625_6	k141_185614	6327	6569	-	243	11	0.0178645
16625_7	k141_185614	6572	7948	+	1377	104	0.029806
16625_8	k141_185614	8177	9475	-	1299	108	0.0328109
16625_9	k141_185614	9785	10636	-	852	49	0.0226966
16625_10	k141_185614	10751	12175	-	1425	57	0.0157857
16625_11	k141_185614	12370	12519	-	150	8	0.0210476
16625_12	k141_185614	12661	13620	-	960	53	0.0217876
16625_13	k141_185614	13654	13878	-	225	14	0.0245555
16625_14	k141_185614	14020	15522	-	1503	96	0.0252067
16625_15	k141_185614	15539	16507	-	969	44	0.0179198
16625_16	k141_185614	16494	18005	-	1512	87	0.0227076
16625_17	k141_185614	18132	18947	-	816	40	0.0193452
16625_18	k141_185614	18987	19733	-	747	27	0.0142642
16625_19	k141_185614	19827	20465	-	639	17	0.0104991
16625_20	k141_185614	20614	21645	-	1032	48	0.0183555
16625_21	k141_185614	21818	21979	+	162	14	0.0341049
16625_22	k141_185614	22099	23568	-	1470	87	0.0233564
16625_23	k141_185614	23723	25411	-	1689	125	0.0292068
16625_24	k141_185614	25424	27295	-	1872	98	0.0206597
16625_25	k141_185614	27292	27771	-	480	27	0.0221987
16625_26	k141_185614	28065	29039	-	975	42	0.017
16625_27	k141_185614	29032	29460	-	429	27	0.0248377
16625_28	k141_185614	29684	30538	-	855	76	0.0350793
16625_29	k141_185614	30669	31298	-	630	38	0.0238038
16625_30	k141_185614	31399	33084	-	1686	88	0.0205982
16625_31	k141_185614	33281	33952	-	672	46	0.0270142
16625_32	k141_185614	33961	35316	-	1356	91	0.0264841
16626_1	k141_45099	2	742	-	741	17	0.00905388
16626_2	k141_45099	883	1722	-	840	12	0.00563775
16626_3	k141_45099	1783	2463	-	681	11	0.00637455
16626_4	k141_45099	2463	4130	-	1668	20	0.00473193
16626_5	k141_45099	4406	5239	+	834	16	0.00757108
16626_6	k141_45099	5241	6185	+	945	21	0.00876984
16626_7	k141_45099	6339	8018	+	1680	37	0.00869154
16626_8	k141_45099	8164	9147	+	984	18	0.00721907
16626_9	k141_45099	9308	10096	+	789	13	0.00650235
16626_10	k141_45099	10098	11825	+	1728	25	0.00570953
16626_11	k141_45099	11880	12902	+	1023	36	0.0138877
16626_12	k141_45099	13099	14253	+	1155	28	0.0095671
16626_13	k141_45099	14261	15088	-	828	14	0.0066727
16626_14	k141_45099	15238	16158	-	921	11	0.00471343
16626_15	k141_45099	16296	17159	+	864	8	0.0036541
16626_16	k141_45099	17228	18709	-	1482	35	0.00932017
16626_17	k141_45099	18848	19225	-	378	10	0.0104403
16626_18	k141_45099	19352	19825	+	474	6	0.00499548
16626_19	k141_45099	19925	20521	-	597	8	0.00528834
16626_20	k141_45099	20521	21432	-	912	21	0.00908717
16626_21	k141_45099	21664	22098	-	435	4	0.0036289
16626_22	k141_45099	22132	23310	-	1179	25	0.00836817
16626_23	k141_45099	23382	24119	-	738	19	0.0101602
16626_24	k141_45099	24298	25140	+	843	11	0.00514955
16626_25	k141_45099	25191	26060	+	870	13	0.00589696
16626_26	k141_45099	26072	26791	+	720	13	0.00712549
16626_27	k141_45099	26810	27571	-	762	24	0.0124297
16626_28	k141_45099	27793	29319	+	1527	22	0.00568575
16626_29	k141_45099	29522	30313	+	792	23	0.0114606
16626_30	k141_45099	30340	31608	+	1269	17	0.00528678
16626_31	k141_45099	31615	32415	+	801	7	0.00344881
16626_32	k141_45099	32460	33338	+	879	18	0.00808142
16626_33	k141_45099	33722	36232	+	2511	54	0.00848694
16626_34	k141_45099	36229	37725	-	1497	28	0.00738143
16626_35	k141_45099	37722	38717	-	996	20	0.00792455
16626_36	k141_45099	38929	39201	+	273	3	0.00433673
16626_37	k141_45099	39376	40020	+	645	13	0.00795404
16626_38	k141_45099	40119	41669	-	1551	29	0.00737888
16626_39	k141_45099	41883	42836	+	954	12	0.00496406
16626_40	k141_45099	43021	43476	+	456	17	0.0147126
16626_41	k141_45099	43599	44414	+	816	13	0.0062872
16626_42	k141_45099	44545	45282	+	738	10	0.00534746
16626_43	k141_45099	45546	47348	+	1803	21	0.0045965
16626_44	k141_45099	47492	47638	+	147	0	0
16626_45	k141_45099	47709	48416	+	708	18	0.0100333
16627_1	k141_255807	1	915	+	915	5	0.00215652
16627_2	k141_255807	915	1517	+	603	8	0.00523572
16628_1	k141_129663	3	497	-	495	0	0
16628_2	k141_129663	669	1346	+	678	6	0.00349241
16628_3	k141_129663	1275	1439	-	165	0	0
16629_1	k141_86914	1	1506	-	1506	342	0.0896201
16630_1	k141_17062	100	510	-	411	0	0
16630_2	k141_17062	528	863	-	336	2	0.00234906
16630_3	k141_17062	1217	2029	-	813	5	0.00242708
16630_4	k141_17062	2101	2706	-	606	2	0.00130245
16631_1	k141_185615	2	214	-	213	44	0.0815224
16631_2	k141_185615	263	922	-	660	27	0.0161445
16631_3	k141_185615	922	1080	-	159	13	0.0322664
16632_1	k141_73519	2	436	+	435	1	0.000907225
16632_2	k141_73519	466	948	+	483	2	0.00163413
16632_3	k141_73519	1191	1388	+	198	3	0.00597943
16632_4	k141_73519	1392	1667	-	276	4	0.00571946
16633_1	k141_17066	3	1004	+	1002	6	0.00236313
16634_1	k141_86917	3	176	-	174	0	0
16634_2	k141_86917	259	1089	-	831	4	0.0018996
16634_3	k141_86917	1311	1712	+	402	2	0.0019634
16635_1	k141_143515	2	451	+	450	40	0.0350793
16635_2	k141_143515	623	1429	-	807	49	0.0239622
16635_3	k141_143515	1436	1978	-	543	42	0.0305248
16635_4	k141_143515	2209	2817	+	609	47	0.0304568
16635_5	k141_143515	2892	4622	+	1731	143	0.0326019
16636_1	k141_129669	3	311	+	309	0	0
16636_2	k141_129669	311	580	+	270	0	0
16636_3	k141_129669	767	1180	+	414	0	0
16637_1	k141_200048	653	1999	-	1347	12	0.00351575
16637_2	k141_200048	2126	2854	-	729	0	0
16637_3	k141_200048	2851	4197	-	1347	12	0.00351575
16637_4	k141_200048	4198	6192	-	1995	21	0.00415413
16638_1	k141_143516	3	1220	-	1218	10	0.00324009
16639_1	k141_45111	3	74	-	72	23	0.126066
16639_2	k141_45111	1114	1515	-	402	6	0.00589019
16640_1	k141_185622	143	1270	+	1128	31	0.0108457
16641_1	k141_143517	1	228	-	228	2	0.00346178
16641_2	k141_143517	521	784	+	264	3	0.00448458
16641_3	k141_143517	834	1019	-	186	0	0
16642_1	k141_17068	2	634	+	633	6	0.00374069
16642_2	k141_17068	723	1121	+	399	2	0.00197816
16642_3	k141_17068	1314	1910	+	597	12	0.00793252
16642_4	k141_17068	1921	2481	+	561	3	0.00211039
16642_5	k141_17068	2624	2716	+	93	3	0.0127304
16643_1	k141_200052	3	128	+	126	2	0.00626417
16643_2	k141_200052	109	369	+	261	42	0.0635057
16643_3	k141_200052	366	1097	+	732	180	0.0970433
16643_4	k141_200052	1094	1354	+	261	21	0.0317529
16644_1	k141_86923	2	979	+	978	18	0.00726336
16644_2	k141_86923	989	1756	+	768	13	0.00668015
16644_3	k141_86923	2442	2675	+	234	0	0
16645_1	k141_143520	2	397	-	396	19	0.0189349
16645_2	k141_143520	394	594	-	201	8	0.0157072
16645_3	k141_143520	624	1064	-	441	6	0.00536929
16646_1	k141_129673	329	1222	-	894	22	0.00971156
16646_2	k141_129673	1347	2339	-	993	6	0.00238455
16647_1	k141_73520	309	728	+	420	160	0.15034
16647_2	k141_73520	846	1310	+	465	145	0.123061
16647_3	k141_73520	1380	2462	+	1083	337	0.122802
16647_4	k141_73520	2493	2849	+	357	95	0.105017
16647_5	k141_73520	2856	3470	+	615	154	0.0988211
16647_6	k141_73520	3539	4036	+	498	144	0.114114
16647_7	k141_73520	3979	4194	-	216	16	0.0292328
16647_8	k141_73520	4199	4912	-	714	143	0.0790391
16647_9	k141_73520	4915	5340	-	426	120	0.111167
16647_10	k141_73520	5363	5677	-	315	75	0.0939625
16648_1	k141_17069	2	844	+	843	7	0.00327699
16648_2	k141_17069	1189	1773	+	585	0	0
16648_3	k141_17069	1953	2300	+	348	0	0
16649_1	k141_200056	2	79	-	78	0	0
16649_2	k141_200056	236	1168	-	933	20	0.00845965
16650_1	k141_17070	542	1165	-	624	3	0.00189732
16651_1	k141_129679	1	447	-	447	5	0.00441435
16651_2	k141_129679	567	1028	-	462	0	0
16652_1	k141_143525	1	594	+	594	3	0.00199314
16652_2	k141_143525	625	1692	+	1068	7	0.00258661
16653_1	k141_59984	2	472	-	471	5	0.00418941
16653_2	k141_59984	469	1509	-	1041	2	0.000758199
16653_3	k141_59984	1500	3194	-	1695	6	0.00139697
16653_4	k141_59984	3511	4116	-	606	0	0
16653_5	k141_59984	4164	5321	-	1158	0	0
16653_6	k141_59984	5358	7136	-	1779	5	0.00110917
16653_7	k141_59984	7155	8501	-	1347	5	0.00146489
16653_8	k141_59984	8515	8937	-	423	0	0
16653_9	k141_59984	8956	9441	-	486	0	0
16653_10	k141_59984	9453	10688	-	1236	0	0
16653_11	k141_59984	10720	11463	-	744	8	0.00424347
16653_12	k141_59984	11477	12391	-	915	4	0.00172521
16653_13	k141_59984	12406	13329	-	924	1	0.000427102
16653_14	k141_59984	13363	13593	-	231	1	0.00170841
16653_15	k141_59984	13625	14137	-	513	0	0
16654_1	k141_73524	35	697	+	663	4	0.00238095
16654_2	k141_73524	802	1653	-	852	0	0
16655_1	k141_59988	281	673	+	393	0	0
16655_2	k141_59988	663	1088	+	426	2	0.00185278
16656_1	k141_17071	56	952	+	897	12	0.0052795
16656_2	k141_17071	975	1688	+	714	8	0.00442177
16656_3	k141_17071	1694	2344	+	651	1	0.00060621
16657_1	k141_200062	304	2664	-	2361	8	0.00133721
16658_1	k141_73527	1	1959	+	1959	0	0
16659_1	k141_129682	2	439	-	438	0	0
16659_2	k141_129682	543	1253	+	711	2	0.00111011
16659_3	k141_129682	1250	1390	-	141	0	0
16659_4	k141_129682	1393	1653	-	261	0	0
16659_5	k141_129682	1771	2844	-	1074	0	0
16659_6	k141_129682	3114	3398	+	285	2	0.00276942
16660_1	k141_86927	117	1130	+	1014	13	0.00505952
16660_2	k141_86927	1127	1582	+	456	13	0.0112508
16660_3	k141_86927	1623	2540	+	918	15	0.00644841
16660_4	k141_86927	2607	4049	+	1443	26	0.00711068
16660_5	k141_86927	4179	5057	-	879	16	0.00718348
16660_6	k141_86927	5382	6299	+	918	20	0.00859788
16660_7	k141_86927	6648	7172	+	525	21	0.0157857
16661_1	k141_200063	3	905	-	903	3	0.00131111
16661_2	k141_200063	920	1183	-	264	0	0
16661_3	k141_200063	1180	1689	-	510	2	0.00154762
16661_4	k141_200063	1686	2420	-	735	23	0.0123494
16661_5	k141_200063	2417	2758	-	342	1	0.00115393
16661_6	k141_200063	2811	3599	-	789	4	0.00200072
16662_1	k141_129685	3	1910	-	1908	4	0.000827343
16662_2	k141_129685	1925	2383	-	459	0	0
16663_1	k141_101581	474	1511	-	1038	125	0.0475244
16663_2	k141_101581	1620	2540	+	921	122	0.0522762
16663_3	k141_101581	2589	3305	+	717	56	0.0308229
16663_4	k141_101581	3302	3973	+	672	65	0.0381723
16663_5	k141_101581	4037	4186	-	150	15	0.0394643
16663_6	k141_101581	4293	5462	+	1170	112	0.0377778
16663_7	k141_101581	5521	6744	+	1224	50	0.016121
16663_8	k141_101581	6851	7810	-	960	93	0.038231
16663_9	k141_101581	8166	8579	+	414	41	0.039083
16663_10	k141_101581	8584	9249	+	666	54	0.0319981
16663_11	k141_101581	9277	11946	+	2670	226	0.0334042
16663_12	k141_101581	11946	12125	+	180	8	0.0175397
16663_13	k141_101581	12160	12498	+	339	34	0.0395807
16663_14	k141_101581	13209	13421	+	213	15	0.0277917
16663_15	k141_101581	13418	15673	+	2256	215	0.03761
16663_16	k141_101581	15683	16726	+	1044	91	0.0343989
16663_17	k141_101581	16731	17312	+	582	40	0.0271232
16663_18	k141_101581	18094	19149	-	1056	96	0.0358766
16663_19	k141_101581	19337	19552	-	216	26	0.0475033
16663_20	k141_101581	19830	20069	+	240	18	0.0295982
16663_21	k141_101581	20075	20257	+	183	6	0.0129391
16663_22	k141_101581	20270	20623	+	354	34	0.0379035
16663_23	k141_101581	20620	20886	+	267	24	0.0354735
16663_24	k141_101581	20883	21194	+	312	23	0.0290922
16663_25	k141_101581	21279	21653	+	375	33	0.0347286
16663_26	k141_101581	21650	23503	+	1854	228	0.0485321
16663_27	k141_101581	23500	24543	+	1044	89	0.0336429
16663_28	k141_101581	24540	24767	+	228	9	0.015578
16663_29	k141_101581	24760	25347	+	588	55	0.0369139
16663_30	k141_101581	25350	25535	+	186	9	0.0190956
16663_31	k141_101581	25549	25818	+	270	22	0.0321561
16663_32	k141_101581	25808	26203	+	396	33	0.0328869
16663_33	k141_101581	26207	26695	+	489	37	0.0298605
16663_34	k141_101581	26679	27038	+	360	19	0.0208284
16663_35	k141_101581	27035	27568	+	534	40	0.0295612
16663_36	k141_101581	27565	27741	+	177	8	0.017837
16663_37	k141_101581	27745	28296	+	552	75	0.0536199
16663_38	k141_101581	28293	28448	+	156	15	0.0379464
16663_39	k141_101581	28485	29384	+	900	78	0.0342024
16663_40	k141_101581	29388	30011	+	624	68	0.0430059
16663_41	k141_101581	30045	30320	+	276	46	0.0657738
16663_42	k141_101581	30480	31229	+	750	109	0.0573547
16663_43	k141_101581	31449	31997	+	549	69	0.0495999
16663_44	k141_101581	31969	33498	+	1530	132	0.0340476
16663_45	k141_101581	33495	35519	+	2025	233	0.0454083
16663_46	k141_101581	35630	35764	+	135	16	0.0467725
16663_47	k141_101581	35873	36856	+	984	87	0.0348922
16663_48	k141_101581	36876	37286	+	411	28	0.0268856
16663_49	k141_101581	37318	38316	+	999	89	0.0351584
16663_50	k141_101581	38392	38769	+	378	39	0.0407171
16663_51	k141_101581	38766	40727	+	1962	170	0.0341943
16663_52	k141_101581	40740	41870	+	1131	124	0.0432676
16663_53	k141_101581	41885	42718	+	834	97	0.0458997
16663_54	k141_101581	42715	43053	+	339	34	0.0395807
16663_55	k141_101581	43050	43274	+	225	16	0.0280635
16663_56	k141_101581	43271	43465	+	195	25	0.0505952
16663_57	k141_101581	43462	44115	+	654	82	0.0494812
16663_58	k141_101581	44174	45082	+	909	59	0.0256149
16663_59	k141_101581	45086	45571	+	486	37	0.0300448
16663_60	k141_101581	45577	45786	+	210	13	0.0244303
16663_61	k141_101581	45783	47435	+	1653	133	0.0317529
16663_62	k141_101581	47460	48896	+	1437	128	0.0351526
16663_63	k141_101581	48897	57605	+	8709	737	0.0333967
16663_64	k141_101581	57643	59415	-	1773	234	0.0520848
16663_65	k141_101581	59751	61484	+	1734	211	0.0480217
16663_66	k141_101581	61762	61956	-	195	24	0.0485714
16663_67	k141_101581	62055	62255	+	201	39	0.0765725
16663_68	k141_101581	62574	63944	-	1371	135	0.0388598
16663_69	k141_101581	64092	64862	-	771	62	0.0317352
16663_70	k141_101581	64995	66188	-	1194	108	0.0356963
16663_71	k141_101581	66312	66602	+	291	50	0.067808
16663_72	k141_101581	66962	67669	+	708	68	0.0379035
16663_73	k141_101581	67764	68681	+	918	98	0.0421296
16663_74	k141_101581	69519	70100	+	582	78	0.0528903
16663_75	k141_101581	70115	71962	+	1848	133	0.0284023
16663_76	k141_101581	71959	72783	+	825	87	0.0416169
16663_77	k141_101581	72777	73658	+	882	52	0.0232669
16663_78	k141_101581	73648	74115	+	468	24	0.0202381
16663_79	k141_101581	74143	75828	+	1686	163	0.0381535
16663_80	k141_101581	75893	76840	+	948	65	0.0270588
16663_81	k141_101581	77211	78434	+	1224	144	0.0464286
16663_82	k141_101581	78640	79527	-	888	154	0.0684403
16663_83	k141_101581	79710	81272	+	1563	145	0.0366111
16663_84	k141_101581	81288	82313	+	1026	71	0.0273096
16663_85	k141_101581	82328	83461	+	1134	63	0.0219246
16663_86	k141_101581	83543	83965	+	423	51	0.047581
16663_87	k141_101581	84041	84460	+	420	67	0.0629549
16663_88	k141_101581	84849	85478	+	630	45	0.0281888
16663_89	k141_101581	85508	86392	+	885	59	0.0263095
16663_90	k141_101581	86502	87023	+	522	37	0.0279728
16663_91	k141_101581	87042	87638	+	597	40	0.0264417
16663_92	k141_101581	87651	87809	+	159	2	0.00496406
16663_93	k141_101581	87847	88902	+	1056	83	0.0310183
16663_94	k141_101581	88959	90305	+	1347	97	0.028419
16663_95	k141_101581	90373	91017	+	645	67	0.0409939
16663_96	k141_101581	91058	91336	+	279	31	0.0438492
16663_97	k141_101581	91489	91701	+	213	16	0.0296445
16663_98	k141_101581	91763	92476	+	714	73	0.0403486
16663_99	k141_101581	92460	93239	+	780	39	0.0197321
16663_100	k141_101581	93254	93988	+	735	67	0.0359742
16663_101	k141_101581	94351	94932	+	582	72	0.0488218
16663_102	k141_101581	95519	96901	+	1383	111	0.0316741
16663_103	k141_101581	97004	97642	+	639	61	0.0376732
16663_104	k141_101581	97680	99716	+	2037	172	0.0333228
16663_105	k141_101581	100310	101473	-	1164	84	0.0284794
16663_106	k141_101581	101691	101879	+	189	33	0.0689059
16663_107	k141_101581	102057	103598	+	1542	147	0.0376216
16663_108	k141_101581	103617	105098	+	1482	107	0.0284931
16663_109	k141_101581	105232	106017	+	786	54	0.0271129
16663_110	k141_101581	106087	107325	-	1239	99	0.0315332
16663_111	k141_101581	107344	108312	-	969	75	0.0305451
16663_112	k141_101581	108464	109132	-	669	72	0.0424728
16663_113	k141_101581	109132	110064	-	933	67	0.0283398
16663_114	k141_101581	110069	110881	-	813	49	0.0237854
16663_115	k141_101581	110951	111961	-	1011	116	0.0452805
16663_116	k141_101581	112442	113809	-	1368	106	0.030579
16663_117	k141_101581	113835	114554	-	720	39	0.0213765
16663_118	k141_101581	114661	115155	+	495	22	0.0175397
16663_119	k141_101581	115155	115403	+	249	8	0.0126793
16663_120	k141_101581	115304	116941	-	1638	151	0.0363804
16663_121	k141_101581	117690	118484	+	795	80	0.0397125
16663_122	k141_101581	118561	120297	+	1737	158	0.0358973
16663_123	k141_101581	120317	121453	+	1137	134	0.0465102
16663_124	k141_101581	121527	124643	-	3117	235	0.0297533
16663_125	k141_101581	124633	125247	-	615	38	0.0243844
16663_126	k141_101581	125247	127226	-	1980	169	0.0336841
16663_127	k141_101581	127237	127737	-	501	46	0.0362347
16663_128	k141_101581	127734	128342	-	609	54	0.0349929
16663_129	k141_101581	128352	131591	-	3240	249	0.030329
16663_130	k141_101581	131579	131890	-	312	11	0.0139137
16663_131	k141_101581	131892	132506	-	615	43	0.0275929
16663_132	k141_101581	132770	133075	-	306	42	0.0541666
16663_133	k141_101581	133276	133830	+	555	51	0.0362645
16663_134	k141_101581	133833	134642	+	810	65	0.0316689
16663_135	k141_101581	134634	134804	-	171	7	0.016155
16663_136	k141_101581	134944	135294	-	351	56	0.0629629
16663_137	k141_101581	135396	135659	-	264	25	0.0373715
16663_138	k141_101581	135723	136568	-	846	73	0.0340531
16663_139	k141_101581	136791	137201	+	411	27	0.0259254
16663_140	k141_101581	137258	138121	-	864	78	0.0356275
16663_141	k141_101581	138432	139052	-	621	66	0.0419427
16663_142	k141_101581	139057	139938	-	882	116	0.0519031
16663_143	k141_101581	139958	141145	-	1188	96	0.0318903
16663_144	k141_101581	141149	142111	-	963	100	0.0409805
16663_145	k141_101581	142217	143167	-	951	103	0.0427426
16663_146	k141_101581	143164	144450	-	1287	129	0.0395563
16663_147	k141_101581	144607	145641	+	1035	128	0.0488061
16663_148	k141_101581	146177	146482	+	306	14	0.0180555
16663_149	k141_101581	146488	147942	+	1455	121	0.0328191
16663_150	k141_101581	148319	148378	+	60	7	0.0460416
16664_1	k141_17077	2	1114	-	1113	1	0.000354576
16664_2	k141_17077	1164	2525	-	1362	1	0.000289752
16665_1	k141_59991	557	658	-	102	1	0.00386905
16665_2	k141_59991	615	1865	-	1251	18	0.00567831
16665_3	k141_59991	1865	3256	-	1392	19	0.00538665
16665_4	k141_59991	3258	4223	-	966	11	0.00449386
16665_5	k141_59991	4326	4502	-	177	1	0.00222962
16665_6	k141_59991	4661	4936	+	276	2	0.00285973
16665_7	k141_59991	4911	5297	+	387	4	0.00407899
16665_8	k141_59991	5275	6273	+	999	10	0.00395038
