# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_13_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_13/G1_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_13/G1_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_13/G1_2.bam	RPKG
5118_3	k141_127170	1028	1939	-	912	6	0.00358908
5119_1	k141_169308	2	853	+	852	12	0.00768365
5119_2	k141_169308	899	1618	+	720	11	0.00833463
5119_3	k141_169308	1921	2991	+	1071	14	0.00713124
5119_4	k141_169308	2988	3851	+	864	7	0.00441988
5119_5	k141_169308	3865	5394	+	1530	50	0.0178281
5119_6	k141_169308	5394	6974	+	1581	31	0.0106969
5120_1	k141_99265	3	932	-	930	10	0.00586602
5120_2	k141_99265	943	1143	-	201	0	0
5121_1	k141_211394	1	291	-	291	1	0.00187471
5121_2	k141_211394	531	1193	-	663	3	0.0024685
5121_3	k141_211394	1204	2361	-	1158	0	0
5122_1	k141_225531	1	1326	+	1326	4	0.00164567
5123_1	k141_155413	2	367	+	366	0	0
5123_2	k141_155413	382	1977	+	1596	2	0.000683633
5123_3	k141_155413	1977	2108	+	132	2	0.00826575
5124_1	k141_29135	204	1562	-	1359	40	0.0160571
5124_2	k141_29135	1912	2364	-	453	16	0.0192685
5124_3	k141_29135	2401	3366	-	966	12	0.00677689
5124_4	k141_29135	3308	3496	-	189	5	0.0144323
5124_5	k141_29135	3438	5210	-	1773	41	0.0126154
5124_6	k141_29135	5258	5686	-	429	8	0.0101732
5124_7	k141_29135	5697	6965	-	1269	35	0.0150464
5124_8	k141_29135	6992	7744	-	753	24	0.0173877
5124_9	k141_29135	7738	8667	-	930	26	0.0152516
5124_10	k141_29135	8733	9662	-	930	14	0.00821242
5124_11	k141_29135	9699	9932	-	234	21	0.0489587
5124_12	k141_29135	10246	10458	+	213	7	0.0179285
5124_13	k141_29135	10846	11529	+	684	25	0.0199393
5124_14	k141_29135	11858	11983	-	126	10	0.0432968
5124_15	k141_29135	12219	12365	-	147	18	0.0668008
5125_1	k141_14836	3	344	-	342	0	0
5125_2	k141_14836	357	2741	-	2385	6	0.00137243
5126_1	k141_155414	121	384	-	264	7	0.0144651
5126_2	k141_155414	440	601	-	162	4	0.0134701
5126_3	k141_155414	1014	1394	-	381	21	0.0300691
5127_1	k141_225533	3	152	-	150	0	0
5127_2	k141_225533	373	1833	+	1461	6	0.00224041
5127_3	k141_225533	1983	2198	+	216	3	0.00757694
5128_1	k141_127177	3	1487	-	1485	30	0.011021
5128_2	k141_127177	1670	1927	+	258	7	0.0148015
5128_3	k141_127177	2107	2697	+	591	63	0.058154
5129_1	k141_14838	299	1000	+	702	0	0
5129_2	k141_14838	966	1361	+	396	0	0
5130_1	k141_43163	3	911	-	909	64	0.0384098
5130_2	k141_43163	937	1629	-	693	42	0.033063
5130_3	k141_43163	1854	2519	-	666	59	0.0483286
5130_4	k141_43163	2568	4670	-	2103	145	0.0376145
5130_5	k141_43163	4667	5425	-	759	45	0.0323442
5130_6	k141_43163	6099	6596	+	498	24	0.0262911
5131_1	k141_225536	1	225	+	225	4	0.00969848
5131_2	k141_225536	204	725	+	522	5	0.00522547
5131_3	k141_225536	722	1183	+	462	0	0
5131_4	k141_225536	1180	1311	+	132	0	0
5132_1	k141_155419	1	513	+	513	0	0
5132_2	k141_155419	627	1037	+	411	20	0.0265469
5132_3	k141_155419	1161	1235	+	75	0	0
5133_1	k141_29140	1	333	-	333	25	0.0409564
5133_2	k141_29140	498	725	+	228	19	0.0454616
5133_3	k141_29140	780	965	+	186	14	0.0410621
5133_4	k141_29140	971	1468	+	498	63	0.069014
5133_5	k141_29140	1538	1945	+	408	49	0.0655182
5133_6	k141_29140	1971	2108	+	138	1	0.00395318
5134_1	k141_84830	3	158	-	156	15	0.0524557
5134_2	k141_84830	318	539	+	222	45	0.110582
5134_3	k141_84830	757	1494	+	738	57	0.0421352
5134_4	k141_84830	1558	1887	-	330	37	0.0611665
5134_5	k141_84830	2177	2572	+	396	30	0.0413287
5134_6	k141_84830	2551	3120	+	570	46	0.044026
5134_7	k141_84830	3247	3741	+	495	67	0.0738407
5134_8	k141_84830	3800	4432	+	633	86	0.0741175
5134_9	k141_84830	4541	5467	-	927	138	0.081213
5134_10	k141_84830	5637	7088	+	1452	189	0.0710103
5134_11	k141_84830	7288	8100	+	813	117	0.0785094
5134_12	k141_84830	8203	10149	+	1947	262	0.0734111
5134_13	k141_84830	10146	10799	+	654	74	0.0617277
5134_14	k141_84830	10881	11906	+	1026	117	0.0622106
5134_15	k141_84830	11866	12390	+	525	41	0.042604
5134_16	k141_84830	12416	12949	+	534	74	0.0755991
5134_17	k141_84830	13782	14900	+	1119	129	0.0628906
5134_18	k141_84830	14904	15551	+	648	94	0.0791369
5134_19	k141_84830	15554	16858	+	1305	149	0.0622877
5134_20	k141_84830	16966	17553	+	588	79	0.0732953
5134_21	k141_84830	17611	17964	+	354	68	0.104793
5134_22	k141_84830	18533	19930	+	1398	259	0.101069
5134_23	k141_84830	20255	21274	+	1020	173	0.0925278
5134_24	k141_84830	21299	22492	+	1194	173	0.0790438
5134_25	k141_84830	22632	23651	+	1020	168	0.0898536
5134_26	k141_84830	23731	24888	+	1158	172	0.08103
5135_1	k141_183165	70	486	-	417	0	0
5135_2	k141_183165	458	1171	-	714	6	0.00458437
5135_3	k141_183165	1538	2944	-	1407	16	0.00620372
5135_4	k141_183165	2941	3909	-	969	35	0.0197047
5135_5	k141_183165	4182	5915	+	1734	21	0.00660688
5135_6	k141_183165	5912	7348	+	1437	13	0.00493529
5136_1	k141_99266	3	371	-	369	17	0.0251333
5136_2	k141_99266	372	1835	-	1464	161	0.0599944
5136_3	k141_99266	1961	3178	+	1218	136	0.0609141
5136_4	k141_99266	3268	4143	-	876	71	0.0442161
5136_5	k141_99266	4402	5589	-	1188	102	0.0468392
5136_6	k141_99266	5580	6059	-	480	32	0.0363693
5137_1	k141_14839	2	508	+	507	6	0.00645609
5137_2	k141_14839	508	1485	+	978	9	0.0050203
5137_3	k141_14839	1482	2057	+	576	14	0.0132596
5138_1	k141_225538	269	1435	+	1167	324	0.151461
5139_1	k141_127183	1	504	-	504	1	0.00108242
5139_2	k141_127183	497	1291	-	795	0	0
5139_3	k141_127183	1307	1939	-	633	1	0.000861832
5140_1	k141_141375	170	2983	-	2814	130	0.0252026
5140_2	k141_141375	3370	3666	-	297	0	0
5140_3	k141_141375	3663	3788	-	126	4	0.0173187
5140_4	k141_141375	3886	5166	-	1281	21	0.00894327
5140_5	k141_141375	5468	5998	+	531	7	0.00719167
5140_6	k141_141375	6099	8006	-	1908	18	0.0051466
5140_7	k141_141375	8132	10042	-	1911	19	0.00542399
5140_8	k141_141375	10322	11182	-	861	6	0.00380167
5140_9	k141_141375	11300	11833	+	534	2	0.00204322
5141_1	k141_169309	1	342	-	342	1	0.00159514
5141_2	k141_169309	339	1691	-	1353	2	0.000806415
5141_3	k141_169309	1822	2988	+	1167	21	0.00981691
5141_4	k141_169309	2993	3913	-	921	11	0.00651567
5141_5	k141_169309	4479	5345	-	867	10	0.00629227
5141_6	k141_169309	5350	7596	-	2247	20	0.00485571
5141_7	k141_169309	7728	8651	+	924	19	0.0112178
5141_8	k141_169309	8594	8911	-	318	0	0
5142_1	k141_99269	2	229	-	228	0	0
5142_2	k141_99269	222	743	-	522	0	0
5142_3	k141_99269	733	1176	-	444	0	0
5142_4	k141_99269	1262	1867	-	606	0	0
5143_1	k141_225542	3	1022	-	1020	0	0
5144_1	k141_183172	2	784	+	783	0	0
5144_2	k141_183172	847	1212	+	366	5	0.00745273
5145_1	k141_169310	1	177	+	177	6	0.0184929
5145_2	k141_169310	716	1096	-	381	306	0.43815
5146_1	k141_43164	1	366	+	366	0	0
5146_2	k141_43164	204	2075	-	1872	14	0.00407989
5146_3	k141_43164	2233	2622	-	390	1	0.00139882
5146_4	k141_43164	2673	3215	-	543	2	0.00200935
5146_5	k141_43164	3742	3837	-	96	4	0.0227308
5146_6	k141_43164	3818	4879	-	1062	4	0.00205476
5147_1	k141_155421	2	1345	+	1344	367	0.148968
5147_2	k141_155421	1345	2049	+	705	269	0.208156
5147_3	k141_155421	2051	3088	+	1038	309	0.1624
5147_4	k141_155421	3103	3585	+	483	95	0.107301
5148_1	k141_127190	3	110	-	108	3	0.0151539
5148_2	k141_127190	204	509	-	306	100	0.178281
5148_3	k141_127190	582	1238	-	657	7	0.00581245
5149_1	k141_141376	3	161	+	159	7	0.0240175
5149_2	k141_141376	474	1391	+	918	54	0.0320906
5149_3	k141_141376	1392	2318	-	927	38	0.022363
5150_1	k141_43165	3	1028	-	1026	5	0.00265857
5151_1	k141_155422	2	268	+	267	4	0.00817288
5151_2	k141_155422	404	1072	+	669	30	0.0244637
5152_1	k141_71276	2	1246	-	1245	2	0.000876369
5153_1	k141_127191	2	1132	-	1131	0	0
5153_2	k141_127191	1211	2038	-	828	0	0
5154_1	k141_211400	75	2156	-	2082	17	0.00445445
5154_2	k141_211400	2582	3235	+	654	5	0.00417079
5154_3	k141_211400	3392	4924	-	1533	9	0.00320278
5154_4	k141_211400	5190	6770	-	1581	10	0.0034506
5154_5	k141_211400	7169	8173	-	1005	5	0.00271413
5154_6	k141_211400	8328	8813	-	486	3	0.00336753
5154_7	k141_211400	8810	9865	-	1056	2	0.00103322
5155_1	k141_43167	158	1000	-	843	0	0
5155_2	k141_43167	1215	1793	+	579	0	0
5156_1	k141_14840	263	1366	+	1104	0	0
5156_2	k141_14840	1410	1790	+	381	0	0
5156_3	k141_14840	2195	2731	+	537	0	0
5156_4	k141_14840	2855	3514	+	660	1	0.000826575
5156_5	k141_14840	3523	4767	+	1245	3	0.00131455
5156_6	k141_14840	4842	5414	+	573	0	0
5156_7	k141_14840	5637	6311	+	675	0	0
5157_1	k141_127192	1	1167	+	1167	0	0
5157_2	k141_127192	1205	1312	-	108	0	0
5158_1	k141_211401	1	579	-	579	25	0.0235552
5158_2	k141_211401	579	1070	-	492	10	0.0110882
5159_1	k141_197352	3	887	+	885	2	0.00123286
5159_2	k141_197352	1194	1733	+	540	2	0.00202052
5159_3	k141_197352	2355	3272	+	918	1	0.00059427
5159_4	k141_197352	3603	3881	+	279	0	0
5159_5	k141_197352	3878	4498	+	621	6	0.00527091
5159_6	k141_197352	4504	7035	-	2532	2	0.000430916
5159_7	k141_197352	7367	8263	-	897	5	0.00304091
5159_8	k141_197352	8276	9859	-	1584	9	0.00309966
5159_9	k141_197352	9859	10419	-	561	0	0
5159_10	k141_197352	10425	10928	-	504	2	0.00216484
5159_11	k141_197352	10985	11242	-	258	0	0
5159_12	k141_197352	11300	12433	-	1134	12	0.0057729
5159_13	k141_197352	12417	12848	-	432	4	0.00505129
5159_14	k141_197352	12923	13168	-	246	0	0
5159_15	k141_197352	13180	14697	-	1518	1	0.00035938
5159_16	k141_197352	15244	16410	-	1167	4	0.00186989
5159_17	k141_197352	16472	17785	-	1314	8	0.0033214
5159_18	k141_197352	17822	18088	-	267	0	0
5159_19	k141_197352	18135	18440	-	306	0	0
5159_20	k141_197352	18564	20081	-	1518	0	0
5159_21	k141_197352	20188	22404	+	2217	15	0.00369107
5159_22	k141_197352	22501	23658	-	1158	10	0.00471105
5159_23	k141_197352	23667	24488	-	822	1	0.000663673
5159_24	k141_197352	24673	25320	-	648	2	0.00168376
5159_25	k141_197352	25475	26833	+	1359	3	0.00120428
5159_26	k141_197352	26865	29189	-	2325	3	0.000703922
5159_27	k141_197352	29204	29878	-	675	5	0.00404103
5159_28	k141_197352	29915	32197	-	2283	1	0.000238957
5159_29	k141_197352	32495	33298	+	804	2	0.00135706
5159_30	k141_197352	33273	34082	+	810	4	0.00269402
5159_31	k141_197352	34233	35012	+	780	0	0
5159_32	k141_197352	35199	36542	+	1344	2	0.000811815
5159_33	k141_197352	36539	37855	+	1317	6	0.00248537
5159_34	k141_197352	37867	38535	+	669	0	0
5159_35	k141_197352	38655	40286	+	1632	4	0.00133711
5159_36	k141_197352	40385	41569	-	1185	4	0.00184148
5159_37	k141_197352	41737	43203	+	1467	4	0.0014875
5159_38	k141_197352	43327	44991	+	1665	8	0.00262121
5159_39	k141_197352	45178	47187	-	2010	10	0.00271413
5159_40	k141_197352	47369	48541	-	1173	0	0
5159_41	k141_197352	48563	49729	-	1167	0	0
5159_42	k141_197352	50248	50760	+	513	0	0
5159_43	k141_197352	50790	51440	+	651	0	0
5159_44	k141_197352	51449	52534	+	1086	0	0
5159_45	k141_197352	52586	53044	-	459	0	0
5160_1	k141_84832	3	1253	-	1251	2	0.000872165
5160_2	k141_84832	1459	2097	+	639	2	0.00170748
5160_3	k141_84832	2420	3763	+	1344	3	0.00121772
5160_4	k141_84832	3825	4031	-	207	0	0
5160_5	k141_84832	4356	4913	+	558	3	0.00293301
5160_6	k141_84832	4903	5643	-	741	7	0.00515354
5160_7	k141_84832	5833	7296	+	1464	1	0.000372636
5161_1	k141_169318	515	1042	+	528	9	0.00929897
5162_1	k141_211404	3	290	-	288	8	0.0151539
5162_2	k141_211404	317	664	-	348	13	0.0203793
5162_3	k141_211404	682	930	-	249	13	0.028482
5163_1	k141_71282	2	859	+	858	126	0.0801142
5164_1	k141_99272	176	1291	-	1116	0	0
5164_2	k141_99272	1310	2332	-	1023	0	0
5164_3	k141_99272	2371	4248	-	1878	0	0
5164_4	k141_99272	4372	4644	-	273	0	0
5164_5	k141_99272	4810	5688	-	879	0	0
5164_6	k141_99272	5746	5979	+	234	0	0
5165_1	k141_169321	1	117	+	117	22	0.10258
5165_2	k141_169321	127	423	+	297	54	0.099189
5165_3	k141_169321	437	841	+	405	27	0.0363693
5166_1	k141_71283	2	961	-	960	1	0.00056827
5166_2	k141_71283	943	1170	-	228	0	0
5167_1	k141_211406	67	390	-	324	20	0.0336753
5167_2	k141_211406	568	1263	-	696	14	0.0109735
5168_1	k141_84837	63	1790	+	1728	36	0.0113654
5169_1	k141_211407	2	1048	+	1047	12	0.0062526
5169_2	k141_211407	1051	1197	+	147	5	0.0185558
5170_1	k141_57414	1	300	+	300	0	0
5170_2	k141_57414	352	2472	+	2121	6	0.00154325
5170_3	k141_57414	3076	3249	+	174	4	0.0125411
5170_4	k141_57414	3720	3929	-	210	2	0.00519561
5170_5	k141_57414	4870	5163	-	294	1	0.00185558
5170_6	k141_57414	5179	5376	-	198	0	0
5170_7	k141_57414	5377	5496	-	120	0	0
5170_8	k141_57414	5645	6055	-	411	1	0.00132735
5170_9	k141_57414	6235	6498	+	264	1	0.00206644
5170_10	k141_57414	6781	7695	-	915	1	0.000596218
5170_11	k141_57414	8671	8835	+	165	0	0
5170_12	k141_57414	9048	9617	+	570	3	0.00287126
5170_13	k141_57414	9687	10655	+	969	8	0.00450394
5170_14	k141_57414	10816	14220	+	3405	10	0.00160217
5170_15	k141_57414	14232	15950	+	1719	6	0.00190415
5170_16	k141_57414	16023	17990	+	1968	12	0.00332646
5170_17	k141_57414	18018	19886	+	1869	2	0.000583777
5170_18	k141_57414	19978	21147	+	1170	8	0.00373018
5170_19	k141_57414	22032	22520	+	489	3	0.00334687
5170_20	k141_57414	22694	23212	+	519	7	0.00735795
5170_21	k141_57414	23312	23569	-	258	1	0.00211449
5170_22	k141_57414	23920	24315	-	396	4	0.0055105
5170_23	k141_57414	24321	25601	-	1281	11	0.00468457
5170_24	k141_57414	25652	25747	+	96	0	0
5171_1	k141_141379	411	941	+	531	20	0.0205476
5171_2	k141_141379	999	1676	+	678	25	0.0201158
5171_3	k141_141379	1720	4257	+	2538	44	0.00945774
5171_4	k141_141379	4260	5207	+	948	23	0.0132357
5171_5	k141_141379	5219	5731	+	513	13	0.0138246
5171_6	k141_141379	6176	6553	+	378	12	0.0173187
5171_7	k141_141379	6556	7185	+	630	10	0.00865936
5172_1	k141_197362	2	1486	+	1485	1	0.000367367
5172_2	k141_197362	1483	2070	+	588	0	0
5173_1	k141_29142	2	220	+	219	5	0.0124552
5173_2	k141_29142	534	1502	+	969	13	0.0073189
5173_3	k141_29142	1646	4936	+	3291	30	0.00497301
5173_4	k141_29142	4971	7100	+	2130	13	0.00332958
5173_5	k141_29142	7234	11652	-	4419	32	0.0039505
5173_6	k141_29142	11671	11898	-	228	3	0.00717815
5173_7	k141_29142	11954	12127	+	174	1	0.00313528
5173_8	k141_29142	12122	13210	-	1089	5	0.00250477
5174_1	k141_155424	3	512	+	510	24	0.0256724
5174_2	k141_155424	659	1192	+	534	4	0.00408644
5174_3	k141_155424	1262	1627	+	366	6	0.00894327
5174_4	k141_155424	1669	3015	+	1347	25	0.0101251
5174_5	k141_155424	3113	4795	-	1683	34	0.011021
5174_6	k141_155424	4799	5029	-	231	3	0.00708493
5174_7	k141_155424	5313	5996	+	684	8	0.00638058
5174_8	k141_155424	5993	6430	+	438	0	0
5174_9	k141_155424	6438	7442	+	1005	9	0.00488543
5174_10	k141_155424	7529	7912	+	384	1	0.00142068
5175_1	k141_211410	1	525	+	525	1	0.00103912
5175_2	k141_211410	541	810	+	270	0	0
5175_3	k141_211410	816	1796	+	981	13	0.00722937
5176_1	k141_211411	1	1074	+	1074	11	0.00558746
5177_1	k141_155425	3	326	+	324	0	0
5177_2	k141_155425	326	1450	+	1125	2	0.000969848
5178_1	k141_99281	1	129	+	129	13	0.0549768
5178_2	k141_99281	211	534	+	324	110	0.185214
5178_3	k141_99281	673	849	+	177	20	0.0616429
5178_4	k141_99281	828	1136	+	309	19	0.0335445
5178_5	k141_99281	1143	2432	+	1290	67	0.0283342
5178_6	k141_99281	2435	2605	+	171	6	0.0191417
5178_7	k141_99281	2621	3241	+	621	29	0.0254761
5178_8	k141_99281	3241	3471	+	231	4	0.00944657
5179_1	k141_99282	186	1427	+	1242	321	0.140997
5180_1	k141_155430	76	948	+	873	90	0.0562412
5180_2	k141_155430	971	1360	+	390	25	0.0349705
5180_3	k141_155430	1341	1571	+	231	4	0.00944657
5181_1	k141_84840	2	376	+	375	47	0.0683743
5181_2	k141_84840	1465	2985	+	1521	166	0.0595395
5181_3	k141_84840	3034	3240	+	207	18	0.0474382
5181_4	k141_84840	3318	5108	+	1791	89	0.0271094
5181_5	k141_84840	5121	6269	+	1149	81	0.0384584
5182_1	k141_43169	3	494	-	492	5	0.0055441
5182_2	k141_43169	501	1844	-	1344	15	0.00608861
5182_3	k141_43169	1873	2625	-	753	13	0.00941834
5182_4	k141_43169	2653	4104	-	1452	11	0.00413287
5182_5	k141_43169	4112	4615	-	504	7	0.00757694
5182_6	k141_43169	4754	7765	-	3012	47	0.00851273
5182_7	k141_43169	7807	9063	-	1257	40	0.01736
5182_8	k141_43169	9066	9533	-	468	12	0.0139882
5182_9	k141_43169	9672	10091	+	420	3	0.00389671
5182_10	k141_43169	10052	11233	-	1182	10	0.00461539
5182_11	k141_43169	11425	11673	-	249	6	0.0131455
5182_12	k141_43169	11676	12764	-	1089	27	0.0135258
5182_13	k141_43169	12761	13153	-	393	2	0.00277628
5183_1	k141_211417	2	169	+	168	0	0
5183_2	k141_211417	192	623	+	432	0	0
5183_3	k141_211417	616	846	+	231	0	0
5183_4	k141_211417	859	1524	+	666	1	0.000819128
5183_5	k141_211417	1692	2219	+	528	0	0
5183_6	k141_211417	2237	2464	+	228	0	0
5183_7	k141_211417	2801	3256	-	456	0	0
5184_1	k141_57418	1	705	-	705	8	0.00619052
5184_2	k141_57418	747	2393	-	1647	39	0.0129181
5184_3	k141_57418	2431	3288	-	858	25	0.0158957
5184_4	k141_57418	3498	4790	+	1293	50	0.0210959
5184_5	k141_57418	4863	5195	-	333	8	0.0131061
5184_6	k141_57418	5232	5693	-	462	29	0.0342438
5184_7	k141_57418	5968	7164	-	1197	32	0.0145842
5185_1	k141_267855	70	621	+	552	20	0.0197659
5185_2	k141_267855	611	2350	+	1740	85	0.0266499
5185_3	k141_267855	2363	3589	+	1227	38	0.0168953
5185_4	k141_267855	3640	4182	+	543	12	0.0120561
5185_5	k141_267855	4227	5432	+	1206	38	0.0171895
5185_6	k141_267855	5436	5597	+	162	3	0.0101026
5185_7	k141_267855	5584	5874	+	291	12	0.0224965
5185_8	k141_267855	5871	6230	+	360	13	0.0197
5185_9	k141_267855	6211	6669	+	459	19	0.0225822
5185_10	k141_267855	6666	7124	+	459	20	0.0237708
5185_11	k141_267855	7153	8157	+	1005	63	0.034198
5185_12	k141_267855	8268	8627	+	360	7	0.0106077
5185_13	k141_267855	8637	9035	+	399	11	0.0150399
5185_14	k141_267855	9059	9202	+	144	6	0.0227308
5185_15	k141_267855	9324	11363	+	2040	73	0.0195218
5185_16	k141_267855	11424	12062	+	639	8	0.00682992
5185_17	k141_267855	12059	13789	+	1731	64	0.0201701
5185_18	k141_267855	13819	14025	+	207	2	0.00527091
5185_19	k141_267855	14004	14435	+	432	26	0.0328334
5185_20	k141_267855	14428	15486	+	1059	50	0.0257573
5185_21	k141_267855	15477	16013	+	537	20	0.020318
5185_22	k141_267855	16015	16158	+	144	2	0.00757694
5186_1	k141_197363	3	713	+	711	305	0.234022
5186_2	k141_197363	741	1967	+	1227	566	0.251651
5186_3	k141_197363	2024	3034	+	1011	439	0.236886
5186_4	k141_197363	3067	3954	+	888	422	0.259254
5186_5	k141_197363	4173	5135	+	963	416	0.235664
5186_6	k141_197363	5188	5679	+	492	200	0.221764
5186_7	k141_197363	5713	6651	+	939	399	0.231811
5186_8	k141_197363	6703	7449	+	747	389	0.28409
5186_9	k141_197363	7483	9639	+	2157	974	0.24634
5187_1	k141_211421	3	773	+	771	14	0.00990603
5187_2	k141_211421	800	1573	+	774	2	0.00140966
5188_1	k141_84844	538	2289	+	1752	20	0.00622762
5189_1	k141_113207	67	567	-	501	9	0.00980011
5189_2	k141_113207	583	1218	-	636	11	0.00943543
5189_3	k141_113207	1160	1828	-	669	11	0.00897001
5189_4	k141_113207	2155	2367	+	213	5	0.0128061
5189_5	k141_113207	2458	5259	+	2802	39	0.00759316
5189_6	k141_113207	5312	8440	+	3129	16	0.00278959
5189_7	k141_113207	8712	10088	+	1377	11	0.00435798
5189_8	k141_113207	10107	11018	+	912	3	0.00179454
5189_9	k141_113207	11028	11366	+	339	3	0.00482778
5189_10	k141_113207	11351	11896	+	546	1	0.000999157
5189_11	k141_113207	12094	13374	+	1281	10	0.0042587
5189_12	k141_113207	13450	14256	+	807	16	0.0108161
5189_13	k141_113207	14544	15044	+	501	8	0.00871121
5189_14	k141_113207	15118	16005	+	888	24	0.0147443
5189_15	k141_113207	16143	16793	-	651	1	0.000838002
5189_16	k141_113207	16800	18683	-	1884	22	0.00637042
5189_17	k141_113207	18897	20186	+	1290	18	0.00761218
5189_18	k141_113207	20289	21695	+	1407	13	0.00504052
5189_19	k141_113207	21790	23226	-	1437	29	0.0110095
5189_20	k141_113207	23681	25207	+	1527	16	0.0057162
5189_21	k141_113207	25498	27030	+	1533	6	0.00213518
5189_22	k141_113207	27133	27282	+	150	0	0
5189_23	k141_113207	27414	28361	+	948	1	0.000575464
5189_24	k141_113207	28374	29324	+	951	3	0.00172094
5189_25	k141_113207	29437	30933	+	1497	12	0.00437306
5189_26	k141_113207	31259	33043	+	1785	17	0.00519561
5189_27	k141_113207	33018	33776	+	759	6	0.00431257
5189_28	k141_113207	33836	35308	+	1473	9	0.00333324
5189_29	k141_113207	35309	37612	+	2304	34	0.0080505
5189_30	k141_113207	37603	39459	+	1857	19	0.00558172
5189_31	k141_113207	39423	42023	+	2601	14	0.00293639
5189_32	k141_113207	42289	42435	+	147	0	0
5190_1	k141_183173	63	242	-	180	34	0.103046
5190_2	k141_183173	232	1593	-	1362	156	0.0624847
5190_3	k141_183173	1621	2859	-	1239	154	0.0678072
5190_4	k141_183173	2856	3071	-	216	38	0.0959745
5190_5	k141_183173	3720	5276	-	1557	265	0.0928503
5190_6	k141_183173	5631	6044	+	414	104	0.137044
5190_7	k141_183173	6377	7261	-	885	143	0.0881493
5190_8	k141_183173	7464	7856	+	393	68	0.0943936
5190_9	k141_183173	8089	10425	+	2337	377	0.0880053
5190_10	k141_183173	10743	12821	+	2079	266	0.0697997
5190_11	k141_183173	12984	13214	+	231	17	0.0401479
5190_12	k141_183173	13363	13731	+	369	30	0.0443528
5190_13	k141_183173	13917	14768	-	852	158	0.101168
5190_14	k141_183173	14980	16146	-	1167	253	0.11827
5190_15	k141_183173	16378	16629	+	252	49	0.106077
5190_16	k141_183173	16722	17408	-	687	134	0.106408
5190_17	k141_183173	17997	18635	+	639	115	0.09818
5190_18	k141_183173	18720	19790	-	1071	97	0.0494093
5191_1	k141_43175	1	627	-	627	0	0
5191_2	k141_43175	682	1005	-	324	3	0.00505129
5192_1	k141_155444	1	1299	+	1299	5	0.00209984
5192_2	k141_155444	1322	1396	+	75	0	0
5193_1	k141_57422	2	1129	+	1128	70	0.0338544
5193_2	k141_57422	1200	2192	+	993	38	0.0208766
5193_3	k141_57422	2192	2680	+	489	11	0.0122718
5194_1	k141_183176	3	113	+	111	1	0.00491477
5194_2	k141_183176	186	1118	+	933	69	0.0403454
5195_1	k141_113211	108	554	+	447	0	0
5195_2	k141_113211	559	1254	+	696	0	0
5196_1	k141_197364	1	906	-	906	2	0.00120428
5196_2	k141_197364	931	1866	-	936	6	0.00349705
5196_3	k141_197364	2282	2839	-	558	4	0.00391068
5197_1	k141_99288	276	716	-	441	62	0.0766972
5197_2	k141_99288	706	831	-	126	5	0.0216484
5197_3	k141_99288	834	4013	-	3180	561	0.0962414
5197_4	k141_99288	4247	5536	-	1290	93	0.0393296
5197_5	k141_99288	5538	6245	-	708	99	0.0762831
5197_6	k141_99288	6402	6584	-	183	23	0.0685651
5198_1	k141_57424	1	1647	-	1647	3	0.000993697
5199_1	k141_211422	1	237	+	237	2	0.00460371
5199_2	k141_211422	476	760	+	285	0	0
5199_3	k141_211422	703	894	-	192	0	0
5199_4	k141_211422	1102	1245	-	144	1	0.00378847
5199_5	k141_211422	1420	2010	+	591	10	0.00923079
5199_6	k141_211422	2003	2461	+	459	1	0.00118854
5199_7	k141_211422	2614	3480	+	867	13	0.00817995
5199_8	k141_211422	3582	4253	-	672	3	0.00243544
5200_1	k141_155445	3	3848	-	3846	25	0.00354615
5201_1	k141_197368	2	1162	-	1161	14	0.00657843
5201_2	k141_197368	1155	1691	-	537	3	0.00304771
5201_3	k141_197368	1694	2434	-	741	6	0.00441732
5202_1	k141_57426	637	1809	-	1173	8	0.00372064
5203_1	k141_155447	3	485	-	483	85	0.0960059
5203_2	k141_155447	500	1417	-	918	139	0.0826035
5204_1	k141_29147	3	743	+	741	0	0
5204_2	k141_29147	764	874	+	111	0	0
5204_3	k141_29147	921	1694	-	774	6	0.00422899
5204_4	k141_29147	1950	3728	-	1779	11	0.00337321
5204_5	k141_29147	4089	5639	-	1551	10	0.00351734
5204_6	k141_29147	5679	5870	+	192	2	0.0056827
5204_7	k141_29147	5867	7678	-	1812	7	0.00210749
5204_8	k141_29147	7696	11097	-	3402	23	0.00368824
5204_9	k141_29147	11226	12200	-	975	12	0.00671433
5204_10	k141_29147	12329	12925	-	597	2	0.0018276
5204_11	k141_29147	13137	14315	-	1179	10	0.00462714
5205_1	k141_197369	2	1549	+	1548	1	0.000352416
5206_1	k141_183182	222	1391	+	1170	0	0
5206_2	k141_183182	2272	3177	-	906	12	0.00722569
5206_3	k141_183182	3135	3500	-	366	0	0
5207_1	k141_225543	1	60	-	60	0	0
5207_2	k141_225543	125	340	-	216	33	0.0833463
5207_3	k141_225543	761	1558	-	798	1088	0.743793
5207_4	k141_225543	1578	1880	-	303	314	0.565345
