# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_2_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_2/C9_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_2/C9_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_2/C9_1.bam	RPKG
11638_4	k141_156227	2023	2499	-	477	9	0.0155737
11638_5	k141_156227	2505	3035	-	531	15	0.0233166
11638_6	k141_156227	3232	4197	+	966	27	0.0230704
11638_7	k141_156227	4014	4520	-	507	7	0.0113962
11638_8	k141_156227	4599	5252	+	654	11	0.013883
11639_1	k141_115388	3	467	+	465	6	0.0106504
11639_2	k141_115388	483	1133	+	651	11	0.013947
11639_3	k141_115388	1153	2052	+	900	11	0.0100883
11639_4	k141_115388	2070	2258	+	189	0	0
11639_5	k141_115388	2269	4998	+	2730	89	0.0269089
11639_6	k141_115388	5031	5096	+	66	0	0
11640_1	k141_94745	2	247	+	246	2	0.00671063
11640_2	k141_94745	378	1376	+	999	16	0.0132197
11640_3	k141_94745	1640	2977	+	1338	21	0.0129548
11640_4	k141_94745	3015	3560	+	546	4	0.00604694
11640_5	k141_94745	3584	4411	+	828	18	0.0179436
11640_6	k141_94745	4438	5652	+	1215	38	0.0258152
11641_1	k141_74057	388	1638	+	1251	24	0.0158352
11642_1	k141_2494	2	1747	+	1746	44	0.0208006
11642_2	k141_2494	1756	2136	+	381	8	0.0173314
11642_3	k141_2494	2123	3070	+	948	8	0.00696546
11642_4	k141_2494	3072	3983	+	912	21	0.0190061
11642_5	k141_2494	3986	4918	+	933	24	0.0212323
11642_6	k141_2494	5023	6177	+	1155	21	0.0150074
11642_7	k141_2494	6306	6572	+	267	4	0.0123657
11642_8	k141_2494	6729	8825	+	2097	67	0.0263721
11642_9	k141_2494	8941	9807	+	867	15	0.0142804
11642_10	k141_2494	9863	11416	+	1554	35	0.0185903
11642_11	k141_2494	11498	12247	+	750	7	0.0077038
11642_12	k141_2494	12213	12848	+	636	11	0.0142759
11642_13	k141_2494	12903	14129	+	1227	28	0.0188357
11642_14	k141_2494	14247	15683	+	1437	43	0.024699
11642_15	k141_2494	15698	16471	+	774	17	0.0181291
11642_16	k141_2494	16503	16868	+	366	4	0.00902085
11642_17	k141_2494	16887	18035	+	1149	26	0.0186776
11642_18	k141_2494	18051	19469	+	1419	35	0.0203589
11642_19	k141_2494	19629	20558	+	930	11	0.00976288
11642_20	k141_2494	20590	21792	+	1203	25	0.0171531
11642_21	k141_2494	21832	22497	+	666	10	0.0123935
11642_22	k141_2494	22504	23358	+	855	22	0.0212386
11642_23	k141_2494	23339	24418	+	1080	31	0.0236923
11642_24	k141_2494	24492	25271	+	780	15	0.0158732
11642_25	k141_2494	25337	26437	-	1101	17	0.0127447
11642_26	k141_2494	26657	27979	+	1323	31	0.0193406
11642_27	k141_2494	27999	28955	+	957	26	0.0224249
11642_28	k141_2494	28948	29553	+	606	8	0.0108965
11642_29	k141_2494	29553	30272	+	720	12	0.0137568
11642_30	k141_2494	30288	30893	+	606	12	0.0163447
11642_31	k141_2494	30908	31696	+	789	6	0.00627686
11642_32	k141_2494	31767	32825	-	1059	16	0.0124707
11642_33	k141_2494	32967	33806	+	840	4	0.00393051
11642_34	k141_2494	33806	34030	+	225	1	0.00366848
11642_35	k141_2494	34005	34592	+	588	10	0.0140375
11642_36	k141_2494	34595	35623	+	1029	15	0.0120322
11643_1	k141_53658	188	733	+	546	226	0.341652
11643_2	k141_53658	793	1710	+	918	361	0.324588
11643_3	k141_53658	1715	2134	+	420	128	0.251553
11643_4	k141_53658	2291	2836	+	546	250	0.377934
11643_5	k141_53658	2900	3130	+	231	65	0.232258
11644_1	k141_166214	2	229	+	228	3	0.0108606
11644_2	k141_166214	325	2442	+	2118	99	0.0385814
11644_3	k141_166214	2439	3470	+	1032	32	0.025594
11644_4	k141_166214	3552	4967	+	1416	42	0.0244824
11644_5	k141_166214	5058	7823	+	2766	179	0.0534157
11644_6	k141_166214	7836	9404	+	1569	49	0.0257775
11644_7	k141_166214	9407	10624	+	1218	32	0.0216856
11644_8	k141_166214	10617	11681	-	1065	38	0.0294512
11644_9	k141_166214	11740	12546	+	807	27	0.0276159
11644_10	k141_166214	12539	13630	-	1092	39	0.0294788
11644_11	k141_166214	13819	14766	+	948	52	0.0452755
11644_12	k141_166214	15041	15514	-	474	26	0.0452755
11645_1	k141_33122	3	455	+	453	116	0.211363
11645_2	k141_33122	932	2794	+	1863	195	0.0863953
11645_3	k141_33122	2986	3117	+	132	10	0.0625309
11646_1	k141_197063	3	191	-	189	3	0.0131017
11646_2	k141_197063	172	771	-	600	10	0.0137568
11646_3	k141_197063	777	2522	-	1746	50	0.0236371
11647_1	k141_94747	2	763	-	762	11	0.0119153
11647_2	k141_94747	920	1597	-	678	11	0.0133916
11648_1	k141_176776	3	233	-	231	5	0.017866
11648_2	k141_176776	548	1300	+	753	28	0.0306924
11648_3	k141_176776	1482	2168	+	687	20	0.0240293
11648_4	k141_176776	2252	2620	+	369	4	0.00894751
11649_1	k141_74058	2	457	-	456	16	0.0289617
11649_2	k141_74058	462	1184	-	723	83	0.0947563
11649_3	k141_74058	1500	2123	-	624	66	0.0873027
11650_1	k141_63860	1	147	+	147	1	0.00561502
11650_2	k141_63860	169	1035	+	867	22	0.0209446
11650_3	k141_63860	1129	2457	+	1329	57	0.0354012
11651_1	k141_176777	1	1065	+	1065	15	0.0116255
11652_1	k141_156228	2	262	-	261	0	0
11652_2	k141_156228	263	1462	-	1200	22	0.0151325
11652_3	k141_156228	1574	2029	+	456	5	0.00905052
11652_4	k141_156228	2037	3113	-	1077	19	0.0145615
11652_5	k141_156228	3089	3550	-	462	2	0.00357319
11653_1	k141_115396	2	307	+	306	2	0.00539482
11653_2	k141_115396	366	926	+	561	23	0.0338402
11654_1	k141_12950	2	1726	+	1725	63	0.0301453
11654_2	k141_12950	1737	2705	+	969	32	0.027258
11655_1	k141_2497	3	1370	+	1368	42	0.0253415
11655_2	k141_2497	1685	2134	+	450	7	0.0128397
11655_3	k141_2497	2197	2286	+	90	0	0
11656_1	k141_125781	2	229	-	228	5	0.018101
11656_2	k141_125781	226	1365	-	1140	44	0.0318578
11656_3	k141_125781	1355	1756	-	402	10	0.0205325
11656_4	k141_125781	1746	2348	-	603	24	0.032852
11656_5	k141_125781	2338	2850	-	513	20	0.0321796
11656_6	k141_125781	2853	3101	-	249	13	0.0430936
11656_7	k141_125781	3312	4541	+	1230	43	0.0288557
11656_8	k141_125781	4538	5527	+	990	37	0.0308486
11656_9	k141_125781	5524	6516	+	993	48	0.0398989
11656_10	k141_125781	6553	7494	-	942	30	0.0262869
11656_11	k141_125781	7491	8312	-	822	40	0.0401658
11656_12	k141_125781	8285	8611	-	327	9	0.0227176
11656_13	k141_125781	8601	9521	-	921	32	0.0286787
11656_14	k141_125781	9518	10072	-	555	11	0.0163594
11657_1	k141_197066	2	781	+	780	35	0.0370375
11657_2	k141_197066	1064	1171	+	108	0	0
11658_1	k141_33125	1	669	+	669	19	0.0234421
11658_2	k141_33125	720	1100	+	381	6	0.0129985
11658_3	k141_33125	1134	2294	+	1161	25	0.0177736
11659_1	k141_156229	1	978	-	978	14	0.0118156
11660_1	k141_115399	3	851	+	849	2	0.00194442
11661_1	k141_176781	1	432	+	432	6	0.011464
11661_2	k141_176781	447	1061	+	615	5	0.00671063
11662_1	k141_63864	3	266	+	264	3	0.00937963
11662_2	k141_63864	266	757	+	492	23	0.0385861
11662_3	k141_63864	794	1438	+	645	20	0.025594
11662_4	k141_63864	1594	1860	+	267	3	0.00927424
11662_5	k141_63864	1865	1981	+	117	1	0.00705477
11663_1	k141_166215	2	433	+	432	56	0.106997
11663_2	k141_166215	865	1170	+	306	33	0.0890145
11663_3	k141_166215	1167	2501	+	1335	267	0.165082
11663_4	k141_166215	2568	2804	+	237	15	0.052241
11663_5	k141_166215	2848	4341	+	1494	219	0.120993
11664_1	k141_2502	2	592	-	591	5	0.00698314
11664_2	k141_2502	603	1298	-	696	16	0.0189749
11665_1	k141_12956	2	940	+	939	16	0.0140645
11665_2	k141_12956	1034	1213	+	180	0	0
11666_1	k141_197069	3	371	+	369	10	0.0223688
11666_2	k141_197069	507	989	-	483	12	0.020507
11666_3	k141_197069	1005	1688	-	684	21	0.0253415
11666_4	k141_197069	1701	2270	-	570	12	0.017377
11667_1	k141_53663	3	962	+	960	19	0.0163362
11667_2	k141_53663	1115	3235	+	2121	40	0.0155664
11667_3	k141_53663	3375	4901	+	1527	30	0.0162163
11668_1	k141_166217	532	1476	+	945	75	0.0655085
11669_1	k141_125793	205	1248	+	1044	14	0.0110687
11669_2	k141_125793	1256	2131	-	876	21	0.0197872
11670_1	k141_176784	176	499	+	324	19	0.0484035
11670_2	k141_176784	505	669	+	165	1	0.00500247
11670_3	k141_176784	626	802	+	177	2	0.00932664
11670_4	k141_176784	942	2399	+	1458	19	0.0107563
11671_1	k141_156234	3	2654	+	2652	12	0.00373488
11671_2	k141_156234	2881	3276	+	396	0	0
11672_1	k141_105854	3	1034	-	1032	75	0.059986
11672_2	k141_105854	1045	1755	-	711	70	0.0812638
11672_3	k141_105854	1776	1892	-	117	2	0.0141095
11672_4	k141_105854	1907	2296	-	390	40	0.0846572
11672_5	k141_105854	2512	3117	-	606	42	0.0572065
11672_6	k141_105854	3114	4193	-	1080	77	0.0588485
11672_7	k141_105854	4739	5071	-	333	27	0.0669249
11672_8	k141_105854	5170	6279	+	1110	45	0.0334625
11672_9	k141_105854	6410	9361	+	2952	119	0.0332735
11672_10	k141_105854	9473	10180	-	708	13	0.0151558
11672_11	k141_105854	10164	10496	-	333	6	0.0148722
11673_1	k141_187247	3	9089	+	9087	258	0.0234351
11673_2	k141_187247	9198	9419	-	222	1	0.00371805
11673_3	k141_187247	9531	9854	+	324	11	0.0280231
11673_4	k141_187247	9932	10774	+	843	16	0.0156661
11673_5	k141_187247	10879	11088	+	210	3	0.0117915
11673_6	k141_187247	11072	11686	+	615	13	0.0174476
11673_7	k141_187247	11829	16538	+	4710	103	0.0180503
11673_8	k141_187247	16542	16769	+	228	6	0.0217213
11673_9	k141_187247	17021	17812	+	792	13	0.0135484
11673_10	k141_187247	17809	19152	+	1344	40	0.0245657
11673_11	k141_187247	19309	20154	+	846	31	0.0302454
11673_12	k141_187247	20169	21050	+	882	28	0.0262034
11674_1	k141_115410	1	660	+	660	0	0
11674_2	k141_115410	678	1421	+	744	1	0.00110942
11675_1	k141_33133	3	689	+	687	3	0.0036044
11675_2	k141_33133	847	1209	-	363	5	0.0113692
11675_3	k141_33133	1228	2607	-	1380	23	0.0137568
11676_1	k141_125797	3	752	+	750	22	0.024212
11676_2	k141_125797	882	1010	+	129	0	0
11677_1	k141_115411	1	102	-	102	0	0
11677_2	k141_115411	157	1041	+	885	0	0
11678_1	k141_63872	3	80	-	78	7	0.074075
11678_2	k141_63872	249	2525	-	2277	103	0.0373373
11679_1	k141_33134	602	928	+	327	16	0.0403869
11679_2	k141_33134	1271	1663	+	393	4	0.00840109
11680_1	k141_135373	547	822	-	276	25	0.0747652
11680_2	k141_135373	819	1115	-	297	22	0.0611413
11680_3	k141_135373	1443	1550	+	108	4	0.0305706
11681_1	k141_63873	3	446	+	444	4	0.0074361
11681_2	k141_63873	497	1015	-	519	5	0.0079519
11682_1	k141_53666	3	1214	-	1212	51	0.0347325
11682_2	k141_53666	1996	3549	+	1554	47	0.0249641
11683_1	k141_125800	2	967	+	966	29	0.0247793
11684_1	k141_187250	2	862	+	861	11	0.0105453
11684_2	k141_187250	837	1805	+	969	14	0.0119254
11684_3	k141_187250	1835	2122	+	288	9	0.025794
11685_1	k141_115412	2	262	+	261	5	0.0158124
11685_2	k141_115412	282	482	+	201	2	0.00821301
11685_3	k141_115412	469	1563	+	1095	23	0.0173373
11686_1	k141_197081	3	1484	+	1482	45	0.025063
11687_1	k141_125803	3	908	+	906	28	0.0255093
11687_2	k141_125803	1000	1212	+	213	2	0.00775031
11688_1	k141_33135	2	121	+	120	1	0.0068784
11688_2	k141_33135	285	2330	+	2046	79	0.0318706
11688_3	k141_33135	2351	2755	+	405	12	0.0244565
11689_1	k141_53668	1	426	+	426	1	0.00193758
11689_2	k141_53668	404	703	-	300	1	0.00275136
11689_3	k141_53668	871	1866	+	996	14	0.0116021
11689_4	k141_53668	1863	2999	+	1137	10	0.00725952
11690_1	k141_197085	404	1237	+	834	20	0.0197939
11691_1	k141_156243	1	327	+	327	1	0.00252418
11691_2	k141_156243	320	1066	+	747	21	0.0232042
11691_3	k141_156243	1061	1513	-	453	5	0.00911046
11691_4	k141_156243	1639	2943	+	1305	34	0.0215049
11692_1	k141_105864	2	1057	-	1056	11	0.008598
11692_2	k141_105864	1059	1334	-	276	0	0
11693_1	k141_125805	3	1307	-	1305	8	0.00505997
11694_1	k141_187252	2	613	+	612	12	0.0161845
11694_2	k141_187252	606	2201	+	1596	68	0.0351677
11694_3	k141_187252	2487	3101	+	615	7	0.00939488
11695_1	k141_166238	3	482	-	480	4	0.0068784
11695_2	k141_166238	483	668	-	186	0	0
11695_3	k141_166238	768	1499	+	732	25	0.0281901
11695_4	k141_166238	1659	2108	-	450	3	0.00550272
11696_1	k141_176789	212	1210	+	999	54	0.0446166
11696_2	k141_176789	1207	1836	+	630	21	0.0275136
11696_3	k141_176789	1982	2284	+	303	14	0.0381376
11696_4	k141_176789	2281	2880	+	600	25	0.034392
11696_5	k141_176789	2930	3496	+	567	28	0.0407609
11696_6	k141_176789	3527	5458	+	1932	110	0.0469953
11696_7	k141_176789	5480	5854	+	375	11	0.024212
11697_1	k141_125806	83	1024	+	942	12	0.0105147
11698_1	k141_156244	1	1395	-	1395	25	0.0147922
11699_1	k141_135379	2	505	+	504	13	0.0212903
11699_2	k141_135379	496	1884	+	1389	22	0.0130734
11699_3	k141_135379	1904	3121	+	1218	42	0.0284623
11699_4	k141_135379	3148	3459	+	312	8	0.0211643
11700_1	k141_74063	3	68	+	66	0	0
11700_2	k141_74063	58	273	+	216	1	0.00382133
11700_3	k141_74063	347	724	-	378	9	0.0196526
11700_4	k141_74063	904	1158	+	255	12	0.0388427
11700_5	k141_74063	1170	2495	+	1326	74	0.0460635
11700_6	k141_74063	2557	3126	-	570	16	0.0231693
11700_7	k141_74063	3144	3563	-	420	10	0.0196526
11700_8	k141_74063	3578	4192	-	615	28	0.0375795
11700_9	k141_74063	4547	4765	+	219	6	0.0226139
11700_10	k141_74063	4943	7570	-	2628	103	0.0323504
11700_11	k141_74063	7577	9487	-	1911	44	0.0190047
11700_12	k141_74063	9503	12259	-	2757	84	0.0251484
11701_1	k141_53672	1	798	+	798	10	0.0103435
11701_2	k141_53672	819	1670	+	852	19	0.018407
11701_3	k141_53672	1731	1793	+	63	0	0
11702_1	k141_105867	253	453	-	201	0	0
11702_2	k141_105867	465	968	-	504	10	0.0163771
11702_3	k141_105867	962	1153	-	192	0	0
11703_1	k141_197091	1	1059	+	1059	79	0.0615743
11703_2	k141_197091	1070	1669	+	600	27	0.0371433
11704_1	k141_94751	3	1283	-	1281	41	0.0264182
11704_2	k141_94751	1280	1906	-	627	18	0.0236959
11704_3	k141_94751	1903	2586	-	684	13	0.0156876
11704_4	k141_94751	2628	3332	-	705	30	0.0351237
11704_5	k141_94751	3371	3865	-	495	9	0.0150074
11704_6	k141_94751	3858	4721	-	864	38	0.0363026
11704_7	k141_94751	4733	5479	-	747	23	0.0254142
11704_8	k141_94751	5463	6530	-	1068	28	0.0216399
11704_9	k141_94751	6614	7006	-	393	11	0.023103
11704_10	k141_94751	7021	7716	-	696	29	0.034392
11704_11	k141_94751	7753	8376	-	624	22	0.0291009
11704_12	k141_94751	8384	9169	-	786	18	0.0189025
11704_13	k141_94751	9195	9854	-	660	25	0.0312654
11704_14	k141_94751	10067	10984	-	918	41	0.0368646
11704_15	k141_94751	11006	11749	-	744	34	0.0377202
11704_16	k141_94751	12042	12332	-	291	13	0.0368739
11704_17	k141_94751	12452	13648	+	1197	41	0.0282721
11704_18	k141_94751	13833	14603	+	771	43	0.0460344
11704_19	k141_94751	14760	15503	+	744	23	0.0255166
11705_1	k141_156245	1	306	-	306	2	0.00539482
11705_2	k141_156245	664	1368	+	705	12	0.0140495
11706_1	k141_135383	1	1164	+	1164	13	0.00921847
11707_1	k141_187253	251	1672	-	1422	70	0.0406319
11707_2	k141_187253	2019	2252	-	234	12	0.0423286
11707_3	k141_187253	2433	3161	+	729	21	0.0237772
11708_1	k141_74068	1	894	+	894	124	0.114486
11708_2	k141_74068	1242	1454	+	213	31	0.12013
11709_1	k141_197092	107	463	+	357	7	0.0161845
11709_2	k141_197092	527	1123	+	597	22	0.030417
11709_3	k141_197092	1136	2194	+	1059	39	0.0303974
11709_4	k141_197092	2207	2347	+	141	0	0
11710_1	k141_135384	2	2356	+	2355	71	0.0248849
11711_1	k141_105873	1	159	+	159	0	0
11711_2	k141_105873	214	1344	+	1131	34	0.0248133
11712_1	k141_187257	3	1211	+	1209	32	0.021847
11713_1	k141_94754	2	1087	-	1086	7	0.00532031
11713_2	k141_94754	1087	1647	-	561	0	0
11713_3	k141_94754	1653	2156	-	504	2	0.00327543
11714_1	k141_156248	3	2168	+	2166	45	0.0171484
11714_2	k141_156248	2168	2386	+	219	0	0
11715_1	k141_197093	3	1094	+	1092	8	0.00604694
11715_2	k141_197093	1131	1268	+	138	2	0.0119624
11716_1	k141_187258	1	567	-	567	5	0.00727873
11716_2	k141_187258	665	1126	-	462	15	0.0267989
11717_1	k141_166239	112	1086	+	975	20	0.0169314
11717_2	k141_166239	1094	2185	+	1092	24	0.0181408
11717_3	k141_166239	2333	3469	+	1137	55	0.0399274
11717_4	k141_166239	3697	3945	+	249	8	0.0265191
11717_5	k141_166239	4077	5195	+	1119	37	0.0272923
11717_6	k141_166239	5192	6322	+	1131	29	0.0211643
11717_7	k141_166239	6358	6546	+	189	0	0
11718_1	k141_135386	33	1775	-	1743	55	0.0260456
11718_2	k141_135386	2048	2440	+	393	4	0.00840109
11719_1	k141_74069	2	856	+	855	34	0.0328232
11719_2	k141_74069	923	1738	+	816	42	0.0424842
11719_3	k141_74069	1770	2861	+	1092	74	0.0559342
11719_4	k141_74069	2919	3299	+	381	15	0.0324964
11719_5	k141_74069	3296	3430	+	135	9	0.0550272
11720_1	k141_94758	1	1929	+	1929	24	0.0102695
11721_1	k141_74070	111	665	+	555	31	0.0461038
11721_2	k141_74070	1070	1252	-	183	9	0.0405938
11722_1	k141_74071	3	110	-	108	0	0
11722_2	k141_74071	570	1085	-	516	11	0.0175959
11722_3	k141_74071	1182	1361	-	180	2	0.00917119
11723_1	k141_197099	50	268	+	219	25	0.0942246
11723_2	k141_197099	338	1207	+	870	121	0.114798
11723_3	k141_197099	1228	1683	+	456	67	0.121277
11723_4	k141_197099	1640	2509	+	870	44	0.0417447
11724_1	k141_156253	1	258	+	258	87	0.278335
11724_2	k141_156253	262	1266	+	1005	407	0.33427
11724_3	k141_156253	1300	1923	+	624	169	0.223548
11724_4	k141_156253	1930	2250	+	321	46	0.118283
11724_5	k141_156253	2255	3577	+	1323	480	0.299468
11724_6	k141_156253	3624	3758	+	135	6	0.0366848
11725_1	k141_187261	3	2189	-	2187	62	0.0233998
11725_2	k141_187261	2218	3255	-	1038	45	0.0357836
11725_3	k141_187261	3827	4294	-	468	16	0.0282191
11725_4	k141_187261	4299	4553	-	255	2	0.00647378
11726_1	k141_115413	3	1640	-	1638	49	0.0246917
11726_2	k141_115413	2161	4116	-	1956	85	0.0358689
11726_3	k141_115413	4129	4494	-	366	14	0.031573
11726_4	k141_115413	4752	7817	-	3066	121	0.0325748
11726_5	k141_115413	8204	8590	-	387	26	0.0554537
11726_6	k141_115413	8696	9997	-	1302	61	0.0386712
11726_7	k141_115413	10071	10232	-	162	2	0.0101902
11726_8	k141_115413	10354	10668	+	315	16	0.0419255
11726_9	k141_115413	10708	11415	-	708	39	0.0454674
11726_10	k141_115413	11502	12572	-	1071	41	0.0315982
11726_11	k141_115413	12569	13396	-	828	36	0.0358873
11726_12	k141_115413	13576	13944	+	369	13	0.0290794
11726_13	k141_115413	13937	14827	+	891	45	0.0416872
11726_14	k141_115413	14802	15089	+	288	3	0.008598
11727_1	k141_94759	2	142	-	141	0	0
11727_2	k141_94759	171	443	-	273	4	0.0120939
11727_3	k141_94759	461	1258	-	798	32	0.033099
11727_4	k141_94759	1255	1845	-	591	6	0.00837977
11727_5	k141_94759	1859	3067	-	1209	18	0.0122889
11728_1	k141_105883	3	98	-	96	0	0
11728_2	k141_105883	153	1091	-	939	76	0.0668061
11728_3	k141_105883	1095	1931	-	837	58	0.0571967
11728_4	k141_105883	1937	3226	-	1290	99	0.0633452
11728_5	k141_105883	3230	3319	-	90	5	0.045856
11729_1	k141_12958	2	337	+	336	18	0.0442183
11729_2	k141_12958	389	1426	+	1038	79	0.06282
11729_3	k141_12958	1457	2143	+	687	55	0.0660807
11729_4	k141_12958	2430	2660	+	231	27	0.0964762
11729_5	k141_12958	3165	3365	+	201	23	0.0944496
11729_6	k141_12958	3362	3631	+	270	19	0.0580842
11729_7	k141_12958	3648	4031	+	384	29	0.0623355
11729_8	k141_12958	4034	4495	-	462	16	0.0285855
11729_9	k141_12958	4717	5352	+	636	67	0.0869533
11729_10	k141_12958	5501	5851	+	351	9	0.0211643
11729_11	k141_12958	5887	6681	-	795	58	0.0602184
11729_12	k141_12958	6682	7671	-	990	45	0.0375185
11729_13	k141_12958	7683	8687	-	1005	77	0.0632402
11729_14	k141_12958	9336	10562	-	1227	108	0.072652
11729_15	k141_12958	11132	11986	+	855	63	0.0608195
11729_16	k141_12958	12434	13462	+	1029	70	0.0561502
11729_17	k141_12958	13620	15332	+	1713	111	0.0534853
11729_18	k141_12958	15360	16256	-	897	54	0.0496901
11729_19	k141_12958	16536	17402	+	867	64	0.0609297
11729_20	k141_12958	17469	19028	+	1560	100	0.0529107
11729_21	k141_12958	19064	19387	+	324	17	0.0433084
11729_22	k141_12958	19403	19798	+	396	20	0.0416872
11729_23	k141_12958	19891	20061	+	171	2	0.00965389
11729_24	k141_12958	20095	20478	+	384	11	0.0236445
11730_1	k141_74074	61	660	-	600	27	0.0371433
11730_2	k141_74074	676	1014	-	339	3	0.00730449
11731_1	k141_94760	3	737	-	735	173	0.19428
11731_2	k141_94760	1212	1517	-	306	76	0.205003
11731_3	k141_94760	1501	1779	-	279	32	0.0946704
11732_1	k141_22959	2	1411	-	1410	224	0.131129
11732_2	k141_22959	1795	2715	-	921	258	0.231222
11732_3	k141_22959	2820	3122	-	303	75	0.204309
11732_4	k141_22959	3213	3530	-	318	85	0.220628
11732_5	k141_22959	4334	4522	+	189	86	0.375582
11732_6	k141_22959	4989	5672	+	684	155	0.187044
11732_7	k141_22959	5771	5995	+	225	38	0.139402
11732_8	k141_22959	6013	6504	+	492	88	0.147634
11732_9	k141_22959	6494	8248	+	1755	334	0.157086
11732_10	k141_22959	8235	9119	+	885	172	0.160418
11732_11	k141_22959	9203	10615	+	1413	208	0.121504
11732_12	k141_22959	10615	11022	+	408	56	0.113291
11732_13	k141_22959	11200	13803	+	2604	446	0.141372
11732_14	k141_22959	13808	14500	+	693	88	0.104814
11732_15	k141_22959	14545	15885	-	1341	233	0.143415
11732_16	k141_22959	16050	16730	+	681	135	0.163627
11732_17	k141_22959	16789	17946	-	1158	166	0.118323
11732_18	k141_22959	17946	18956	-	1011	144	0.117565
11732_19	k141_22959	19027	21096	-	2070	273	0.108858
11732_20	k141_22959	21981	23972	+	1992	442	0.183148
11732_21	k141_22959	24068	26317	+	2250	429	0.157378
11732_22	k141_22959	26331	26816	+	486	78	0.132473
11732_23	k141_22959	26972	27634	+	663	83	0.103332
11733_1	k141_115414	3	659	-	657	3	0.00376898
11733_2	k141_115414	673	2121	-	1449	28	0.0159499
11733_3	k141_115414	2137	3009	-	873	14	0.0132368
11733_4	k141_115414	2993	3103	-	111	0	0
11734_1	k141_12963	2	391	-	390	53	0.112171
11734_2	k141_12963	1229	1657	-	429	23	0.0442526
11735_1	k141_187270	202	615	+	414	193	0.384791
11735_2	k141_187270	719	1171	+	453	160	0.291535
11735_3	k141_187270	1182	1643	+	462	159	0.284069
11735_4	k141_187270	1672	1758	+	87	3	0.0284623
11736_1	k141_166241	126	1973	-	1848	87	0.0388585
11736_2	k141_166241	2046	4184	-	2139	107	0.0412897
11736_3	k141_166241	4360	5844	+	1485	59	0.032794
11736_4	k141_166241	5955	6407	-	453	7	0.0127546
11737_1	k141_74076	34	1545	-	1512	44	0.0240198
11737_2	k141_74076	1615	1755	+	141	1	0.00585395
11737_3	k141_74076	1810	2031	+	222	4	0.0148722
11737_4	k141_74076	2134	2376	-	243	5	0.0169837
11737_5	k141_74076	2376	2774	-	399	9	0.0186182
11738_1	k141_2520	2	172	+	171	13	0.0627503
11738_2	k141_2520	794	895	+	102	7	0.0566456
11738_3	k141_2520	910	1260	+	351	9	0.0211643
11739_1	k141_33136	3	1400	-	1398	61	0.0360156
11739_2	k141_33136	1416	4034	-	2619	87	0.027419
11739_3	k141_33136	4185	4592	-	408	29	0.0586687
11739_4	k141_33136	4629	6011	-	1383	115	0.0686348
11739_5	k141_33136	6499	7719	+	1221	65	0.0439406
11739_6	k141_33136	9350	9865	+	516	34	0.0543873
11739_7	k141_33136	10382	11770	+	1389	57	0.033872
11739_8	k141_33136	11956	12582	+	627	35	0.0460754
11739_9	k141_33136	12864	14813	+	1950	65	0.0275136
11739_10	k141_33136	14810	15718	+	909	25	0.022701
11739_11	k141_33136	15800	17281	-	1482	47	0.0261769
11739_12	k141_33136	17312	18709	-	1398	72	0.0425103
11740_1	k141_12967	1	507	+	507	8	0.0130242
11740_2	k141_12967	757	1410	-	654	13	0.0164072
11741_1	k141_156265	24	578	-	555	10	0.0148722
11741_2	k141_156265	587	856	-	270	10	0.0305706
11742_1	k141_22964	3	1301	-	1299	37	0.0235105
11743_1	k141_197105	1	3372	-	3372	9	0.00220304
11743_2	k141_197105	3399	5210	-	1812	6	0.00273314
11744_1	k141_74083	1	450	-	450	14	0.0256793
11744_2	k141_74083	447	836	-	390	4	0.00846572
11744_3	k141_74083	836	1015	-	180	1	0.0045856
11745_1	k141_63874	388	954	-	567	122	0.177601
11745_2	k141_63874	1028	1618	-	591	101	0.141059
11745_3	k141_63874	1623	2264	-	642	113	0.145282
11745_4	k141_63874	2581	4275	+	1695	402	0.19576
11745_5	k141_63874	4306	4770	+	465	71	0.12603
11745_6	k141_63874	4917	6026	+	1110	186	0.138312
11745_7	k141_63874	6042	7460	+	1419	272	0.158218
11745_8	k141_63874	7654	8130	+	477	92	0.159198
11745_9	k141_63874	8389	9744	-	1356	282	0.171656
11745_10	k141_63874	10402	10728	+	327	134	0.33824
11745_11	k141_63874	11093	13375	+	2283	550	0.19885
11745_12	k141_63874	13490	13702	+	213	21	0.0813782
11745_13	k141_63874	13808	15028	+	1221	284	0.191987
11745_14	k141_63874	15321	16262	-	942	307	0.269002
11745_15	k141_63874	16446	16823	-	378	56	0.122283
11745_16	k141_63874	16922	17701	-	780	171	0.180955
11745_17	k141_63874	17712	18539	-	828	175	0.174452
11745_18	k141_63874	18729	20867	+	2139	434	0.167474
11745_19	k141_63874	20998	22254	+	1257	344	0.225887
11745_20	k141_63874	22705	23232	+	528	175	0.273573
11745_21	k141_63874	23801	24007	-	207	48	0.191399
11746_1	k141_156269	1	1212	-	1212	34	0.023155
11746_2	k141_156269	1175	1270	-	96	0	0
11746_3	k141_156269	1324	1512	-	189	0	0
