# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_2_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_2/C7_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_2/C7_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_2/C7_1.bam	RPKG
11174_25	k141_105697	30119	31567	-	1449	23	0.0226138
11174_26	k141_105697	31729	31896	+	168	5	0.042401
11174_27	k141_105697	31966	32514	+	549	10	0.0259503
11174_28	k141_105697	33039	33311	+	273	1	0.00521858
11175_1	k141_12831	495	1463	+	969	12	0.017643
11176_1	k141_84302	1	525	-	525	33	0.0895508
11176_2	k141_84302	702	1598	-	897	57	0.090531
11177_1	k141_156088	405	662	+	258	1	0.00552199
11178_1	k141_2437	3	782	-	780	4	0.00730601
11178_2	k141_2437	743	1024	-	282	7	0.0353642
11179_1	k141_43441	1	162	+	162	0	0
11179_2	k141_43441	108	353	-	246	4	0.0231654
11179_3	k141_43441	427	1935	+	1509	24	0.0226588
11179_4	k141_43441	1953	2942	+	990	8	0.0115125
11179_5	k141_43441	3039	3350	+	312	3	0.0136988
11179_6	k141_43441	3394	4161	+	768	12	0.0222605
11180_1	k141_196906	1	105	+	105	1	0.0135683
11180_2	k141_196906	275	958	-	684	16	0.0333257
11180_3	k141_196906	991	1425	-	435	3	0.00982533
11180_4	k141_196906	1442	1738	-	297	3	0.0143906
11180_5	k141_196906	1986	3284	-	1299	2	0.00219349
11180_6	k141_196906	3281	3904	-	624	4	0.00913252
11180_7	k141_196906	4143	4235	-	93	6	0.0919143
11180_8	k141_196906	4363	4704	+	342	7	0.02916
11181_1	k141_156089	3	914	+	912	2	0.00312428
11181_2	k141_156089	1011	1106	+	96	0	0
11182_1	k141_53492	3	2459	+	2457	4	0.00231937
11182_2	k141_53492	2477	2863	+	387	0	0
11182_3	k141_53492	2829	2891	+	63	0	0
11183_1	k141_176697	3	2786	+	2784	45	0.0230281
11183_2	k141_176697	2861	4075	+	1215	14	0.016416
11183_3	k141_176697	4077	4670	+	594	1	0.00239844
11183_4	k141_176697	4671	5318	+	648	7	0.01539
11183_5	k141_176697	5320	5640	+	321	2	0.00887646
11183_6	k141_176697	5793	7055	-	1263	23	0.0259442
11183_7	k141_176697	7180	8922	-	1743	21	0.0171647
11183_8	k141_176697	9149	10561	+	1413	29	0.0292396
11183_9	k141_176697	10654	11715	+	1062	5	0.0067075
11183_10	k141_176697	11791	12741	+	951	1	0.00149808
11183_11	k141_176697	12744	13646	+	903	13	0.0205102
11183_12	k141_176697	13687	14211	+	525	2	0.00542732
11183_13	k141_176697	14326	14538	+	213	6	0.0401316
11183_14	k141_176697	14623	15084	+	462	0	0
11183_15	k141_176697	15292	16308	+	1017	2	0.00280172
11183_16	k141_176697	16312	18531	+	2220	42	0.0269533
11183_17	k141_176697	18536	19003	+	468	0	0
11183_18	k141_176697	19005	19295	+	291	3	0.0146873
11183_19	k141_176697	19336	19623	+	288	4	0.0197871
11183_20	k141_176697	19645	20031	+	387	3	0.011044
11183_21	k141_176697	20690	21145	+	456	2	0.00624856
11183_22	k141_176697	21370	22143	-	774	5	0.00920331
11183_23	k141_176697	22297	23154	+	858	10	0.0166046
11183_24	k141_176697	23151	23921	+	771	4	0.0073913
11183_25	k141_176697	23979	24266	-	288	1	0.00494678
11183_26	k141_176697	24412	25380	-	969	7	0.0102918
11183_27	k141_176697	25533	27179	-	1647	28	0.0242203
11184_1	k141_105704	2	1426	-	1425	21	0.0209952
11185_1	k141_12835	121	582	+	462	2	0.00616741
11185_2	k141_12835	670	2511	-	1842	13	0.0100547
11186_1	k141_84308	2	1666	+	1665	11	0.00941225
11187_1	k141_2438	2	142	-	141	0	0
11187_2	k141_2438	159	392	-	234	3	0.018265
11187_3	k141_2438	521	2440	-	1920	7	0.00519412
11187_4	k141_2438	2516	3061	-	546	1	0.00260929
11187_5	k141_2438	3074	3331	-	258	0	0
11188_1	k141_53496	29	1078	-	1050	17	0.0230661
11188_2	k141_53496	1087	1332	-	246	1	0.00579135
11189_1	k141_196907	3	1298	+	1296	0	0
11189_2	k141_196907	1300	2796	+	1497	17	0.0161786
11189_3	k141_196907	2793	3389	+	597	4	0.00954554
11190_1	k141_176702	2	1048	+	1047	4	0.00544287
11191_1	k141_135257	176	673	-	498	0	0
11191_2	k141_135257	673	1503	-	831	5	0.00857204
11191_3	k141_135257	1528	2001	-	474	2	0.00601128
11191_4	k141_135257	1994	3019	-	1026	2	0.00277714
11191_5	k141_135257	3042	4121	-	1080	12	0.0158297
11192_1	k141_156097	1	609	-	609	3	0.00701809
11192_2	k141_156097	647	1447	-	801	3	0.00533585
11193_1	k141_53499	1	186	-	186	3	0.0229786
11193_2	k141_53499	189	1046	-	858	2	0.00332091
11194_1	k141_12840	2	1300	-	1299	20	0.0219349
11195_1	k141_22819	1	4065	+	4065	1431	0.501527
11195_2	k141_22819	4156	5754	+	1599	711	0.633485
11195_3	k141_22819	6023	9142	+	3120	1072	0.489503
11195_4	k141_22819	9164	10609	+	1446	436	0.429569
11195_5	k141_22819	10627	10740	+	114	13	0.162463
11195_6	k141_22819	10821	13895	+	3075	1034	0.479061
11195_7	k141_22819	13921	15420	+	1500	445	0.422653
11195_8	k141_22819	15550	18741	+	3192	1013	0.452128
11195_9	k141_22819	18832	21672	+	2841	850	0.426248
11195_10	k141_22819	21820	25050	+	3231	1121	0.494292
11195_11	k141_22819	25050	26492	+	1443	462	0.456132
11195_12	k141_22819	26505	28736	+	2232	783	0.499784
11195_13	k141_22819	28950	30029	+	1080	371	0.489401
11195_14	k141_22819	30466	31506	+	1041	275	0.376354
11195_15	k141_22819	31531	32028	-	498	118	0.337573
11195_16	k141_22819	32181	32606	+	426	96	0.321053
11195_17	k141_22819	32739	33383	+	645	139	0.307022
11195_18	k141_22819	33423	34070	+	648	139	0.305601
11195_19	k141_22819	34087	35100	+	1014	299	0.420096
11195_20	k141_22819	35208	35384	+	177	66	0.531234
11195_21	k141_22819	35650	37809	+	2160	674	0.444551
11195_22	k141_22819	37806	38300	+	495	100	0.287813
11195_23	k141_22819	38568	39854	+	1287	402	0.445003
11195_24	k141_22819	40120	41619	+	1500	462	0.438799
11195_25	k141_22819	41720	41962	+	243	37	0.216925
11195_26	k141_22819	42111	46508	+	4398	1417	0.459018
11195_27	k141_22819	46529	47266	+	738	163	0.314663
11195_28	k141_22819	47256	47972	+	717	195	0.387463
11195_29	k141_22819	48291	49499	+	1209	441	0.51967
11195_30	k141_22819	49748	50149	-	402	122	0.432363
11195_31	k141_22819	50152	50382	-	231	19	0.117181
11195_32	k141_22819	50379	50927	-	549	88	0.228363
11195_33	k141_22819	51243	51425	-	183	20	0.155702
11195_34	k141_22819	51491	51859	-	369	75	0.289568
11195_35	k141_22819	51919	52263	+	345	43	0.177568
11195_36	k141_22819	52124	52519	-	396	88	0.316594
11195_37	k141_22819	52661	52870	+	210	35	0.237445
11195_38	k141_22819	52900	53130	+	231	76	0.468723
11195_39	k141_22819	53134	53373	+	240	47	0.278998
11195_40	k141_22819	53399	53689	+	291	90	0.44062
11195_41	k141_22819	53701	54165	+	465	107	0.327828
11195_42	k141_22819	54169	54456	+	288	51	0.252286
11195_43	k141_22819	54481	54837	+	357	124	0.494844
11195_44	k141_22819	54976	55176	+	201	44	0.311869
11195_45	k141_22819	55188	55586	+	399	152	0.542732
11195_46	k141_22819	55606	55869	+	264	49	0.264428
11195_47	k141_22819	55989	56378	+	390	137	0.500462
11195_48	k141_22819	56447	56896	+	450	80	0.253275
11195_49	k141_22819	56917	57720	+	804	153	0.271113
11195_50	k141_22819	57728	58369	+	642	167	0.370592
11195_51	k141_22819	58371	58829	+	459	104	0.322802
11195_52	k141_22819	58826	59266	+	441	119	0.384435
11195_53	k141_22819	59282	59464	+	183	47	0.365899
11195_54	k141_22819	59467	59958	+	492	122	0.353272
11195_55	k141_22819	59955	60413	+	459	79	0.245205
11195_56	k141_22819	60463	63051	+	2589	881	0.484796
11195_57	k141_22819	63058	63993	+	936	250	0.380521
11195_58	k141_22819	64020	64772	-	753	197	0.372723
11195_59	k141_22819	64769	65473	-	705	226	0.456704
11195_60	k141_22819	65479	65925	-	447	113	0.360152
11195_61	k141_22819	66052	67956	+	1905	701	0.52425
11195_62	k141_22819	68056	68505	+	450	140	0.443231
11195_63	k141_22819	68502	68900	+	399	129	0.460608
11195_64	k141_22819	68936	69367	+	432	176	0.580422
11195_65	k141_22819	69561	69857	+	297	82	0.393344
11195_66	k141_22819	69916	70398	+	483	146	0.430646
11195_67	k141_22819	70456	70713	+	258	71	0.392061
11195_68	k141_22819	70717	71133	+	417	103	0.351898
11195_69	k141_22819	71136	71387	+	252	77	0.435317
11195_70	k141_22819	71390	71611	+	222	37	0.237445
11195_71	k141_22819	71614	72102	+	489	207	0.603082
11195_72	k141_22819	72162	72398	-	237	82	0.492925
11195_73	k141_22819	72452	73105	-	654	264	0.575097
11195_74	k141_22819	73111	73656	-	546	105	0.273975
11195_75	k141_22819	73711	75207	-	1497	424	0.403514
11195_76	k141_22819	75273	76031	-	759	219	0.411071
11195_77	k141_22819	76143	76538	+	396	132	0.474891
11195_78	k141_22819	76567	76986	+	420	103	0.349384
11195_79	k141_22819	76965	79133	+	2169	743	0.488027
11195_80	k141_22819	79141	79626	+	486	108	0.316594
11195_81	k141_22819	79733	83581	+	3849	953	0.352744
11195_82	k141_22819	83605	83835	+	231	22	0.135683
11195_83	k141_22819	83868	86972	+	3105	866	0.397348
11195_84	k141_22819	87406	87684	-	279	54	0.275743
11195_85	k141_22819	87674	88015	-	342	90	0.374914
11195_86	k141_22819	88058	88252	+	195	53	0.387219
11195_87	k141_22819	88634	89617	+	984	265	0.383677
11195_88	k141_22819	89731	89835	+	105	38	0.515596
11195_89	k141_22819	90204	90599	+	396	65	0.233848
11195_90	k141_22819	90602	90973	+	372	65	0.248935
11195_91	k141_22819	90976	91371	+	396	53	0.190676
11195_92	k141_22819	91421	91825	-	405	85	0.299005
11195_93	k141_22819	91859	93664	-	1806	707	0.557721
11195_94	k141_22819	93698	94171	-	474	139	0.417784
11195_95	k141_22819	94219	106689	-	12471	3800	0.434108
11195_96	k141_22819	106698	107897	-	1200	351	0.416717
11195_97	k141_22819	107903	108409	-	507	101	0.28381
11195_98	k141_22819	108460	109008	+	549	158	0.410015
11195_99	k141_22819	109102	109590	+	489	158	0.460324
11195_100	k141_22819	109590	109739	+	150	17	0.161463
11195_101	k141_22819	109816	110394	+	579	158	0.388771
11196_1	k141_2441	2	2302	+	2301	6	0.00371492
11197_1	k141_84313	1	342	+	342	0	0
11197_2	k141_84313	418	1500	+	1083	5	0.00657744
11198_1	k141_196911	1	1035	+	1035	6	0.00825897
11198_2	k141_196911	1028	1819	+	792	2	0.00359766
11199_1	k141_135258	3	590	+	588	15	0.0363437
11199_2	k141_135258	723	1634	-	912	35	0.0546749
11199_3	k141_135258	1683	2279	-	597	22	0.0525005
11200_1	k141_53501	1	243	+	243	2	0.0117257
11200_2	k141_53501	433	1731	+	1299	27	0.0296121
11201_1	k141_156101	145	900	-	756	3	0.00565346
11201_2	k141_156101	963	1082	-	120	0	0
11202_1	k141_2443	250	1395	-	1146	49	0.0609153
11202_2	k141_2443	1477	1809	-	333	11	0.0470613
11203_1	k141_196913	2	481	+	480	0	0
11203_2	k141_196913	575	1546	+	972	11	0.0161228
11203_3	k141_196913	1674	1865	+	192	0	0
11204_1	k141_176707	2	2170	+	2169	11	0.00722517
11204_2	k141_176707	2432	2800	+	369	0	0
11205_1	k141_22820	2	1927	+	1926	67	0.0495603
11205_2	k141_22820	1928	2161	+	234	1	0.00608834
11205_3	k141_22820	2175	2717	+	543	18	0.0472267
11205_4	k141_22820	2749	2982	+	234	8	0.0487067
11206_1	k141_53503	2	1018	+	1017	13	0.0182112
11206_2	k141_53503	1235	1525	+	291	11	0.0538536
11206_3	k141_53503	1525	1830	+	306	1	0.00465579
11206_4	k141_53503	1990	2145	-	156	0	0
11207_1	k141_156106	3	1190	-	1188	1	0.00119922
11208_1	k141_12843	1	123	+	123	0	0
11208_2	k141_12843	128	850	+	723	6	0.011823
11208_3	k141_12843	860	2134	-	1275	17	0.0189956
11208_4	k141_12843	2303	3322	+	1020	20	0.0279348
11209_1	k141_2445	3	1283	-	1281	92	0.102318
11210_1	k141_196916	1	666	-	666	9	0.0192523
11210_2	k141_196916	682	1770	-	1089	6	0.00784943
11211_1	k141_22823	2	361	-	360	2	0.00791485
11211_2	k141_22823	373	1509	-	1137	2	0.00250602
11212_1	k141_84319	83	1540	+	1458	12	0.0117257
11212_2	k141_84319	1560	2783	+	1224	7	0.00814764
11213_1	k141_176709	3	338	-	336	0	0
11213_2	k141_176709	570	1859	-	1290	75	0.0828298
11214_1	k141_94640	1	408	+	408	6	0.0209511
11214_2	k141_94640	711	4034	+	3324	61	0.0261447
11214_3	k141_94640	4047	5654	+	1608	16	0.0141758
11214_4	k141_94640	5747	8404	+	2658	41	0.0219758
11214_5	k141_94640	8533	11160	+	2628	66	0.0357794
11214_6	k141_94640	11450	12301	+	852	12	0.0200658
11214_7	k141_94640	12392	13423	+	1032	28	0.0386539
11214_8	k141_94640	13493	13954	+	462	6	0.0185022
11214_9	k141_94640	14170	15369	+	1200	43	0.0510508
11214_10	k141_94640	15455	16279	+	825	11	0.0189956
11214_11	k141_94640	16419	17435	+	1017	12	0.0168103
11214_12	k141_94640	17733	19316	+	1584	23	0.0206865
11214_13	k141_94640	19727	20353	+	627	18	0.0408997
11214_14	k141_94640	20365	20484	+	120	3	0.0356168
11214_15	k141_94640	20861	21190	+	330	16	0.069075
11214_16	k141_94640	21496	22431	+	936	143	0.217658
11214_17	k141_94640	22572	23690	+	1119	191	0.243175
11214_18	k141_94640	23933	24763	+	831	121	0.207443
11214_19	k141_94640	24974	25348	+	375	49	0.186157
11214_20	k141_94640	25354	26508	+	1155	134	0.165287
11214_21	k141_94640	26505	27800	+	1296	184	0.202268
11214_22	k141_94640	28082	28189	+	108	6	0.0791485
11215_1	k141_84320	2	1249	+	1248	9	0.0102741
11215_2	k141_84320	1261	2085	+	825	4	0.0069075
11216_1	k141_2453	1	600	+	600	6	0.0142467
11216_2	k141_2453	841	1140	+	300	0	0
11217_1	k141_22825	3	125	+	123	0	0
11217_2	k141_22825	363	995	+	633	28	0.0630187
11217_3	k141_22825	1149	2141	-	993	94	0.134863
11218_1	k141_187133	1	1716	-	1716	17	0.0141139
11218_2	k141_187133	1737	3716	-	1980	11	0.00791485
11218_3	k141_187133	3881	6844	-	2964	25	0.0120165
11218_4	k141_187133	6841	8907	-	2067	17	0.0117172
11218_5	k141_187133	9159	11030	-	1872	16	0.0121767
11218_6	k141_187133	11230	11742	+	513	0	0
11218_7	k141_187133	11901	12686	-	786	5	0.0090628
11218_8	k141_187133	12762	13736	+	975	9	0.0131508
11218_9	k141_187133	14169	15572	-	1404	16	0.0162356
11218_10	k141_187133	15618	15992	-	375	1	0.00379913
11218_11	k141_187133	16014	17336	-	1323	9	0.00969165
11218_12	k141_187133	17553	18347	-	795	9	0.0161284
11218_13	k141_187133	18479	18862	-	384	0	0
11218_14	k141_187133	18862	19689	-	828	1	0.00172062
11219_1	k141_12849	118	2280	-	2163	32	0.021077
11219_2	k141_12849	2273	2737	-	465	0	0
11220_1	k141_135265	3	236	+	234	0	0
11220_2	k141_135265	307	789	+	483	7	0.0206474
11220_3	k141_135265	1602	3221	+	1620	17	0.0149503
11220_4	k141_135265	3361	3603	-	243	2	0.0117257
11220_5	k141_135265	3856	3954	+	99	0	0
11220_6	k141_135265	4069	4560	+	492	6	0.0173741
11220_7	k141_135265	4624	4989	+	366	0	0
11220_8	k141_135265	5035	5751	+	717	5	0.00993495
11221_1	k141_156107	3	842	-	840	6	0.0101762
11221_2	k141_156107	908	1489	+	582	1	0.00244789
11221_3	k141_156107	1551	2231	+	681	12	0.0251044
11221_4	k141_156107	2257	2871	-	615	5	0.0115827
11221_5	k141_156107	2873	4210	-	1338	6	0.00638867
11221_6	k141_156107	4217	5005	-	789	8	0.0144453
11221_7	k141_156107	5005	5802	-	798	9	0.0160677
11221_8	k141_156107	5815	7107	-	1293	6	0.00661101
11222_1	k141_94648	81	287	-	207	3	0.0206474
11222_2	k141_94648	309	1388	-	1080	17	0.0224254
11223_1	k141_187135	3	1457	-	1455	3	0.00293747
11223_2	k141_187135	1568	2530	-	963	4	0.00591764
11223_3	k141_187135	2523	3209	-	687	3	0.00622128
11224_1	k141_43442	1	132	-	132	1	0.010793
11224_2	k141_43442	542	715	+	174	3	0.0245633
11224_3	k141_43442	805	1821	+	1017	9	0.0126077
11224_4	k141_43442	2076	2273	+	198	4	0.0287813
11224_5	k141_43442	2702	2959	+	258	9	0.0496979
11224_6	k141_43442	3307	6594	+	3288	55	0.0238312
11224_7	k141_43442	6894	8273	+	1380	15	0.0154856
11224_8	k141_43442	8273	8800	+	528	12	0.0323789
11224_9	k141_43442	8995	9687	-	693	11	0.0226138
11224_10	k141_43442	10336	10713	+	378	20	0.0753795
11224_11	k141_43442	10810	12399	+	1590	31	0.0277766
11224_12	k141_43442	12544	12945	-	402	8	0.0283517
11224_13	k141_43442	13237	13836	+	600	13	0.0308679
11224_14	k141_43442	14749	15855	+	1107	23	0.0296002
11224_15	k141_43442	16100	17113	+	1014	14	0.01967
11225_1	k141_156108	16	255	+	240	0	0
11225_2	k141_156108	361	1263	+	903	2	0.00315542
11225_3	k141_156108	1220	1972	+	753	0	0
11226_1	k141_105712	2	706	+	705	0	0
11226_2	k141_105712	720	1046	+	327	0	0
11226_3	k141_105712	1043	1258	+	216	0	0
11226_4	k141_105712	1255	1575	+	321	0	0
11226_5	k141_105712	1606	1824	+	219	0	0
11226_6	k141_105712	1802	2515	+	714	1	0.00199534
11226_7	k141_105712	2553	3227	+	675	0	0
11226_8	k141_105712	3214	3714	-	501	2	0.00568732
11226_9	k141_105712	4220	5212	+	993	7	0.010043
11226_10	k141_105712	5213	5890	+	678	4	0.00840515
11226_11	k141_105712	6020	6895	+	876	1	0.00162634
11226_12	k141_105712	6998	8761	-	1764	8	0.0064611
11226_13	k141_105712	9016	9711	+	696	6	0.0122817
11226_14	k141_105712	9894	11501	+	1608	15	0.0132899
11226_15	k141_105712	11516	12271	+	756	1	0.00188449
11226_16	k141_105712	12506	13198	-	693	5	0.010279
11226_17	k141_105712	13481	13933	+	453	4	0.0125799
11226_18	k141_105712	13954	14292	+	339	2	0.00840515
11227_1	k141_196935	3	1451	+	1449	7	0.00688248
11228_1	k141_187137	3	341	+	339	12	0.0504309
11228_2	k141_187137	756	1466	-	711	20	0.0400752
11229_1	k141_22829	3	68	-	66	0	0
11229_2	k141_22829	46	1554	-	1509	57	0.0538147
11229_3	k141_22829	1683	1856	-	174	4	0.0327511
11229_4	k141_22829	2105	2428	-	324	28	0.12312
11229_5	k141_22829	2547	2696	-	150	1	0.00949782
11229_6	k141_22829	2697	2900	-	204	1	0.00698369
11229_7	k141_22829	3028	3549	-	522	7	0.0191048
11229_8	k141_22829	3573	4019	-	447	7	0.0223103
11229_9	k141_22829	4032	4301	-	270	1	0.00527656
11230_1	k141_105713	3	773	+	771	4	0.0073913
11230_2	k141_105713	763	1305	+	543	1	0.00262371
11231_1	k141_74010	2	889	+	888	6	0.00962617
11231_2	k141_74010	945	1313	-	369	1	0.0038609
11231_3	k141_74010	1297	1680	-	384	0	0
11231_4	k141_74010	1688	2428	-	741	9	0.0173037
11231_5	k141_74010	2421	3266	-	846	4	0.00673604
11231_6	k141_74010	3495	4157	-	663	9	0.0193394
11231_7	k141_74010	4306	4509	-	204	1	0.00698369
11232_1	k141_43449	1	258	+	258	0	0
11232_2	k141_43449	345	1004	+	660	2	0.00431719
11232_3	k141_43449	1064	1258	-	195	0	0
11233_1	k141_105714	1	1395	-	1395	40	0.0408508
11234_1	k141_53510	1	2253	-	2253	99	0.0626021
11234_2	k141_53510	2444	3805	+	1362	23	0.0240583
11234_3	k141_53510	3851	4519	+	669	24	0.0511093
11234_4	k141_53510	4618	5319	+	702	28	0.0568245
11234_5	k141_53510	5303	6748	+	1446	78	0.0768495
11234_6	k141_53510	7074	7472	+	399	25	0.0892652
11234_7	k141_53510	7520	7699	-	180	17	0.134552
11234_8	k141_53510	8309	9319	+	1011	50	0.0704586
11235_1	k141_187141	2	115	-	114	0	0
11235_2	k141_187141	112	828	-	717	5	0.00993495
11235_3	k141_187141	949	1245	+	297	0	0
11236_1	k141_84331	3	131	+	129	0	0
11236_2	k141_84331	174	1100	+	927	4	0.00614745
11236_3	k141_84331	1172	1753	+	582	2	0.00489578
11236_4	k141_84331	2180	3781	-	1602	12	0.0106717
11236_5	k141_84331	3793	4428	-	636	9	0.0201605
11237_1	k141_22834	2	1435	+	1434	43	0.0427203
11238_1	k141_105718	1	282	+	282	0	0
11238_2	k141_105718	303	1049	+	747	0	0
11239_1	k141_74011	3	83	-	81	0	0
11239_2	k141_74011	64	801	-	738	58	0.111966
11239_3	k141_74011	881	1069	-	189	10	0.0753795
11239_4	k141_74011	1193	2458	-	1266	127	0.142917
11239_5	k141_74011	2490	2681	-	192	11	0.0816219
11240_1	k141_156119	2	601	+	600	5	0.0118723
11240_2	k141_156119	657	1682	-	1026	1	0.00138857
11241_1	k141_43450	17	982	-	966	8	0.0117985
11241_2	k141_43450	1410	2114	+	705	13	0.0262706
11241_3	k141_43450	2222	2863	+	642	7	0.0155338
11242_1	k141_94652	51	1559	-	1509	15	0.0141618
11242_2	k141_94652	1816	1944	-	129	0	0
11242_3	k141_94652	2135	3100	-	966	6	0.0088489
11242_4	k141_94652	3093	3878	-	786	7	0.0126879
11242_5	k141_94652	3893	4906	-	1014	3	0.00421501
11243_1	k141_125670	118	1452	-	1335	308	0.328688
11243_2	k141_125670	1469	2557	-	1089	320	0.418637
11243_3	k141_125670	2554	2820	-	267	36	0.192091
11243_4	k141_125670	2820	3443	-	624	143	0.326487
11243_5	k141_125670	3525	4550	-	1026	287	0.398519
11243_6	k141_125670	4554	5192	-	639	134	0.298758
11243_7	k141_125670	5220	5633	-	414	130	0.447361
11243_8	k141_125670	5759	8263	-	2505	878	0.499346
11243_9	k141_125670	8260	8595	-	336	71	0.301047
11243_10	k141_125670	8637	8948	-	312	61	0.278542
11243_11	k141_125670	9124	9837	-	714	201	0.401063
11243_12	k141_125670	9840	10172	-	333	80	0.342264
11243_13	k141_125670	10223	10633	-	411	116	0.402097
11243_14	k141_125670	10638	11399	-	762	258	0.482369
11243_15	k141_125670	11576	12103	+	528	174	0.469494
11243_16	k141_125670	13039	13485	+	447	159	0.506763
11243_17	k141_125670	13464	14711	+	1248	443	0.505713
11243_18	k141_125670	14884	16893	+	2010	589	0.417479
11243_19	k141_125670	16994	18148	-	1155	400	0.493393
11243_20	k141_125670	18150	19613	-	1464	481	0.468079
11243_21	k141_125670	19777	20412	-	636	228	0.510732
11243_22	k141_125670	20680	21981	-	1302	478	0.523036
11243_23	k141_125670	21969	24284	-	2316	722	0.444134
11243_24	k141_125670	24649	24783	+	135	54	0.569869
11243_25	k141_125670	24814	25983	-	1170	414	0.504115
11243_26	k141_125670	26097	26861	-	765	207	0.3855
11243_27	k141_125670	26858	27817	-	960	270	0.400689
11244_1	k141_196938	1	228	+	228	4	0.0249943
11244_2	k141_196938	235	957	+	723	13	0.0256165
11244_3	k141_196938	929	1549	+	621	6	0.013765
11244_4	k141_196938	1515	3089	+	1575	41	0.0370867
11244_5	k141_196938	3254	3817	+	564	4	0.0101041
11244_6	k141_196938	3858	4289	+	432	0	0
11245_1	k141_74013	2	838	+	837	0	0
11246_1	k141_53517	3	218	+	216	3	0.0197871
11246_2	k141_53517	244	1410	+	1167	12	0.0146496
11247_1	k141_43451	3	398	-	396	0	0
11247_2	k141_43451	417	1610	-	1194	1	0.00119319
11248_1	k141_156124	118	873	-	756	22	0.0414587
11249_1	k141_53520	2	1033	+	1032	25	0.0345124
11250_1	k141_125675	73	537	-	465	0	0
11250_2	k141_125675	659	1030	-	372	0	0
11251_1	k141_187143	2	295	-	294	5	0.0242291
11251_2	k141_187143	716	1309	-	594	19	0.0455703
11251_3	k141_187143	1326	2696	-	1371	49	0.0509183
11251_4	k141_187143	3094	3408	-	315	15	0.0678415
11251_5	k141_187143	3538	3693	-	156	15	0.136988
11252_1	k141_43452	164	520	-	357	6	0.0239441
11252_2	k141_43452	626	1201	-	576	3	0.00742017
11252_3	k141_43452	1215	1451	-	237	3	0.0180338
11253_1	k141_196941	2	286	-	285	5	0.0249943
11253_2	k141_196941	290	544	-	255	0	0
11253_3	k141_196941	620	946	-	327	5	0.021784
11253_4	k141_196941	955	1392	-	438	8	0.0260214
11254_1	k141_84341	3	1109	+	1107	9	0.0115827
11254_2	k141_84341	1228	1518	+	291	0	0
11255_1	k141_94658	1	666	+	666	2	0.0042783
11256_1	k141_176711	3	1283	-	1281	102	0.11344
11256_2	k141_176711	1407	2054	-	648	48	0.105531
11256_3	k141_176711	2203	3246	+	1044	64	0.0873362
11256_4	k141_176711	3217	3912	-	696	41	0.0839247
11256_5	k141_176711	4084	5406	-	1323	111	0.11953
11256_6	k141_176711	5601	5888	-	288	22	0.108829
11256_7	k141_176711	5938	7056	-	1119	99	0.126043
11256_8	k141_176711	7056	8330	-	1275	126	0.140791
11256_9	k141_176711	8724	10103	+	1380	180	0.185827
11256_10	k141_176711	10786	11940	+	1155	111	0.136917
11256_11	k141_176711	12009	12992	+	984	65	0.0941095
11256_12	k141_176711	12996	14183	+	1188	119	0.142707
11256_13	k141_176711	14438	14821	-	384	12	0.044521
11257_1	k141_105725	1	342	+	342	12	0.0499885
11257_2	k141_105725	437	976	-	540	21	0.0554039
11257_3	k141_105725	1094	1519	-	426	33	0.110362
11257_4	k141_105725	1933	2112	-	180	0	0
11258_1	k141_74015	3	239	-	237	2	0.0120226
11258_2	k141_74015	236	1159	-	924	26	0.0400882
11258_3	k141_74015	1162	2481	-	1320	33	0.0356168
11258_4	k141_74015	2592	2765	+	174	4	0.0327511
11258_5	k141_74015	2769	2945	-	177	1	0.008049
11259_1	k141_125677	170	1273	-	1104	233	0.300678
11260_1	k141_2460	3	314	-	312	1	0.00456626
11260_2	k141_2460	307	1377	-	1071	8	0.0106418
11260_3	k141_2460	1595	1912	+	318	4	0.0179204
11260_4	k141_2460	1909	2568	+	660	8	0.0172688
11260_5	k141_2460	2565	3494	+	930	8	0.0122552
11260_6	k141_2460	3541	3750	+	210	3	0.0203525
11260_7	k141_2460	3791	4240	+	450	5	0.0158297
11260_8	k141_2460	4593	5009	-	417	5	0.0170824
11260_9	k141_2460	5217	5552	-	336	11	0.0466411
11260_10	k141_2460	5720	6550	-	831	9	0.0154297
11260_11	k141_2460	6543	7169	-	627	6	0.0136332
11260_12	k141_2460	7166	8707	-	1542	12	0.0110869
11260_13	k141_2460	8704	9771	-	1068	10	0.0133396
11260_14	k141_2460	9843	10727	-	885	12	0.0193176
11260_15	k141_2460	10867	11130	+	264	5	0.0269824
11260_16	k141_2460	11295	11528	+	234	5	0.0304417
11260_17	k141_2460	11528	11812	+	285	1	0.00499885
11260_18	k141_2460	11796	12110	+	315	1	0.00452277
11261_1	k141_84343	1	411	-	411	3	0.0103991
11261_2	k141_84343	440	1261	-	822	6	0.0103991
11261_3	k141_84343	1251	2000	-	750	1	0.00189956
11262_1	k141_187146	2	1285	-	1284	8	0.00887646
11262_2	k141_187146	1304	2725	-	1422	9	0.00901691
11263_1	k141_94665	2	742	+	741	0	0
11263_2	k141_94665	795	1118	+	324	1	0.00439714
